,UKF248,UKF251,UKF260,UKF266,UKF313,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_DNA_REPAIR,0.09081487071780316,0.0686401781551251,-0.0068417625294911995,0.04346894345180026,0.07082002086365494,0.1540898168449885,0.004917948260185123,0.09810177598424571,0.05707600125667673,0.12809257573178814,0.041411761663038685,0.032584971624223295,0.1227079704614545
HALLMARK_E2F_TARGETS,0.05710463556401826,0.02835973150267947,-0.017582287346468033,-0.03182932591303183,0.006458891924222435,0.09965395789616803,-0.0897802333875022,0.08664620573975948,0.004653253161863983,0.15560407440237656,0.0021725480163051897,0.062342918948327344,0.041312485743165706
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.10906903530042605,0.023119102124043545,0.06924631279252019,-0.028154475818506778,0.01582351214392224,0.0883564796953592,-0.011759488808184827,0.0770451524446672,0.0038848661447012764,-0.011097629271782027,0.030233835520479032,0.020766165000381042,0.0911480930595053
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.02471084958321596,-0.04488857782621556,-0.06754649591598443,0.03750117828890706,-0.01525703155860241,0.07132727235415778,0.03172204594232776,0.08661537961765528,0.07101583950259954,0.054135320907707216,0.07891596624796117,0.019638954707912732,0.12566520335280745
HALLMARK_ESTROGEN_RESPONSE_LATE,0.028768498641387214,0.03087932190399448,0.05384076678880914,0.04229063919826804,0.044169709733202694,0.05282614938152943,-0.1240760020031276,0.06949027771756898,0.04281314365282252,0.13171304604209522,0.026755005623884758,-0.016691408334062168,0.00814384102203655
HALLMARK_FATTY_ACID_METABOLISM,-0.0022214110696723503,0.009200113879388275,0.09477798736117578,0.015644545409522353,-0.035398344258477446,0.0035789964753126834,0.045805831856225714,0.0321357389666438,0.002497316368711617,0.001773692366651267,-0.0044588414513078035,-0.0015379034126048522,0.08231492361953684
HALLMARK_G2M_CHECKPOINT,0.05713755755160425,0.023147623942179008,0.008170424848322531,-0.04253997886694791,0.052389169233283,0.07690455040844733,-0.07316185550605274,0.12038644572470816,-0.012002357924462253,0.12003370126075186,0.02696778264344659,0.060745239187826316,0.06588007330345373
HALLMARK_GLYCOLYSIS,0.0061808935539358545,0.013136274853033366,0.0011246234991660671,0.053392984874052016,0.013352747621553319,0.10233115497344468,0.06050433588366572,0.098371208829028,0.06696271565426995,0.11149614241674996,0.004246568657113364,-0.003309393616729845,0.13181360821337676
HALLMARK_HEDGEHOG_SIGNALING,-0.023801637319437567,0.01204748591892578,-0.03097569279894723,0.08067546425578871,0.03769601622995224,0.036312946866111355,-0.03684735498767689,0.023709921355911077,0.07345941576825117,0.07223900148785527,0.030673858219584668,0.02677411977775648,0.009123843850073605
HALLMARK_HEME_METABOLISM,0.08740697539600545,0.0011048431910504765,-0.0011796959121858886,0.02066708091388558,0.03267721580939705,0.10270052447260788,-0.03867678084440305,0.13157981676968747,0.0654476797869076,0.11021875269243872,0.05176427087917383,0.015539615987899491,0.08907437345033115
HALLMARK_HYPOXIA,-0.08039353755980755,-0.004203029646220268,0.01685935115766655,0.04644556861763666,-0.03499444921050514,0.1097162691033727,0.07186983048495968,0.10948134116763579,0.014286070178773017,-0.07545895975710404,-0.03912911082163845,-0.024189201044984544,0.05116110985767111
HALLMARK_IL2_STAT5_SIGNALING,0.05185858540476344,0.003480141205844425,0.04656154572080198,0.0554661733503335,-0.021069801323600156,0.06231902561407206,-0.033143707766978454,0.03902265441908964,0.027110710735111516,0.0912732801560291,0.0663805602245321,-0.008804949903119107,0.11737433064184398
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.054282569413871135,0.05825148482843809,0.09380123687141213,-0.03239164227101599,0.007454383226989059,0.09117071458617446,-0.1434878097052823,0.07254720966959155,-0.006851349361142206,0.11695340410464837,-0.03294819716660963,3.9118806100123806e-05,0.07943721196008117
HALLMARK_INFLAMMATORY_RESPONSE,0.036757326564171376,-0.01769533866162568,0.07131821288371404,0.06910641033819705,0.04169314454820921,0.07288526614893176,0.003926724198741948,0.059018521388421806,0.03757269817219742,-0.003446114638166338,0.02502831541128167,-0.0063164118167200085,0.08946390626914157
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.09215419998055546,-0.01414997912126953,-0.006941490189330846,-0.01129901009876022,0.06535910068205815,0.10346369146249816,-0.02504400028069722,-0.02173958976633573,0.022441554046045274,0.11782732996194012,0.07189273194574297,0.07128333990799998,0.030450835572069276
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.09230293038310687,0.019875180100031958,0.09899664606246478,-0.011047818891539512,0.019318599434713233,0.101333814653454,-0.02901774233188915,0.05492717271089337,-0.010523085800411036,0.07675207317808656,0.04667870163810916,-0.05572487980046903,0.05093482796890239
HALLMARK_KRAS_SIGNALING_DN,-0.0377414197427091,0.016558814658902327,-0.028586587937709882,0.09936546616107167,-0.00546473973473918,0.10170179917608047,0.026866047370341328,0.05363520114592175,0.08327885070641639,0.09270098992863549,0.08003259331919978,-0.009264752297144805,0.03440689628170578
HALLMARK_KRAS_SIGNALING_UP,0.06386519705036979,-0.03632497488220149,-0.05455497572792718,0.05929329069195085,0.010455619805456416,0.13130530581683172,-0.06766255336064735,0.02824723216880044,0.011296575174611528,0.14602839182918959,0.09119532141370289,0.018929816557952627,0.04561115658024543
HALLMARK_MITOTIC_SPINDLE,0.08361878748686281,0.04201702268650743,-0.03784976169631055,0.016119000878382476,0.030872593676199916,0.04698333763653235,-0.024226874452020635,0.08995408576555544,0.06250899575491403,0.11780457780898874,0.046200985484728556,0.01826116609324281,0.11152799420826291
HALLMARK_MTORC1_SIGNALING,-0.015250927602611184,0.031220008810352577,0.01542073798120078,0.02189559468693444,0.01842480292376145,0.07733688767869347,-0.040394072681693365,0.09345830992788032,-0.017949322374664976,0.01607539126065105,-0.014543490503909608,-0.022278462147853,0.08441550741386271
HALLMARK_MYC_TARGETS_V1,0.08095572246359595,0.050901663246911255,-0.015366982161945045,0.02759483547225027,0.0670347950634719,0.1540869720283185,-0.067021690009413,0.09999911698585022,0.04227683317229931,0.12787556389662258,-0.0007627451906737211,0.028327127861155568,0.122288978378914
HALLMARK_MYC_TARGETS_V2,0.07709861764413634,0.005221366938232485,0.02205256824003026,0.00046220505388841563,-0.002504788699703094,0.01178233228405547,-0.05359380095842246,0.1345516021209554,-0.010641132924964217,0.10401182775157457,-0.041295971523541065,-0.006425635252029525,0.1196272792676686
HALLMARK_MYOGENESIS,0.1250263401014871,-0.00020275752819744382,0.011453275007403705,0.037787221760032505,-0.014486378348834658,0.1022187622559,0.03523069326523783,0.08072770476941762,0.060500893457725254,0.12641752682216392,0.06347719056878783,0.04483413799032721,0.022303281197461708
HALLMARK_NOTCH_SIGNALING,0.07128249916620175,0.0430498610011104,-0.04620473951087972,-0.010046944345158688,0.09875147593888679,0.13499461380170416,-0.03972616353457954,0.12813228977730173,0.0580352325687685,0.138001362203315,0.026951263177185852,0.04569793304667505,0.1035501293755975
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.049030187249327194,0.06052565669856902,-0.026731390411649767,0.08643102181690233,0.07111935159134802,0.14248524817101088,-0.003181773751228157,0.08539877533194319,0.05111682815741986,0.12828936779476308,0.0490328281640457,0.04531870554276908,0.03324969824448965
HALLMARK_P53_PATHWAY,0.00393478544367726,0.05137405408810882,0.0186406148361269,0.04404705686991121,0.0622367505479646,0.1627852535331268,-0.03461286677343681,0.09206429872017334,0.08399792084438634,0.09090434903955696,0.06866276769535067,0.004288049187977655,0.10832772665935822
HALLMARK_PANCREAS_BETA_CELLS,0.030745785121490087,0.040058822704412245,-0.004240876054989105,0.09011351784239623,0.08199678721745755,0.20164547170465122,-0.051215397735818326,0.04257471221916239,0.019508911346516594,0.13347047744518922,0.048818827963290894,0.015183550741716692,-0.006765587533089863
HALLMARK_PEROXISOME,0.07030661300422807,0.030222389646977193,0.0027966338091202757,0.012318830859461945,0.04743457167501343,0.02593344608655935,0.000892206236249627,0.05388000034865474,0.05541365254636584,0.15236276527275616,0.03754112170600248,0.0023610110330968014,0.01661083335039991
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.10590513649365717,-0.009350475802186044,-0.0038559058983414648,0.02112017060247843,0.07902863614006402,0.11019933394666108,-0.017678930398173375,0.09964852231401057,0.07649420206513077,0.11637931087266212,0.017964435328327016,0.02579817748556811,0.05457411836312436
HALLMARK_PROTEIN_SECRETION,0.039371419298419606,0.04310776170926215,0.0012938954750247136,0.051777357218559986,0.043551451181727686,0.11692965362910716,-0.013888553613996756,0.10723612015534248,0.036776884017454686,0.10806385533159599,0.04456116721744893,0.029726139977670762,0.12696967209934587
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.017848946128179152,0.026128148101241786,0.0607261668952682,-0.02543141911228355,0.08120098915656994,0.029453906715706583,-0.03280888894806448,-0.06953074143187125,0.0448016691981823,0.10133017634103081,0.043771319043923694,-0.010709271322460854,0.02406816938292489
HALLMARK_SPERMATOGENESIS,0.009834431575524749,0.0017300654559320174,-0.013746493048934572,0.07503996819832542,0.041717869507875836,0.14414608208840599,-0.0333742797131604,0.041549322559652026,0.05478017484140511,0.10757183668574138,0.06474404202534668,0.019776745417332313,0.03127693487481236
HALLMARK_TGF_BETA_SIGNALING,0.12301366662580611,0.01627158552679233,-0.011475416633712737,-0.033295982931949915,0.03703108974267213,0.12469220006755,-0.020046715749248024,0.10847394022659473,0.03216444774339103,0.09605165643388601,0.020420113712610852,0.0073155006999173905,0.08932521468472474
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.043006700721155776,-0.0009676449919165695,0.07577660324832716,-0.06485737942161696,0.007272221669185538,0.05633905627378181,-0.08751646250704671,-0.058621439507156065,0.08945376177618096,0.0005504739114294638,-0.024149156754233746,-0.1265087276524458,0.06876837442006882
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.1144651392991522,0.0304361190292133,-5.705992489779542e-05,0.011739578822082118,0.056817179136697434,0.14246643494919045,-0.004428974214810968,0.11789895483252116,0.06220326378105126,0.12924836405091025,0.02699132301327125,0.028096243577828875,0.10365178987161647
HALLMARK_UV_RESPONSE_DN,0.055023849486135507,-0.030099543233209663,0.0024464384675835765,0.06672893612013882,-0.016447464358655347,0.10366751509054528,0.044749724029909496,0.008548947663091605,0.04142516671191109,0.0314424086998092,0.08956526425405277,0.012117877343062773,0.11567516879688781
HALLMARK_UV_RESPONSE_UP,0.06396620517141915,0.02122931031791541,-0.03377654741370675,0.05072167251534637,0.02037170989632266,0.12667723827629196,0.0184674852921051,0.06706989019639924,0.04931775911311891,0.09516720831459961,0.04860312817530634,0.006362249684857605,0.10767131689855727
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.04056933548404228,-0.018128737734610465,-0.05612306547196763,-0.04003105567032164,-0.03415429829101416,0.02676285987306274,-0.09173387817353088,0.15782051641577483,0.03610007564771165,0.021002076763370233,-0.03595330559182877,0.004453641460852488,0.12111898421410255
HALLMARK_XENOBIOTIC_METABOLISM,0.08652473050750364,0.032743553292104585,-0.005533117484366708,0.06451262268886765,0.07219086756519241,0.13086307157911775,0.04668027385597664,0.09186211097570533,0.05280055283033618,0.10472080953296474,0.0928928526210512,0.020354599440099447,0.09164810238552487
