,UKF255,UKF313,ZH8811Abulk,ZH881T1,ZH916T1
HALLMARK_HYPOXIA,-0.10109239494283583,-0.029555576707237623,-0.05575424650507975,0.03056687788073972,-0.014881910731482548
HALLMARK_IL2_STAT5_SIGNALING,0.14479679548414318,0.019391697655248046,0.07609513794147682,0.07148950773006701,0.04541350670473286
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.09486369813227627,0.03981353465871977,0.14753913697359639,0.08841489192210701,0.06376021556353881
HALLMARK_INFLAMMATORY_RESPONSE,0.05296048266370362,-0.009764860042357422,0.0051285621284680805,0.034022664797930355,-0.030927519414957916
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.1045788692878614,0.04354901905829305,0.06546201641361481,0.0963145993890062,0.12578171646775713
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.05916469437104696,-0.0006127876371961491,0.030268530474223142,0.09262182471550572,0.10546406069573128
HALLMARK_KRAS_SIGNALING_DN,0.08605088099298994,-0.011432736498881565,0.037937534997765594,0.07924882814639767,0.08922825304622652
HALLMARK_KRAS_SIGNALING_UP,0.11531463978704634,0.005304607724792115,0.12097434723147808,0.0801704633516619,0.08973457360643708
HALLMARK_MITOTIC_SPINDLE,0.08813001003732353,-0.0026663153754614886,0.06521198237966724,0.11524312016386726,0.08812382927779468
HALLMARK_MTORC1_SIGNALING,-0.10337461304421951,-0.04984717740764556,0.06080164357518653,0.043846946835597575,0.003841371254895234
HALLMARK_MYC_TARGETS_V1,0.055469394185387884,0.006229520945365584,0.02630076122475809,0.061491274001139205,0.059121010981134856
HALLMARK_MYC_TARGETS_V2,0.05634499073614204,-0.019373061432306382,0.009542301065922097,0.029132035504826806,0.02685440646859232
HALLMARK_MYOGENESIS,0.12759343211517732,-0.02086926929721754,0.00409815615700903,0.06746532790997321,0.05757278962530113
HALLMARK_NOTCH_SIGNALING,0.07875871595185864,0.04222692393218334,0.027689073992465816,0.08179830574587843,0.050301570442461196
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.0713987339333669,0.016133575968847548,0.026040825016872535,0.07439518184311175,0.11274820224242735
HALLMARK_P53_PATHWAY,0.051108674999283635,0.004542682379607982,0.008721059419617719,0.044940707856214124,0.12611837680311988
HALLMARK_PANCREAS_BETA_CELLS,0.12520746231366262,0.03743957123663629,0.00293445098219453,0.07436044485404615,0.08805770304482187
HALLMARK_PEROXISOME,0.08281873561292948,0.010115497717512356,0.025262770766103563,0.014306615335391834,0.07577641091831783
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.0759734223750706,0.018643002654518126,0.045507595099516185,0.09254804412429356,0.07353520366819259
HALLMARK_PROTEIN_SECRETION,0.08228044118227959,-0.008925472803598693,0.05079235164183732,0.09854895001242717,0.07326191766882179
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.018383690626167536,0.0006646994065011627,0.036587113370821094,0.03755970652736304,0.10984057859215023
HALLMARK_SPERMATOGENESIS,0.09966769826656535,0.04728650350510815,0.03872779622295039,0.08842615660283838,0.08529934962939914
HALLMARK_TGF_BETA_SIGNALING,0.10012796073275992,0.044588835951397635,0.057363928731463024,0.048833381931563474,0.023056782305149782
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.015686521602022045,0.04413157275451596,-0.014435062960198773,0.04986874426516806,-0.05732315981222537
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.006836037529337722,0.0019809030196493707,0.059969172469684966,0.07796310074796614,0.05275264662956018
HALLMARK_UV_RESPONSE_DN,0.13508819661772822,-0.013866148609508761,0.016827572877957296,0.050463274268271595,0.013778726028798855
HALLMARK_UV_RESPONSE_UP,0.05257448972597787,0.024665400496701444,0.022970591464034525,0.07287869120470629,0.08272373230124686
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.08965684328031352,0.041839886036220186,0.009554421518275256,0.07943519419335889,0.12304218640747384
HALLMARK_XENOBIOTIC_METABOLISM,0.1166968028429179,0.011305423587553019,0.019638232879214977,0.06373818035560505,0.13327801044041107
