,MGH258,UKF248,UKF251,UKF259,UKF266,UKF269,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1
HALLMARK_FATTY_ACID_METABOLISM,-0.036672975507774985,0.0007813754189408196,-0.034045604442833,0.007051981032058996,-0.020736361123699417,0.061973944930525576,0.04162551608610154,0.0017869550475968722,0.07643573223087319,0.050837743085804375,-0.026027796429482965,0.008015190658596405,0.0558914319272953
HALLMARK_G2M_CHECKPOINT,-0.04863520028427802,0.008812402120063284,-0.019426136574763348,-0.0012365575869170825,0.10945406345044627,0.12010639324747704,0.08981256381199079,-0.12054303611306545,-0.04537485532986129,0.04627597446804606,0.045968790015529566,0.053951140010601514,0.08176566780293663
HALLMARK_GLYCOLYSIS,-0.021672673897540167,-0.010785520026354653,0.03738649305143571,0.010328909089510101,-0.01182247745953983,0.09171849692417659,0.09855437454293582,-0.05093105240839968,0.021817447617542746,0.0537166643279827,0.07291594640620588,0.01355690950851386,0.05344778060315369
HALLMARK_HEDGEHOG_SIGNALING,0.027718721581773905,0.0642871767533958,0.06700034844145838,0.014720575732776537,-0.08929873680045661,-0.02915754591303095,0.011071875738295645,0.006557969716903799,0.019532291233223645,0.0007019063832680203,0.04275742915471635,0.03347982963194804,0.034115188434330215
HALLMARK_HEME_METABOLISM,-0.07251746518849335,0.05076924650076756,0.035837666212796944,0.002090614365431791,0.06670266285765963,0.12757601819403033,0.11870446974460364,-0.02354241153162945,-0.016520837277949882,0.1085870202898455,0.0774594077448923,0.033897021258198635,0.07525820948608289
HALLMARK_HYPOXIA,-0.07646883241409065,-0.028846728485183774,-0.01082643561635329,0.0209995913592682,0.0035693788897946006,-0.03231908458646735,0.03725854775422072,-0.004977326380027391,0.07921770329789032,0.028341263280881015,-0.025120792899627035,-0.015295985648953838,-0.002781261212753091
HALLMARK_IL2_STAT5_SIGNALING,0.022761358845921207,0.016778095234793504,0.03971670410317474,0.022555736847425224,0.060177558150289356,0.11579514852368869,0.025296563704755345,-0.03792248967774754,0.010287084198100347,0.10217731316265496,0.03819747881501355,0.04276536676693266,0.024564943613006176
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.01920561325777919,0.046316041213636305,0.019230371573530518,0.024193435901842288,0.10579867975098778,0.10559606904411335,0.027271462810209895,-0.12595654219902447,0.05717029490186134,0.0426461333377579,0.012174150936484256,0.03580423527601762,-0.001536110578999096
HALLMARK_INFLAMMATORY_RESPONSE,-0.0942038205324787,0.044314643171354855,-0.039210024691278045,-0.0005210782426593051,0.045646904815908794,0.07637025832735016,0.025750448925965872,-0.046433286477297074,0.08353263152782726,-0.0008462520165981846,-0.012531291351931671,0.0015891235676662246,0.007877547226287494
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.06441015514041165,0.01766211186751957,0.04175478461984891,0.023968197562814136,0.0945536196147825,0.09279835568394604,0.05824278599815296,-0.01931249775765527,-0.03083168074689304,0.05288418049895866,0.07041645019094907,0.018989204336729328,0.06506856636158392
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.05486271586305989,-0.0005146385498481093,0.004006854118360787,0.01839948362314558,0.05079813483204062,0.14255696459350248,0.03498722041126273,0.0021467224950039118,0.06511114834429899,-0.023369355778822806,-0.025563488546813746,-0.009427113429349614,-0.03084960323878843
HALLMARK_KRAS_SIGNALING_DN,-0.07017707637997866,-0.012955565343699947,-0.022284034464651548,0.01649929699878091,-0.029149988856976183,0.0392454273161984,0.030087766546109194,-3.4952920361779844e-05,0.08422113753942473,0.05311776935468032,0.12350993528493395,0.031803013908991644,0.06705514691101952
HALLMARK_KRAS_SIGNALING_UP,-0.04056256425829725,0.057230841380719516,0.045635302376147185,0.03404545843721449,-0.06781162946776631,0.02286944504798482,0.043567863324540795,-0.03794569913826163,-0.029727199963837655,0.06214623858266434,0.05268245712185956,0.05060206975722436,0.06779394066578844
HALLMARK_MITOTIC_SPINDLE,-0.08008780963508257,0.046143222742656656,0.0028469843998042655,0.0425958974972624,0.09916203951705521,0.09401749937865547,0.09602870253397493,-0.028817569533322596,0.026553741220727577,0.07365571035306633,0.08324683399352281,0.04092806563792002,0.058300885973486725
HALLMARK_MTORC1_SIGNALING,-0.07304710605867441,0.015190258306220505,-0.009141897152398085,0.02425493901699489,0.08595918665529703,0.12611127071371084,0.07348151299406022,-0.005902174132509326,0.07966091781243578,0.031641717331154944,-0.002735093964657233,-0.00937809152709266,0.038556871410496574
HALLMARK_MYC_TARGETS_V1,-0.04110915561316277,0.03730142783103414,-0.007918985145629456,0.056602258260988046,0.09618429405378386,0.11340722674625789,0.1468766003287956,-0.06823978851420569,0.07778215927937333,0.05348224638669415,0.11625422478837774,0.056227603423574544,0.10180609443878669
HALLMARK_MYC_TARGETS_V2,-0.04219845265608238,0.013331402215411212,0.045201075532262235,-0.02185443598280923,0.06895755196987209,0.06293938323753084,0.04210354550801252,-0.08102018962361154,0.003376160662899608,0.026657448403404393,0.07400722510583015,0.04097490403998168,-0.00824517576574292
HALLMARK_MYOGENESIS,-0.018299996717813762,0.04360195277184437,0.011807103159804358,0.05186308232489897,-0.013211599164234956,0.008089628421982811,0.018995394801174924,0.031970386765566836,-0.0061956174395270056,0.04540001519978117,0.07344635812470154,0.020628875469342153,0.028750666360937854
HALLMARK_NOTCH_SIGNALING,-0.05064610086970347,0.03577058462195879,-0.06717474334507233,-0.00898324179352764,0.10029554776783209,0.1327614114331111,0.10028005037405137,-0.04038403816927062,0.01106078847983189,0.07371839741390991,0.07478661814781776,0.0075688256114386015,0.07739507646951198
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.0413860331771545,0.03656010212106294,-0.004822094328812336,0.043294837557631416,0.007486561504779465,0.021702942197800033,0.09085401359682183,-0.029140788670075496,0.04174218230731855,0.049406676426425634,0.11290714573156414,0.04687975755535733,0.07681443899551989
HALLMARK_P53_PATHWAY,0.03204100676265362,-0.006108415109542824,-0.0020418397929758128,0.03855959538500998,0.06809943720350371,0.10272278432950138,0.0955065259039224,-0.07076073407996135,-0.034144645205829605,0.10479905686418386,0.07284445823046556,-0.018607967990077613,0.062200368306646076
HALLMARK_PANCREAS_BETA_CELLS,-0.03435762589992095,0.025692836417848298,0.010048308775732621,0.014398914447355542,-0.06567919008430141,-0.03849433313493565,0.08409067244551968,0.008064718737325744,0.0302150303102191,0.08169774572030629,0.1329791000187612,0.006401181692746934,0.07234614179052253
HALLMARK_PEROXISOME,-0.03272829144773203,0.00756645260201195,0.008376011095689738,0.0022108105696292406,0.04112608688717899,0.0632015255110229,0.024870723757895497,-0.056110160978013135,0.0030600267182108805,0.034132880762104766,0.08409632616866647,0.03348617200315361,0.006089363790501062
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.035216539626594365,0.06779084413442545,-0.012170790006055891,0.023116984263098928,0.020350890327832393,0.08287608094258674,0.11644419718365177,-0.05154010305722797,-0.0006786614728675718,0.04231765161353306,0.09709712447350691,0.054690683164407276,0.0727825794793928
HALLMARK_PROTEIN_SECRETION,-0.07140726851760719,0.04624442053412642,0.008653401332459414,0.03489644166433535,0.01086341864905842,0.11156864838425307,0.10772673365307676,-0.06539155903469139,0.0670688543432923,0.06635439443788158,0.0790169372589001,0.042283516589579725,0.09943600597249264
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.05710882624351891,-0.014037789530536427,0.024798937785629166,0.023850577898590113,-0.06336391204147598,-0.05747129235578004,0.00745964277793122,-0.03620822199916657,-0.013056916853285493,0.07632027413488712,0.08421327357082191,0.0196214112666794,0.06915780918650712
HALLMARK_SPERMATOGENESIS,-0.0513202073860684,0.02350655659727058,-0.012400223416002203,0.04395627510241481,-0.00816757036932117,0.006147383472924263,0.02984180054646832,-0.1067604663138344,-0.04883284991567856,0.07320029661723902,0.10812165596187932,0.02553344059993091,0.06345268591000654
HALLMARK_TGF_BETA_SIGNALING,-0.06207071621194013,0.034485894153946935,-0.0004890043935789459,-0.0073527930980183025,0.09738168736564785,0.10974409323012418,0.08496421018366133,-0.07990472741359009,0.01832636391222757,0.05845355361385299,0.08549700234460147,0.04654680443749225,0.01998480869298646
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.012793911631294636,-0.010923514566298748,0.0219368862664363,0.007802860151277559,0.0599961448364298,-0.047836049157599064,0.0455008134182758,-0.11729123531789949,0.15952098204135284,0.03270387904837983,-0.04807312233450651,-0.029471257767030575,-0.006693270511241603
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.06202390004780763,0.0874828732075854,0.008978875122598885,0.058016949383396875,0.095814611125746,0.09048409977831023,0.14259620381600172,-0.086596550376023,0.025993558293583838,0.06016418171177561,0.08999989634423261,0.04407630497652596,0.044960752676653566
HALLMARK_UV_RESPONSE_DN,0.007541385573864969,0.04273730745574422,0.054203454260587335,-0.01836433440201899,-0.016972243284276507,0.05735435531840403,0.029081098144664464,0.0034338764464016008,0.0005709832463328272,0.004654627613661289,0.07464499724079393,0.06073488766224675,0.051819977987538825
HALLMARK_UV_RESPONSE_UP,0.00024632044441680567,0.0013612718070713267,-0.015395988949950694,0.027581930734433057,0.013960606272425886,-0.023721907100860088,0.08630746827723866,-0.11154101864249782,0.01930414643760991,0.06426263697603099,0.09165544023559255,-0.0023528756991691934,0.042066671504028465
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.052761946197273174,0.011566225495346123,0.06201794503141316,-0.005844306772289681,0.09656500323947093,0.07628681704420388,0.06617888060056303,0.015989833887590333,-0.025721638752938224,0.0670656255620569,0.06259625755474837,-0.017377223703188935,0.001074161272006516
HALLMARK_XENOBIOTIC_METABOLISM,-0.03726572105786463,0.0289183314901347,0.003994044732444093,0.04718843731392065,0.0751097047178039,0.05453472251782119,0.09123405333823072,-0.070406751656484,0.0751773707938848,0.04636005108906843,0.06145627692943479,0.02998103165985979,0.05859368855657384
