,UKF251,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916inf
HALLMARK_COMPLEMENT,0.01114143951328709,0.08046240341277697,-0.07322144402872577,-0.021263990151108896,-0.017202836012435,-0.08697863516994382,0.07396242834491694,0.05020325595455698,0.05832695019436311,0.05717637442738565,0.04542033082209353,0.18326803572068698
HALLMARK_DNA_REPAIR,0.019962090626794597,0.12030957095075763,-0.056104917967476194,-0.0289191441789417,0.01662262834547003,0.06646717988417669,0.06582429827020388,0.04767809693001876,0.06347141950810914,0.07689192955656386,0.0578407397859911,0.15085652471333547
HALLMARK_E2F_TARGETS,-0.023664242103250938,0.10145551528502546,-0.08955329702415461,0.017681482689263023,-0.042453809610093665,0.08104767581656586,0.03249985337216733,0.021867444262083015,0.07961455603849352,0.06771836411225458,0.008804812810735719,0.15342978084280898
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.03259419583602837,0.09690431180818684,-0.07699806799652968,-0.032779087415644156,0.039606238651306865,-0.09128879713163456,0.04170539752599718,0.04882371300615333,-0.046241750719464424,0.007503076137098771,-0.020062918371556018,0.09476820939107054
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.033125421913139504,0.12124513976170537,-0.08058908750736542,0.018776464993498266,0.016175145050862316,0.11145408745959781,0.013811630628735952,0.060621333332464326,0.0206037431356181,0.07126106413555179,0.018833586318864646,0.1091418321943608
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.06696909520808939,0.027554155196618597,0.1083667992487424,-0.005720973400555555,-0.007709017177208944,-0.030754361433186925,0.06015746108545367,0.05877276729749671,0.07711718334304772,0.03707891399058482,0.022944649536992018,0.12371204836576012
HALLMARK_FATTY_ACID_METABOLISM,-0.007581410690555847,0.0706626948688479,-0.04878078481942796,-0.02484015483561576,-0.008188567145542369,0.05553078348737443,0.04490784045708166,0.05335836291525509,0.029949735761113157,0.05166956665094079,0.0515926863850005,0.08230155850134911
HALLMARK_G2M_CHECKPOINT,-0.01720700906234719,0.09235387180242381,-0.09556207679959923,-0.02144290317674507,0.004677062156904448,0.011060081809296268,0.014373153988491517,0.04412742494881986,0.040107553092978324,0.05649154688430734,0.046904100605071566,0.08557006537163456
HALLMARK_GLYCOLYSIS,-0.000658642367934252,0.08090685712826949,-0.05956145667606737,0.04825066954080525,0.007119145364536473,0.09634259426543558,0.07196045100615113,0.00907188406408063,0.05962996741726748,0.07321232045747267,0.04660790111095835,0.17046856758123646
HALLMARK_HEDGEHOG_SIGNALING,-0.0521619409431053,-0.013012188647890511,0.09299183838266736,-0.0011028003375852242,-0.025288676486422745,0.09667628081649979,0.10377017090829181,0.09520188748630781,0.04616949222120431,0.09973671362635504,0.020842199015634902,0.18762985294135134
HALLMARK_HEME_METABOLISM,-0.030700451031005233,0.09915083366543347,-0.07510936930840786,0.0027984959485920884,-0.022271710346394146,0.09612585856505687,0.08939077686252138,0.0710428602693479,0.06960992289559664,0.08900591802271536,0.049678579838130704,0.17455918232851658
HALLMARK_HYPOXIA,-0.02286435777967819,0.010825289250020537,0.08619963249290397,-0.03640205147953239,0.0006892670871475631,0.01502642646523888,0.011089312883207723,0.005183950455789301,-0.050614671154292364,-0.017729194541755863,0.06510493898493933,0.11248862989645174
HALLMARK_IL2_STAT5_SIGNALING,-0.048033014614323355,0.11679777582150627,-0.08793483131544824,-0.015753587193754984,-0.015490277195606365,0.02467744288475642,0.05192513144335874,0.09624918528490986,0.06864686768494697,0.06132516448062907,0.024181738733066848,-0.029459822119299636
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.012929469248598955,0.06150583644090663,-0.10444985049597473,-0.074586293982906,-0.0333485437523027,-0.07907812295446152,-0.002804886352092828,0.06359644347512507,0.11696811308034175,-0.02133005697644659,0.06223297755507046,-0.12042794830075823
HALLMARK_INFLAMMATORY_RESPONSE,-0.07374069537372142,0.05835618806416979,-0.08782044827778161,-0.022329259105209387,0.004533024786373907,0.08326530881068331,0.05600504532624522,0.07532133072742889,-0.00958041043232196,-0.029139503851968507,-0.01729061357584197,0.060165367238723955
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.033470972873426784,0.07985234520122456,-0.0865674370528486,-0.030610278143072548,0.0434998235994012,-0.018432538074201813,0.04436126034800709,0.1270666330917203,0.06772715713504486,0.05394893102410749,0.0437774025073826,-0.014467750473479627
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.005553593632577157,0.030509405311017108,-0.08823663835520182,-0.02934875249368543,0.03355553937067498,-0.10927945234894487,0.008707545420424465,-0.0023873169865323354,0.03908040728221062,-0.010006510841734342,0.03251297736902434,0.09412374481916146
HALLMARK_KRAS_SIGNALING_DN,-0.03305925299366244,0.0660861070993012,0.06165126462508878,0.029493598752226263,-0.051144400074257884,0.1245608515601142,0.05775195863723404,-0.011255057319742022,0.05453742123194497,0.07496061689886341,0.03412084811771263,0.1532329167595139
HALLMARK_KRAS_SIGNALING_UP,-0.031074197281506174,0.008729659756385523,0.08161062029999844,-0.01669789339003764,-0.056934930651077985,0.1035492654329524,0.03602851469227892,0.05423892423439279,0.06353025794965615,0.08163922323826739,0.02551794761817275,0.1960093813096927
HALLMARK_MITOTIC_SPINDLE,-0.012185033288015274,0.10559225855291157,-0.06587311676508283,-0.00554690024990273,0.00033337417779930376,0.05082157079028886,0.0664840004987331,0.03907751616945247,0.058717935909409914,0.06410666505059183,0.05971621294080141,0.1520826750055088
HALLMARK_MTORC1_SIGNALING,-0.015604491471541672,0.09684976770142438,-0.061089040108819874,-0.030189661360778434,-0.015079667550365853,0.05004417800068722,0.00824238035056888,-0.006095791674118178,-0.005513192069788773,0.018721132550784603,0.09179116494873656,0.07359511447433455
HALLMARK_MYC_TARGETS_V1,-3.719654271640647e-05,0.09198817961573647,-0.06762384617183982,-0.0037389510678796107,-0.0031608164847581827,0.09731978419526326,0.03754836496765333,0.07839530873837432,0.05352752630040556,0.07598499920471816,0.10758218218887507,0.15900258830522787
HALLMARK_MYC_TARGETS_V2,-0.026591436465703295,0.03938587711886674,-0.008390892695266123,-0.026686676550700728,0.030015041257319706,-0.09844389705251447,-0.025780273832164594,0.11042662711536756,0.12001113094660233,0.04918173943452544,-0.014780317055847252,-0.019104912109874767
HALLMARK_MYOGENESIS,-0.02043549390980082,0.06674634224353805,0.009724554138180953,0.012145229223171494,-0.014892156995035839,0.05386129833630435,0.0539504019040455,0.061329229608066645,0.07066866690315977,0.037216756495753456,-0.005523636362569776,0.05657173142999324
HALLMARK_NOTCH_SIGNALING,0.018388209754532907,0.07880387082137405,-0.07064713232734463,-0.020611800526940272,-0.01968392853905838,0.10903817231254154,-0.0350372040144352,0.01974587194434281,0.05159194146520168,0.06851243339639465,0.051980448351137194,-0.007870854533754633
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.021211433174857262,0.08550997215602878,0.07655521568079217,0.044284330228843004,0.0009140741626814988,0.11084356685749941,0.0715748584721153,0.09715591647858582,0.05656506932631405,0.06078062588179936,0.08708722291908068,0.15050600269043876
HALLMARK_P53_PATHWAY,0.016330534225272607,0.10656245996568235,-0.058967436931783725,-0.028606461079248954,-0.015555890934783741,0.03386292645499813,0.04435944398538834,0.03892329164966459,0.03849688011309045,0.05937917623887166,0.09113664978756007,0.17845168770264577
HALLMARK_PANCREAS_BETA_CELLS,-0.04551366549176905,0.05371359515729185,0.10085876449915032,-0.0014627904506057077,0.02476232674937431,0.11378077255388801,0.04559287141540632,0.03860624794619889,0.08204737537324498,0.07863966624537211,0.03930526844632651,0.1672990612544893
HALLMARK_PEROXISOME,-0.07377525737718614,0.11852784908905645,-0.07137054466045349,0.02749851793332885,0.06676993611686241,0.0260712234791311,0.020012631051826706,0.09979406902308084,0.030691457459275994,0.015190911807133427,0.029988609840290354,0.1421033011021716
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.011567237610994586,0.06334546257854631,-0.0024620317919278392,0.04968315900939624,-0.03693340892377083,0.0934141508237641,0.06778164486415884,0.07896276703667338,0.08854417374649544,0.08020832938933055,0.05408063494429526,0.16183112885514592
HALLMARK_PROTEIN_SECRETION,-0.039662025710524344,0.09665386191987815,-0.04269567777212258,-0.010980849887970628,0.005208348137427385,0.09709683434855633,0.09418378678296989,0.016930681017135782,0.0710472972587593,0.06175499955638619,0.06994431494972576,0.20531489097191585
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.022573474857972363,0.01573926848391929,0.10102127525147929,0.003396829316838842,-0.005157371917554257,-0.08298979314553262,0.022470647798303205,0.053884005542710174,0.05084349234166814,-0.0038147153750145465,0.10946912540547771,-0.06064112210668709
HALLMARK_SPERMATOGENESIS,0.011132866737672059,0.08308636086699261,0.01577987817627182,-0.013891978221323412,0.00072103603230043,0.10051100276014083,0.023951007786862988,0.06058509542308358,0.09174019313307577,0.07714146786793122,0.08333091477446548,0.1174271246064384
HALLMARK_TGF_BETA_SIGNALING,-0.007364122181998419,0.08667234267488598,-0.06967073537988337,0.04279878860120692,-0.018586049957323172,-0.05970644310443907,0.020962780962657235,0.08608401320035093,0.041563799737087785,0.0070708388533921845,-0.014501463554915987,0.10895763758177283
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.007781815914592829,-0.0031920262506845818,0.11717711541144962,-0.03257226628736033,-0.029475088143631135,-0.11279955807767905,0.05073385897326366,0.06673355426204554,0.05787436687132554,-0.045560918083500324,0.013679790902911413,0.046740195089757595
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.011061111429351561,0.10914245732311458,-0.03518224544573527,-0.03723043125849398,-0.014504779804805286,0.08848257037432368,0.08308131581141352,0.01836816486291974,0.06596928627875671,0.08348478851125753,0.08760794925359085,0.1500788953414087
HALLMARK_UV_RESPONSE_DN,-0.03830014592043987,0.08240203828502533,0.0783804473868635,0.05740745772177173,-0.0512834461937254,0.09636341473957864,0.05621542042489349,0.02268907074311842,0.048396118664881194,0.014091475373669097,-0.017122064216625734,0.15782430045794807
HALLMARK_UV_RESPONSE_UP,-0.019599874397934775,0.09652111954966372,0.10573219425362751,0.024528341125230904,-0.052933840934771506,0.10776641951098277,0.0827925183712872,0.051801185219706274,0.056075846151781225,0.08687351996929105,0.07507215230584917,0.10808736947317998
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.014364644489368602,0.06473303315953403,-0.1159042153779031,-0.0263103545066019,-0.01503868002097247,0.031119319172225296,0.0355663397904113,0.004590708165820478,0.00933356419858835,0.03759504247673222,0.08488918854945417,0.03378579664933105
HALLMARK_XENOBIOTIC_METABOLISM,-0.009781803560607077,0.0907930933901442,-0.017985542709566107,0.012817663618524098,-0.04087729006042526,-0.002503425901272459,0.0372573303826674,0.059292422893779506,0.06241083663615064,0.029826571930588245,0.03855148127126116,0.06149893731672166
