,MGH258,UKF243,UKF248,UKF255,UKF296,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.05075132641557121,-0.0659471079440796,0.00678189652168539,0.07216494866455775,0.06115690206203819,0.006818300185520775,0.03272901012955803,-0.0043383001908441155,0.04549041912650979
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.055370954626643855,-0.01891847590878313,0.020309614112072428,-0.1176329487468658,0.01603727823672633,0.05116251571297916,0.03331554020004188,-0.04579069991744494,0.04927295658596502
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.09651781604323277,0.0329351284148574,0.02428350766220751,0.02865876931869299,0.011774062810384484,0.03865986282556927,0.11406515909209039,0.06555989396016292,0.009090159470406688
HALLMARK_FATTY_ACID_METABOLISM,0.013230125443720151,-0.03300121559908573,-0.019461670366898987,0.08358048729214042,0.023701288865500266,0.054044997098954294,0.09704459116485636,-0.02308388647826492,0.07661067742442383
HALLMARK_G2M_CHECKPOINT,-0.014510465187519393,0.06729923376889871,0.009948945349932672,0.0308736800471901,0.04607536729181671,-0.04054111307635655,0.12466698943819993,0.05436731116326696,0.046381766776834234
HALLMARK_GLYCOLYSIS,0.04637460762498031,0.10837426812517091,-0.0077443699192434835,-0.016989488186246064,-0.012627914654694608,0.017192395204230482,0.09525824738392259,-0.08909634380280744,0.05228612255077949
HALLMARK_HEDGEHOG_SIGNALING,-0.0169714629558548,-0.009550049694193973,-0.007807533810278263,-0.04365147422162722,-0.01589495748232655,0.044346484485999954,0.021821871227159118,0.07956123341948114,0.061738930463622624
HALLMARK_HEME_METABOLISM,0.03362149505286398,0.04077414879477362,0.030372485555446756,0.10302333563243618,0.08233276510172939,0.04006435702592642,0.12170126355070462,0.046682954674990396,0.08378030750003324
HALLMARK_HYPOXIA,0.02205371415765344,0.0680143583783947,-0.04700669919930005,0.00959560452557078,-0.0004578510326437543,-0.024479900062535198,-0.07300259748959405,-0.06645860152942142,0.021310439124445614
HALLMARK_IL2_STAT5_SIGNALING,-3.168295081191654e-05,0.032187761232739566,0.023484123463372242,0.0120234802606921,0.015191297862605316,0.07756030616150042,0.032834646995988884,-0.011189764424113879,0.058266345717040195
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.019126600673060754,-0.0321279542382022,0.015796610132851528,0.02722578138318248,0.010737548577522273,0.03333717856996026,-0.02322301658491399,0.022190672632668235,0.04619429010616316
HALLMARK_INFLAMMATORY_RESPONSE,0.038176976875344285,-0.04940634335167737,0.04339980378468795,0.08787398516578043,0.019632092963138205,0.09783076520536638,0.03797316888524256,0.04098852080582744,0.07509861299408221
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.03458802156478578,-0.007079105122863354,0.01788071876196702,0.006478399082741657,0.033146524470012734,0.011810460996080607,0.19542523616462168,0.10283332830821834,0.06939404263499466
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.03754239276885112,-0.015286628921699196,-0.04117884941238047,0.08692553806861598,0.09302509451786518,0.05602133975674396,0.0630321513832653,0.13028390903147535,0.04696533814327984
HALLMARK_KRAS_SIGNALING_DN,0.021579268921326066,-0.006376619641209353,0.044140397333597155,-0.05412023800580624,0.032279423519600864,0.08103847779583329,0.13595521218840523,0.027479984343774657,0.050369346150148445
HALLMARK_KRAS_SIGNALING_UP,0.010041059398169414,-0.007487346983448183,0.03149408648882069,0.011561643833207435,-0.0407046624549653,-0.015641012527663957,0.04613238950806295,-0.0022158130943351405,0.033446933952779444
HALLMARK_MITOTIC_SPINDLE,0.057502992895803205,0.04693385088092842,0.0464246732794972,0.030621203113683836,0.007247752759937889,-0.01671701293729232,0.13168140451488533,-0.006260859493939138,0.0706280932556856
HALLMARK_MTORC1_SIGNALING,0.028626532327134867,0.1008567211072841,0.018197350683201448,-0.042498912012514656,0.00257231863205748,-0.05954679613255857,-0.013568015370770865,0.012458469654816244,0.02915571966312434
HALLMARK_MYC_TARGETS_V1,0.00876516527848059,0.10678592152902144,0.07577561327509673,0.025643981072619518,0.08158505454542174,-0.022480805777494617,0.09230843236514247,0.019789292826528197,0.09830212236236084
HALLMARK_MYC_TARGETS_V2,0.033829885073455856,0.062498314213328715,0.021155009992187626,-0.016716173332010698,0.07030409190334498,-0.07579956774387665,0.08805076512892078,0.014686330241163201,0.07790920571538064
HALLMARK_MYOGENESIS,0.03298625096214092,0.0029449512396353466,0.03754605619665802,0.030176781190880724,0.06779411325772305,0.026686683822204047,0.11512142180166829,-0.005689175710987405,0.03779342415548749
HALLMARK_NOTCH_SIGNALING,0.04296021999711943,0.043302375488140456,0.047597690307918834,0.012510694884089487,0.05615258903126006,0.030611716205557866,0.16286755483448062,0.052464606665442795,0.09179020835966571
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.02083246339520167,0.07107748152592966,0.04471051465683843,0.05117343855964151,0.029495870331345903,0.00559158243214412,0.19053680275788118,0.08230000189332358,0.1192371736287217
HALLMARK_P53_PATHWAY,0.018521513783090023,0.12082798517880607,0.01942147467758854,0.07675614109199869,0.04754931420182573,0.0660870779917814,0.0865037377662202,-0.018542520425207678,0.03760109858559138
HALLMARK_PANCREAS_BETA_CELLS,0.0373805056820314,0.007035778704485996,0.034087030941355304,0.07445952058491292,-0.007386060624410659,0.05108282740732547,0.15410916020998872,0.060218143689203404,0.06954906128952104
HALLMARK_PEROXISOME,0.03747940876821425,0.021650205849208674,-0.017003191274536904,-0.02333943329362226,0.07621674570157377,0.049995934224073654,0.07859483519449598,0.038948220824865556,0.09487176264542951
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.002888763951503439,0.08320748088642331,0.054516706958264015,0.0045791952965580016,0.035075512690850366,0.00937630277381142,0.1355904630282365,-0.04806425179507414,0.06652732419356258
HALLMARK_PROTEIN_SECRETION,0.04500591527323523,0.055943956836841356,0.03053053693007715,0.07106634167751365,0.06782381395456631,0.04511294931708874,0.17960312219546126,0.028581143622371363,0.09207024094179311
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.017959196095882948,0.02553810099333616,-0.03108802628576579,0.07258336112324079,0.0029192439384472233,0.11530522031829699,0.08423877880794181,0.0750880635746975,0.05519420467893925
HALLMARK_SPERMATOGENESIS,0.022679523810887815,0.0523553796676791,-0.0011530029247858043,0.018122684422132235,0.024054611593414186,0.04407844603203724,0.14024577836848526,0.03751707636527762,0.08103862605788763
HALLMARK_TGF_BETA_SIGNALING,0.03667613195100256,0.03718867972889494,0.03377346625767176,0.038934210249314906,0.06646679770905733,0.06182319083123354,0.1500513765730868,0.050424037466782326,0.08270529000713667
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.006312995726164275,-0.002735778103451263,-0.029006686010030883,0.05881272470098013,-0.012081938546518999,-0.027089654404436326,-0.07301986811068555,0.029131500315763073,-0.05448906091130533
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.043834265291881926,0.1432689116982931,0.07021184569258535,0.0234821181181428,0.02966039658198127,-0.013413604289376919,0.11925563411759273,0.12512133155197924,0.04375994274059197
HALLMARK_UV_RESPONSE_DN,0.021702734173413372,0.004700677687673636,0.0005793270536511116,0.08166590544823255,0.059409896093131784,0.0762222410403196,0.13826686186464468,-0.03624886750470702,0.0410545722860609
HALLMARK_UV_RESPONSE_UP,0.0229469156800777,0.12161950809902143,0.06178169250335166,0.025415553029858578,-0.026135732930151284,-0.05856771393250901,0.08246716273456461,0.06444864743092224,0.10791212920400524
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.011265591542887842,0.067754983098913,0.026901186450200006,0.0131268065845748,-0.011075402320622476,-0.1323700131939215,0.021990798386015278,0.04382811130779111,0.013696879058565776
HALLMARK_XENOBIOTIC_METABOLISM,0.023603027137350737,0.057799036771710784,0.006947818215846218,0.10148668920835843,0.03566373889709551,0.04896143980214146,0.15752641218203275,-0.027221047396051433,0.0619723620864256
