,UKF248,UKF259,UKF313,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
HALLMARK_E2F_TARGETS,-0.0021455430345605347,0.07246978738914968,0.07796900359730648,0.04316189495584595,-0.02743582855907238,-0.012666075298231405,0.004244495846623079,0.03963266764687836,0.08263996498830563
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.1028922288990948,-0.020542198972550912,-0.0404000512885107,0.010852692637652095,0.01064942697111254,0.009522411083856422,-0.09019380071299622,0.027833601043814802,0.11427549472648263
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.015291114386972886,0.052101839902815604,-0.07755504511087459,0.02493384505109792,-0.07817321680539449,0.03590916498895328,-0.03407848688210166,0.057601562636322046,0.054826396079765014
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.008371990124979361,0.012995562361221668,0.06991627120482304,-0.03174149652816769,0.005863732075281186,0.03605961412671652,-0.055770109835275236,0.10411810048338488,0.022566248437993024
HALLMARK_FATTY_ACID_METABOLISM,0.06301328667954145,0.020083518481453726,-0.07009431999923907,-0.07945323542624759,0.03571010838783645,0.04010986622207968,-0.03987709355435722,0.0884880018972603,0.02224393372773697
HALLMARK_G2M_CHECKPOINT,-0.008161873621431366,0.01521554146258147,0.07019559468011236,0.043246835651389454,-0.05191427259299711,0.0049317092740523765,-0.038506650680159765,0.08083714845221229,0.09619408580539976
HALLMARK_GLYCOLYSIS,-0.029819977063483886,0.005765881594135546,-0.007489619340288346,0.005434988319790685,-0.012425212578427861,0.06904799777731593,-0.06397434078673313,0.10566406001439586,0.08618558419507551
HALLMARK_HEDGEHOG_SIGNALING,-0.0530410187983014,0.03523441971484951,0.041401188752703,-0.06059250100568176,-0.021166016159364608,0.04567214302723805,-0.06476669490327033,0.04835797070715209,-0.023188463273194158
HALLMARK_HEME_METABOLISM,-0.0010814472587698124,0.044813121540550525,-0.0039577581510813154,0.0454120778836061,-0.00337484367532047,0.04447771895739201,-0.04738666288778495,0.08900714050957909,0.07556570263686972
HALLMARK_HYPOXIA,-0.017960503170959215,-0.04618964572867622,-0.061135756373109904,0.012141683918203193,0.004304324053121547,0.003966428711326504,-0.02936381652855988,0.06636889490958711,0.04984603542822586
HALLMARK_IL2_STAT5_SIGNALING,0.026591013961201837,0.022762005981787896,0.019732640078665518,0.029649682068693905,0.0029880122204833837,0.06577897397778873,-0.07239470556135183,0.09287270946850776,0.09294418173078148
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.06660629585830224,0.007754479623029699,-0.05639266984299994,-0.023240574182795112,-0.05197896869682325,0.026419917614341235,-0.004112928299416409,0.12748374115815886,0.14525327513389905
HALLMARK_INFLAMMATORY_RESPONSE,0.04348728389336226,0.0046189875660890105,0.03174112434103866,0.03473735901142198,-0.010176587411514556,-0.0018457413311133996,-0.02183725878383605,0.009950583708546415,0.08012153806913476
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.019178008737681423,0.011891804901835891,0.09888063308595477,0.04665142151179539,-0.021564529507946007,0.03249019907460395,-0.05572351565959293,0.04705736644909199,0.0950733593504573
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.06562979623654211,0.0007457201549029165,0.016277771898672844,-0.01404069638863234,-0.016928401100195525,0.0168771139208298,-0.026105898529278103,0.09353802600712206,0.09725128131534294
HALLMARK_KRAS_SIGNALING_DN,-0.08203132928516449,0.08887457825017138,0.0012836309897474672,0.02515276014995858,-0.0012128603008004165,0.05048253273371831,-0.09773806711502503,0.08276201057102818,0.031505331211538055
HALLMARK_KRAS_SIGNALING_UP,0.03146425264769347,0.02300736650441282,0.10774543534955064,0.01261229290984046,-0.0630732994891222,0.0018576923762066932,-0.05715274991905764,0.07352318308705562,0.05004232817281752
HALLMARK_MITOTIC_SPINDLE,0.01913670647340632,0.030361129262425887,0.07678880632415731,0.05079453593501632,-0.03546103835531532,0.01834733348690589,-0.06738296243460933,0.09936622917784359,0.08514591000486005
HALLMARK_MTORC1_SIGNALING,0.01775355690803474,-0.012535853601838771,0.01326751074871579,-0.010769219562028835,0.010131342762838119,0.009643485222932404,-0.04826769337978339,0.0681998945169987,0.05579943360501019
HALLMARK_MYC_TARGETS_V1,0.050425575653543,0.0072890739717138865,0.0718011613608193,0.0115565245605996,0.0503023754625277,0.029306628480683553,-0.052644367416968485,0.07219166140298464,0.07437515228940306
HALLMARK_MYC_TARGETS_V2,0.030552023425782747,0.025841750187988705,0.06296315098255534,-0.04075446620133208,-0.02197835670419525,-0.013041551504685604,-0.004414442589671796,0.06783896678604193,0.087177705737156
HALLMARK_MYOGENESIS,0.02911347304637129,0.09220384603740385,0.058292100025873865,0.014608174142097186,0.002348517675629174,0.03981860873059306,-0.10591461034853336,0.055794020779041276,0.05226032095184468
HALLMARK_NOTCH_SIGNALING,-0.03744100247967928,0.06665564645087997,0.07690457536302714,0.020008033137263008,0.018197286842844843,0.044458948821148585,0.030209001733682253,0.05360889138805329,0.09456309939634608
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.023808621993147188,0.013493905445139348,0.06093517864719687,0.0045583339188243616,0.04111374272491501,0.033680782996782906,-0.04315261582746442,0.10026012039494811,0.0159028545697778
HALLMARK_P53_PATHWAY,0.007276600036258597,0.00356893713052606,-0.01134881459716197,-0.031989085762840666,0.04534933192848194,0.08193778041495968,-0.03181506682667173,0.12187399977387273,0.06921373519007108
HALLMARK_PANCREAS_BETA_CELLS,-0.0495243187718933,0.040307169936144256,0.06886632630501723,0.0223537341487568,-0.007816655255080561,0.05037300402138273,-0.06730744881591882,0.08891703199445689,-0.04844167382704611
HALLMARK_PEROXISOME,-0.03887647605035551,0.006972173111261039,-0.007557639201755605,0.04530972455012436,0.028118363621707877,0.03369539701454086,-0.04190040029178767,0.06544913220887212,0.11155315550901752
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.003618007041563545,0.04641009859430539,0.046660369859703545,0.0758301846930123,0.037602322347634734,0.04439328567619429,-0.04975360003988057,0.06478613802218275,0.09070232971480072
HALLMARK_PROTEIN_SECRETION,-0.006927656633861374,0.032645082360811255,0.07760663519865889,0.014381523341425824,-0.0033730106811716344,0.043282430744098495,-0.11389530929771764,0.07324595035658803,0.07318730012399262
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.02678342888067207,-0.02670841040294556,0.06643103794324742,0.00663359526278334,0.04178950494710136,0.06573618565045335,0.036533239245952275,0.1184030132171023,-0.01931746860589817
HALLMARK_SPERMATOGENESIS,-0.02850445392843206,0.019646505174101898,0.06198424481473822,0.049524600325063166,0.0041256306235350326,0.04429728051488533,-0.03458585322278257,0.07909770686044591,-0.01957847837135134
HALLMARK_TGF_BETA_SIGNALING,0.030989887137592965,5.624841745396761e-05,0.06102359045148217,0.031625642260837965,-0.010245408157346713,-0.00545190893311444,-0.026003286959297475,0.03901527810780374,0.13768652710264742
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.06553336593638376,0.027903247439813355,0.005222520018978004,-0.007509612330796251,-0.010718038648646549,-0.0337175708178325,0.025802826315590492,0.019687847156063337,0.08112182442254168
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.021133116105301924,-0.008306304797082706,0.0649013099514146,-0.018797644305269173,0.04228811501064332,0.03903852968675697,-0.06072934285263216,0.10638837437538509,0.10685124724568265
HALLMARK_UV_RESPONSE_DN,0.04257166964487791,0.0381697686329542,-0.03501191543430645,0.058299844806604204,-0.02926894750061336,0.021043070120988223,-0.04246844213954163,0.054459026595891226,0.07700029793011093
HALLMARK_UV_RESPONSE_UP,-0.009724316832581377,0.03235426880958192,0.00938384956986973,-0.004650799820891203,-0.013093208480577762,0.06306110909899787,-0.09445814246866797,0.08968737219850272,0.026227363889801642
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.042975698125968353,0.019725091291912536,-0.015324559988251597,0.058256845297068385,-0.022337506868084403,0.0335580922628222,-0.07458346794262351,0.08658264921519408,0.03805944308526283
HALLMARK_XENOBIOTIC_METABOLISM,-0.024589598742739076,0.02944441309013568,0.007466348683170256,0.04654815018497709,-0.004661396499505119,0.037847044880337716,-0.061519043019201886,0.10091592169788269,0.07562296030858823
