,UKF248,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_COMPLEMENT,0.027067393818681906,0.04016263805455828,0.0427440337738683,0.08040873406319536,-0.05507947778274949,0.06352015750872671,0.05744987031163511,0.04988288195101317,0.13881095318292344,0.0909775628250978
HALLMARK_DNA_REPAIR,0.02550650836540405,0.16525533800554737,-0.002395498535310826,0.07349898838895434,0.029710808035484867,0.06895894143314299,0.05997798642637541,0.03586873092127108,0.1754762513599318,0.09177822082860686
HALLMARK_E2F_TARGETS,-0.024898888020381333,0.10343772161326684,0.015125675447925596,0.1015520742415332,-0.0008429605981468424,0.058068022381318626,0.028425774603886195,0.024858638146233236,0.14333802036244783,0.10474920581520163
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.03349161330915051,0.08697692262728808,-0.05704529370732333,0.06651546710695429,0.03485050288334161,-0.06538716066926148,0.04790941196553487,-0.07017519405432755,0.014866636667980096,0.0394999944164866
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.03755786220331049,0.06367736985177203,-0.05413508680311204,0.01775531536102523,0.08385169431845955,0.039284432151953354,0.0719899065885678,0.0540261525067523,0.15548029106151653,0.054357640373682355
HALLMARK_ESTROGEN_RESPONSE_LATE,0.07116868329740203,0.011471611327183487,0.05003752091804224,0.06741222307573103,0.03219681760233586,0.06488029938624736,0.045099562609862,0.007090017725884263,0.1133130334717705,0.0777638579106942
HALLMARK_FATTY_ACID_METABOLISM,-0.008205828766032972,-0.04131788113475123,-0.021219930762713304,0.021672143685332452,-0.002799842322313996,0.01441049507063754,-0.02984129613095692,0.038174120572229145,0.09071819067778278,0.03877470202888864
HALLMARK_G2M_CHECKPOINT,-0.026745452425036172,0.13803389004655836,0.020170795953892377,0.0639177853812165,0.01076572442989904,0.004827604899499364,0.0007016232922046534,-0.006876549833256638,0.05620192297942812,0.03702242276057332
HALLMARK_GLYCOLYSIS,0.03209029905273628,0.14649707000147372,0.007891107777870996,0.013566922741104742,0.1208354147406572,0.03190066273814769,0.03336334387500578,-0.011079334712623722,0.14827977366925435,0.057746958418511046
HALLMARK_HEDGEHOG_SIGNALING,0.06408968113582844,-0.01454354371532345,0.013525336542263651,0.05151102358714102,0.051540413750792054,0.0500713674254462,0.029523368900865495,0.0119719476896268,0.06784540565409163,0.021437076194070166
HALLMARK_HEME_METABOLISM,0.08066940086954849,0.0740651625925507,-0.0019570432580993296,0.03349348513851061,0.055311129882101275,0.06134631522478826,0.01929472754787975,0.08373825539489653,0.1839553314978962,0.05143455502876837
HALLMARK_HYPOXIA,-0.01523229621377145,0.0792282139953374,-0.06340901697137023,-0.06022530268521334,0.05957913358179691,-0.02292641200081309,0.07506569956905612,-0.04956972308818053,-0.05954983131912812,-0.008245629012362496
HALLMARK_IL2_STAT5_SIGNALING,0.07533894641271381,0.019481455152746265,-0.01565496234051253,0.05095103525463159,0.0015513103823708524,0.06200910446621805,-0.008233015358477935,0.030932524924349326,0.1017393067592316,0.06294978464649693
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.07471183647380032,-0.008032369141353331,0.043104778107022186,-0.0027494051576375136,0.0070404226569816325,0.018707835547628875,0.03462369458893415,-0.016877300502860387,0.04051391151728135,0.07726950079598817
HALLMARK_INFLAMMATORY_RESPONSE,0.05264691354467981,0.10862522260505234,0.06971803370754957,0.014008237860901622,0.04390482116965521,0.006235632015238037,0.07618336262039171,0.008814031026146894,0.05084500430129751,0.0043999187597766375
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.03321886005009226,0.02165180894655575,-0.005428313294661638,0.09887816768886351,0.023634241668098428,0.060804167571030236,0.0030547764141037304,0.042505403100907176,0.09949859098025207,0.029141890905990966
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.07559140633483165,0.06077239646258216,0.04411149929566032,0.0865653875607231,0.007759059643051628,-0.017964344559692758,0.03918674759050299,0.018355105195775684,0.023935194220512754,0.05821105400483981
HALLMARK_KRAS_SIGNALING_DN,-0.032676150181768365,0.0067012248514190685,-0.007334591168161176,0.03913983242965733,0.05619498817051629,0.11095924975498282,-0.0050580346261245605,0.04769857976674578,0.17569586343319565,0.08389166353491982
HALLMARK_KRAS_SIGNALING_UP,0.05668111377226695,0.04553543523704295,0.0643670977805561,0.06673324825828926,-0.04220927496390991,0.05487744084942247,0.013899243871461487,0.06581884744217731,0.14078398158896593,-0.013900951795340262
HALLMARK_MITOTIC_SPINDLE,0.037116595518429926,0.07600811257016309,0.05127117288894589,0.0977746947739687,0.04104790474286782,0.07070682969661748,-0.01810920115531885,0.04562558481720492,0.17741898478240628,0.06749384744341994
HALLMARK_MTORC1_SIGNALING,0.019408672006487073,0.035306225247131444,0.026770765429746844,-0.012071546279260733,0.04457987901625493,-0.04234064289046239,0.010260428793108173,-0.04156077890405632,0.04646431297958012,0.023650896282073192
HALLMARK_MYC_TARGETS_V1,-0.0010001689204910216,0.14995770557767785,0.0580460105209516,0.09528546219486142,0.004488209330516224,0.08159456691969147,0.059970559309170154,-0.0027982770691125465,0.15240392094738273,0.06475573843842967
HALLMARK_MYC_TARGETS_V2,0.04828179679272599,0.09720534026940796,-0.001604354177016273,-0.015987192712920588,-0.03378698405842392,0.055326005304639755,0.06988767815531136,0.07721666215345391,0.10685406957950584,0.021413348127227106
HALLMARK_MYOGENESIS,0.027528110145313357,0.07330722533358813,-0.0319862816973102,0.08382721748405875,0.011982693012364222,0.08571862434234952,0.022817107803033622,0.12164699985159863,0.0966709581811954,0.02847450330570286
HALLMARK_NOTCH_SIGNALING,0.04468462597306474,0.09066598075256423,0.031199103191645615,0.10719557360340916,0.02713409531040815,0.062343424020628514,0.10948510182113931,0.043418951327192465,0.17556542213799217,0.12979575938968807
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.02374035351760114,0.14797468544031744,0.03516149651090711,0.08915893978901832,0.0070434876617784135,0.07621920304445098,0.10913412858085511,0.03518856594320065,0.16288922287532212,0.07804529745184971
HALLMARK_P53_PATHWAY,0.08512720188580529,0.08847174333246426,-0.0011746707233788465,0.0708715458023371,0.06267570517601656,0.08116722566593149,0.044877177939802254,0.02143993768768379,0.15451539293768163,0.0675558335070751
HALLMARK_PANCREAS_BETA_CELLS,0.0667172746235283,0.13199925607298138,0.01900320446277824,0.035865340312723544,0.017589575774317988,0.092121682204671,0.06093829092795255,0.05490577891200812,0.12583426669879363,0.0771422851408582
HALLMARK_PEROXISOME,0.07710126115483512,0.010731898067428351,-0.012002090846604797,0.07056351377241175,0.020731757804677405,0.09894395242723213,-0.005014345152991194,0.017069291292694955,0.1255213770761075,0.09507013534222596
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.03157151111570556,0.06714977745230888,-0.003888364070168782,0.05487904170132654,0.029315960770516812,0.06450623816685658,0.021032272096036256,0.06323445473161393,0.17187848062846176,0.09078152722766863
HALLMARK_PROTEIN_SECRETION,0.0966183021657225,0.09012186420479944,0.00033487363095093166,0.06250447200130942,0.040952509478533426,0.07249108329006611,0.030458228533958666,0.014868502879500829,0.1549625469434323,0.051671623207048115
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.0947852838866177,-0.021302609955531328,0.04441397895279265,0.0686466580181417,-0.016802032939668504,0.06804298578511965,-0.012666824090353574,0.04790830058561149,0.1395590796899949,0.04869473144807828
HALLMARK_SPERMATOGENESIS,0.023255715259676523,0.1612919011592848,0.007322162358984394,-0.005993424431374172,0.02661431212039599,0.1065093906839462,-0.012018517555425339,0.04963487649473011,0.16321145353175265,0.05588367380691728
HALLMARK_TGF_BETA_SIGNALING,0.05527243187123105,0.10644909599161811,0.03638533886502511,0.06384662986838656,-0.0041054088071848975,0.09117403671667121,-0.022071039895653392,0.05093104159111904,0.1368925851552663,0.05373442141578126
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.08790846070404205,0.11210827030450532,0.07859311770617157,0.03216701936171534,-0.012604362672155804,0.037583460265347285,0.042978234987340484,-0.013824309741438102,0.015855355755743417,0.04942994492754618
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.07071292338624334,0.11818048420191381,0.0007026848416884409,0.03467316864069094,0.05814042858609298,0.04799049179191694,0.03935124114490718,0.017739668202076918,0.1127092342654804,0.03765200421092177
HALLMARK_UV_RESPONSE_DN,0.041369627716973285,0.061075752474233844,-0.06572647098623402,-0.0032054583114105757,0.011671724024009313,0.06921752098553446,0.05195700749515659,0.0513445698605773,0.10822566482037212,0.06616908858891922
HALLMARK_UV_RESPONSE_UP,0.06015445645951469,0.07299051260202044,0.0257630435119404,0.017885195175418214,0.12167655731968498,0.07424723990437637,0.006945613156988156,0.023339151036137425,0.13038994848982968,0.053579213236298426
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.0004750920466157629,0.0473921324979096,0.01772059089071397,-0.08962551604144682,0.12377426586638078,0.04660348603152106,-0.013039500672295317,0.00408032822498271,0.11464689759985375,0.035621917273339326
HALLMARK_XENOBIOTIC_METABOLISM,0.05601218804363941,0.11790440759280243,0.02496709318270174,0.03457047231118736,0.018804604219066687,0.06969107765965617,0.04208413127146362,0.07272892614071487,0.1426715657317024,0.09051027988650655
