,UKF248,UKF269,UKF296,ZH1019inf,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916bulk
HALLMARK_G2M_CHECKPOINT,-0.031370333478311474,0.02062269801832014,0.020339254537610325,0.06225800778004612,0.089035472093944,0.0196433515481449,0.060934811375869376,0.0038973288708048187
HALLMARK_GLYCOLYSIS,0.08777768631094769,-0.042508280392429945,0.04688863069793035,0.015869874707882196,0.09329896723569639,-0.036555047329697485,0.027928992672914595,0.03887656548157907
HALLMARK_HEDGEHOG_SIGNALING,0.08606869857531077,0.009199782156394325,0.025109396406543905,0.04461493096480797,0.020389060034644982,0.03522464537519829,0.013364336928645625,0.04996237731231118
HALLMARK_HEME_METABOLISM,0.051193389484051326,-0.0016106697642493386,0.00553377419453376,0.0665790615670978,0.07530104518817184,0.03285809030183096,0.025813925454992843,0.018172621016212878
HALLMARK_HYPOXIA,0.09223059736541303,-0.010545120552908797,1.936203897064833e-05,0.018861666557461108,0.004184825595941574,0.07046241976492197,0.03354584272168399,-0.06151002658850486
HALLMARK_IL2_STAT5_SIGNALING,0.06746073742455048,-0.0033880177696890552,0.00575231548297576,-0.01940629969404151,0.060839935715321446,-0.02288930029649825,0.027194125706029727,-0.021765367489210753
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.12148407631461176,-0.0022156027379303792,-0.04384954413109841,0.0042276061228738795,0.11831141920399642,0.01988009873447909,0.045429746511530956,0.023722334267567233
HALLMARK_INFLAMMATORY_RESPONSE,0.0419979928950993,-0.01239587779086191,0.032820277712524965,0.008787786775585565,-0.035223274682349814,0.03198811773525076,0.0036506763644251965,0.01220597639161988
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.008109927230514263,0.03945986989319823,0.008192427601349236,-0.02713284493096381,0.06526008309789087,-0.03468846585182098,-0.003000517509016026,0.023717306575102255
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.0806414946158094,-0.01581039272767852,-0.03752021757260228,0.056630878617709775,0.008016218987634301,0.0638493109917934,0.04154149202957058,-0.011705739612437704
HALLMARK_KRAS_SIGNALING_DN,-0.010404162774554778,0.03936174356619259,0.04090712038997063,0.03177484409892499,0.04766971858712245,0.03216807051026851,0.02343632978638374,0.055326746942075636
HALLMARK_KRAS_SIGNALING_UP,0.11655537454324533,0.020344528036017454,0.022292007333816314,0.0018433037967489677,0.0656368942888751,0.015622121540589682,0.05542474040211884,-0.009446797387922782
HALLMARK_MITOTIC_SPINDLE,0.004552228099089188,-0.006236262853818506,0.03422061039211033,0.05706622644863156,0.06246054808969764,0.009754796673035205,0.07972997005924568,0.021009170620621038
HALLMARK_MTORC1_SIGNALING,0.08133726592818641,0.0013793849409044373,0.004995117282491432,0.04604387359898898,0.01615128736245439,-0.011446285817981617,0.005579450470373381,-0.003091517456096418
HALLMARK_MYC_TARGETS_V1,-0.05645989378301659,-0.009557915210634612,-0.0058695819476474315,0.08850463026224908,0.07174715441259824,0.017971903723088056,0.06318399696798811,0.012153129757487993
HALLMARK_MYC_TARGETS_V2,-0.043455601544411825,0.025353476831941116,-0.08075621262538968,0.013241216782925943,0.049308593002809216,-0.01949541948201839,0.10022383631277411,0.03377643966309303
HALLMARK_MYOGENESIS,-0.00184062792482271,0.03381242589490864,-0.003928553053381943,0.020726180200199253,0.0022801827307264225,0.008190185439687105,0.03384893315330143,0.03228524203890882
HALLMARK_NOTCH_SIGNALING,-0.023386052833760183,-0.010662159266584764,-0.0010376804725272107,0.06837232574974678,0.06744589736766907,0.05234644904582261,0.05164408326858444,0.04260677545094085
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.08590907821440537,0.015085175275420849,0.011011438927989106,0.06919152317223067,0.07374293065285828,0.03479318364003283,0.03186433570691884,0.04799206985791668
HALLMARK_P53_PATHWAY,0.061892475983861765,-0.0166682999379761,0.008255526059238391,0.059929196978827884,0.0688334402304134,0.019067028265656812,0.005877723737652249,0.024688388083707054
HALLMARK_PANCREAS_BETA_CELLS,-0.007414536089350449,0.012542097233832431,-0.024800309007038654,0.06548866346450051,0.07650418815442522,0.0020712148210998136,0.024635432401121135,0.03392324828307041
HALLMARK_PEROXISOME,0.04795362410165041,0.060498476147441624,0.0008094802401404354,0.028646132770051794,0.025351253691996332,-0.018476065448018487,0.019530056475629238,0.004191377055828001
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.02034445115927536,0.026574637814577064,0.05115911836188282,0.0956586929819498,0.06578703726881528,0.023652305301373334,0.012676613158775302,0.06511748105707885
HALLMARK_PROTEIN_SECRETION,0.10178793950186213,-0.022709414717461563,0.04784161686754864,0.04924347570960879,0.09423889743305736,0.035636464521352024,0.0339518982895973,0.0012185370832977697
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.07739592356793232,-0.0032711532397315815,0.034480644747242016,0.001504998384060272,0.0568750885152705,-0.020402156781802926,-0.027647827484918484,-0.026406257493574257
HALLMARK_SPERMATOGENESIS,-0.017013314740178496,0.01412312319499903,0.04433142096293861,0.08168994101963487,0.0722231662181585,0.035562917592277164,0.027907259387267187,0.03719718319053903
HALLMARK_TGF_BETA_SIGNALING,-0.04088496327156442,-0.0070113634075709185,-0.026797501656279588,0.032744008921741966,0.030624683833030915,0.004861844921837112,0.04917817852504701,0.0318181507878291
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.10673901230865848,-0.012308186909560025,0.0008402929216577584,0.031745296974129096,0.011877725854438878,0.030383901174999197,0.0135858480236472,-0.02186257486384316
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.020372791097538534,-0.01480503404323085,0.039152814173944235,0.03255615711780626,0.08033378903304261,0.033761774545477796,-0.004115840976779322,-0.012252039631156161
HALLMARK_UV_RESPONSE_DN,0.015865967684107342,-0.02857540688572931,0.02748868802415845,0.03365749889516609,0.027588162960650787,0.007250714372142188,-0.02460540428915482,0.027983950049239308
HALLMARK_UV_RESPONSE_UP,0.046268496942326764,0.011834258501845685,0.058737334022068315,0.01600546309199414,0.050193424363677054,-0.025125473283253177,0.009260523450028722,0.05049834529000638
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.03647561189105006,-0.04119500596139579,-0.008628001881841096,0.008359628452774362,0.04202631039684771,-0.016702423190013273,0.06829907868096499,-0.002746210749323144
HALLMARK_XENOBIOTIC_METABOLISM,0.040743421447955716,0.010417640729017907,0.03533884152892169,0.05009477085843555,0.0464608313889371,0.00888937313099573,-0.01406161095800745,0.0022320161382024806
