,UKF243,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1
HALLMARK_HEME_METABOLISM,0.03179506784421027,0.024536973640954935,0.17733853778446843,0.041449152063345145,0.08227752970975272,0.02904178884794843,-0.018082000123858535,0.04607372964872345,0.141460269101574
HALLMARK_HYPOXIA,0.02514813930798412,0.006815436125955094,-0.11234878216647622,-0.003091936563839233,0.044117662611848116,0.08653529415976595,-0.005125414786656836,0.015591739285222006,0.02574648189546009
HALLMARK_IL2_STAT5_SIGNALING,-0.006394968000337833,0.02372696781282827,0.09009824357054043,0.05010801637566776,0.007748474875199824,0.05848083132957055,0.01399604963612516,0.05730544505227704,0.14524313729853647
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.05008175238630796,0.07407365203317529,-0.056286033439240414,-0.026734592408465315,0.101352419556179,0.027400162148702698,-0.014821701702068295,0.00837576597193903,0.11281965608279379
HALLMARK_INFLAMMATORY_RESPONSE,0.03876463279751281,-0.0016492153320018888,0.09710653481609231,0.005889872981689468,0.025210910222489353,0.03269790613495753,-0.02313483194023552,-0.0060435935015853105,0.057596535248889046
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.011975411761774718,-0.020008140049095256,0.1794531498164323,0.0888494725871924,0.00547990382213312,-0.00201916184403903,-0.03664992683721294,0.05000911208102587,0.12001342140717315
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.11016381017518784,0.044812700858536975,0.13822406183413818,0.09063725738589484,0.12788376899404794,0.006616676050013353,-0.03276230255314607,0.06966163909965478,0.11115536227509502
HALLMARK_KRAS_SIGNALING_DN,-0.0425092126216355,0.06897625230455202,0.18430907682142314,-0.04910254705004038,0.06753088072593645,0.015853222146795434,0.019311157892371384,0.10793345214274645,0.12165933273478498
HALLMARK_KRAS_SIGNALING_UP,-0.09357264243240804,0.05289261086738796,0.04701412899060328,0.012379691424622072,0.10526000088660918,-0.0033744304942249547,-0.0236766578441318,0.07810176029218945,0.13115585905181215
HALLMARK_MITOTIC_SPINDLE,-0.004568783303819961,0.05598061659644379,0.10521764363344478,-0.017711147696121598,0.09544200746888903,0.04243386129922069,-0.008014365857065268,0.019418429023927323,0.16192418561377897
HALLMARK_MTORC1_SIGNALING,-0.02943163523763195,0.03854285278338827,-0.015638733715054046,-0.03205378426341422,0.03564581479593796,0.1286099352608384,-0.012964228234811326,-0.0009739114971080127,0.07040178476708783
HALLMARK_MYC_TARGETS_V1,-0.01578286401941169,0.05285367263305655,0.1735125691660912,0.07197363541353598,0.12750431549363941,0.03976283577970214,0.017449490843133852,0.023903471932081245,0.14055492047594273
HALLMARK_MYC_TARGETS_V2,0.08024495064883046,0.029945992436771148,0.06637947912289713,0.011243304108006376,0.0676968771540959,-0.0015002409804331113,-0.003856901573556996,0.0022761086552223215,0.10713610038000146
HALLMARK_MYOGENESIS,0.022753956298339706,-0.06722539007013849,0.23047522582222577,-0.010143976080447117,0.09403714853663009,-0.036617133457282056,-0.002430422549852263,0.026007270956052004,0.1075953397842673
HALLMARK_NOTCH_SIGNALING,0.06175419760908569,0.09202066909116399,0.1401200827452489,-0.0257881306227713,0.08114420940116972,0.03045773068015209,-0.010268816639808696,0.01104129759197759,0.14196875285244043
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.030401186734618637,0.00987401179417905,0.20437586109031083,0.11090975265738363,0.12644021710657208,0.010704133558841622,0.01100023400724619,0.027609082230065776,0.1694723919477831
HALLMARK_P53_PATHWAY,-0.009517614898409474,0.026360845064739864,0.1443012992395664,0.04452616381658807,0.1120156560879624,0.09191833729348664,0.021736374355764893,0.023285948612884185,0.1302807382981952
HALLMARK_PANCREAS_BETA_CELLS,-0.035708539484280925,0.0450240313338182,0.09911659913995048,0.05919842320614145,0.14229228984526449,-0.01758906530953261,-0.010086988969934204,0.002905861927275687,0.1255381054812913
HALLMARK_PEROXISOME,-0.012999409451628408,0.021244881759284177,0.03685349441395999,0.026652705479739035,0.08156211016495327,-0.0035134205455755116,0.018541918949071326,0.0180426922392899,0.13491303927023374
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.024348610292760375,0.020837614994387625,0.13028520509898706,0.03225001492822418,0.10291848743556366,0.021292412875438337,-0.0033221972030241095,0.03891508281169204,0.14324273791577163
HALLMARK_PROTEIN_SECRETION,0.015997931485822754,0.036927368828801384,0.20019814444141845,-0.01727864743611407,0.12686123464686438,0.04971699156475366,-0.04350795213215584,0.07390211410186157,0.1586445107860212
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.05128482159154536,-0.03457477504291757,-0.015775119164294277,0.1414834000895388,-0.06153241970227381,0.03802124262135553,-0.012010758812501961,0.05578684896096867,0.13258255950041017
HALLMARK_SPERMATOGENESIS,-0.04875066956820996,0.04566458792707824,0.14787544177084436,-0.010474157585457472,0.03351767417993855,0.031913465789057106,0.007705487765186761,0.07117780851412284,0.13683977655711915
HALLMARK_TGF_BETA_SIGNALING,0.04340982686781842,0.055643755592460424,0.17494910649487996,0.0519464550770001,0.14247763275103245,-0.034884772575350456,-0.04415377509116837,0.02298197644704943,0.09464650059314512
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.10047516446353454,0.048657625113680436,-0.06644780750044071,0.03412995577666925,0.033865187740899125,-0.010031252182875317,0.01075314891255159,0.02292434780436204,0.05026264705896364
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.021386688467061703,0.0579627311934709,0.24015008727998177,0.04919725707806687,0.11304997662379061,0.07986462602499553,-0.0069115331342138485,0.057730976386988445,0.1346807710168751
HALLMARK_UV_RESPONSE_DN,0.016858319978700045,0.06589503812799584,0.10018213928838603,0.0402691076804397,0.005161683748494807,0.004656173610002185,-0.023569487267516735,0.057577578636478235,0.07965867012440496
HALLMARK_UV_RESPONSE_UP,-0.06690657129297564,0.010508229605106062,0.13580759491690542,-0.002311509970536612,0.11469674374359146,0.11342520669808406,-0.03192276255264387,0.03964016699831763,0.12640984679779765
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.11630734775508504,-0.014690580826941189,0.12981310579478392,-0.05034266313049745,0.09147371919420699,0.06218843873474326,-0.007724400442118936,-0.012966746771098117,0.15761470657587343
HALLMARK_XENOBIOTIC_METABOLISM,0.02215994525726683,0.06258019454545122,0.20354297927089052,-0.013365527042192274,0.09151738916416431,0.0002238443172663604,-0.012843872431969078,0.05529911079863667,0.15194898112827726
