,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF334,ZH1007inf,ZH1007nec,ZH8811Bbulk,ZH881T1,ZH916T1
HALLMARK_ESTROGEN_RESPONSE_LATE,0.06446844131811431,0.07058165557026075,0.052005360077505586,0.10289156475536489,0.043783195105492584,0.008047246443931302,0.10354021316303134,0.0053039677200267515,0.06882018388630347,0.004332671151738842,0.09472591311438058,0.07282505427617345,0.06697525504649972,0.01967429101068337,0.07109408056554573
HALLMARK_FATTY_ACID_METABOLISM,0.015305837845095498,0.02071348308306816,0.007842779829069947,0.07449429828910024,-0.004077307700247315,0.01560662977697202,0.0031305684476377236,0.021612445798605766,0.02972914122799257,0.031202338274322533,-0.010652802088409345,0.07083377779949504,-0.007308449325321798,0.052172206328536995,0.04779738275445617
HALLMARK_G2M_CHECKPOINT,0.11257351280320599,0.06840225163894939,0.031279040628918765,0.10719080040246134,0.028840620596221982,0.08517642320157813,0.14384109822992416,0.03447999958610477,0.057477589588580034,0.05189104224011744,0.06650905144251745,-0.007913512826406946,0.055344974433328226,0.04852236854850706,0.1089049998752624
HALLMARK_GLYCOLYSIS,0.06989890658721007,0.03361857599525493,0.007587411336745193,0.12353182327042629,0.0127968607999472,-0.004367932207479179,0.08807713574374017,0.027594897485402944,0.03984408773757438,-0.009103805651828912,0.11095349983106471,0.122334474762591,0.08939018873741172,0.10077504817820813,0.09643925184281751
HALLMARK_HEDGEHOG_SIGNALING,0.10063295635814093,0.02980206371589466,0.014566590608105685,0.08980105555891506,-0.004976103381353159,0.0513529281895872,-0.036344465390421715,-0.034385134940649216,-0.009012435279943356,-0.07404758849927356,-0.03045713268743219,0.10200403163895516,0.09244759089479947,0.07304919182286368,0.04598111091781593
HALLMARK_HEME_METABOLISM,0.10344953330222915,0.04957036925014745,0.05223067438103549,0.15489550219806325,-0.0013676645658314958,0.02987170722124054,0.10688536291629161,0.03340010874260516,0.057283141962656256,0.034742557554505574,0.06590890690252292,0.03492803850303436,0.07000234555187283,-0.0013476278266935382,0.12459194202312332
HALLMARK_HYPOXIA,-0.03093799557823404,0.001455362214131855,-0.023371129102726367,0.008324561125014852,0.013736915743262646,-0.03235721609132225,0.08504670474275082,-0.05378498925021618,0.051638622029306386,0.0015095909889335168,0.07489065968192701,0.08566140532009739,0.011133695326722797,0.10424496606190825,0.01809506264320705
HALLMARK_IL2_STAT5_SIGNALING,0.08490273212333521,0.04941754317124857,0.021804416115146174,0.0935029498589361,0.005880058255423079,0.03210810511931753,0.0933768511219523,0.06542185868266852,0.0735127832815989,0.04265571131178881,0.022844160843050274,0.020302271431011928,0.03333438723107064,0.04653958003868819,0.07152178457519844
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.0862266793685266,0.04001010984089726,-0.03299290915387849,0.11571856769129779,0.01078465343710625,-0.04520243550459009,0.11716666331777313,0.023225563541063476,0.06644825128222194,0.03374732565074115,0.06917890573736907,0.0072623725715019365,0.04786552206879967,0.056734301702992256,0.0021648298923777893
HALLMARK_INFLAMMATORY_RESPONSE,0.02923697723093922,-0.006817701283922813,0.030675370408904945,0.10312315948734652,0.004664678784388133,0.06398371638582792,0.008111877141718734,0.021339672652808617,0.06306415439328011,-0.01586629719501524,0.06928302640595704,-0.009652234480538962,0.01048874504876856,-0.015050232462918098,0.01831474925663811
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.027466388648352838,0.03268169469005165,0.013685305375548837,0.08083243661000547,-0.027249246282716588,-0.0065975517706544995,0.11160221713746689,0.05744984469307311,-0.018638915845600883,0.040409899277628676,0.04326976081310024,-0.033095649639116986,0.08185816028863963,-0.019886035905347845,0.0872962663244409
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.029743676467430296,0.06247716475862849,-0.02382029759094594,-0.008539017346590743,-0.004685335550348663,-0.01864850491521854,0.02298558691439141,0.04238264346232244,-0.01419299526520282,0.042882995834076766,0.08398030029291009,-0.021867010874056434,-0.02517751054171701,0.04323102303003311,0.027171469866864587
HALLMARK_KRAS_SIGNALING_DN,0.08083393556642028,0.02444185168737232,0.02684140841594354,0.04523451852551901,0.03465715258401002,0.06290377052561624,0.08504727759441441,-0.057778794605427515,0.03707558986632687,0.06796758109601046,-0.005504686678359023,0.06203724014146166,0.08930195601245752,0.06634035042594086,0.08744041128052046
HALLMARK_KRAS_SIGNALING_UP,0.11133140889931736,0.018126153214579596,0.011677553505833839,0.10768774536137987,0.01449231799334892,0.04445314966617268,-0.028189862442157532,0.003002099850268458,0.038119492486862826,-0.0372564107293179,0.05397613094565536,0.04873653303383187,0.048049115186943527,0.04612070473206253,0.09042335215129428
HALLMARK_MITOTIC_SPINDLE,0.11090520851116889,0.04609349302286446,0.018658044239338138,0.1284823515822486,-0.004970680694658459,0.05189169624158536,0.16558034804075206,0.031415626298503106,0.07436034551333658,0.050527163963919305,0.017221180178841118,0.059273608099623405,0.08969338760545807,0.054257702757494045,0.1125417011824238
HALLMARK_MTORC1_SIGNALING,-0.013163216613821884,-0.014433046655874903,0.03525481746224013,0.019895115143842713,0.02886518620955765,-0.02642080567649213,0.13482755788373713,0.05958905624368674,0.05275358801536011,0.05607247744484905,0.02244171634109987,0.08421399290681536,0.024419827513590123,0.08296695598821748,0.04448107779216693
HALLMARK_MYC_TARGETS_V1,0.09660921486617972,0.01654077778533332,0.04184272045258867,0.0695334778241574,0.01303591031000924,0.029300407038901643,0.14958921723332877,0.04547087962074441,0.05695282690771762,0.0571096365082592,0.13042591465229628,0.0015852629613037185,0.08050628531315704,0.0757672595652848,0.0761259441234951
HALLMARK_MYC_TARGETS_V2,0.016325186620976206,0.050182767489882485,-0.03539512111152063,-0.0193347914891698,-0.05431430330697683,-0.0022824285404110796,0.10124482843116206,0.04524865996257838,0.002754766800787305,0.031853372468509604,0.11695032496608622,0.04787698461272536,0.0674860621202749,-0.05352320978411529,0.03875070600560166
HALLMARK_MYOGENESIS,0.056601597656747674,0.04570205842857713,0.059815524809783596,0.06599362107547584,-0.023812653936670772,0.030642937097107,-0.010722622559819641,-0.03812267423983263,0.04822486983348908,0.01073009933196524,-0.021012964874157946,-0.004020023505460101,0.05934574803355401,-0.000596221690623093,0.07875160924362967
HALLMARK_NOTCH_SIGNALING,0.12324267945515723,0.06382328206095819,0.07280989666051621,0.05816715705578624,-0.03125268647899587,-0.0019964421453836654,0.07530380732031051,0.02220238728208068,0.03357180836767104,0.02080944360585822,0.07555135756605291,0.007123825067542936,0.06163058964221041,0.08624534442868352,0.14386615245133844
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.09021271879455117,0.004556835826165715,0.024080825291440035,0.07323334189852412,0.035079623007666205,0.05292345203469074,0.12097426909825926,7.624129803815732e-05,0.044955875848615316,0.012611105174471218,0.10958448239253638,0.018672494994448945,0.07838812805383943,0.036107024209384296,0.11908018410089828
HALLMARK_P53_PATHWAY,0.05131764331819973,0.007422584138388644,0.00094258833574349,0.12026227656600755,-0.0014519147224912427,0.0028649826804230966,0.12486396802939294,0.05480880416802596,0.03074985119836269,0.04616749989227758,0.12777810586284052,0.024883472852626858,0.08691316085474776,0.022100085717346916,0.11417599640229921
HALLMARK_PANCREAS_BETA_CELLS,0.07667530243444258,0.024256523358281663,0.0011965842616381808,0.056453364553830106,0.010293897434935346,0.04610672707832509,0.020844251453822227,-0.0010597464796653303,0.08324281128872224,-0.04543362176001467,0.10641101077441963,0.09548287170678274,0.07491153391137619,0.005304115293274419,0.1186108569585828
HALLMARK_PEROXISOME,0.07360120173559552,0.0672954881894241,-0.01109653473593526,0.01688354812237333,0.034341961954700004,0.023027702880506207,0.1136413235519926,0.029727522166579545,0.04759017750246002,-0.03218461002555611,0.08901238539352642,0.014000469209635059,0.09536157503452758,0.019521935776996537,0.07594800932582388
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.11010303512050634,0.04622713900531963,0.03604994747518564,0.07775089465503976,-0.011808882131040315,0.021559636239329383,0.1073029303296707,0.034379597096346866,0.022373763818392085,0.018362987617168088,0.051007420684552454,0.06693931640842511,0.06057014083499286,0.014999798889145934,0.10012727547861998
HALLMARK_PROTEIN_SECRETION,0.1337051104284104,0.07796672900776026,0.04037341043331216,0.15054762894318754,0.031168473454243964,0.03274211037813127,0.10582315670459638,0.02781785244156056,0.028127250898945758,0.01043300240976165,0.0627653614244895,0.0346203691386033,0.07874514127455191,0.06706605909984362,0.10703150617490471
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.0517566387006801,0.03514322448658962,-0.06658072690272522,0.039332474271672586,0.008282212061029587,0.04128826401679011,-0.0040131691893265245,-0.020684492730384894,-0.00020064531498529024,0.034997997301174505,-0.0471413232089779,0.022754932738189758,0.06984664854734286,0.004122505110539565,0.06721794797848103
HALLMARK_SPERMATOGENESIS,0.11336422987218092,0.030865772791731114,0.026411208704586995,0.07549438265690231,0.004801192101330346,0.03395549806914366,0.08743294544895286,0.038804978955024105,0.004124710516173529,0.020937574404161708,0.05232277716684332,-0.004165118727040675,0.07589021735371368,0.028854226877817895,0.11118961969283424
HALLMARK_TGF_BETA_SIGNALING,0.04165374027778504,0.05850033750528291,0.05385037846486306,0.07148050413935736,-0.002356490127867154,0.029614562885651154,0.1557905182312756,0.04263173721165528,0.03769621018057258,0.01007997850775386,0.025659659064928925,0.05987750207835708,0.06336259167397348,0.048551670249384137,0.08001386174255656
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.004267758233749785,0.056352630883836116,0.03737634642496667,0.05121176893650058,-0.012591294273703231,-0.01857492601400277,0.051565356218171814,-0.039141493333002424,0.04145474243025027,-0.012605667053834379,0.1089885611294376,0.052646070682282574,-0.02284116489647852,0.07345357220945144,1.747984396423119e-05
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.10286675477722687,0.017187781836594026,0.03892693335300111,0.0769909782656915,0.03831980612720111,-0.003560822334294919,0.15628005133054837,0.03430910232718391,0.02582473726477286,0.016148421439060184,0.09439544169728765,0.008436688303032638,0.05894953416250758,0.05838590659559888,0.08322325444812709
HALLMARK_UV_RESPONSE_DN,0.07350083038885384,0.045380727092812045,0.0009742750121860602,0.09868214863276085,-0.00350951155821366,0.027336309064559652,0.03142346979292157,-0.007438617621957327,0.027786257647786923,-0.01576832957071864,0.01962996838910465,-0.03484493567798296,0.04297756116796934,0.01652268323603528,0.05581083367096771
HALLMARK_UV_RESPONSE_UP,0.1152771309974858,0.05191850119668033,-0.017043699092615577,0.11599699065563936,0.016355644971712036,0.012366565465164597,0.10147693538415492,-0.014915671020644413,0.030920232738596138,-0.0006651822768065422,0.12904035041489037,0.12799815880052315,0.0697719452773705,0.025587109033851377,0.08428177703765669
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.0796293397179401,0.08098156768105817,0.04082354564606055,0.08231539538199457,0.03930074044474597,0.009285275346190976,0.14348195849781759,0.01173736295910443,-0.04657187618378297,0.09289505848532167,0.04254542659270908,0.1844886017511179,0.09067971872777007,-0.012209530085458392,0.07439895846881726
HALLMARK_XENOBIOTIC_METABOLISM,0.11097485635067172,0.08623123437062291,0.015547694708283974,0.10870582503206562,0.00777727595451534,0.07303633689165064,0.06857540095590868,-0.016792403597343106,0.036264566354030095,0.0621744157947329,0.11261337434940379,0.023345566213168804,0.04773035409075363,-0.005346872598425906,0.09713124987656921
