,UKF243,UKF248,UKF259,UKF260,UKF275,UKF313,UKF334,ZH1019T1,ZH8811Bbulk,ZH916T1
HALLMARK_DNA_REPAIR,-0.025058574267965768,0.053297471763902496,-0.005580533087209169,-0.00015832720523110594,-0.00711952601554924,0.05262539798322272,0.06448749061061762,0.08233255383143902,0.05064176872859764,0.014494846254719425
HALLMARK_E2F_TARGETS,-0.018825148700579532,0.025593124998769503,-0.014378172597357403,-0.032614627529258367,0.0034176560160856222,0.034387009284955694,0.0369643648388077,0.039654730137146585,0.010498035356886565,-0.005118024549447142
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.009958771260311517,0.09806990155037451,0.03409307003376733,0.03724719337403856,0.08315306724619287,0.02889319601409313,0.09461628281598938,-0.028144256616425625,0.018029018388004855,0.013518393490873467
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.09544277313028607,0.03649935970471536,-0.018773259588767487,-0.030646494526074968,-0.029066311602964426,0.0002634828057974612,-0.004405373266913235,0.006318830727484743,0.045365633018401824,-0.06300903289488029
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.010375955919602971,0.08689968841156957,0.032160322639571186,0.06568724046798878,0.018855523158770527,0.03850564208738954,0.026528017459844726,0.0850148635498881,0.04398932111395077,0.017940866212603875
HALLMARK_FATTY_ACID_METABOLISM,-0.05888452603478674,0.006668285772156188,0.02280525799562047,-0.024972832928999752,0.09153090128323244,-0.05118061810479583,0.03125109105970851,0.03466306918720045,-0.008715240148185782,0.04005182285821786
HALLMARK_G2M_CHECKPOINT,-0.00024092562101661182,0.04591174706807678,-0.009466433904172159,0.0028913996021224914,0.035005739733895466,0.032695650394443894,0.053154621655566156,0.09501227392043884,-0.016717137613162826,-0.0033179642047096356
HALLMARK_GLYCOLYSIS,0.05204585524278182,-0.013927693749710908,0.0017877764608022876,-0.028197454596992237,-0.031190132204114093,0.004271274028162485,0.008382409634289628,0.048081262244081276,0.04677950849344572,0.0006203277918142786
HALLMARK_HEDGEHOG_SIGNALING,0.12086110187649085,-0.007768329434363305,-0.010581336941299148,-0.048331529218974933,-0.08614625143503366,0.024431877927663607,-0.017381568818595292,0.028002117456974052,-0.032034881295862815,0.024109890450204327
HALLMARK_HEME_METABOLISM,0.015064778100289602,0.09331478230359376,-0.009399894256970387,0.00929112299879405,-0.0024141061929762275,0.055691546794292876,0.031170145470581567,-0.00224833795250057,0.057444406401837324,0.005411845047016644
HALLMARK_HYPOXIA,0.06567382115405307,-0.07377477128359203,0.05336543790630551,-0.008872238386982345,0.10176945682326925,-0.03781344795519504,0.05383260388928287,-0.1020298348947592,-0.01575948400640997,0.051437566614751
HALLMARK_IL2_STAT5_SIGNALING,-0.011969419707465536,0.09951668283762068,-0.028092238583900527,0.015592293100574944,-0.051883083431476636,0.04743493332194312,0.051463658357646914,0.06424513556698162,0.03567971101124252,0.021145812325920447
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.053826846244691584,0.11281914958753296,0.02282672267872592,0.09393873115609636,0.024299747068383462,0.03895763353139908,0.07430803495514163,0.0067411677877231265,-0.01867810793321941,0.0373942261975607
HALLMARK_INFLAMMATORY_RESPONSE,-0.08517278687814524,0.04448849558670982,-0.015264914365633276,-0.04359758581040127,0.07315483526408688,-0.0008718288298839139,-0.033633485573013225,0.014917195306785244,0.028524725174177614,0.015805832977397363
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.017415248151572693,0.10459172152996005,-0.047754192957274705,0.023950389553257314,-0.055633570562988906,0.06217683669966945,-0.006966286963408375,0.041536933274882934,0.05104080757943059,-0.00422344104233399
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.07994739974996028,0.11493665599214406,0.018809269075388425,0.008633063880366698,0.05330868971778948,0.03865567703599928,0.08288174860704754,-0.03804064906820406,0.009106023491027064,-0.01843741868534707
HALLMARK_KRAS_SIGNALING_DN,0.011378109415019403,-0.05613236339568405,-0.0024900479484053816,-0.012658267572746395,0.0009829439791753912,-0.011596104848154785,-0.041113509464873764,-0.022370299559436767,0.06287401492319254,-0.031399599026549825
HALLMARK_KRAS_SIGNALING_UP,-0.0163620240111294,0.08691538389823887,-0.022565856274561206,-0.013581211270551707,-0.04797535344500258,0.04280558831343954,0.04124330583337033,-0.03274729909637861,0.016886682883646267,-0.009319326764677853
HALLMARK_MITOTIC_SPINDLE,-0.006239875501933832,0.08527063650619308,-0.025558727589891347,-0.017784948041414013,0.009908848020013704,0.09197834154936212,0.00504940573185345,0.01490240379111348,0.05189363146489975,0.016012430273033566
HALLMARK_MTORC1_SIGNALING,0.030621482357893855,-0.015671062279752977,0.0545303805947252,0.009127376411400634,0.06938312701264474,0.004672321022143956,0.05838673767813171,-0.01881777175169472,-0.007889445298661724,0.08018561875157883
HALLMARK_MYC_TARGETS_V1,-0.05513823952423074,0.03389660340793235,-0.002061239548292893,0.009580138857833223,-0.03132053087722679,0.047275703175691526,0.09192281886657011,0.09509657039605192,0.04069005753138114,0.03150618796036022
HALLMARK_MYC_TARGETS_V2,-0.06774514960912686,0.09589571956495699,-0.0239438708686098,-0.0936876450200987,0.0069842730066416985,-0.001192237137369628,-0.013781144125197878,0.07053135051992826,0.024128506609174635,0.02287713393475686
HALLMARK_MYOGENESIS,0.011785137800359589,0.08943875314298162,0.0014457690282884486,0.02981032939195484,-0.023271154626952496,0.06308032825327096,0.024142139346192682,-0.0026954056549711464,0.04883369871058878,0.01468852739148618
HALLMARK_NOTCH_SIGNALING,0.0487373145353554,0.07044119811736874,-0.04550162145839801,0.0075337625946667215,-0.004414326404348982,0.05870278111024929,0.03001140523774813,0.024476277789344334,0.03625744610352009,0.019637988582031227
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.0562761354403434,0.00027432789608399443,-0.014723132403026485,-0.0010541680401302484,-0.03572822941641151,0.046178206967476126,0.055147551976670574,0.09564974275474387,0.06571408949890199,0.016744952734100132
HALLMARK_P53_PATHWAY,-0.01113994094892503,-0.006914687193019612,0.003276902995650469,0.07126506441334912,0.03801521545728906,0.03066376525675214,0.0672008578261379,0.012673337543094852,0.08224920224392607,0.03005519735703906
HALLMARK_PANCREAS_BETA_CELLS,-0.0009719875086114718,0.029758696421503552,-0.025243060853121693,0.04898623433207724,-0.05987696975452526,0.06517043022028693,0.005960668627080183,0.03908609078816224,0.03724150118815335,-0.011424373143162442
HALLMARK_PEROXISOME,0.031164185365038736,0.11069502992210013,-0.05544149045784958,0.0035668075883780533,-0.056316872181206123,0.09048740143231934,-0.0014112187683886796,0.047160204350690016,0.02052386996937822,-0.03170248397280958
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.028713603470521744,0.0455664989839211,-0.04747047136589826,-0.03239217543251093,0.01127114727544099,0.036167935920128916,0.036321306385986456,0.1089844388773993,0.018465086834586093,0.03359140415604946
HALLMARK_PROTEIN_SECRETION,-0.006940251611221996,0.09826965145287224,-0.05075350052224546,0.009243998777569963,0.00660728735448905,0.07785677936962838,0.07046240244640387,0.07000856073396748,0.04402363312638375,0.006297132730623123
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.02601130689138258,0.0706798865731101,0.010975538871257878,0.03183295382149292,-0.03235339852776583,0.06317946914512622,0.08867471688261706,0.04214182769023888,0.06477659114882403,0.05901356409813451
HALLMARK_SPERMATOGENESIS,0.025477363501023437,0.037094166563878,-0.016314761830363636,0.0017911430052341014,-0.005808756493647508,0.03557913303745973,-0.029766238667220637,0.053462492842567946,0.053272605903713084,0.014482374131343255
HALLMARK_TGF_BETA_SIGNALING,-0.024388395784965277,0.10931721641822059,-0.024916090014308043,-0.005885932635954861,-0.019630468439769955,0.03444383085051715,0.0615554856997103,0.07907730378274781,0.040330426391068055,0.023842848185064363
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.012494526642295205,0.04214945783173054,0.06254580007131597,0.033507080134288325,0.09220145768789469,0.03353023072118982,0.06610384204208147,0.012573381084440659,0.007679675758188268,0.0154691451912302
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.02280109265637978,0.08276523196216908,0.006840916256416828,0.019222688403928805,0.07350957433631651,0.07503986781582543,0.09816340017511016,0.023814285090752188,0.02947924649550221,0.050159651179252085
HALLMARK_UV_RESPONSE_DN,0.019771725184645386,0.08280302570605318,-0.01887191955441499,0.0006044426499835658,-0.029179384428639148,-0.027517538384355018,-0.01051343710686759,-0.11344332955923518,0.048359033608062554,0.010908754364775163
HALLMARK_UV_RESPONSE_UP,0.03371517289798627,0.030705749092576715,0.00858633402346812,-0.03187579402260572,-0.006924181788784968,0.025094163651977627,0.04616874340605147,0.08161681265232106,0.02608270590800668,-0.006750613760518879
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.006386727900988851,0.0744851448219179,0.050981120495484006,-0.05116989714595122,0.050322505215578094,-0.00423295939232993,-0.037036403663476485,-0.07954591774709628,0.04520091737606553,0.0015582022075933837
HALLMARK_XENOBIOTIC_METABOLISM,0.024932531608684503,0.02519389904591915,-0.00027369483817498607,0.03175677445032341,0.059975048732070144,0.0484878991989856,0.012036912622696265,0.026949783138846366,0.09494052184257973,-0.03150008885214803
