,ZH1007inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916bulk
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.021802385053385456,0.03878009902666744,0.04383006642808732,-0.04180401861201915,0.04830701647630957,0.08743770044015409
HALLMARK_INFLAMMATORY_RESPONSE,-0.07238082278947419,0.09281535449389579,0.049979032443217074,-0.04064625611266418,-0.00441547947112054,0.0415690449435292
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.03364829182345169,-0.00272451540128003,-0.025626475135226038,0.04378730364302075,-0.04857180960687268,0.10212070467909506
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.046990954052045446,0.08119451305292158,0.1368288889737719,-0.13368219347995547,0.16689205948138922,0.0028764907526054265
HALLMARK_KRAS_SIGNALING_DN,-0.008253497303964042,0.006579261136868347,-0.00906798525626008,0.014793372271822904,-0.11777627784284551,0.09760073118175537
HALLMARK_KRAS_SIGNALING_UP,0.00045217348008305143,0.022662857779120096,-0.010152087862894043,-0.019024088245820265,-0.08173951188411514,0.09498508685312695
HALLMARK_MITOTIC_SPINDLE,0.09497823905186037,0.03444590010239124,0.04865091437331067,-0.010065057772681997,-0.1246102932218467,0.12743074237983013
HALLMARK_MTORC1_SIGNALING,-0.05725511898191242,0.05897692143943249,0.010726738882923654,0.03198292077361859,0.03978713413751795,0.05048983301673032
HALLMARK_MYC_TARGETS_V1,-0.01794258549903159,-0.00769806965620934,-0.035552329820574935,-0.043093111722043886,-0.15169808252957945,0.07378071001040014
HALLMARK_MYC_TARGETS_V2,-0.07143342515975948,0.03923731798850796,-0.012061296934049962,-0.03212612890952516,-0.07138358956317847,0.013900012898888169
HALLMARK_MYOGENESIS,0.03367158112072006,0.009661574572195344,0.02321530823824777,0.01524811648238046,-0.1634370474736088,0.11665359112449396
HALLMARK_NOTCH_SIGNALING,-0.05134444676971536,0.03348399572323248,0.04483150501348867,-0.07539837573717136,-0.031373462410251234,0.0663629923233091
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.017704475524065882,-0.028198350299586627,-0.026803966267337248,-0.08044755787340067,-0.07994865169243542,0.11341396184394234
HALLMARK_P53_PATHWAY,0.007421031815431191,0.02928277900883511,-0.01902136333432722,-0.060394460882899834,-0.059885742097295115,0.059186722661204005
HALLMARK_PANCREAS_BETA_CELLS,-0.0467244043421518,-0.011841210093015182,-0.022631901463545004,-0.0047066365617863025,-0.17434191223823317,0.13173864604467705
HALLMARK_PEROXISOME,-0.027790263907009182,0.025769547337936155,0.00014012237826435266,-0.022093283654032174,-0.06368422878104073,0.09009709249212586
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.04549295882742539,-0.024045060769006386,0.013491174136474606,-0.05170450651238722,-0.16037586110692476,0.0747828359164902
HALLMARK_PROTEIN_SECRETION,0.010439521107048459,0.03354409953227508,0.03814201460012169,-0.042276828073246675,-0.08356687195457968,0.1179583563729916
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.11410267110133943,-0.03516166445069425,-0.041066852112080936,0.04442637301610783,0.07669363206084012,-0.02434006475009255
HALLMARK_SPERMATOGENESIS,0.05980531783424378,0.007932668605541857,-0.013405068224854117,0.05053297655109928,-0.09261148640044349,0.10066946935914141
HALLMARK_TGF_BETA_SIGNALING,0.06938737011646376,0.05233168629166523,0.03872644680595677,0.052401291644580864,0.0025738222319946435,0.11885407167863751
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.02799932674486739,0.044224574827063455,0.07356433852173477,-0.07044543862719527,0.16825522762650968,-0.06151154065510357
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.010180052208864487,0.05533624610145819,0.04016141695042084,-0.11091978864212004,-0.08851424901804039,0.06601541117417443
HALLMARK_UV_RESPONSE_DN,0.040752459395019286,0.031648181176375904,0.05504351852433719,0.0132722040217408,0.03382362919052384,0.09233984297451123
HALLMARK_UV_RESPONSE_UP,-0.0025698354159445504,0.022032878760310397,0.06757000243819128,0.033770372017958995,-0.08269515694667735,0.04062858424696083
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.13671011365997726,0.013890541183205428,0.01749887963207438,0.002468110128224491,-0.09182085952898564,0.04804385764848309
HALLMARK_XENOBIOTIC_METABOLISM,-0.04712376711492425,0.03580665308388022,0.02396554649972605,-0.08459205093737507,0.022478909338125887,0.08531291479586327
