,UKF243,UKF259,ZH1019T1,ZH8812bulk,ZH916T1,ZH916bulk
HALLMARK_PANCREAS_BETA_CELLS,-0.07078889490165055,-0.01024086455237827,0.012200370141337206,0.06101272462170473,0.017036191431821578,0.009235082251826898
HALLMARK_PEROXISOME,0.044446380355472964,-0.024336187922256586,-0.060642368213549,-0.015862467762849247,0.012108738879203646,0.10545500173812598
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.02562453707308224,0.0516470715066831,0.10472723337407543,0.14329040730330356,0.039563371033414764,0.09001771450210432
HALLMARK_PROTEIN_SECRETION,-0.006983624225885571,0.025970894390004117,0.06620895077061591,0.13714059796492684,0.05332785954222574,0.06759093882640681
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.0637436037787172,0.013675679975436842,-0.0027096052836373284,-0.09698345201422386,0.061191104695535875,-0.032341631120041264
HALLMARK_SPERMATOGENESIS,-0.033841143722381964,0.07640796275991575,0.050548853951117315,0.05455865008574763,0.05412509866986446,0.06630048350227391
HALLMARK_TGF_BETA_SIGNALING,0.015148249731634499,-0.025043232586032953,0.004240249174068739,0.04355574655761947,0.007881938329150153,0.12421162987511809
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.07716036271042157,-0.008089574902217796,-0.009952954559571478,0.12717068725562178,-0.00768247104076128,0.12006777577314509
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.024372994954383387,0.045578644686956264,0.04319014607643194,0.11286772011967794,0.08030277660469154,0.07657859946301258
HALLMARK_UV_RESPONSE_DN,-0.06149495532776329,0.0020780405241168035,-0.015988481004913825,0.06451873072248303,0.04433433345237325,0.08457406527760743
HALLMARK_UV_RESPONSE_UP,-0.0380694426153918,0.042768448929076094,0.06309624402229157,0.08187649044090589,0.10370770325888118,0.055919358651069624
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.08276864073259146,0.038424900162701295,0.012522348743517842,0.07436715843880752,0.060391733589078504,0.07476138585990837
HALLMARK_XENOBIOTIC_METABOLISM,0.0016592899461166698,0.009151881031281226,-0.0038277644740766044,0.10932236900233457,0.07400151011760546,0.11074942912096576
