,UKF248,UKF259,UKF266,UKF269,UKF275,UKF334,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
HALLMARK_COMPLEMENT,0.07713537263860894,-0.0026928612535478303,0.039089206756342226,0.14096412316274556,-0.0012232583371465623,0.0034665825926015435,0.02364413236252352,0.02507804347595107,-0.021708119816666805,0.029732200085326448
HALLMARK_DNA_REPAIR,-0.0041563097001692355,0.006706367002574059,0.11505473927154007,0.11386141442043292,0.004199102865887247,0.08539563792338471,0.08411101154414985,0.03032467094264166,0.03447485763808985,0.038645368769155274
HALLMARK_E2F_TARGETS,-0.005296864756022991,-0.05397372871557715,0.11097181936210855,0.10109678012795216,-0.04885228513945812,0.00891473896293337,0.023790377555077895,-0.015485377778784578,0.002849669785013574,0.017931594301304185
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.05176746315272055,-0.052877544875232003,0.10263850832295596,0.11665071850903021,0.028697414861270174,0.08432693931130032,-0.052489335908565034,0.07751653326631625,-0.01072191129131935,0.09493647836678075
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.004247523180987765,-0.00011512223014182565,0.010350633537848623,0.07833832533227478,-0.031004656840300796,-0.019479080376859588,0.06453988908044128,0.023940392467350104,-0.018530723275330924,-0.0030357460899106082
HALLMARK_ESTROGEN_RESPONSE_LATE,0.0558267451992343,0.0031786167432530715,0.02060644157935498,0.05164353203269425,-0.03825440262602827,0.06449156684336757,0.04397932593957894,0.026473912664441848,0.0013414814474489686,0.027019277747250593
HALLMARK_FATTY_ACID_METABOLISM,0.015452005121498504,-0.02089823347830821,0.029840500081871685,0.07622083731947858,0.026929411864889657,0.004116527638758052,-0.058326091206910124,-0.02693938781290387,0.06386234695953824,-0.029632141319777556
HALLMARK_G2M_CHECKPOINT,0.003924268526356765,0.012969125953172312,0.11511393805820568,0.10581459638434323,-0.014133578336386883,0.0359604802401692,0.029766921767654376,0.06704689905171214,0.011106373580020507,0.021841078416326865
HALLMARK_GLYCOLYSIS,-0.05617852993037926,-0.0016430238281175769,0.06069644282916752,0.14764257221444496,-0.038577756922580586,0.06773258876865904,0.05275273953616588,0.0669551322018915,-0.006615818677476449,0.015031086156675309
HALLMARK_HEDGEHOG_SIGNALING,-0.029575340079709054,-0.06172059654625605,-0.07420782079120047,-0.06886970664092705,-0.06618891291315285,-0.04667513342508243,0.11641473500624623,0.0463963465966416,0.021224042582201914,-0.027884639398119547
HALLMARK_HEME_METABOLISM,0.021065192104462224,-0.0021142748742570996,0.055843421864606405,0.13621065964850582,-0.01768212247204265,0.07792175793817377,0.08762880627179367,0.0560865033067635,-0.006121937195179756,0.03093658896607421
HALLMARK_HYPOXIA,-0.023687145166857687,0.027901299882038013,0.028332640471240317,-0.031740930716779345,0.048226093270998985,0.10343609785282469,-0.08990791039508592,0.02799640953991167,0.045769180422906584,-0.010495656629930579
HALLMARK_IL2_STAT5_SIGNALING,0.06697458362834874,0.03208508722668063,0.06011151828502974,0.11630960455971119,-0.05821918628269708,0.014975656948901527,0.03647904468660134,-0.007978405079456456,-0.013930727839514372,0.010000539079070506
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.057298331906676166,-0.04740938925707546,0.05303413803235338,0.12624512781865616,0.022251495906030705,0.07499867629020535,0.056162157066518406,0.0405115619526765,0.02230392092983856,0.02955569123269055
HALLMARK_INFLAMMATORY_RESPONSE,0.008135496860377319,-0.022544269296480804,-0.09991058582214761,0.08857488948767203,0.02514046232784593,-0.019165830353504346,-0.010359719141105941,0.09199484678093477,0.02932539219523418,0.021989646120382737
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.006894485086784671,-0.03338877406293418,0.07883554995807829,0.11431266343843756,-0.018996696880291448,0.005558477664863365,0.11250056528698486,0.06478832203233392,0.011916841173538298,0.05974673512848048
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.017861359032224126,-0.021332816180100182,0.05310374386516815,0.13048695262198234,-0.022859138059607664,0.04245833175151798,-0.02579350782837555,0.03135876183372577,-0.07328271934375234,0.08455589389448509
HALLMARK_KRAS_SIGNALING_DN,-0.01938181319460547,-0.014565189858229806,-0.004239107041308005,-0.00558156057463073,-0.03819563292605803,-0.0010113955805418676,0.09200358162884066,-0.005112668997499318,-0.008190860221757,0.021451968070695573
HALLMARK_KRAS_SIGNALING_UP,0.07294027764668565,0.01692577885818206,-0.05635717286288273,0.04168090498096727,-0.03675764084736942,0.029910978549732313,0.06586938566612481,0.08051495681707262,0.010904949702955921,0.06695312750778389
HALLMARK_MITOTIC_SPINDLE,0.052117753428893354,-0.024644091193234963,0.09050296692019491,0.12196037560479014,-0.0370619811497103,0.06050575599745561,0.06679200852420847,0.01129910958047353,-0.0005290052568376288,0.03396092177342738
HALLMARK_MTORC1_SIGNALING,-0.014808129213068517,-0.0004180620956399264,0.06749357518944654,0.10563194830576231,0.014464281771565708,0.09182138827569895,-0.03988347724754474,0.03258991372202208,0.054542448443085374,0.016106517880240954
HALLMARK_MYC_TARGETS_V1,-0.011007665324327327,-0.01508836117557534,0.11317711394401253,0.11664593977086506,-0.02181946253186359,0.09199472492980067,0.07802387588720379,0.052810951949257896,0.054757924497425954,0.03314384815882236
HALLMARK_MYC_TARGETS_V2,0.025227909433155924,0.00023836384437825407,0.014737672550724258,0.05146030972121541,0.005683955294524467,-0.04554176615980556,0.07819640069639774,0.08334223969890513,-0.06532158741308339,0.039000062147297745
HALLMARK_MYOGENESIS,0.03903171223691158,-0.03841597580749537,-0.030597299851381255,-0.03262531940798337,-0.0436642549474696,-0.027482541034232352,0.0964939814721358,0.023825809762081346,-0.03278634369532179,0.0875767897813541
HALLMARK_NOTCH_SIGNALING,0.03707861288983774,-0.006104955015980049,0.07576169693004181,0.10452021380743025,-0.05563894675755776,0.008022480849488197,0.0901635408500488,0.09919139394930682,0.07852253431138312,0.019410946771336774
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.04299863245174397,-0.019206028517214743,0.023305025450289358,-0.014622496205877371,-0.04935207988665575,0.0334785186499778,0.08726988847433653,0.037345189218088215,0.004859968717801304,0.03186078026745414
HALLMARK_P53_PATHWAY,0.01569847074836832,0.015938948147417715,0.07091643152492852,0.11909903469943241,0.01022477620001404,0.0976235396831331,0.06138839928639535,0.02823681196125012,0.017495440851344374,0.015019963430221338
HALLMARK_PANCREAS_BETA_CELLS,-0.021743865583386368,-0.07056141557046146,-0.0362066084554157,-0.03289293434750431,-0.015770789163905778,-0.017433513058250368,0.10480018019475675,0.011375748728806633,-0.0018002564936922512,0.01616909490844254
HALLMARK_PEROXISOME,0.04455180379796217,0.025339845374432575,0.02178550900828277,0.06469370853565552,-0.03217816055957922,0.026739825523565547,0.10729388127847174,0.04054080739201486,0.024246931859992354,-0.0024941714042605013
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.018239203145602446,-0.030991171160784287,0.004368635220656071,0.06052748359419302,0.027184734283928303,0.019970984347584826,0.0948419025922014,0.040615600637578124,0.023061980944210286,0.05409939714652315
HALLMARK_PROTEIN_SECRETION,0.009525873248161116,-0.008323560585628022,0.04722325066084552,0.10887504204279554,0.020193116751001064,0.07379975206606028,0.07496713693046873,0.06648283591440625,0.014761245393262802,0.03276568540993884
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.008846503799017085,-0.006397140925122244,-0.03498732863868861,-0.027360449677125365,-0.010337621436820132,0.041524864615243365,0.056819654428549554,-0.019275361106698502,-0.0020107470660038203,0.038496643846385875
HALLMARK_SPERMATOGENESIS,0.022522041172247795,-0.007436843620793201,-0.009070112678898607,0.045930847476674815,-0.05730669858162681,-0.026883816738403413,0.08895147656681351,0.015577418095682225,0.03161473674628672,0.023753094795856397
HALLMARK_TGF_BETA_SIGNALING,0.03728643900249956,-0.010073918929975176,0.12467141999085343,0.11320373847960118,0.0009493784002118051,0.04182980218760486,0.04558993867274806,0.02678368560350959,0.010922322867458303,0.05324732943244299
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.06225322040915313,0.0187870531031909,0.037348160401505646,-0.036054218103968035,0.017117267495139084,0.05165405538553341,-0.03239616536413157,-0.052450432221921583,-0.026740076994630532,-0.05778669141713601
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.004116307401030671,-0.0021458488953111686,0.100468538184377,0.11898633939236289,0.0016978773101270304,0.11490189813686555,0.08766061130893846,0.04719223834090549,0.04104904660701318,0.033287993837796695
HALLMARK_UV_RESPONSE_DN,0.05431262906835543,0.01237128799871573,0.021458874977007117,0.06258975561243378,-0.07429206783067868,0.017338993154091653,0.07800859321213915,0.05904783167003904,-0.03841506227192032,0.08278325090943596
HALLMARK_UV_RESPONSE_UP,0.05361314231785542,-0.00019848499801925152,0.02379847135400975,-0.04413218477334996,-0.007176672510959209,0.052865873627827936,0.08932107664968184,0.06038181339445335,0.0057685174678015665,0.008699120380646986
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.05121052709175886,-0.01530688035968334,0.09372770410670513,0.09696868144977568,-0.016995033932064234,0.031854812922095965,0.07960717180378614,0.022872003211163706,0.012402309488194804,0.03261131255414451
HALLMARK_XENOBIOTIC_METABOLISM,-0.0022207252901291713,0.012113893148012105,0.032554090772399964,0.06048131807033607,-0.023504711314184447,0.016822087036324124,0.07633008904141528,0.05528489982968653,-0.036972761520689366,0.024409045100537215
