,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,ZH881T1
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.03868684333307468,0.02482279588479724,-0.0076069300056851325,-0.003760143560328055,0.07274324045814293,0.01937972717653092,-0.09043117487709905,-0.05384453679635989,-0.04074574058199707,0.08229139953638487
HALLMARK_ESTROGEN_RESPONSE_LATE,0.08059620382822898,0.029304630448794243,0.0041707391314324375,0.021204497589095317,0.01140138308729661,0.0035731145179232877,0.13452426490064343,0.08962728431873247,0.01794864599476569,-0.022171446036327494
HALLMARK_FATTY_ACID_METABOLISM,-0.001547477256157815,0.031199772599138736,0.018847528428019584,-0.058474399112647055,0.022777156070049844,-0.03394032509642913,-0.10572794438740872,0.014479695593998958,-0.03388388090869352,0.030509096299188906
HALLMARK_G2M_CHECKPOINT,0.06485223864713946,0.03783099878398227,0.04374544782137879,0.00897998832582381,-0.0383750875551079,-0.03264742868371999,-0.09150936828370891,0.05596304374621145,-0.008830072161130157,0.03371780818476654
HALLMARK_GLYCOLYSIS,0.012363853202337717,0.06921158647635665,0.027551409200785335,-0.0355635500027253,0.0749527081879381,0.003365410787088926,-0.08335899001636426,-0.01718384446585892,-0.016472931796436923,0.047868030558892674
HALLMARK_HEDGEHOG_SIGNALING,0.04599977205253231,0.05543658468252371,0.011535946284594253,0.030423317397301634,0.13434308742305953,0.07551590172057855,0.1240778108674346,-0.031101614706279226,0.026079600141931808,0.0671944965195714
HALLMARK_HEME_METABOLISM,0.02503348046129785,0.04978692001628642,0.009781364198657152,-0.05440739244602511,0.07370564570897027,0.030366362321293576,-0.07663427091658166,0.028910452210322603,-0.011376647445477794,0.09616154145346553
HALLMARK_HYPOXIA,-0.10819743856339842,-0.04386283809724094,-0.03423368620794731,-0.07180808484365994,-0.10010602345636138,0.03101756540694346,0.13395051808051373,0.039837988157266364,0.01825294477557213,-0.06404866821949513
HALLMARK_IL2_STAT5_SIGNALING,0.03703211577251306,0.059046459176695175,-0.03110091330921797,-0.049804755161995604,0.031573597224030435,-0.009611638920722719,-0.07532300536417659,-0.004548961189461146,0.013751053478891015,0.02398556229627548
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.013593078360783701,0.0511264224202092,-0.05917288733453927,-0.02170696591349218,-0.12029213263657769,-0.04537187335802775,-0.12805937521730634,0.051070662571459265,0.01914418216747871,0.019780929855774478
HALLMARK_INFLAMMATORY_RESPONSE,0.028695423229506255,0.016872059851432464,0.022244797375604995,0.010259906343975661,-0.019283749388292144,0.035611906502326034,-0.08532419986526553,0.013419598372866336,0.023687477567385647,-0.0030760858928492443
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.05562364038690472,0.02404532960532411,-0.05846707344270993,-0.023803567175810933,0.04010994959504372,-0.02485159477600758,-0.12774676045624675,0.07020890846234955,-0.04007663756687038,-0.009016852162424992
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.02827399610677113,0.021497506571980057,0.05446592574311617,-0.08127739608043495,-0.13788664235696207,-0.0492641601150877,-0.07089763279597862,0.05061784531640682,-0.0019328744967285353,0.01543961071440554
HALLMARK_KRAS_SIGNALING_DN,0.04757703327587181,0.05288671256721357,-0.01857941826100018,0.030029264859624972,0.11994022489843321,0.025231165579461277,0.057878811788270736,0.04175595853380404,-0.027584741886994522,0.05537162743927752
HALLMARK_KRAS_SIGNALING_UP,0.0755722570543324,0.06257192913575621,-0.03085881628916715,-0.0506574916683519,0.09771171168430957,0.08370345815811099,0.043373321566924056,0.01861066117769794,0.04701972763761881,0.05562571120200251
HALLMARK_MITOTIC_SPINDLE,0.09524444728118725,0.04627803582015508,-0.01999918844028569,-0.008007495947922444,0.1279919632817325,-0.0013378672989781068,-0.08890630779236781,0.07587469932664856,-0.05280580684182173,0.06680502053423275
HALLMARK_MTORC1_SIGNALING,-0.09709130945262044,0.004827875516057316,0.03223438792926691,-0.0682447543112627,-0.07457063705304484,-0.002287667968360926,-0.08361636104883484,0.041836332292192885,0.01254265816277297,-0.020572836811778874
HALLMARK_MYC_TARGETS_V1,0.03809928652565241,0.04544317855735484,0.03201033811456231,-0.057499311748389174,0.08033340976386691,-0.05100748663001726,-0.05912840535391756,0.0793258974683323,-0.007717269530692549,0.062317819432672374
HALLMARK_MYC_TARGETS_V2,0.020045862921564413,0.0034910897251657835,0.009606253795787868,-0.012544742130215883,-0.0526714108329309,-0.056805603010243844,-0.007454280384720727,0.09890198029932698,-0.005031495568619421,0.004852317939453926
HALLMARK_MYOGENESIS,0.11979302554130475,0.01327648959437157,-0.026443588441840513,0.004557338029365008,0.08026322327489016,0.06262126771154915,0.07689988788925331,0.02771810866470445,-0.03025282818747456,0.08281351171723618
HALLMARK_NOTCH_SIGNALING,0.12033500166991914,-0.003679245276078681,-0.01882236991369903,-0.049271118680262405,0.038830211906358214,0.03855256795339554,-0.08582502524684088,0.010121876591010793,-0.037593626854124186,0.029549307629410427
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.11612253589541717,-0.016469417033125634,0.0063518296796805825,-0.014313495492868878,0.13108326059176506,0.035338963176756215,0.13264668431666934,0.0030116454145242126,0.0415341590638481,0.06023013591808739
HALLMARK_P53_PATHWAY,0.011600002531105416,0.01879507142374738,-0.008637451154971752,-0.06805701179631019,0.07230952350541746,-0.014425144055317859,-0.08249795563077,0.031502031417226274,0.014617373462934282,0.026260076645720377
HALLMARK_PANCREAS_BETA_CELLS,0.11067700186992967,0.07117459984775129,0.01792037318415628,0.03608015553291381,0.13830559140759158,0.07311702480178627,0.1565503003706577,0.03453422326855667,0.02748168489682992,0.043300277200170996
HALLMARK_PEROXISOME,0.07313525199445552,0.07852282591776207,0.02130302833865064,0.03849596566156889,0.11273402248994661,0.022164877014355065,-0.07096780204800955,-0.0006234362063252023,0.03439463106738017,0.043793146925955866
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.0693776922832183,0.05743894424213047,-0.006229955237357259,-0.01873701985492262,0.11607900569612523,0.06104832602812063,0.020944597846107,0.06491696394303524,-0.012157796031454416,0.06339987826914496
HALLMARK_PROTEIN_SECRETION,0.061070479462567134,0.040232843501553706,-0.026752710346206354,0.01546179722462382,0.11824915150606634,0.035595608477034135,-0.034479872407095685,0.008981312805065504,0.013289641548721268,0.04528533855987019
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.07403909131466309,0.03343205250596197,-0.06842098839819598,-0.04047348964710562,0.04871219774178311,-0.015255637568695971,0.049972868391789056,0.03555632022038303,0.020723783114458667,0.0003019590525649054
HALLMARK_SPERMATOGENESIS,0.05002709684394043,0.01913937441099876,-0.022336287713933953,0.0411453995298178,0.11721504777315979,0.03799032142487561,0.00672942879003267,0.07694161159511119,0.019567394214588585,0.06426991049500239
HALLMARK_TGF_BETA_SIGNALING,0.11351647079279172,0.03247174946774156,0.044235362797937806,-0.02683748439601092,-0.016505247094068927,-0.00977850260119159,-0.06219596944430418,0.006158131206258412,0.009665512873277465,0.041576296162510094
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.029521315825924255,0.03635385981856184,0.0369850038161994,-0.09419466008044493,-0.11141188695650778,0.0020424189153696475,0.12862473273575048,0.04190194360437255,-0.02002630630361326,-0.007090590723823021
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.007491752619189555,0.04166918439869527,0.007755174754889657,-0.06344188270442917,-0.017085109433529245,-0.008952203984808504,-0.04989337887337075,0.06425634008950507,0.010580515308969208,0.030057984018725916
HALLMARK_UV_RESPONSE_DN,0.0718313547473214,0.016004027486713535,0.014147963023120155,0.010239498522746837,0.0950064920023435,0.021347154852728794,0.07763398718463908,-0.031024317707197293,0.01361432717152878,0.05097946909923818
HALLMARK_UV_RESPONSE_UP,0.04814936583232742,0.0729699306075975,0.01705138610915596,-0.0396065198654863,0.10630780509576747,0.01456579459982491,0.11844265674880405,0.0633680620783338,0.0012392837449412748,0.01655604528178054
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.021750290475749754,0.04451059713065471,0.024844791856358142,0.048401801027400757,-0.02922122450493178,-0.029044102734120825,-0.1345081340787948,0.04586529173235953,-0.05134143737200311,0.051276094646325834
HALLMARK_XENOBIOTIC_METABOLISM,0.012989464632344535,-0.009446807848620802,-0.033781417586939116,0.007199409533155362,0.04874088809945027,0.0035245915545779618,0.03318160319272379,0.05388741279827391,0.036057113476229925,0.018437825131660483
