,UKF248,UKF260,ZH8811Abulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.03723552527202446,0.07164729938424827,0.1275354646610854,0.010536773995793993,0.09588333594039421,0.07398253779618359
HALLMARK_PROTEIN_SECRETION,0.06107795015875283,-0.00653483472999354,0.14945494032445372,-0.009184338921453672,0.1028961272762581,0.06557130814818221
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.007172290444453954,-0.006263928179828884,0.08763845800625833,0.06377581150972177,0.06856485119802397,0.040708098019373126
HALLMARK_SPERMATOGENESIS,0.01248466801022607,0.05541629442616068,0.1486701405789845,-0.019120698647069022,0.0901183545098694,0.06181618642791772
HALLMARK_TGF_BETA_SIGNALING,-0.012169580316194065,0.06096479400294569,0.08200657470101368,-0.06528195424241112,0.09076864986128208,0.02944270023164746
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.07419451066432993,-0.0638469284215799,0.036329936672057174,0.0011689558087585447,0.020606721321279796,0.05475543118161301
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.07651036579665443,0.01476644244013425,0.14060230869055382,-0.00710588398375463,0.10671404853365404,0.059847385983218995
HALLMARK_UV_RESPONSE_DN,0.009550406393869143,0.04314338697971332,0.13761681165817133,-0.047141177093798683,0.06745622468907048,0.03547186039816734
HALLMARK_UV_RESPONSE_UP,0.04045878749216932,0.035953797086247574,0.11606278985338503,0.022318896391709777,0.0814905139382816,0.027820573992406592
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.006514143627540456,0.028900191904319264,0.07358463670419965,-0.028783902109612736,0.0854616096895863,0.04944146641981372
HALLMARK_XENOBIOTIC_METABOLISM,0.05330263253901107,0.05547375379622504,0.09634972900880241,0.06417881599667526,0.11555090266465734,0.03596056616490279
