,UKF248,UKF269,UKF334,ZH1007inf,ZH1007nec,ZH916T1,ZH916bulk
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.008346739963440096,-0.0062819384491288,-0.0003567731159828581,0.0736261976191798,-0.02730473115661005,0.06453588934500941,0.07392115282415215
HALLMARK_KRAS_SIGNALING_DN,-0.013128491730966729,0.07526025374985429,0.0579875128873073,0.05228390886065671,0.020078762921820755,0.043992250096008184,0.00045950881004711594
HALLMARK_KRAS_SIGNALING_UP,0.0013618180409399158,0.06801531682505292,0.0743257036029433,0.08706847874478693,0.048363341149409836,0.03367273298827547,-0.018181809269705834
HALLMARK_MITOTIC_SPINDLE,0.031233868531081375,0.09112747994211484,0.05188229996187345,0.057467764439657405,0.006178073588366911,0.029376973167463474,0.002251823169756604
HALLMARK_MTORC1_SIGNALING,-0.036889380648473524,0.04847166402660771,-0.027776043109319935,0.0008481005890166897,0.003207050867935949,0.004138188573921798,0.013040433938050546
HALLMARK_MYC_TARGETS_V1,0.0890991801806959,0.0747392224376395,0.034047010260479536,0.08890565265329847,-0.014111579794220333,0.014832540899095597,0.04611442030218509
HALLMARK_MYC_TARGETS_V2,0.022945115573509013,0.01895856277175889,0.0480173502204199,0.009363047373299864,-0.11988302987398462,-6.334585202544586e-06,0.03482697610329229
HALLMARK_MYOGENESIS,0.07977603576962426,0.0441563930145548,0.059001592083564966,0.005482789985431396,0.01356862476837133,0.02533472333948429,0.019940282751060426
HALLMARK_NOTCH_SIGNALING,0.07060893501647615,0.04381189847715171,0.011015583049813153,0.04640000661685397,-0.003280064205693431,0.03222588734133796,0.06161304746869767
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.0668348114689714,0.085287336820768,0.06043867017574326,0.09636923825092508,-0.023310595082070746,0.03177054958360684,0.0073214521546853305
HALLMARK_P53_PATHWAY,0.0042684913265565744,0.06475344146467037,0.03101756569011991,0.14675102896333653,0.05630026874173807,0.022873992832083103,0.008536105369193164
HALLMARK_PANCREAS_BETA_CELLS,0.048068153899704265,0.08220565322646382,0.05780023687611101,0.10780615786757093,-0.07598861345137824,0.05492040798517762,-0.020739276942862088
HALLMARK_PEROXISOME,0.061917976816210446,0.005846845873755515,0.01795493346711837,-0.07642992117557294,-0.0980830719590537,0.02362475617457269,-0.01637083003629329
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.028233928149944455,0.09891438658843951,0.08023886610693058,0.1141453505312273,0.002994520992816952,0.009780321422897262,-0.03437687457382222
HALLMARK_PROTEIN_SECRETION,0.01658554569576698,0.08043835813225331,0.021393442489246503,0.10198406993147419,-0.05316815574145167,0.04429299937100442,0.009396975171767073
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.012672184240478905,0.03818224709236816,0.08643940932167314,0.04251196509543192,-0.03476606226931201,0.00847622769490074,-0.045846059488514314
HALLMARK_SPERMATOGENESIS,0.016868651259309596,0.1168655232349644,0.04823579287988248,0.12267466688524535,0.05484394608488576,0.026559018766187402,-0.014988005849144129
HALLMARK_TGF_BETA_SIGNALING,0.06890446157241825,0.0510588800142849,-0.009863757962158699,0.015861918365935816,0.045850309024036875,0.042433453626093416,0.06767724593602946
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.026777961716280732,0.018663304960736378,-0.015026554942753052,0.02170859439689813,-0.0403883506325494,0.032821113707051645,0.09650196539067322
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.03442562618622835,0.06298085894027293,0.01789188908820811,0.10738860421684591,-0.0766194791019271,0.01749922476389683,0.05962121412977277
HALLMARK_UV_RESPONSE_DN,0.014935886587644037,0.06575485798545828,0.053114854139519954,0.018154397493034,0.015008838397238084,0.01146724303522567,0.030182925813306123
HALLMARK_UV_RESPONSE_UP,-0.009739170744042534,0.07559172592955499,0.08577170666294619,0.07118710744433364,0.05782682485983707,0.014848121518314578,0.000284878248172342
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.01703363009581421,0.025101430428663186,0.029981622095973343,0.07614520095218069,0.04828191690323513,-0.02393835647409467,-0.017026118517884575
HALLMARK_XENOBIOTIC_METABOLISM,-0.009364382069820175,0.025485685187135967,0.0761329305476741,0.12094945279118191,-0.04418411757043487,0.03829566798385071,0.05823621659597867
