,UKF248,UKF251,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH881inf,ZH916bulk,ZH916inf
HALLMARK_FATTY_ACID_METABOLISM,-0.02298524656342081,-0.03424355875670702,0.13692955645021912,-0.10171758473299351,-0.07724160744255724,0.048110339210394835,0.061894967650365035,0.2723011102622725,0.09205366394576966,-0.07513287094900165,0.05905737591695551
HALLMARK_G2M_CHECKPOINT,0.02050670377960116,0.0017364659781996749,-0.2354312048680695,-0.14743649703603628,-0.13302496728705385,-0.0490119009120131,-0.005931278363428109,-0.37508765290563756,-0.016202062965450188,-0.2373188778319574,0.0970309274226019
HALLMARK_GLYCOLYSIS,0.05896789923741926,-0.025227565181051383,0.17936088782450904,-0.035105314206965034,0.012534206204891072,0.13614954270597332,0.306149970112268,-0.047667176271723774,0.14367287950375737,-0.04046089630704993,0.18470223582299605
HALLMARK_HEDGEHOG_SIGNALING,0.11193518885620013,-0.045602572816561646,0.3578387573990886,0.18767419130892612,0.18908109148403737,0.1749722543854251,0.30134429514564076,0.38607884707457923,0.09013781314751562,0.24604886712146914,0.18417791969588762
HALLMARK_HEME_METABOLISM,0.017815123896528867,0.005175769299015534,0.12088878260503241,-0.05994794115784535,0.01608465183687848,0.05654948896566768,0.17079759268065517,-0.03382232455249276,0.03128136372124368,0.12054019622350583,0.10117703963578804
HALLMARK_HYPOXIA,0.031236512158611455,-0.027684386970679643,0.022664351433464267,0.1287070944225421,-0.11317372546191329,0.06090217717712302,0.033263866749910914,-0.3103820740074197,0.002001985353874158,-0.2861324112266678,0.11733805730626903
HALLMARK_IL2_STAT5_SIGNALING,-0.03195791869246074,0.047086322850505534,0.016468260027420304,-0.14600112226759915,-0.05169926401615921,0.09743351092379905,-0.004270979664228847,0.04737084641800048,-0.01860022400356083,-0.07952797247089378,-0.044984291395625355
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.09296133402140741,0.05555418233960123,-0.29310733439420994,-0.16723931990400664,-0.16412130181610132,-0.07078026077691403,-0.2312091254702109,-0.39560473325237666,-0.07931888345077534,-0.15999514579530857,-0.17646234670705022
HALLMARK_INFLAMMATORY_RESPONSE,-0.08935049378635003,-0.022455036206234617,0.19791300412741206,-0.05019286111870235,-0.16972573529320858,0.04208835790634028,0.11900305904850114,0.0019561572079362134,-0.05137741537045057,-0.1217123292786923,0.09922469346155542
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.0009235504913582096,-0.03381241004921057,-0.1619189753258994,-0.1631031255620179,0.07911945028990591,-0.08819557286574889,-0.19841918428279853,-0.2137643519775776,-0.02799206381799204,0.15545319190819776,-0.086545634318646
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.06214955371481401,0.0232402214326841,-0.17461990514775086,-0.16864023281121013,-0.10410079472025476,-0.07101761601494545,-0.2535386352462927,-0.4029832151257774,-0.04855228368138578,-0.25220343885792973,0.08159609539197189
HALLMARK_KRAS_SIGNALING_DN,0.12502884456577693,-0.004663652950657399,0.2473168328173136,0.0476773177872014,0.029331760554820212,0.03736763685041209,0.325196281660956,0.020107486668121136,0.06354086629556842,0.2866613127129316,0.1935845940067212
HALLMARK_KRAS_SIGNALING_UP,-0.0015768866348410805,-0.029925944434781967,0.35396594978315227,0.14362120509798065,0.12179632559760746,0.12317489751444265,0.29635170183831466,0.3898739924451969,0.059845774793414346,0.17988208821799215,0.16798153584164766
HALLMARK_MITOTIC_SPINDLE,0.03278037841221366,-0.033132729731066464,-0.05392878523421466,-0.08856342762832795,-0.04213215322839037,0.058920212408533824,0.17171851055914128,0.014078897399547223,0.06566982980260623,0.10023462637273661,0.09366937995823227
HALLMARK_MTORC1_SIGNALING,0.08298810299655777,-0.015294125825579683,-0.023871771786021685,-0.07701182187795078,-0.09216593172124193,0.00739574151397285,0.19782437065895964,-0.36010401229561456,0.030196071525735252,-0.20960618607741316,0.08841177334448584
HALLMARK_MYC_TARGETS_V1,0.037929611483071654,-0.02019525411014698,-0.1693917598609686,-0.1204387296272004,-0.0013535101333128174,0.023099898081451384,0.20970451270290072,-0.31880548992399615,0.04079374703927459,-0.18565145009778136,0.1674795352783759
HALLMARK_MYC_TARGETS_V2,-0.001108716450496908,0.02313093124736752,-0.14166843611938384,0.019362409161710687,-0.030715876091490985,-0.030866509080682728,0.07797132530170765,-0.23903027494444717,-0.060906578459573535,-0.186952952838724,-0.04657583608014785
HALLMARK_MYOGENESIS,-0.047658075022403976,-0.07501024118685296,0.2022599698776637,0.035597999855463504,0.09622955927085035,-0.036599874872649485,0.11921604009021819,0.3160706215078106,0.02382819647587368,0.26616036548399463,0.056621891144122555
HALLMARK_NOTCH_SIGNALING,0.03041103954216799,-0.07720141697004965,-0.019976680698955633,-0.08965451920902878,0.0503133997736267,-0.001867111856690277,0.06704699748896581,-0.17576364580550002,0.001913174368672034,-0.1033641679216794,0.03932244764112961
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.0769920372207786,-0.014029846446015362,0.18809393186246148,0.16220475471898466,0.1357946090400717,0.08735795090530252,0.30871749944900456,0.1653739955598795,0.1302435254659182,0.05200306911561451,0.1976778063788481
HALLMARK_P53_PATHWAY,0.01335682810778023,-0.020033552396982957,-0.1275067923288707,-0.1265227165224812,-0.056762479740775196,-0.028031877733320693,0.014805562471089703,-0.15922458071474407,0.05328719211594064,-0.16838569385826424,0.1268570067976557
HALLMARK_PANCREAS_BETA_CELLS,0.11164592728284452,-0.0009988145720599593,0.32276312990020944,0.1838148561903996,0.15655802611950473,0.010424041339011302,0.30558546309872436,0.27326530900872936,0.10553516028088487,0.31819470633412816,0.1816245144361738
HALLMARK_PEROXISOME,0.008113899252115,0.02159097393463855,-0.04634404073950634,0.016915592882857582,0.1398450397382561,0.015559680923988777,0.03759486188003399,0.021323919089143054,0.014036390704175167,-0.049327243534003286,0.09291257683347445
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.050066279521467076,0.011623411574255943,0.21795104779817231,0.05497019303904743,0.10489654212265813,0.1179953899141079,0.2768172259419459,0.3124079905003725,0.08948284915983218,0.09938788930968652,0.23011945579858928
HALLMARK_PROTEIN_SECRETION,0.01090498258207145,-0.03573549416415466,0.2527577225836254,-0.03843554477007217,0.09262288170159282,0.008595517086324472,0.26287181757208283,0.019715233836525174,0.04599190216286083,0.021600403002160967,0.17035216600708034
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.07800092470536821,0.01462313991376375,0.10583101864708198,0.07534491726300988,0.11216047590370821,0.012196746527765737,-0.2551239164764493,0.22048670749378724,-0.01519356987507368,0.1440320526910617,-0.20253801663480706
HALLMARK_SPERMATOGENESIS,0.08455896853623047,-0.02499616786664786,0.20687145440578225,0.023632978459430385,0.11898097912474244,0.06809961733556125,0.3229592898019751,0.3334637991244521,0.09186134565245098,0.1941403353317279,0.15128119217076336
HALLMARK_TGF_BETA_SIGNALING,-0.0310553718965879,0.012427570318430371,-0.1618201363049411,-0.129964647097052,0.01586038020842021,0.021842233513041372,-0.0003281598749116961,-0.2807491299495624,-0.007764562615301838,-0.03474641750851429,0.0751049893456178
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.0854397122692848,-0.025463198151302532,-0.21928388075161204,0.15181620601787774,-0.15048854833826375,-0.0006409473685571848,-0.1737551442860495,-0.2725894018440139,0.0732385963687852,-0.35164690837807744,-0.01964865471206455
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.009018881735688879,-0.033179985992325876,-0.08787884349169472,-0.06846237850725506,-0.04119542409367668,0.05735135271269614,0.21701370209934812,-0.21554404504882843,0.03752959275287437,-0.14087365838346755,0.13480453546119403
HALLMARK_UV_RESPONSE_DN,-0.03008580710999462,7.508757856481459e-06,0.29675862943723086,0.08053868003072027,0.1396676671074794,-0.017341933040281882,0.28880651709901656,0.33514875490305873,0.11301316062587966,0.057936678564204834,0.18325056190466396
HALLMARK_UV_RESPONSE_UP,0.07232597908329881,0.0038952260064932724,0.22478661535944672,0.18775570189983357,0.08271046719955046,0.10266224783588968,0.2773998742887882,0.2940505664050204,0.11630960835903299,0.05094669075027682,0.18169328755031922
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.006196867386800898,0.0012837954466782622,-0.3047653029282868,-0.17823934644420636,-0.10845196133607639,-0.10137363488211593,0.14388664942598506,-0.36223905675406065,-0.006138952174714564,-0.07844129174660615,-0.08363750457544543
HALLMARK_XENOBIOTIC_METABOLISM,0.0305623367570879,-0.03816316806392547,0.020656854155688138,-0.11353627292433949,-0.0315820789710265,0.00719458312646485,-0.11633051568972548,0.09897058681231996,-0.05938022829812537,-0.139912692995415,-0.006979292212965098
