,UKF243,UKF251,UKF259,UKF260,UKF269,UKF275,UKF296,ZH8811Bbulk,ZH916T1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.0020242321673475,0.02966177012663172,0.04956334217917102,0.05881621767047689,0.08482607421299693,0.05155368085975916,0.023852305293318787,0.009262870803008114,0.021146511231328165
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.02128295685172438,0.025541559602534316,0.0245091291375918,0.037889063893848836,0.0523685943739812,0.04050538335615072,0.009374237347943529,-0.011538590851960162,0.08659202607179645
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.010790169896228755,0.047612109053220296,-0.02397274404953102,0.036114122520458716,0.003176617993170031,0.02944899314395423,0.014690104986879091,0.062050869763275035,0.058822772521411625
HALLMARK_FATTY_ACID_METABOLISM,-0.0068652459144027365,0.00417520683760895,0.04737362251164107,0.008082948557146872,0.03348523875884241,0.054532317527395346,-0.01709022652929954,-0.013547712491245251,0.00012082561216803361
HALLMARK_G2M_CHECKPOINT,-0.042661259042362294,0.018259301620386127,0.02181648193200727,0.08072082973420626,0.13186894306472974,0.041543163358104526,0.006762265141786867,0.05684202589328148,0.04525330738818605
HALLMARK_GLYCOLYSIS,0.005160097782481272,0.050463299208618084,-0.014056575897943971,-0.0458376588838907,0.12775752189482378,0.08668259555472996,-0.003198846318272527,-0.004551082279709303,0.06123983240589816
HALLMARK_HEDGEHOG_SIGNALING,-0.006470515719026376,0.018939008808903098,0.012599387183100455,-0.057944805787635556,-0.05112332270373714,-0.01975937075896239,-0.028569373971185294,0.05997185063334356,0.059414887433299264
HALLMARK_HEME_METABOLISM,-0.01493433236646178,0.028706475302220185,0.004925687805397183,0.04759468598119546,0.11157003779397695,0.09521203172744214,0.05770101020463747,0.024549660459410868,0.11029117415436103
HALLMARK_HYPOXIA,0.009689862861003375,-0.013562390745412881,0.05798051154468275,0.002372522552173357,-0.04563593830486479,0.059955432441914945,-0.008840577416657305,-0.06383458795942189,0.0033871520406718123
HALLMARK_IL2_STAT5_SIGNALING,0.0244310062572623,0.0036722434244054305,0.06106912467966714,0.06366748155301445,0.11861943650426073,0.054967724415504085,-0.010381648644563694,0.026531580576031298,0.07946840851572183
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.05311774076382536,0.007272866504137804,-0.04344189877106444,0.052155588079278864,0.07015121552167741,0.0360792852930857,0.0631868315458741,0.09657040757440728,0.04608729324668519
HALLMARK_INFLAMMATORY_RESPONSE,-0.0004639890955087528,0.03158359527058551,-0.02232324344710913,0.07555620405946102,0.08280857010080243,0.053532542524000595,0.061456514614904145,-0.02277027278090358,0.038271528883710895
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.04206429433542242,-0.03740316462460165,0.02053457716588049,0.024783981240579206,0.12402153142823745,-0.03982575004452775,0.029968184285247185,0.06895192762469886,0.06443234380179842
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.03731764548084752,-0.03800256620975786,0.06422778160037994,0.02687124315552132,0.12925126466848919,-0.02247363680073533,0.03429606813256942,0.05089326904540945,0.05161965045745018
HALLMARK_KRAS_SIGNALING_DN,0.018285014205337347,0.0019099082091257485,-0.040246322021857565,-0.000535111745099361,-0.010226257474990853,0.10616837945089481,0.04631542154937552,-0.017221321799276906,0.04613093308679717
HALLMARK_KRAS_SIGNALING_UP,-0.027523334307561324,0.021146563682913278,0.016107708827229155,0.08406143791616583,0.028419830811917336,-0.002856346114640104,-0.018493944949726563,0.08369365557742138,0.07750359034006345
HALLMARK_MITOTIC_SPINDLE,-0.012681221337828572,0.04725515235504339,0.012192966897455526,0.06169258081414179,0.09944948079527188,0.11953456990621218,0.021157530009362505,0.016581480478173916,0.11883310732110915
HALLMARK_MTORC1_SIGNALING,0.012075165964378404,0.04000086850495471,0.04338170165454779,0.018872138399488026,0.1228411694591186,0.08144303653302774,0.021149426380098993,0.024343094768004638,0.06127804743619496
HALLMARK_MYC_TARGETS_V1,-0.07202292220759277,0.0553798463579137,0.11885728221984843,0.05438929356052714,0.1263122536034816,0.029062787985423673,0.037378301875452054,0.041051094254961985,0.05905959651393915
HALLMARK_MYC_TARGETS_V2,0.055851364897310046,0.011910579886617072,0.03431259708262109,0.03215849536441512,0.09159962302241931,0.02074929836685188,0.0067249192211467235,0.03605601097453765,0.055880070371603884
HALLMARK_MYOGENESIS,0.015899985955146516,-0.01444917506813369,-0.02679748329640925,0.04718612332823285,-0.05363897672255848,0.02013576817592932,0.04775340637819558,0.005960808898658698,0.05548304553641478
HALLMARK_NOTCH_SIGNALING,0.00195994934053505,0.060307316159569926,0.00678874126361426,0.022937349128909913,0.11542824158750277,0.039862629311743815,0.03129640449527688,0.02839934384375711,0.09140068302526078
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.0534139217346634,0.023139263717810627,0.07965633298137449,0.003315060403422755,0.05739288161605992,0.036458578549290126,0.03296285090637219,0.022876722776371886,0.057893878291868296
HALLMARK_P53_PATHWAY,-0.03923049236972587,-0.03273835781924744,0.07909240275708365,-0.0003553509606399185,0.10061682829439421,-0.03994385380218653,0.02222917697413674,0.01489513470513826,0.060816777139322126
HALLMARK_PANCREAS_BETA_CELLS,-0.01114556326797368,-0.034354204149290433,-0.004476311600803092,0.06040767610363172,-0.010258084142367733,-0.02004012617320827,0.04955000295186806,0.02927099447116769,0.050525212139002004
HALLMARK_PEROXISOME,0.012649769108526018,-0.007224644320708289,-0.01566633082688855,0.06891998009433094,0.061813634018171415,-0.03724518387595709,0.007137662296608735,0.0024345858225447493,0.08738519352394755
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.062491005574919496,0.06038669562443296,0.03627762363393458,0.024425513535042638,0.09013000222694569,0.09149096642711371,0.03321914981496459,0.0352489272641536,0.07231037612597764
HALLMARK_PROTEIN_SECRETION,-0.01673200346430079,0.03726515346869029,0.05444941801560867,0.09456837175304661,0.08738064101044203,0.08307399764485668,0.02862476620444724,0.04846086132644018,0.09926872797328436
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.05270051363020781,-0.0603167293197525,0.07807355494445944,0.04352704940401454,-0.10193245135864039,-0.03183910363386354,0.06095854935429137,0.028901296712307765,0.026043741230228623
HALLMARK_SPERMATOGENESIS,0.021915890405217634,0.04880459032161346,0.035391536385192934,0.009707811096127455,0.03321002280431523,0.022802589378038047,0.013035774081585997,0.020174162320334053,0.06663273754796488
HALLMARK_TGF_BETA_SIGNALING,-0.06909879199916592,0.03513852781861236,0.009629093187033443,0.11059819015951243,0.10202122049452603,-0.010845055631767556,0.018780445139382557,-0.0076896671431659425,0.08822842269907873
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.0502608388237969,0.02013506557073843,0.03179592842072316,0.04720332848879766,-0.09014676402416223,0.041548620181072436,-0.033106254810403815,-0.047067728296903664,0.07492466005653464
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.052294731875454754,0.023487402999297927,0.05115103452563704,0.013688173210545976,0.11348693014048283,0.04811150173092801,-0.009801373351419217,0.03786066979242283,0.09610373013413014
HALLMARK_UV_RESPONSE_DN,0.05660710859670529,-0.026674935269544196,-0.017002436061909623,0.014947702516450122,-0.021551251525946745,0.04770354308091721,0.030473501958611128,0.012583709905241195,0.06636055158559569
HALLMARK_UV_RESPONSE_UP,0.002104780559463802,0.03117888513689209,0.060305839013801384,0.03789549358161225,-0.018030034393194203,0.02378934356909861,0.021974066223812906,-0.002792147122223346,0.07074639629863709
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.04438666016190169,0.046508076592570904,-0.00010527292059518024,-0.022547491149569398,0.10962059646548307,-0.030382902950298368,0.011555076413143957,-0.05027519041041027,0.09112449545417856
HALLMARK_XENOBIOTIC_METABOLISM,-0.024358026583427363,-0.0010724250160218838,0.0071598314674815025,0.028422965894072047,0.043554958875169976,0.015674947579473655,0.03749005721800012,0.014238510793216936,0.05477317945965235
