,MGH258,UKF243,UKF248,UKF259,UKF260,UKF266,UKF269,UKF296,UKF304,UKF334,ZH8812bulk,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_HEME_METABOLISM,0.07060125976337793,0.06263818316657471,0.0495965504936459,0.054751101803202605,0.13445173055904366,0.07644471727536094,0.0748111002676469,0.018667207551488565,-0.004804297891901899,0.029353125925805624,0.03993388760378175,0.06681075368089096,0.17305012007231763,0.0985714798167097
HALLMARK_HYPOXIA,0.048189995497054126,-0.15619765392260543,-0.03751119951197646,-0.025810835699825938,-0.11228806448083746,0.04520458781821124,0.010780761470064647,0.021694010831879898,-0.044919652337126394,-0.04942639667369546,-0.003222502003625833,0.024491710709270743,-0.007124785173483089,-0.05720900598599721
HALLMARK_IL2_STAT5_SIGNALING,0.09190602061724995,0.04031772575311988,0.034470970391090656,0.05069530761755098,0.048556431431290036,0.06367784274163446,0.10209175504795168,0.02646169350320231,0.07669005153854347,0.04613470412873458,-0.00614538266764374,0.04043570632119205,0.10223385904735297,0.13136505530064688
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.03499231677200197,-0.0374826354547996,-0.027603986861677376,0.008768096171326588,-0.10009255327976578,0.03249280869217571,0.0734801357686458,0.024095099199437697,0.028523959561344656,-0.12206816116070496,0.057369067061247954,0.04757498102092873,0.06165619893505401,0.012560144595240815
HALLMARK_INFLAMMATORY_RESPONSE,-0.021260571947119587,0.059685285805470105,-0.02405549675219421,0.017704054072756378,-0.006173301385069566,-0.0003669772147327204,0.07877688519619452,0.0036501872807434667,-0.030098330572881107,0.0012632974690773352,-0.002986266551623738,0.06349114596209364,0.04862884843340927,-0.03138898160571244
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.08992108354342324,0.10260471156986595,0.06452059678331444,0.10400990636544795,0.09412186499840011,0.06364390207315089,0.06794884029685878,-0.04622935809949615,0.022738615279322603,-0.04960639389075524,0.06145497115261841,0.05390248809820667,0.07168503847183785,0.08740033406804223
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.03632030297825858,0.08075276368664826,0.013722199870738595,0.05542510565210391,-0.18676869030197404,0.00950360764165318,0.10544001480426,0.019882094684705344,-0.04091314965811846,-0.09526239361565905,-0.07487512409690927,0.08731015217890375,0.012938261565029523,0.03526289769458084
HALLMARK_KRAS_SIGNALING_DN,0.09754257661750514,0.11062185617307155,0.0484135277044732,0.06390805428369316,0.14502228874337555,0.04359384911708728,0.0016136123395555423,0.043865384638551656,0.01262302300955296,0.046006768564683755,0.03929635967173139,0.08600381143901001,0.15536568243146817,0.09432448729656852
HALLMARK_KRAS_SIGNALING_UP,0.11524117460555156,0.021529760663547184,0.031125175449543494,0.04603342994961687,0.15311477311503136,-0.013844502449472029,0.009726698312508074,0.022523182926188327,0.009528594990547607,0.13794604220366188,0.041359040256731684,0.04613800162852525,0.03947572025017011,0.04000329742032068
HALLMARK_MITOTIC_SPINDLE,0.07353820616091124,0.07476559213528346,0.022962563661480456,0.06487129347579243,0.12567851389425239,0.05937066924951093,0.05967913372759398,0.05957581632598789,0.004337747059977822,0.06711975725282104,0.011214665294645747,0.06778699926129506,0.16827934546664255,0.13098371186961122
HALLMARK_MTORC1_SIGNALING,0.008184699226971822,-0.14382063317429253,-0.021084909012685962,0.020319307412912865,-0.09133495304686634,0.04362917159679019,0.09469531399286238,0.002723919109021744,0.035918439468370505,-0.07037074104502966,0.0379228031186697,0.02140576239127157,0.018756083758362067,0.08148877604256625
HALLMARK_MYC_TARGETS_V1,0.021377322793123293,-0.03188694405222308,0.03377886205921138,0.07114955083607626,0.09696031129160457,0.09643573872167045,0.06252883377830498,0.054901811740129564,-0.004766262301534127,-0.07124885884547048,0.02118926329755536,0.07968407976662623,0.060034829651798294,0.09803357369880737
HALLMARK_MYC_TARGETS_V2,0.02625315138958299,0.05836028835884161,0.05289505288004528,0.01052526869221695,-0.09636288060653576,0.021726331375303564,0.03225057607316132,-0.011947732956193106,-0.010737623043667273,-0.08104844457982709,0.010332122684300381,0.04935323658890017,0.08721433903043717,0.03751780863236301
HALLMARK_MYOGENESIS,0.06818106991980294,0.18800871183431112,-0.013410845421003436,0.06665422204987717,0.09050329800466074,0.05920213838671757,0.021367662160817435,0.0471964115047565,0.04155222602053942,0.11485379080693962,-0.018208931612304087,0.042915313106306016,0.14130857758844534,0.10902613184025234
HALLMARK_NOTCH_SIGNALING,0.039577958165711344,0.13050996670929507,0.07942174865182902,0.07025774544289537,0.09262937164440072,0.026707690672692644,0.05254031692355406,0.010757284083087465,0.04271018637849121,0.0322741027055729,0.026299206386230765,0.0909358407178285,0.08478872653415641,0.020069029861313786
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.00390798545649815,0.0916608889749742,0.06594697305485188,0.09213963155315587,0.17980476644825918,0.062376738873305186,0.03797668132266459,0.04687126896709723,-0.0062503015610972075,0.09910576587984472,-0.00922222693525478,0.10759743860097314,0.07333467392021403,0.10783041748936878
HALLMARK_P53_PATHWAY,0.0282696058316578,-0.06569030444403436,-0.010710990109146914,0.024112475660000198,0.0409021094663851,0.04930182510346194,0.10158210320310956,0.046131272435674,-0.011998769648787088,-0.025513589111809818,-0.008576241660837418,0.0635387935463281,0.09094859377634844,0.0358268703771675
HALLMARK_PANCREAS_BETA_CELLS,0.02233534268730625,0.06444269657805231,0.08323473374455335,0.08183991568079227,0.18946753642868858,0.02130522858170508,0.027850768453312892,0.03536922712293618,0.026981474407587167,0.11658232378053913,-0.00208047256121864,0.11903216395944305,0.06629896845659078,0.07773798721930149
HALLMARK_PEROXISOME,0.07191641519586757,0.055492532691549246,0.07209332246898771,0.033496556378385896,0.13412268059153898,0.09175567439725905,0.04549261805403067,-0.009612328784779347,-0.03191139902694606,-0.002152373237127372,-0.005638432314870192,0.07949267472238657,0.09498229133482004,-0.024721942275983143
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.0533295849709196,0.053104092530422094,0.02837310996975235,0.0896904543130304,0.11635804334042922,0.07243125828016247,0.08806767818898825,0.03308621368233378,-0.03741871520603208,0.11134930709778067,0.05795361037451399,0.12210018063705938,0.11258631318911572,0.06730327805691515
HALLMARK_PROTEIN_SECRETION,0.06654913948120562,0.07644154888705351,0.058013541378572855,0.0813444951570009,0.13680688129241533,0.04656431232736641,0.07656302816411678,0.03407356221130449,-0.008735624838601781,0.060031421294492744,0.015735836398871616,0.07142250468655134,0.08590519853601587,0.1199470834751095
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.04767793974746842,0.028629897620830475,0.007286317384345817,0.0711083391191761,0.13714823183420896,0.005208251363446593,-0.09087283678827403,0.010421287318197978,0.01949152687083026,0.056255170620079675,0.05035200378789587,0.08875570956389048,0.04979127198377247,0.1254646424155919
HALLMARK_SPERMATOGENESIS,0.08766794718958894,0.09705036477084025,0.048022497039887715,0.06401860861961095,0.09706142049870099,0.040766556469575874,0.023825594922864957,0.06710507464105066,0.052392356941353906,0.11434106323820073,0.044615457886302404,0.10998889809589639,0.12297193059641927,0.060963448619033696
HALLMARK_TGF_BETA_SIGNALING,0.04163141125746868,0.10319777485046687,0.02035627001578232,0.05989509099459575,0.020504712714002213,0.10215485270774466,0.11300860621902403,0.042039743635188795,-0.016066138152863726,-0.0413759143312024,0.007461212599509358,0.031697310663120974,0.09856821445448097,0.0866252977371894
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.0077452525143911375,0.002265543327072368,-0.029202803792371983,0.04056329796527553,-0.16311233876425418,0.01595703013935862,0.026027841132359515,0.016446908273384558,-0.057822536282071665,-0.09219643698024124,0.01846728448726745,-0.009151200441495375,0.030746457675851515,-0.041893398926592884
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.053719872842353925,-0.05436594235946061,0.016969719980218997,0.03763441687182338,-0.10562958257334411,0.10312355470540499,0.07383160072156356,0.02352223954316701,0.019126916552035966,-0.048795001939806334,0.01916968780901216,0.05251063945045552,0.06558777015155208,0.15564790762132502
HALLMARK_UV_RESPONSE_DN,0.0411032480761063,0.08573580636877513,0.05124469598005908,0.002920540599027454,0.15734238444538065,0.0171126095779438,0.039589224278053246,0.034642137270657486,-0.007315907391013515,0.15197912985488235,0.029124644580991833,0.0014534405197720477,0.16434677776056297,0.021308038796140526
HALLMARK_UV_RESPONSE_UP,0.10241693621259841,0.004418287926290541,0.05309252557949401,0.08116294541974481,0.09527751937950034,0.013567928647076075,-0.004907146521211043,0.06695799521045166,0.009771256580797822,0.1396907593394755,0.026872260757540033,0.03236436606941415,0.07690495768949819,0.12564994568435017
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.08995690474926243,0.015410577672344807,0.06687357953684504,-0.023131829505162228,-0.025204604390426835,0.040923917042157726,0.017375713820119768,-0.019045447485334238,-0.03961910087358848,-0.0864729850210456,-0.006053616295328737,-0.029787895299291323,0.030948286029821324,0.11326651076058326
HALLMARK_XENOBIOTIC_METABOLISM,0.0777009321536002,0.05480741815687601,0.02875139718216156,0.07859230079164109,0.05737488137688579,0.04671207148323238,0.07807253371380185,0.02299950916106569,-0.01593173948433741,0.06886137630758006,0.01823202099849261,0.06136920645548694,0.09951927149249562,0.015645695091910355
