,MGH258,UKF248,UKF259,UKF269,UKF313,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH916T1
HALLMARK_COMPLEMENT,0.07162142743993945,0.006700607410182257,0.02118538912370939,0.10426785354504109,0.018144293477200056,0.18381903608335173,0.1802106485124039,0.07116178198630956,0.06319836411955536,0.09695526716775545
HALLMARK_DNA_REPAIR,0.0410701147971503,0.07071346271317039,0.11352854709374655,0.1308604772356441,0.04572842701386319,0.24493929190062652,0.061434318975066175,0.04866518649785451,0.07732772939365368,0.12559193913351713
HALLMARK_E2F_TARGETS,0.04528800746585669,0.0931511033738194,0.0030331216485653583,0.12074908415651243,0.1480767597343084,0.13630490209787027,0.024455736367612765,0.08706327757396067,0.0976417549364514,0.0851240908721452
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.03220240498747606,0.01379193969015686,0.04328688029252552,0.1290377035922749,0.044459854349352214,0.13739670597678638,-0.050993360184940946,-0.02172801099117881,0.026571345959515637,0.13847907388326133
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.04012880538429465,0.010033370177947273,0.03721681695264644,0.06924698921033087,0.08997069459183597,0.0761580353087796,0.12770102271292336,0.026760849547101256,0.04345693361855852,0.11932015185429656
HALLMARK_ESTROGEN_RESPONSE_LATE,0.05827082575653857,0.020125775865236558,0.03349572541044548,-0.0022906298598823448,0.011819568502892681,0.024427901338512793,0.09257938559650696,0.05019721594650008,0.09488247884461119,0.01820513268302271
HALLMARK_FATTY_ACID_METABOLISM,0.041899453673619864,0.017702542471594248,0.047499554386439755,0.07789854673989278,-0.05554554793581642,0.05756111417656564,0.12482521623523934,0.0069365090632815055,0.06342086166530995,0.03715406702382339
HALLMARK_G2M_CHECKPOINT,-0.0018210779130320369,0.09373363354939007,0.04813339634734186,0.1296302896602757,0.12341738990512388,0.1396326464780694,0.04562590387654182,0.03294032573671935,0.06456942467201943,0.07683058138295137
HALLMARK_GLYCOLYSIS,0.030599166603823107,-0.010983669576919031,0.05762568316836228,0.11069639280062758,0.14000140347803774,0.1692643867104205,0.0829540842195861,0.0719941536843483,0.05802638459266438,0.0768125689473049
HALLMARK_HEDGEHOG_SIGNALING,0.030707711998938098,0.02332147997706345,0.005170934553100527,-0.013352183909134506,-0.11615104614098631,0.002435416161850875,0.00835020645869711,0.08246442178022795,0.10844450268348232,0.08311184191671943
HALLMARK_HEME_METABOLISM,0.08391688957832102,0.05414472880943365,0.05856276654973432,0.1074668616570423,0.17901054011171758,0.1536408032795299,0.13166989382856287,0.015592776902263916,0.06679357901316468,0.11773164416085159
HALLMARK_HYPOXIA,0.006063934906312872,-0.049915372204935776,0.04664811718036033,0.011846585747532907,-0.006083004378058738,0.18595577787775772,0.10838107256767562,0.033781333354442986,0.024051122427702652,0.016326752149321548
HALLMARK_IL2_STAT5_SIGNALING,0.07747596587178712,0.022428821585550124,0.06849491468602324,0.09944088643713432,0.0350323330256887,0.13017358551311412,0.09466508741763659,-0.0035150293412644106,0.11201792049418072,0.11486943983137043
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.05282502266483319,-0.003844173347273099,0.03958447359125194,0.08903695675171248,0.16441231962546218,0.06172346279759283,-0.013509744206766539,-0.001368206422863822,0.10097305494229149,0.12633603285007305
HALLMARK_INFLAMMATORY_RESPONSE,0.07942180006318382,-0.031080579444717947,0.00400181497818284,0.10929271858724368,-0.2069493434028101,0.041043004826814486,0.06661827929566286,0.00669726073038078,0.009582016877545545,0.02644125455224687
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.09038315606303564,0.08828440002726409,0.03942063329097469,0.10454091979135292,-0.049088312446978,0.11433262889810805,0.05780672814623929,-0.022334403280124506,0.060270861083981934,0.17441250118684776
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.0034822877656389846,0.005219292037775988,0.04267029826655084,0.1054391337533099,0.010498193012750463,0.15098927761135816,0.07647214275228027,-0.011598954382934196,0.008415097015655857,0.14480836843648837
HALLMARK_KRAS_SIGNALING_DN,0.06421876599387498,0.033903635492075763,-0.06264550832822673,5.7626891376462076e-05,-0.0718430249897081,0.08488061936078406,0.09660162259369193,-0.003827874488990317,0.1068310012639695,0.10029284283279297
HALLMARK_KRAS_SIGNALING_UP,0.058480508113224326,-0.0006793982528407422,0.048170602654360475,0.03439077156988597,0.0535202128888288,0.17578586381426295,0.05069975954080628,-0.03555081970772847,0.04998104956091076,0.18433517243674066
HALLMARK_MITOTIC_SPINDLE,0.007192962753251806,0.05497569102798368,0.021596698374457594,0.10300636423336619,0.1728092874895803,0.12374696665763667,0.09130580936319814,0.02535260161393889,0.0987706399943803,0.145485346531223
HALLMARK_MTORC1_SIGNALING,0.024772799822795774,0.025566728574666502,0.0800418019048356,0.10351443204884594,0.14586845136131038,0.16165420997963556,0.07798715456880867,0.0158345579440851,0.08620169009913846,0.01899685256603049
HALLMARK_MYC_TARGETS_V1,0.03538078633922047,0.0958446393121661,0.10081005422821777,0.13837085944602065,0.17025339103558024,0.20585234354703089,0.03542325500417175,0.06527193650509278,0.06308044065106412,0.07981861930125628
HALLMARK_MYC_TARGETS_V2,0.023930288582677917,0.05391445785485841,-0.02126461821286812,0.09175627589991335,-0.059416099748727906,0.03733130156366242,0.03971850210350528,0.009447226657502285,0.04251607267847558,0.1319599141056924
HALLMARK_MYOGENESIS,0.05443053993818718,0.06964782287578253,0.028934377820171164,-0.04308866340139035,0.36892087281645985,0.11271672838950503,0.02598524632734066,0.03718750563083839,0.059548790166420056,0.1722474746120762
HALLMARK_NOTCH_SIGNALING,0.07805463777189385,0.0600115696731022,-0.0015350506942971276,0.11672803256561262,0.024119114302144997,0.13225306347354468,0.05731403850523381,0.02232463073009484,0.04871902057474294,0.11816410086848023
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.04104982532755397,0.09712109890993027,0.10831641665095476,0.013950787116266733,0.0588595928803237,0.1842902780157162,0.09385665258734158,0.03907791956906745,0.055659373304684394,0.09991619637041241
HALLMARK_P53_PATHWAY,0.05171731890886023,0.02050846032066582,0.03984080023213035,0.12016896696078336,-0.022535930837098293,0.18339426864900973,0.1499761217930966,0.014458703975749262,0.08791678688559891,0.08569494870226863
HALLMARK_PANCREAS_BETA_CELLS,0.0718631013784498,0.05892205282200715,0.051759456908805436,-0.009565569052287087,0.1342364329710406,0.19462462815223477,0.013028020883576978,0.045345904669447275,0.060420160044733884,0.05180206145749586
HALLMARK_PEROXISOME,0.032169373338906196,0.03534846586808568,-0.00674299504223131,0.040279320229250896,0.09701573684647645,0.06732416519708012,0.0549419056454981,0.04493695248419827,0.006321157890153718,0.08775550958330333
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.018016439119471348,0.07642911505394445,0.05329067831272196,0.059994830986347045,0.0209615955382962,0.13822047967477696,0.08728786353385419,-0.0600509609177522,0.04631692819425792,0.1741908234279491
HALLMARK_PROTEIN_SECRETION,0.03910887563809713,0.023600902334223458,0.09594809539820787,0.10148859743951788,0.2686540496145907,0.21602225761052565,0.13470450883461832,0.031400759934700706,0.05363376567844628,0.12997215434313056
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.016148909429629994,0.004619569071468978,0.07824755395048764,-0.05636306183774288,0.0008218753077203438,-0.0016708224179699178,0.16655903087998006,0.043866740886512115,0.09066418851894995,0.08793816854678407
HALLMARK_SPERMATOGENESIS,0.039979493184527766,0.03744212080934869,0.046337271123650534,0.046185234826501005,0.23081810523969346,0.14547412070431479,-0.05253090504741642,0.061733136764009065,0.06925355721542169,0.08106880070255601
HALLMARK_TGF_BETA_SIGNALING,0.0640385594554729,0.05869698826320055,0.007887126744218622,0.10480761519110661,0.09570361385315701,0.1979548312098821,0.027318280840981563,0.03759749560901089,0.018402841544654013,0.11093276026391073
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.011730460853793262,-0.044126268116940835,0.03763505576248146,-0.051923559280473465,0.0837786206663771,0.08407840373125701,0.12278618748655333,0.05275631445844042,0.0656520445320873,-0.048767234950996684
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.055383336370933726,0.059542210604377394,0.07872383012958278,0.10991309536550503,0.18841122801693316,0.19395649285740446,0.038025645219788115,-0.00954608878814373,0.06584331850173031,0.1284856420665338
HALLMARK_UV_RESPONSE_DN,0.03597535056810253,0.026031604358146092,-0.006949905418999093,0.01127095432971181,0.2843566637452603,0.12828893370310487,-0.001763016594961425,-0.022349055927830177,0.06863688918348088,0.10019504045364278
HALLMARK_UV_RESPONSE_UP,0.06758319677207217,0.03189937042017971,0.07622542044819475,-0.019824085227511765,-0.013564382135177829,0.189566057262264,0.1570952928552298,-0.0031064848603782154,0.12029622759401942,0.07421095181092385
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.05484715201417788,0.041928349258060896,-0.03270698098581962,0.10583803347311913,0.06807535489613491,0.0941636307790705,-0.027888882549948202,-0.0017571316756247219,-0.02451779153081216,0.15959171474462117
HALLMARK_XENOBIOTIC_METABOLISM,0.04534896572334358,0.05167699873790038,0.08152646687490964,0.0580682976806346,0.021033477271461626,0.17252127585253801,0.10959949934762028,0.003278153106474553,0.03908331576091237,0.09091952127825904
