,UKF243,UKF248,UKF251,UKF259,UKF269,UKF275,UKF296,UKF334,ZH1019T1,ZH8812bulk,ZH916bulk
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.077394772842919,0.04656705329858938,0.037869478007765196,0.07082790078372564,0.021082768048939077,0.04446676806873292,0.014597595708660965,-0.058511497890092135,-0.009305973478321775,-0.016494638837269614,0.053744984733693206
HALLMARK_ESTROGEN_RESPONSE_LATE,0.0761313044561497,0.05246561778421721,-0.01470726711212055,0.023183094444274088,0.01919571836858073,-0.09249008450909346,0.01788575743694911,0.11416875126604191,-0.055687934656768336,0.01968782990254637,0.024052409736783263
HALLMARK_FATTY_ACID_METABOLISM,-0.001368921938779638,-0.008777174918157559,0.04195431219247413,0.004053757225973515,0.02685147471904177,-0.0683214093349792,-0.020613882385317882,-0.0066841413545419455,-0.05900078079771927,0.018890834242815967,0.0909983277648105
HALLMARK_G2M_CHECKPOINT,0.07336959960567174,0.08136018041869822,0.04033417808435131,0.044377977909448474,0.03096096983014784,-0.03439641999153364,0.04815252951085369,0.07448453770409452,-0.0031382659390654065,0.07709277030217013,0.07226170720516636
HALLMARK_GLYCOLYSIS,0.043763425860051365,-0.010531532134062275,0.012602541656789314,0.02930145648130362,0.03383563904438589,-0.022531927882927783,-0.0004915776415795557,0.05987693487479157,-0.06090924933970231,0.0650761987410322,0.09335779697084332
HALLMARK_HEDGEHOG_SIGNALING,0.07056077813664158,0.05072309815235058,0.007344115599473456,0.07537754829515086,0.012301337637225676,0.06374207146181303,-0.0868481250962667,0.029214842409919763,-0.046359155181665175,-0.037026181681645086,0.05554425135157362
HALLMARK_HEME_METABOLISM,0.07739698841991029,0.04394762649830909,0.04223529660179922,0.06857646094529908,0.02231550368781295,0.010417255313283894,0.04457682193226628,0.08755106282959288,-0.03818143607517266,0.08450748866773017,0.043472758904750775
HALLMARK_HYPOXIA,-0.06635772571809377,-0.042398623281460976,0.016417922216917045,-0.050549453457166785,0.01814372333583882,-0.100048730645164,-0.014591887664840361,0.06849608088115029,-0.01275175466089869,1.6924127672742942e-05,0.08007350261398068
HALLMARK_IL2_STAT5_SIGNALING,0.03096511371877677,0.014532005705201015,0.03342441108072457,0.0568086162588014,0.03047441866369747,0.034436885469330804,-0.021050590512820978,0.06322952921435179,-0.012451599804097612,0.01035513133757685,0.07254888809657241
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.021609404670440202,-0.006515919052029479,0.03869773898404764,0.014805959538648291,0.019825450497107888,-0.1087441472280015,0.09996047072536846,0.06434089227619698,-0.005188993557764181,0.05632403989179793,0.053157731097117876
HALLMARK_INFLAMMATORY_RESPONSE,0.02532025479121093,0.01669619197214125,-0.007288011434699232,-0.019940750065275622,0.0008923041114511448,-0.07091180142109128,0.003027571291263657,0.12529444721526484,-0.03927068105637904,0.006557350137452894,0.12686319594008327
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.08804628978932269,0.03228683537950562,0.04212930589274932,0.1197071451840268,0.03417371176184632,-0.007104713551052381,0.0878907526385223,0.10442579194891438,0.01027782127991041,0.027962405594046325,-0.03349468614747398
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.04790296243392392,0.010751000989130932,-0.02179256264289366,0.022687059684374955,0.01715577196067363,-0.04916533523320592,0.06947091759663007,0.09560089664043772,0.08149503192531857,0.010579428156943998,0.08864317510020717
HALLMARK_KRAS_SIGNALING_DN,0.13313633984955753,0.027981475278204253,0.06913475171016395,0.07163528044170822,0.055807912790636655,0.03948966735856144,0.015465903915871975,0.11124286977710073,0.04993089320575496,0.06522402421965218,-0.006299660938459328
HALLMARK_KRAS_SIGNALING_UP,0.02177393104398075,0.004211533675822589,0.04739849043654721,0.08090940656927591,0.021074365964432337,0.07453731712268598,-0.08088868898178758,0.023391103754535594,-0.05637512592701956,0.010278234287252698,-0.04339690439983981
HALLMARK_MITOTIC_SPINDLE,0.08696862127159781,0.07049571535226752,0.017190657219637355,0.08633795530989562,0.05220192867250463,-0.028626463555009026,0.023468382006741367,0.0454105964372057,-0.030035590013011697,0.06771805463634985,0.06099040694013266
HALLMARK_MTORC1_SIGNALING,-0.00408208587121096,-0.02327160681085094,0.045534749915992066,-0.01813485419126062,0.057634439067879774,-0.03618535930579492,0.0105857039174672,0.032922231492486596,-0.08767554271558511,0.05392755343990813,0.1044435292823036
HALLMARK_MYC_TARGETS_V1,0.004286045558808952,0.019906536772842574,0.05350380245456485,0.06563197068687504,0.06174661456710109,0.004046087887848442,0.1089835296473956,0.07836180057646842,-0.05003312153111361,0.07483524761933862,0.033717743561241624
HALLMARK_MYC_TARGETS_V2,0.011181831124818409,0.03374864187597154,-0.04650011551592482,-0.013898210010180323,-0.034693691661504183,0.04459541548775299,0.037031619506122916,0.06231268325781018,0.011837999222102491,0.013465591393734667,0.03892813041516102
HALLMARK_MYOGENESIS,0.12435832667614935,0.05262832404899959,0.034449055734676486,0.07724900241756612,-0.004878484264035242,0.02948945887069452,0.035398237020088694,-0.01083929232305367,0.057339323407237734,0.02862361510263237,-0.0014562649565039443
HALLMARK_NOTCH_SIGNALING,0.09133650470552246,0.05060893373753973,-0.01992448878570079,0.09724321698804074,0.06729687559263897,0.03473300290550853,0.04123504880401647,0.07479182955533926,-0.023714988066555583,-0.01575223825879974,0.04279120571776682
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.05770463152311939,0.03501058426742751,0.017410085947045698,0.0735096798269282,0.03836306943881866,0.059038295288824254,0.01985333950504855,0.07929763126654028,0.007131773230992706,0.050158190526035484,-0.0245470211148915
HALLMARK_P53_PATHWAY,-0.0835492579987434,0.027056978060798875,0.003102239519140308,0.03875232189625137,0.03960650439336633,-0.07780550399502247,0.021731054903149645,0.04259664572551578,-0.03613439853396524,-0.010700618551163204,0.0849487373766346
HALLMARK_PANCREAS_BETA_CELLS,0.06124219187207152,0.08782764457541355,0.017940888194395817,0.08377918920293763,-0.019512245349793827,0.06790506414863322,0.012681853950214681,0.08182272342962167,-0.03021295095186392,0.02256250332473375,-0.07193230869714459
HALLMARK_PEROXISOME,0.026850296653907015,0.04906150510502862,0.022639786225963934,0.05061922095179309,0.03902368675420529,0.08366488615497633,-0.003266913215984385,0.026023323486574206,-0.0351066460583826,0.005893833977995643,0.05574504003320721
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.04537479126749017,0.04278295346674044,0.04447273552502183,0.10017866784987585,0.028680359806247186,0.052850167687820915,-0.014823943923538137,0.0037387921310702795,0.08496537848090935,0.0843899776205692,0.023591794507423828
HALLMARK_PROTEIN_SECRETION,0.09642807471255142,0.024666615679539497,0.04284227347637312,0.08345837529277668,0.016606862000905324,-0.01240440087042804,0.024436822285336918,0.0731005265652275,-0.018014931955087243,0.036460192111094594,0.04283534420434531
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.13500977240757833,0.02680420087168777,0.01482563834049926,0.05108830439551199,0.03434622817776891,-0.006914789653166442,-0.06103047032538675,0.0044740941496702585,0.03417867064239652,-0.024249809749071878,0.08627725545397046
HALLMARK_SPERMATOGENESIS,0.06821843057757714,0.04463800652605987,-0.04741500915297966,0.07779505803901378,0.013753685496729812,0.04734746349927143,0.0076723770938986295,0.02977590652223704,0.03897521786953125,0.07437656509802733,-0.02155164465809504
HALLMARK_TGF_BETA_SIGNALING,0.07311621672561809,0.05295465077753019,0.0433808957598667,0.027946616327866883,0.05576576894737992,-0.011582220779232589,0.07693966795778967,0.08146661882439833,0.03582655381924914,0.0700573743736161,0.02304717551844299
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.008233859551572895,-0.00839003868258199,-0.007761710072465663,0.07169559393168023,0.008464149090258553,-0.09881740485680554,0.023025172697814532,0.07928351646045052,-0.08857428744630041,-0.036406274689977015,0.07973302841308154
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.008638823505318,0.032646754807309684,0.02595992020083194,0.03963941762650663,0.07372246892944971,-0.044273968952635606,0.026116247405144385,0.09122461504043428,-0.01921690221423036,0.03656839836321579,0.05226446518325159
HALLMARK_UV_RESPONSE_DN,0.09405893449744233,0.029546043378730014,0.0033394021970107883,0.035925293171428924,-0.001448606947693011,0.053595252593389084,0.03797771887148788,0.008058463960948352,0.06324858055476941,0.03428275495643932,0.02254275939901168
HALLMARK_UV_RESPONSE_UP,0.023805998914577773,-0.023560876754566657,0.023992780506838205,0.1047742633873809,0.001262620170310609,-0.0002600527587921363,-0.015011779740473472,0.006863414560508416,0.012288340232801627,0.08358605766424988,0.0540648095824927
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.051564504097476045,0.006220508229399425,-0.0038731015953271833,0.015688740074749387,0.04393129094630298,0.05528886912597415,0.0019972662796242623,0.02848927511395869,0.054335158837862545,0.09055946072164946,0.05445576258511058
HALLMARK_XENOBIOTIC_METABOLISM,0.1081348630671306,0.030691034106086045,0.02310664465519452,0.07361455170038814,-0.0072784904403493614,-0.05743021077620013,0.043791845091406933,0.03252849728867522,-0.003782355786332828,0.014378319242750806,0.0561587058788716
