,MGH258,UKF248,UKF259,UKF266,UKF269,UKF313,ZH1007inf,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_PANCREAS_BETA_CELLS,0.10094371291589627,0.043491760780538236,0.03094223924252169,-0.013647511384289289,-0.035886955097674526,0.19417759972648546,0.03673081337439886,0.10580303113099106,0.07140581718557872,0.133715035976526,0.00043492291189509255,0.022297898092266254,0.11693656357822227
HALLMARK_PEROXISOME,0.018619100569812388,0.073817641463559,0.03150218346183945,0.11109254295440242,0.036068532091881815,0.10287966526681862,-0.05646093200266964,0.06993135909398404,0.024059041820870736,0.015577502305409382,-0.010527188693255926,-0.008300661418619045,0.06000997229492397
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.09197075644011564,0.09523432989140074,0.0787183750320685,0.06658390388064081,0.06388194461395445,0.15656525031560362,0.07187738054008137,0.12110819882060196,0.06905314542672573,0.10750355785824288,-0.014507367858983279,0.04264575382849975,0.05768918285417751
HALLMARK_PROTEIN_SECRETION,0.09933960996255047,0.06050130746060108,0.0416894700019557,0.044440416973793966,0.12324558095242,0.14689678157035657,0.045891810412375236,0.1545472485500122,0.068795245378933,0.14684084615930273,0.009206602509582005,0.05448860062069273,0.08479213294894988
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.10930828544145596,0.03597260337706299,0.011980065196344548,-0.035482771630471185,-0.08375860444975254,0.12676494614604913,-0.020655233677403486,-0.09446110644486919,0.05156556033316501,-0.09575576311191238,0.09391088818078322,0.013937996577311691,0.09550222416452478
HALLMARK_SPERMATOGENESIS,0.046348862757849496,0.012365104583972025,0.04584277498654304,0.011894319004114846,0.038271843875364156,0.16294986541504014,0.02853305627002712,0.050472501247515324,0.05536333434646282,0.07950011099462696,-0.021818489990864304,0.05056704569536825,0.05733572174599386
HALLMARK_TGF_BETA_SIGNALING,0.0845546580520955,0.09656503076563315,0.0330299684157233,0.12768897059550538,0.1195352073883987,0.23799825994001259,0.06789316370122273,0.11444185420396512,0.09362988580540353,0.1112923593242742,0.03616232820076205,0.05997757575591945,0.03120408803860126
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.05195480438165671,0.05574760801797787,0.04373737897394492,0.04337711381635656,-0.04792545927755035,0.09176787196746632,-0.04131330467161294,0.05716846293576833,0.007270224795530321,0.09232496325158732,-0.03462957079708918,-0.05280724110255379,-0.03411820991707908
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.11777403457673288,0.08893491414031919,0.02304479908099073,0.13530633449859852,0.13648390184153295,0.15412163685008312,0.10794045095755299,0.17917884850106963,0.0705976375699755,0.137725097206155,0.0006297022349773753,0.04564844311559654,0.02474814129254797
HALLMARK_UV_RESPONSE_DN,0.03369471068704497,0.05382381020377693,0.07615814327263609,-0.024771894557529137,0.0015561580221980043,-0.08414345529850399,0.02461463023464282,0.08060128887672621,0.03891807689927717,0.0897438718888593,-0.029869131805658613,0.07165677108182793,0.04253280312107872
HALLMARK_UV_RESPONSE_UP,0.07563739609620326,0.07021028356944556,0.04151457266216016,0.007364322379456813,-0.04608339765570523,0.21278314901239953,-0.0025044021938714833,0.09510332018147813,0.07862086240875642,0.10423340767493339,-0.05575220105534169,0.019029560305619454,0.04610553845603868
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.047160254117103693,0.07444637618046485,0.011324772931474167,0.11072071775353692,0.14888109189769214,0.016752619372253672,-0.02421855412145373,0.14462380866325725,0.03249158949197641,0.11510039141462602,-0.032938541148860585,0.056113118927424877,-0.05703218717406621
HALLMARK_XENOBIOTIC_METABOLISM,0.031053172651137897,0.04437174512699827,0.010783728845234318,0.09355495037326271,0.019190778127768298,0.1229800339765325,0.07590914947731564,0.12423605443000658,0.08955566497741103,0.08799768278780047,0.049706096836442386,0.048572569887012494,0.012878956486350051
