,MGH258,UKF259,UKF260,UKF275,UKF296,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.050361765102137065,0.007408999999768823,-0.07515150372885199,-0.0058525680204346495,-0.0034105184000635886,0.11469773793686702,0.0674341639851462,0.04112009574357437,0.0046381067790130645
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.06674195425014696,-0.034853068243168944,0.12697756036904695,0.0009187701031445236,0.001284356386667352,0.15017260707358804,0.04449789891040541,0.06056257428225332,0.06474745596897427
HALLMARK_FATTY_ACID_METABOLISM,-0.03951352372636142,0.022837221331777246,0.015335296666641771,0.019216456243409053,-0.0020022271448020333,-0.0014317896739055552,0.07334694726157626,0.08992167250281016,-0.015867726634310183
HALLMARK_G2M_CHECKPOINT,0.0710017314328564,-0.015492564190351683,0.04363775685518114,0.003615564005909072,0.023861226754547812,-0.003212386503050525,0.008606673046571206,0.07513369359123966,-0.01351587635741367
HALLMARK_GLYCOLYSIS,0.07067919520863254,0.04416560705063953,-0.029012974102955166,0.03043741846421988,-0.03276113973676183,0.08349102001265511,0.047035767838020576,0.05560188533826476,0.0435509223657746
HALLMARK_HEDGEHOG_SIGNALING,-0.015556424178980939,-0.011594878933227835,-0.02674740967722142,0.03663392243409137,0.03513503454274029,0.01513119833755251,0.049622227152281775,0.05237314853748335,-0.01546999989901912
HALLMARK_HEME_METABOLISM,0.0032284974867205904,0.004609077191056316,0.06965452030661297,0.04443351601721979,0.033140617520009547,0.1881197719181212,0.039464377100987415,0.09288802039489794,0.030936309804845213
HALLMARK_HYPOXIA,0.051998055528749816,0.030868587293545652,-0.06245383310175312,0.026677360974793635,0.012979485667827542,-0.015687565509202663,0.08757295767108443,0.045427861653664164,0.04594284167545501
HALLMARK_IL2_STAT5_SIGNALING,-0.025077235401867317,-0.005447648973256145,0.06693606691916822,0.021302899641079613,-0.010518873542997314,0.1277848236741077,0.056692401027359264,0.08088385611934462,0.026998209079435235
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.003428923325072329,0.004131387908618721,0.032344209570669434,-0.019442844958154504,0.0034900218764834868,-0.0035713638343665517,0.029819174939256024,0.048833987367272784,0.028615517733682524
HALLMARK_INFLAMMATORY_RESPONSE,0.037329292460641865,0.006760918618947798,-0.0772816201266385,0.027561565704131943,0.006229167918236251,-0.017260734685693696,0.014023807306721812,0.059042317468727894,0.018540328577576544
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.06243161685331911,-0.030489119392323835,0.020377746017841616,-0.041828097447592597,0.021594508220982106,0.14076954719637305,-0.005161232021463785,-0.001742883561198411,-0.008985527146368228
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.056911032876716686,0.04698107539150675,0.02350305095648089,-0.04617424774208702,0.04740907574893781,0.024065517214693872,-0.0395725884940797,0.06899473829188942,0.023792512486821016
HALLMARK_KRAS_SIGNALING_DN,-0.008486508841678921,-0.026338772545606015,0.013642133230512929,0.05104392885745071,-0.017130403640248974,0.16292874793988324,0.03890476317418007,0.07916993035275206,0.07832570409718603
HALLMARK_KRAS_SIGNALING_UP,0.015002165951217058,-0.07222909125433592,0.02593092936962015,0.020481888054908682,-0.03824881823181604,0.09418278980097398,0.027520235881579858,0.028079596670821664,0.04427263497983159
HALLMARK_MITOTIC_SPINDLE,0.010849270824038621,-0.010139968569992048,0.03085261604934076,0.042293409976805585,0.012639138379289863,0.13902099877127147,0.05373354636050609,0.07937831735903078,0.025409690917983462
HALLMARK_MTORC1_SIGNALING,0.07558198125329443,-0.012926820722151011,-0.035792799636766744,0.06547659624284849,-0.004223809592074132,-0.0316460577953782,0.07665286178467252,0.06152921257053258,0.050331657723270855
HALLMARK_MYC_TARGETS_V1,0.04419657298404835,-0.0067050022158010565,0.0639131109356721,0.011730136530218437,-0.004719958473763174,0.19330182254887018,0.06434906442843473,0.020098615230100206,0.021682324716980197
HALLMARK_MYC_TARGETS_V2,0.05553054979102211,0.018263819234167214,0.02459935444716535,0.036082609785284346,0.05255927138013363,0.04206430129170662,0.031147057856916713,0.02919357991090384,0.0037188884747067544
HALLMARK_MYOGENESIS,0.08420203228103226,0.029448115758141668,0.05702589435647556,-0.030833508869074246,0.011779234666950312,0.12449310352061546,0.009784202359390976,0.07927365426329996,-0.01861992947291938
HALLMARK_NOTCH_SIGNALING,0.07548858989447617,-0.03523078020960206,0.023128312660364077,-0.027661940704739704,-0.015581828327523993,0.18252273088915796,0.009940950183467342,0.017240116687984555,0.024979513200371516
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.08965045638987104,0.006243398452584925,0.042340734081447735,0.026815601274381512,-0.004523410154247578,0.1908525444889931,0.0539686236068643,0.08426217995857255,0.05702462373895425
HALLMARK_P53_PATHWAY,-0.011993477945995692,0.02951180609955187,-0.006802963826663214,-0.02335470371572153,-0.012920881935419773,0.18672583554951092,0.08259848986036704,0.09693379848068258,0.03934498429325651
HALLMARK_PANCREAS_BETA_CELLS,0.023682633163572817,-0.03778617249301807,0.05713865540474968,0.004365838686197086,0.005670468161167521,0.19701425885648946,0.06872717923951488,0.06459928686437565,0.0025106959888345913
HALLMARK_PEROXISOME,0.053765611161322724,-0.03622695553975492,0.005042965137689582,-0.019854721873446824,0.0016016142440003172,0.16526028775579918,0.021550592803368202,-0.026709878536962602,0.0433483400099523
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.0425031423163789,0.0004767827918479673,0.03928865695912356,0.03974613480758394,-0.0016440770574607645,0.162011432990888,0.014115192106012578,0.061062813706930015,0.020589587204230996
HALLMARK_PROTEIN_SECRETION,0.059913129130076515,0.008347063031467315,0.013873701953087424,-0.013157114892737506,-0.040137538269182066,0.1698202478336349,0.04474575512932891,0.09531267517147617,0.041328279840601334
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.07788907564495995,0.040674393736819546,0.006025247924116233,-0.031860035235658404,-0.017145548857788854,0.17086728199344392,0.087307013999733,-0.044952349953459037,0.07385930764657803
HALLMARK_SPERMATOGENESIS,0.05056170083869618,-0.006773946295344077,0.025261272816458277,-0.038002447468890525,-0.06197018174826318,0.16563804027195864,0.060544019328977905,0.0657338375126018,0.02339403493405643
HALLMARK_TGF_BETA_SIGNALING,0.006375248808413199,-0.04911001152140463,0.0587872677828271,-0.023425413302783426,-0.0019642278695993125,0.14275685391182066,-0.0063082972102784735,0.029453273333210378,0.003623557037662642
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.025797678002069606,-0.03445881360493253,0.00879434128458474,-0.012345570220079295,-0.00872586494679529,-0.010389573779520472,0.09408884597761903,0.05971324196716743,0.07301720480795629
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.008448445050780061,0.029543603601355276,-0.02804822944370255,-0.013160066738450438,0.01754648985504288,0.1380867549071539,0.02437201387993923,0.0716264746820783,0.07427628806843593
HALLMARK_UV_RESPONSE_DN,0.026797577113422635,-0.04583694751235077,0.08780869135585885,-0.027621165951320654,0.005222647886903697,0.15626172060276688,-0.02545970417585336,0.05218302955493523,0.05026197107762914
HALLMARK_UV_RESPONSE_UP,0.04334861011837785,-0.019760119488850956,0.022062322718134516,-0.015499742418606317,0.017985170503350408,0.12890934794378692,0.05460452705329585,0.06511654870909206,0.04804473687994806
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.005397263578648997,-0.02223354939381653,0.05325872016854784,-0.00589051998601939,-0.0498639832750168,0.1329692759565264,0.05774486395556841,0.07019479274701217,-0.009321027594463805
HALLMARK_XENOBIOTIC_METABOLISM,-0.009352748517740355,0.03327224321120425,0.04840046690792851,-0.05813129863884852,0.0530700647756462,0.15641558596488558,0.027149940066850828,0.06918727374559785,0.009897088740233213
