,UKF259,UKF275,UKF296,ZH1019T1,ZH1019inf,ZH8812bulk,ZH916T1,ZH916bulk
HALLMARK_COMPLEMENT,0.0064328936829634335,0.07242232798631928,-0.009117347584106523,-0.007569954511708153,0.093056907534781,0.08360660235337627,0.13976147692561852,0.06829643258665771
HALLMARK_DNA_REPAIR,0.005411134179435132,0.0919794665918084,0.07224454864972828,0.03845942608087742,0.10709622720729707,0.11787729178029273,0.1087969100799678,0.04460316223667708
HALLMARK_E2F_TARGETS,-0.012806306089361163,-0.01643250734562831,0.034733061900316095,0.027048137537012136,0.07046641027538944,0.081175089592808,0.10755657091244525,0.041693680109435784
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.03322113823421487,-0.04387109619529194,0.05967178922070659,-0.08807361536526302,0.0700162263014906,0.03749486231953489,0.06175300391073738,0.026043738389626543
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.0077897779405901885,-0.03291316529875208,-0.0023802596952568968,-0.030836690563414048,0.11564939248755428,0.03243789087991892,0.102568918707361,0.04483880286017654
HALLMARK_ESTROGEN_RESPONSE_LATE,0.016506807662524808,0.07546266957722582,0.018034683318001735,-0.015591359926840116,0.03050110413887287,0.06679847763199079,0.11794042302901496,0.05314163247124475
HALLMARK_FATTY_ACID_METABOLISM,-0.03909307287705352,0.05930776383712338,-0.019769711170048,0.03740614886328548,0.04684331582987997,0.12713113819860367,0.10557930925472758,0.06639929289596125
HALLMARK_G2M_CHECKPOINT,-0.012812670856288517,0.026035321423755624,0.046015169884100364,-0.016166484229285367,0.06932504244313048,0.07829430518289522,0.12286523017611539,-0.023876459988166936
HALLMARK_GLYCOLYSIS,-0.01971811409682796,-0.02569309249368975,0.032222052102291475,0.0998588900213955,0.06869258127071537,0.11949883638144933,0.12353337035606848,0.0437859780370182
HALLMARK_HEDGEHOG_SIGNALING,-0.020207081735606845,0.00605852969682203,-0.04162448709321203,-0.07971158599644762,0.05995308719968137,0.06096901181951049,0.1382183848896468,-0.06814653311090485
HALLMARK_HEME_METABOLISM,0.037453041922675456,0.03505351566126463,0.07714134241478206,0.0367209610271432,0.10595034419933713,0.0833032253489398,0.11687105618722184,0.06852721999563566
HALLMARK_HYPOXIA,-0.03889464806738601,0.01895280706969574,-0.08370821365197158,0.09530034855376096,0.007381327950089309,1.1489116406936851e-05,0.04655189228860293,0.04770248834627127
HALLMARK_IL2_STAT5_SIGNALING,-0.019168748993916247,-0.03943664138698778,0.04233357996093763,0.03894808254779285,0.09215634272278257,0.1122279697527805,0.09991029512587514,0.07954619614190486
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.0126937944485855,-0.001494252348074683,0.06239155980981666,-0.1160023489208219,0.04009380765593881,0.03724307157707471,0.1510983076372802,0.05277923658057187
HALLMARK_INFLAMMATORY_RESPONSE,-0.03668673740617482,-0.053530743038669795,-0.011800416195761006,-0.02247490689171605,0.044312829743952606,0.06376896993990036,0.06057302941876889,0.006726029741191721
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.04277565001387146,0.13175889907839788,0.0673127746201368,-0.002821954241868997,0.03825203510017512,0.07933859280462602,0.03015838859677788,0.06726767405210189
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.05899484093620057,0.08140314152583741,0.049700325010632936,-0.024185046577773154,0.061094099406287364,0.038069395725361124,0.07675192346029301,0.07433111746254105
HALLMARK_KRAS_SIGNALING_DN,0.029242020452326652,0.032175971501742895,0.05439614908981661,-0.003389391734498525,0.10299022422188556,0.1012302700741407,0.06385819063953835,0.02427345232130597
HALLMARK_KRAS_SIGNALING_UP,-0.026335808285408772,0.0876016986421577,-0.019841086532655455,-0.007992211332646909,0.09186218950411996,0.04092309633750877,0.07504928974519981,-0.06603817562292037
HALLMARK_MITOTIC_SPINDLE,0.0022921232907901377,0.03933600159641878,0.03232836566083396,-0.021440109607311224,0.11407622525756292,0.07081014960591553,0.07780461342906181,0.043810548396033336
HALLMARK_MTORC1_SIGNALING,-0.03717102653909145,0.06668973002485129,0.03144750890252461,-0.02121534939427481,0.030130885133225326,0.042318495429873225,0.08169005504774426,0.015582144249311878
HALLMARK_MYC_TARGETS_V1,-0.05861362076284831,0.11128402299702993,0.07237987714494919,-0.012584650227585247,0.12770240952866888,0.11581380250850187,0.1229732251567981,0.020834570243210712
HALLMARK_MYC_TARGETS_V2,0.02075156843718711,0.04652388053997097,0.024706420068146922,0.03334602154808588,0.0853149434202998,0.008377974243246487,0.0578617381800479,0.09324398687684038
HALLMARK_MYOGENESIS,0.007037596514929477,0.061375308953374896,0.07491879835377996,0.024101500782960954,0.04937132523715277,0.050178631856360685,0.04889324623710325,-0.013332714664995545
HALLMARK_NOTCH_SIGNALING,0.034071746285138774,0.020488012681704686,0.08895939465443908,0.05928831145928006,0.03577733778855587,0.03331752271800568,0.07707894578293051,0.034096874877643485
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.030115186231007156,0.05950921149693939,0.030267590876074897,0.029860298993773432,0.09870920896201112,0.10283850068376045,0.1030615209172946,0.010557508904315973
HALLMARK_P53_PATHWAY,-0.04712447161037859,0.08893274087205093,0.062132694870118244,-0.03349358021687718,0.07230662696892141,0.06534097621246385,0.08474325438491988,0.0581827699750538
HALLMARK_PANCREAS_BETA_CELLS,-0.053662178578845865,0.0701658438400383,0.027969693091134493,-0.030146053516203773,0.05539277244261347,0.13201400135700275,0.09999697448323501,0.027616754657808308
HALLMARK_PEROXISOME,0.008061232656160206,-0.009933065793120569,0.0777123094466226,0.061332827372321055,0.021284138175533433,0.06557889855048235,0.09475882105893617,0.04231387728016294
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.0043386711901465735,0.025872360205063324,-0.006550586702507837,-0.008144289073418912,0.07124052476592821,0.1127685433477303,0.1106552822211235,0.00835598137719891
HALLMARK_PROTEIN_SECRETION,0.020653546362278227,0.03542388668385781,0.056203607562156366,-0.03284221083396525,0.08575332824307007,0.11804666573090243,0.14234865156817295,0.03039211717209181
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.03852143180380845,0.12399586920324127,-0.0021103696818659512,0.06741795522952267,0.007623489968380806,0.05449562047170674,0.08502141752523897,0.12823821466494983
HALLMARK_SPERMATOGENESIS,-0.004229160361116742,0.10150369208669408,0.025321384215974217,-0.08373728061562338,0.10557441613186797,0.07469477212460418,0.0899537998473109,0.004203661396442141
HALLMARK_TGF_BETA_SIGNALING,-0.005056197880573492,0.0794026798285102,-0.003637237216776514,-0.048153853367545366,0.11135671143617114,0.07218115291410301,0.09576509219357361,0.05373965054381663
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.06835365838311047,0.023857733408935607,0.01878419082807581,-0.058437751913335154,0.008484421571448445,0.020764628570368582,0.06881119407785276,0.05651803748057584
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.015797047387017545,0.08288125474468042,0.07608330244420966,-0.019244024897527114,0.11735963435538747,0.0798123556036326,0.11984899811054926,0.022260115179700404
HALLMARK_UV_RESPONSE_DN,-0.03319051900775077,0.0027621277498556156,0.07264064845658985,-0.020209184598943847,0.0669572042897676,0.033064946422566625,0.05813198672464195,0.06709921003188425
HALLMARK_UV_RESPONSE_UP,-0.014412101613049143,0.1012322750612908,0.0008997468893924745,0.007133447257960344,0.08970499604555501,0.10057573957360258,0.076489149134754,0.035876218845390835
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.02797346571906099,-0.06481164462491691,0.02822083113559005,-0.017714972761889016,0.08628825272970278,0.10624093268074333,0.0687317208841836,0.0098410926831799
HALLMARK_XENOBIOTIC_METABOLISM,0.04088417626009734,0.05426206481037465,-0.004328638244354123,-0.05382957962798633,0.08689149544445239,0.07031687082611301,0.07046663786448731,0.011690453260680172
