,UKF248,UKF269,UKF313,ZH1007inf,ZH8811Abulk,ZH8811Bbulk,ZH916bulk
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.05010205701568004,0.09732526521322318,-0.034734723567986577,0.024569671365536155,-0.052762629504329535,0.08329427441930957,0.006186254875949135
HALLMARK_ESTROGEN_RESPONSE_LATE,0.04178173598482908,0.013919892314717606,0.08201209399069033,-0.05469238443952071,-0.0236307488537384,0.0427773247043549,0.021455902467675304
HALLMARK_FATTY_ACID_METABOLISM,0.008082173521691194,0.043156570823190146,-0.02263165759831621,-0.009453806678489714,-0.12002977315933544,0.005910618212427896,0.03542737833681661
HALLMARK_G2M_CHECKPOINT,0.03727245916400062,0.04797156385703993,0.0307541629779414,-0.027649760430197838,0.012932361561930068,0.10429066966182426,0.05822736680667952
HALLMARK_GLYCOLYSIS,0.01263059455087985,0.09168042609149814,-0.013384336155921538,-0.0686054670122214,-0.08371488257987299,0.11542226135862327,0.025629183284468695
HALLMARK_HEDGEHOG_SIGNALING,0.03883951881093071,-0.021933505761537693,0.0979591796542049,-0.021213680034404325,-0.03127681861952329,0.05855974832739439,-0.010235662903404103
HALLMARK_HEME_METABOLISM,0.06963050777392155,0.07854531800373044,0.04893292108842979,-0.009517999989078606,-0.046294463424293934,0.0938556018207803,-0.044178254306587686
HALLMARK_HYPOXIA,-0.00714915766529736,-0.03526557286522541,-0.033532305416945005,-0.09584887504977764,-0.06730834552628509,-0.06312000994279858,0.018159906270079403
HALLMARK_IL2_STAT5_SIGNALING,0.05246675023465618,0.07041906671140778,-0.016366746836471654,-0.02715610014280457,-0.015934333776046007,0.06593547267562416,-0.00010452814036558869
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.08358864218350907,0.08860592257581583,-0.04646890117687748,-0.02718179410820943,0.041005860765565005,0.09627297132347254,-0.02636553021840357
HALLMARK_INFLAMMATORY_RESPONSE,0.047971496195867984,0.06778258510027452,0.011265066524795149,-0.1348614338951353,-0.1069811747838695,0.0005157904098651815,-0.0033832359889963515
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.044350569727812816,0.06507759052486119,0.04620231067829887,-0.006320648924918632,0.029517288269945922,0.07101141365295278,0.002104222704516876
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.05345544823437694,0.11133906418279203,-0.024710797610059742,0.013896824150290997,-0.06217685811672413,0.09887883593865045,0.03189537316550373
HALLMARK_KRAS_SIGNALING_DN,-0.0071162063592727955,-0.006242130768945482,0.027153691635045663,-0.12922457893748898,-0.03079582512712553,0.09227751512041435,-0.009018205611393191
HALLMARK_KRAS_SIGNALING_UP,0.0725384574164917,0.014591989676300075,0.05135317016033771,0.01364390333862922,-0.008115251473465892,0.10022739433831773,-0.02046097248257797
HALLMARK_MITOTIC_SPINDLE,0.05236104737766017,0.07381927361554201,0.07558938188629137,-4.219368476944656e-05,-0.003009123972075412,0.13467300635101354,0.016224802935536117
HALLMARK_MTORC1_SIGNALING,0.025775939074810413,0.09834349464180103,-0.005882055743650497,-0.03753150309791599,-0.07509372668558578,0.04515657943664552,0.03314291415322886
HALLMARK_MYC_TARGETS_V1,0.030139310037057304,0.07123054435563178,0.06105415262935152,-0.060900796998070765,0.01194834903514154,0.10015692370475773,0.01912319370848644
HALLMARK_MYC_TARGETS_V2,0.009821482217862216,0.012519658082031154,0.01618852483033116,-0.05088869573061234,0.009619282556911843,0.10074481539952346,0.011862145666545795
HALLMARK_MYOGENESIS,0.024678433462665232,-0.0503399936425133,0.049723349595578226,0.021629742549334592,0.032726210357273515,0.0889657343315451,-0.027028552633047036
HALLMARK_NOTCH_SIGNALING,0.03104433845919477,0.08289782681989255,0.055680721532323264,-0.032241891099544624,-0.0014971602038115759,0.06614553057071076,0.0005192436835746005
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.019944169309648388,-0.0019858143339052123,0.06186880676177519,-0.08229431814913982,0.020015800124554596,0.09620621397719457,-0.015968733731084248
HALLMARK_P53_PATHWAY,0.048929088511480485,0.08562793217122838,0.032633827022,-0.037561448882077936,-0.025661239544524105,0.0634458947365096,0.030174555976911727
HALLMARK_PANCREAS_BETA_CELLS,0.05235712672862871,0.0029298262864994843,0.059119698433930945,-0.026258475470564795,-8.035247963867488e-05,0.08518691707522026,-0.049176771144970974
HALLMARK_PEROXISOME,0.060905079998666255,0.05027026498558442,0.04555316670514537,-0.028228898083719395,-0.010703923999398495,0.10722342434680843,0.015023660375669103
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.05185153116484686,0.07107233764374432,0.050184545970272006,-0.06441055273356847,0.010933286686233218,0.10798323773595475,-0.01840780879791596
HALLMARK_PROTEIN_SECRETION,0.06526516039765402,0.06982098794521426,0.06767432878943871,-0.03156395482386721,-0.03113823708407951,0.08682258115876193,0.006807175013462085
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.05129424157888685,-0.09874995335564286,0.053994805748387685,0.010639465029622002,0.045375870012859754,0.08015086958355482,0.02328992256290083
HALLMARK_SPERMATOGENESIS,0.03643577065439572,0.04193904343085411,0.028826428665861898,-0.06320381834151308,-0.020339784761089347,0.0681493575420386,-0.017944494878457673
HALLMARK_TGF_BETA_SIGNALING,0.04622531053389515,0.09505556423673689,0.028810921866306412,-0.0346958145662326,-0.008615957517406809,0.07683268503010214,0.011142555050526193
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.09906379787980384,-0.011019997557708883,-0.015112036806740878,0.04959152490397618,0.014591158730370452,0.017766433407466604,0.042900501935696375
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.08623493599321928,0.0722360342216132,0.0253740103763698,-0.05404300441036837,-0.01979821943231124,0.10777401562273801,-0.040680610360629886
HALLMARK_UV_RESPONSE_DN,0.06388520508412937,0.020137433318875794,-0.005635970211175164,0.025722538292555563,-0.007928239705603909,0.08624760609289434,-0.015428669012373455
HALLMARK_UV_RESPONSE_UP,0.049506609352305,-0.030648641093971474,0.006829066449258652,0.0015819677980991058,-0.047039599574918135,0.09413992935792635,0.056493576040936716
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.03439624010114818,0.059374557820695395,0.03144870385659962,-0.08057453650745239,-0.03245062829089768,0.06350703929125584,0.004576557692430459
HALLMARK_XENOBIOTIC_METABOLISM,0.04042435476568811,0.03346847800823904,0.017581593123989166,-0.04750686066355191,-0.031634868264440424,0.09153398486615952,-0.0036496877793862027
