,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH8812bulk,ZH881T1,ZH916T1
HALLMARK_MYOGENESIS,0.07200825410391726,-0.0008895800680708303,0.11593292410022564,0.0771183294823349,-0.10603939090223845,0.005754184747974509,-0.0015648789474288528,0.0022407764469349646,0.0326308509133491,-0.06702762899594629,-0.00870093512084333,-0.042713414981099054,0.10092257004693508,0.04580915184741344,0.09848644847922954,0.09941634109191394
HALLMARK_NOTCH_SIGNALING,0.13512025026412608,0.03172645930609597,0.06415545871607077,0.007794026991042003,-0.11651061433269706,0.004009850398219151,0.165496154332097,0.020717291020349058,0.03315719444159011,-0.07363446782270615,0.05599555711138471,0.06939423101544191,0.09401027277820664,-0.07210726951238533,-0.011766357241974564,0.07029962781471853
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.0918598256794491,0.05884267069878478,-0.020821111100755626,0.018159166440978702,-0.07659406672771363,0.041784470288010675,0.005848619600410866,0.016233180482239963,0.05543871383794142,-0.0645148613990833,0.026236273152270184,0.03544667157532679,0.0735146560545948,0.028133477888532155,0.03646700770895825,0.061037541866426306
HALLMARK_P53_PATHWAY,0.00021810868605707696,0.03260582625524982,0.03330274599635623,-0.042189315216678146,-0.014674392825287891,0.02410926710468563,0.1709738547865005,-0.006221043466870691,-0.006564276000538999,0.010506001940306325,0.04246840385355992,0.05414739845001246,0.11084087422812727,0.01951764627918694,-0.00722199919794966,0.09122438667342475
HALLMARK_PANCREAS_BETA_CELLS,0.11682401521375463,0.07870137663947534,0.03535668083334426,0.027446701578858403,-0.004361915159665603,-0.006127655130816919,-0.045855201389235434,-0.00022882160599775722,0.05195891398335974,-0.05318808281524744,0.03275364874442015,0.05264128616886468,0.10264063938064749,0.03042114969672395,0.018315468575064497,0.0521296408797586
HALLMARK_PEROXISOME,-0.013136301479866358,0.04108782889308872,0.03873182434298963,0.05759350000833611,-0.06838658048380201,0.012134669073339092,0.06172757420196195,-0.009494530566380896,0.006273374568327454,-0.04849857816193138,0.05651258083072706,0.040287572741494554,0.06717815429649436,-0.007903134615651211,0.02297772641718414,0.07232448861305635
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.07140706241156763,0.059434346983548575,0.025634310101198154,0.029320079534567597,-0.02095492351444152,0.040205477556978786,0.10307889371219392,0.03840316732930571,0.023616406372474558,-0.06752281587046395,0.005119919845762957,0.07748980542582426,0.0030280527238855212,0.030132338117321432,0.0668480123438386,0.12289193344152587
HALLMARK_PROTEIN_SECRETION,0.07791925074035339,0.11814198378414183,0.07419275650954542,0.04356286184753945,-0.014970369639116752,0.06721091610458901,0.15281637079654986,0.06582836113580617,0.04009671156856134,-0.10669464619382046,0.05301012585964371,0.09683178341414123,0.0836791690315655,0.02927092740350733,0.05500967696797108,0.08192465793203321
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.06684935132454999,0.01564226951874434,0.04767270446499462,-0.047847014805567696,-0.030552744778874704,0.020135408358403026,-0.056726426687172746,-0.018077251276386982,0.006696434477193717,-0.075878591721389,-0.0036620357479469224,0.10123071458199079,0.08364057969110678,0.00770969506233986,0.025870096695083514,0.1070918790565269
HALLMARK_SPERMATOGENESIS,0.07803653461571643,0.04668792013415703,0.009849388220721506,-0.020008150848709032,-0.060314337400763654,0.05366666997861432,0.07454427848013952,0.06677438306737109,0.06570979912609967,-0.08029453762948185,0.007484642871726996,0.04895600958486782,0.043587558754256545,-0.009779138449608567,0.0583686283389456,0.029943385285867454
HALLMARK_TGF_BETA_SIGNALING,0.03162425484146948,0.06689851095735955,0.06829171726231094,0.06388589713535289,-0.022366148052406002,0.012001362128500804,0.1862151832248666,-0.021725481682492664,0.03665450389851103,-0.023568308983935905,0.06245075901106398,0.03392134320729562,0.13791461627029739,0.0727504485576846,0.03413242857103194,0.132853237048195
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.019451110102526235,0.09826503823408235,0.07809883811370111,0.015784743983407113,0.042281548722810376,0.00033648353712363506,-0.15946928602319524,0.02318523524364576,-0.024008584334752853,0.047851813277681815,0.0470519996286279,0.09833981730397735,-0.01621056758891884,0.030462774079820985,0.040272186155215335,0.016862562892213502
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.09497736065156386,0.07300164773292543,0.023439666131919557,0.03284881734114251,0.005893866722816945,0.05469837228529862,0.16494387230968083,0.012609119078125945,0.043088678706125885,-0.07807783824479274,0.06969321132042833,0.039991490588506304,0.11764849974495553,0.024453628461081907,0.03098761389939775,0.17417154627942683
HALLMARK_UV_RESPONSE_DN,0.03854668920270635,0.07540203462272273,0.14251140704224408,0.0600533737829412,-0.012466407554391929,0.003610219412108583,0.009327704497125437,0.02029186320096131,0.03167972711397782,-0.011496561690787062,-0.008671048423359608,0.014827132639231485,0.008412934743534852,0.04506013703549566,0.05972891701303132,0.0988732086655012
HALLMARK_UV_RESPONSE_UP,-0.009140801206612263,0.037613137569117196,0.030377628800682954,0.08872886732612444,0.04781100368645196,0.04536050472230864,-0.056052835646043145,0.05937165140095383,0.04745551783435255,-0.01758061464980355,0.012047015154585616,0.04915609708954123,0.08878055512180867,0.044964105748284994,0.04595520185644439,0.09847033204374342
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.006372515245569685,0.1219423558600322,0.049396801771065986,-0.008706951247582325,0.05695167745220879,0.0011688105966869218,0.17457384507793022,-0.0017853050243373254,0.01747240552174139,0.09588711451217448,0.09828882996139905,-0.14284067150964125,-0.00011088933099499608,0.04002434986480941,0.08061066404333876,0.13148235860416402
HALLMARK_XENOBIOTIC_METABOLISM,-0.011103881929815483,-0.00843686543270914,-0.0008852462827431026,0.055993369134422426,0.032605547308830606,0.06198069017427048,0.10192442121201996,0.047423361425547234,0.034484081251869386,-0.08020726180084149,0.01890719967586504,0.08728379024395182,0.0296702507586158,0.05899125330187182,0.06139055137831283,0.06679336328806891
