,UKF248,UKF266,ZH8811Bbulk,ZH916T1,ZH916bulk
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.06076836371904177,0.059691332689447034,0.058488126944050055,0.06320841130131899,0.07513373718334065
HALLMARK_INFLAMMATORY_RESPONSE,0.06506634830150881,-0.05487089072055554,0.030945343973265167,0.033206580553409235,0.00234583954439134
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.021420852359694598,0.015140106098719028,0.04766502097247087,0.06853750980948674,0.03960642086551849
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.06540000962715625,0.03939706192281307,0.04715859420191732,0.03311500410946616,0.030106871859679276
HALLMARK_KRAS_SIGNALING_DN,0.0027506981348731138,0.03797243778835413,0.06276356589310146,0.1256540317652404,0.05253666464135807
HALLMARK_KRAS_SIGNALING_UP,0.02709439249529589,-0.021677742511279255,0.025364073666064933,0.06505534818060203,0.0021122901408258126
HALLMARK_MITOTIC_SPINDLE,0.035441310566123894,0.04022356358277106,0.08785455262316988,0.0912166811359401,0.051665853794907415
HALLMARK_MTORC1_SIGNALING,-0.009606311291048627,0.024196454817430286,0.03811633803253423,0.09306488516596287,0.08481114865683274
HALLMARK_MYC_TARGETS_V1,-0.012469604990099643,0.05996758540559243,0.0766650720178439,0.12185545543831963,0.08477951001106847
HALLMARK_MYC_TARGETS_V2,0.02592582037904943,0.013638886194447097,0.08949500512624385,0.08340212108125314,0.026752190122120628
HALLMARK_MYOGENESIS,0.04568548225970899,0.0201511857717745,0.06791154773576515,0.03353520083919465,0.002792247334050261
HALLMARK_NOTCH_SIGNALING,0.022198992624633665,0.055964752035285795,0.08992794409588363,0.0749511097645542,0.06090309762686708
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.0038722295488876506,0.041274402615688766,0.06644463244667168,0.10675220163007103,0.05463689414501538
HALLMARK_P53_PATHWAY,0.039413135774370264,0.04815993558916506,0.09934811256318765,0.15654085616226973,0.04267642777538734
HALLMARK_PANCREAS_BETA_CELLS,-0.012887301647635392,0.042324134210775105,0.040122539833444694,0.09966359838781108,-0.014467418510385277
HALLMARK_PEROXISOME,0.026499129005423904,0.007691549047077276,0.021173180709763692,0.09190921103931017,0.059160235202759336
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.05520307968766662,0.043863743950852255,0.09720202037517472,0.07566136219640651,0.07816050096145559
HALLMARK_PROTEIN_SECRETION,0.03281564169472948,0.057675840133869796,0.07481355492520245,0.10077314144595909,0.0676679655774255
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.03813445570321953,0.011212314058214804,0.06645958851754251,0.1314286562036014,-0.015308999189295932
HALLMARK_SPERMATOGENESIS,-0.010271193064043557,0.03070403469607273,0.0709254299756333,0.10448551384713738,0.022835785576892576
HALLMARK_TGF_BETA_SIGNALING,0.04002966729110325,0.0526562271489428,0.055925835436596606,0.06430482321166295,0.04389905890305287
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.07467875309417266,0.03049009918463454,0.037746078517497096,0.07088111452141355,0.06094462563018858
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.06669288939370638,0.05097150412483868,0.08650942619623728,0.14623198083191105,0.07477531183305619
HALLMARK_UV_RESPONSE_DN,0.062863270885452,0.010431242853971774,0.06667164815663007,0.04100330128574005,0.07552741389672579
HALLMARK_UV_RESPONSE_UP,0.04937277778392056,0.03270834817012313,0.06703666813660353,0.10788933315942777,0.09602819808123625
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.010276100903047355,0.03774050137834788,-0.002345500689515658,0.08060114904733469,0.11574801495548018
HALLMARK_XENOBIOTIC_METABOLISM,0.042976973499939154,0.032132459020229376,0.07284491804891748,0.09789892709460779,0.045558755844234716
