,UKF243,UKF248,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
HALLMARK_HEDGEHOG_SIGNALING,-0.020191158580059317,0.01885626323349365,0.09426234533470271,0.027042048816438645,0.09085129760084941,0.029547684182390115,-0.0630546101342908,0.13420018784673635,0.001343682031967165
HALLMARK_HEME_METABOLISM,0.004328906786159759,0.0020228979691347105,0.045564501837117764,0.04135644376778889,0.06390563960750938,-0.006637104672497468,0.006773734218057723,0.06708581771962051,0.061415909230142875
HALLMARK_HYPOXIA,0.1275877149960384,0.02446108129585108,0.028673658429153825,0.01759489371926288,0.03853830815828664,-0.0018340953815791717,0.005491298915026277,0.010516375230740553,0.039904168295827824
HALLMARK_IL2_STAT5_SIGNALING,-0.04607898841154691,0.005712381657969643,0.1222667917750952,0.06339253657586205,0.029553957891321942,-0.04502489724496387,0.06450732561806446,0.0667617573912362,0.10092383644013539
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.024722619854154065,-0.016572784993280684,0.034032511318789774,0.059226205893241256,0.032243900556165314,0.038116651763787056,0.021412401048859525,0.06985631176877657,0.12558201798099666
HALLMARK_INFLAMMATORY_RESPONSE,-0.10070703551932239,-0.06782499776234358,0.0099896327356815,-0.014935639277625172,0.07963208520052618,-0.08078401912253205,-0.006838012346390053,0.01386046776163593,0.05532656809231531
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.039854766263284734,0.007046826029313092,0.057485677246728276,0.04196606081986411,0.03478184886490183,0.014215698917614594,0.049871907892317366,0.006515706366414162,-0.002847363709994358
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.040637123906988426,-0.04274207071297741,0.01771505617444181,0.06930297025149112,0.022628195267294267,0.03154374442928278,-0.08712453543502334,0.03932056673729749,0.09736151995749799
HALLMARK_KRAS_SIGNALING_DN,-0.05325127950049755,0.056183162195435774,0.05952529373859973,0.05773949109876195,0.12139529211700949,-0.0116862806549823,0.017072882799852203,0.03129840444007439,0.059334594472528306
HALLMARK_KRAS_SIGNALING_UP,-0.0604980632833468,-0.0027039197265731913,0.02798029721950365,0.011063866702357436,0.05204518214876538,0.022207925009086856,-0.054234372945773573,0.01929541193143499,-0.10430952395730306
HALLMARK_MITOTIC_SPINDLE,-0.0023634544356763293,0.017816299314725146,0.04526112457861434,0.034199877999652226,0.06145192807010619,0.03536909734292524,0.06016462595369107,0.04951423872356252,0.057964326804365265
HALLMARK_MTORC1_SIGNALING,0.12008716173200544,0.02325294635691646,0.06491288947203934,0.06945124654300715,0.05335789988624922,0.026629061783287358,0.017595230589147613,0.06012754686221489,0.04750822546053665
HALLMARK_MYC_TARGETS_V1,0.07609255871657727,0.002269130189470268,0.09115491289894204,0.031109609207946094,0.03322612150654034,0.020634645386634152,0.057910721777239306,0.08948335528091601,0.10272750475311637
HALLMARK_MYC_TARGETS_V2,-0.0171699845075879,-0.05325344233466166,0.016210903036843877,0.022971780683228773,0.011245745721003928,-0.0038529472659933287,-0.043261359975632414,0.0468253291952901,0.09136716630502884
HALLMARK_MYOGENESIS,-0.05360128778861518,-0.03429062088444091,0.026621554846178692,0.03932949150011227,0.09545675583392214,0.04288336827720119,0.03161811078445566,0.0022666751981451857,-0.03750125704394252
HALLMARK_NOTCH_SIGNALING,0.010892432316514003,0.01883853671152709,0.06239072888711381,0.022496724751253534,0.08465596498055625,0.006455869110763632,0.013666791819249641,0.032709122160771556,0.13351393978519574
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.020731436240642772,0.011914122031737555,0.06561399262637088,0.038605913518369714,-0.0006212756419998015,-0.012075979234881087,0.015436159666480173,0.08175410272684201,0.10609007253100161
HALLMARK_P53_PATHWAY,0.11582945351082724,0.01523971828963724,0.09524978000048247,0.04200463946615661,0.06502820819156116,-0.01616593811571372,0.0023050098913747967,0.03365660160900791,0.09189055484318484
HALLMARK_PANCREAS_BETA_CELLS,-0.08294497489595387,0.0584837657211335,0.017400213637205664,-0.007825174813862268,0.06843610944204553,0.04958411128317892,-0.017119642836764558,0.09868714909592707,0.05999217339415849
HALLMARK_PEROXISOME,-0.045636019238136094,0.01987701147503605,0.05641975469914621,0.03314239216586034,-0.008077063015924094,-0.0539695079857458,-0.012126228657559279,0.0655359742503818,0.12354406742054051
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.006051809142508956,0.017598934408912848,0.0494607656528232,0.03303558613965092,0.049511031226948374,-0.010713581309274625,0.0027302906671607735,0.06532058792552181,0.05149139359614416
HALLMARK_PROTEIN_SECRETION,-0.019428841233555646,-0.006053883979629061,0.08966804898206948,0.04413733008532976,0.08529376609305613,0.014036064785710758,-0.008007676628147635,0.09614820748870676,0.09867970073604156
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.015916465133272044,0.004401731917190468,0.06726367567493143,0.0660291548307049,-0.009446417569618335,-0.07220934497112144,0.02568398592634797,0.050337614588192026,0.1051087632784302
HALLMARK_SPERMATOGENESIS,-0.030457187769494975,0.03085803240467165,0.05386438715477356,0.011136550141319123,0.03651299025315844,0.0005840368924835503,-0.01597607969894647,0.0806382114853275,0.02155371591489113
HALLMARK_TGF_BETA_SIGNALING,-0.04192365345139902,-0.010515110436627327,-0.03139126102742067,0.01280078958292151,0.01609719047384135,-0.004895816637349233,0.0178379928884853,0.029417104825123705,-0.0005997017772955069
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.01656088669982644,-0.029878598267335226,-0.010562303529014194,0.014587778993112503,0.06374518580940623,0.04228027484213888,0.026678117307524892,0.07090745154942982,0.08402461844513305
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.048464318618469296,0.007521561957168373,0.08165952653335389,0.0559693857778501,0.0654291007480402,0.016868480815616926,-0.00249815564893953,0.06410826253342947,0.057733875619305194
HALLMARK_UV_RESPONSE_DN,-0.02554487981221802,0.007210862055529908,-0.020494938819501377,0.09048823011509734,0.06105264914009099,0.031820251681286243,-0.0004329703244154558,0.01755899842225832,0.10200875425925622
HALLMARK_UV_RESPONSE_UP,0.07308925316627572,0.020276387785191405,0.11449602266034403,0.08302751496177013,0.03349278642853866,0.018283393672226676,-0.04148311124125234,0.06626373949398497,0.04720507935015556
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.03960487437296642,0.021320385164596053,0.02869834251507334,0.020798650401423285,0.023015335182059886,0.07747127492190567,-0.029281408580859716,0.060409517291163395,0.04193069076375856
HALLMARK_XENOBIOTIC_METABOLISM,-0.07086390093233122,0.018395568765592337,0.025798365187144505,0.04221669152718939,0.0660804798855697,-0.02824935762192886,0.049478833870386194,0.044434209692684905,0.09036169738533337
