,MGH258,UKF248,UKF259,UKF266,UKF269,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_INFLAMMATORY_RESPONSE,0.09009940281778445,0.05782229511320465,8.178850781332599e-05,-0.04529224127611802,0.05235211602286578,-0.017186617536278107,-0.008360562125388396,0.05613664938204445,0.030875228832033048,-0.020114887507232105,0.10627713460563229,0.01452965528523591,-0.017121451661919494,0.009803623386264152
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.026796278084168297,0.0681763687890876,0.007732048209827313,0.12381553895844419,0.09489222051404883,0.006365777196541749,0.14652125330867025,0.12879013624202365,0.05133589931696042,0.1337912369049333,0.019392858457105325,0.08676286378243378,0.1685680259153067,0.14271804466917115
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.003043579629885708,0.054203352428178996,-0.002725793811033413,0.10742109651261059,0.058759111757603275,0.025092790996023573,0.14355954185230435,0.05198966137303828,0.13176941899486805,0.06343092447054179,0.06485614080309152,0.13395806040296102,0.10543375353516116,0.12933472306600372
HALLMARK_KRAS_SIGNALING_DN,0.00416299012229115,0.02228621296818414,-0.05852353134011277,0.09573528198734055,-0.004791938943244577,0.013293647707402058,0.021344754898207086,0.06917479796351965,0.010387473938505575,0.14822903121563227,0.08621135069019659,0.01942248368981792,0.09284951188869374,0.08865226577956119
HALLMARK_KRAS_SIGNALING_UP,0.06861797730779583,0.06797253766207068,-0.05050171063804526,-0.05301005087069496,-0.04207670296905243,0.0355577091219092,0.18966646691081407,0.08380589360333357,0.10186308810228432,0.11051467713374546,0.04422641536546084,0.06456499872192824,0.1871383528653044,0.021757796210275095
HALLMARK_MITOTIC_SPINDLE,0.10085603066514189,0.08228109162491072,-0.04314958447128635,0.12432935957128351,0.11165563036357208,-0.001185132928267919,0.19622301359865743,0.12764957383386077,0.11109512917734618,0.11842428929937247,0.06117056292208708,0.03349788638294605,0.16597250208884667,0.13821976917350587
HALLMARK_MTORC1_SIGNALING,0.060335895921985204,-0.016896127850886115,-0.006977230041477037,0.11974691804084761,0.06349571031531633,-0.017286641851553406,0.1355322952737305,-0.03856206484267805,0.11891566727351195,-0.044713704295640394,0.06560337349060516,-0.0362229933668255,0.08419206963808336,0.059691004555750875
HALLMARK_MYC_TARGETS_V1,0.13434658553166717,0.041207532100315594,-0.010941876330805785,0.16893645233578744,0.12476051950162963,0.026758003053674827,0.0684566965023378,0.026429881030918343,0.15259354360416538,0.13106669697983012,0.04750168068440052,0.006467256904164436,0.11662415164374913,0.14177219207341438
HALLMARK_MYC_TARGETS_V2,0.06401702101401993,0.09821308445891569,0.04317634059050214,0.0899482123355219,0.11430628018377786,0.00509834704380473,0.005424515394494087,0.0530757928973314,0.004697566352968056,0.060513432110594866,0.06895965526677139,0.020176881112555202,0.029628818784112852,0.12361212577722831
HALLMARK_MYOGENESIS,0.05498933023364014,0.07766275788025996,0.022125245514577428,0.021839757608163146,-0.033368320133147986,0.013087657566636213,0.2522251915312582,0.1633278597689321,0.12334283023104292,0.1933320320612337,0.11153020842701858,0.11546750747946284,0.1602580689918388,0.052335317405899896
HALLMARK_NOTCH_SIGNALING,0.08439857120586625,0.13133778688738654,-0.015528146802766896,0.08313362866314293,0.13130397096118274,0.02543077499941578,0.16448064713979207,0.04458362286990878,0.16566522042165974,0.14409718935822022,0.13605500149123126,0.024951468256725434,0.13098253001160973,0.16760997281431017
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.09699476519868934,0.0693636634967287,-0.007565865532633759,0.1390385038065019,-0.01691838459736673,0.046113139578734905,0.06617141938090823,0.008700329807990412,0.15543573766258226,0.15664265790883516,0.07862375096097995,0.06788769589485462,0.11342574734719195,0.1252277310498686
HALLMARK_P53_PATHWAY,0.08592851953812022,0.032632326288249566,-0.021462216019270827,0.14423689208975166,0.08462319517261822,0.001946360794642429,0.07593721070371863,0.03582002840000562,0.1357582899009315,0.1208879664084422,0.10809917438744712,0.04289218830254383,0.08793210821781607,0.15079171018647464
HALLMARK_PANCREAS_BETA_CELLS,0.10312068001725662,0.1153059357691031,-0.04551495766867217,0.03171687082416752,0.0391958921767212,0.045177106960236996,0.11165373639544739,-0.009908727168023632,0.12874672964051484,0.1430356024650337,0.07987117289456776,0.017894580958604297,0.036838603145089015,-0.015198703979412616
HALLMARK_PEROXISOME,0.02200531627004221,0.10926920950586452,-0.02696378492828416,0.1315741107264844,0.03900022247684828,0.007487042949989106,0.010188554100801123,0.0007704641359732749,0.028201197958194688,0.14696970921195662,0.007609244575466916,-0.005536983759700296,0.06745152289329251,-0.007583440052783877
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.04308916495205856,0.09315741162727857,-5.9367052723900586e-05,0.1364699367433594,0.05531935832217511,0.042943853118063396,0.1638618676169476,0.13018207517722818,0.1357811335659071,0.16617010307035612,0.0881547814228199,0.08998628020409641,0.17077685641668267,0.06666872654703483
HALLMARK_PROTEIN_SECRETION,0.07564946153221797,0.09836673846817191,-0.00810372514249846,0.1351890105571326,0.06698581299391003,0.0329602947594521,0.19478874864292192,0.0668355077439838,0.13448918054527048,0.13701270089419096,0.08355048208645566,0.04786508013458791,0.11637815705009506,0.050867417760936624
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.04875890262300018,0.005056640564959128,-0.031255119781577474,0.13695967536158088,-0.07184501140218098,0.0730259907773986,0.026120920774959682,0.0765388257689141,0.02370178342146667,0.14257744562254135,-0.046002124387591624,0.016191647367507497,0.09002236435350142,-0.03767907060799133
HALLMARK_SPERMATOGENESIS,0.017423541337278713,0.07556164255434929,-0.030658162325816318,0.10750891262038831,0.05697961441213838,-0.004774320137427325,0.01782465402239609,0.04453795170845772,0.06476740359221574,0.11221928174569269,0.022327964790425116,-0.009896546750113913,0.09188273366696822,0.054943158192714815
HALLMARK_TGF_BETA_SIGNALING,0.12065881001954996,0.09382140429935623,-0.05097250865617139,0.15304278817288633,0.10728159830133811,0.037272852137331836,0.19135754473460614,0.09464296091899001,0.13427625475848168,0.11387690563949643,0.09783259900553917,0.06603639347428501,0.17247620506238123,0.12506965553667027
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.03156605272833845,0.025324678076790792,-0.022526459212469114,-0.008764141274859385,-0.08608297890535016,0.0033841575468118,0.016064670364063536,0.01446090523576868,0.040542303738162665,0.04751433347407106,0.05204283910478726,0.017102806789535914,-0.04943293232741664,0.14270195188877055
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.12212262128959622,0.060054181084004135,-0.030870992901546258,0.16783292836453992,0.07280790413092435,0.007045208957621892,0.15226956949642662,0.055824896362438245,0.11069409353962924,0.12203827742958381,0.11052607861104974,0.03606054934332147,0.12980820659593895,0.09910482881861175
HALLMARK_UV_RESPONSE_DN,0.06561117864657873,0.06668996037625803,-0.008382505312087821,0.007498037202972312,-0.034057299621865524,0.01544902159783199,0.2189892010898642,0.09105968432225127,0.09876973654453886,0.14617642635788045,0.07507582576106658,0.11355713622937035,0.10119792670817057,0.0931458462122675
HALLMARK_UV_RESPONSE_UP,0.09260367739709728,0.07013631106197285,-0.013423892938681126,0.11879739815337528,-0.021907195388957756,0.032780170256089515,0.0954177897827122,0.0625524901324903,0.04747848423882109,0.09528417955037523,0.07457645915400879,-0.03940499404805807,0.07850468511966348,0.06950147481344864
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.05916226615047223,0.05406807568437522,0.0008179380510896276,0.07474667013405333,0.13191162436359982,3.4206023667927736e-05,0.06058430908222445,0.023572857362438263,0.07932807268352346,0.097079715215835,0.02933951267225503,0.023734995609161997,0.15456648608735946,0.014043700178238638
HALLMARK_XENOBIOTIC_METABOLISM,0.063162621849553,0.08591725822288818,0.014981148923724225,0.1203806604635443,0.06087540509719642,-0.00562347353900197,0.12487593690858335,0.05206313513173127,0.10146704454948138,0.1398477918324185,0.12226283578346904,0.10337691434746898,0.08106799583076678,0.18763245681517546
