,UKF259,UKF275,ZH1007nec,ZH8811Abulk
HALLMARK_HEDGEHOG_SIGNALING,0.007925462787063419,-0.10383414909170752,0.03386991671372831,0.05497397073129363
HALLMARK_HEME_METABOLISM,0.010820859911892262,-0.10751909055476884,0.02376389836713623,-0.05706753273146852
HALLMARK_HYPOXIA,0.14970014489027794,0.15798529841019804,0.22949676198255559,0.14451434750491676
HALLMARK_IL2_STAT5_SIGNALING,0.06662898359704654,-0.056106117005492194,0.024573685706819233,0.04798013066979334
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.04313120381379438,-0.04286739175240698,0.035847652454186224,0.0015827743144371331
HALLMARK_INFLAMMATORY_RESPONSE,0.021199940064483305,0.12682342719882536,0.05433608489311124,0.0597298475964802
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.058505128583533614,-0.1162943824640089,-0.04239251029141178,-0.09657948291401088
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.01128190613412178,0.010248720831127784,0.03966672267479172,0.004510529738411666
HALLMARK_KRAS_SIGNALING_DN,-0.09833740352305038,-0.13905934584397053,-0.01296052238715433,-0.026305715829999556
HALLMARK_KRAS_SIGNALING_UP,0.037249890535685434,-0.12168523428507481,0.037889709724818726,-0.032781348339401876
HALLMARK_MITOTIC_SPINDLE,-0.006218544573535731,-0.10879586974587371,-0.007451870278549698,-0.03439547674928426
HALLMARK_MTORC1_SIGNALING,0.11881629401666066,0.140698565432221,0.10814930745881526,0.1379272850724617
HALLMARK_MYC_TARGETS_V1,0.1021409979030524,-0.0815384890126965,-0.07467905725892623,-0.03439706413681071
HALLMARK_MYC_TARGETS_V2,-0.009408560556326226,-0.14407860796407002,-0.00012739587926794178,-0.10295970832619714
HALLMARK_MYOGENESIS,-0.07632576061310548,-0.12493825929296354,-0.03535387879140887,-0.07738607179130214
HALLMARK_NOTCH_SIGNALING,-0.09958075839927416,-0.12141468554989175,-0.12535983781193635,-0.09583827082096597
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.0528210278796464,-0.12053224935132817,-0.0372469162637327,-0.0442400413824202
HALLMARK_P53_PATHWAY,0.07293171049572285,0.0664054554364455,0.08758343815652697,0.05094761759496596
HALLMARK_PANCREAS_BETA_CELLS,-0.0783456358497652,-0.13618863910185872,-0.09265643890891921,-0.06731394685757568
HALLMARK_PEROXISOME,-0.07677217257821878,-0.13526321755191845,-0.05689225588268409,-0.09269261773280518
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.005255227139722076,-0.0006906994420816053,-0.07386816946534804,-0.049781751676348095
HALLMARK_PROTEIN_SECRETION,0.04037033702819562,-0.022254095300823604,0.024148030140154913,-0.03404680048271829
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.12084679897672392,-0.10721805725837465,0.19471730178354413,0.024671342909491713
HALLMARK_SPERMATOGENESIS,-0.0010047138012158887,-0.11859476271242034,-0.07438611643202332,-0.06017558005588286
HALLMARK_TGF_BETA_SIGNALING,-0.07685264671085401,-0.11112492551457154,-0.14379752098539428,-0.1294567277596517
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.06474126654180778,0.08738312954584197,0.11804633126981014,0.07864942585941603
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.11291787363902339,0.1548009966454111,-0.03773832395063537,-0.002505286916082075
HALLMARK_UV_RESPONSE_DN,-0.05246335760981552,-0.12539356125190784,0.019817505630855815,-0.11639569255274158
HALLMARK_UV_RESPONSE_UP,0.0598931093941426,-0.0972593263222345,0.06274964183067838,0.03446132141365194
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.013149358449304852,0.04337532855049573,0.008881928456263588,-0.028920196282686206
HALLMARK_XENOBIOTIC_METABOLISM,-0.003407963158548455,0.14290969966167844,-0.023978010013346127,-0.0431048167243664
