,UKF259,UKF260,UKF275,UKF296,ZH1019T1,ZH8812bulk,ZH881T1,ZH916bulk
HALLMARK_ESTROGEN_RESPONSE_LATE,0.04430884978978076,0.06543153864773327,0.06302247867266964,0.03147643966760511,-0.0001811008109376778,-0.019854858495592244,0.04641095120143252,0.040233938778860244
HALLMARK_FATTY_ACID_METABOLISM,0.0012246710887630601,0.02880672595472955,-0.018397034977376277,0.009726285821033303,-0.004740706402255164,0.04519509776274691,-0.024104637560315192,0.05558134484899309
HALLMARK_G2M_CHECKPOINT,0.0007045476294134735,0.09145500380026252,0.011030660970737651,0.06412526044761575,-0.05277750951492114,0.013499265634883361,0.04940383155850259,0.09738249194320163
HALLMARK_GLYCOLYSIS,-0.056123284898635044,0.017291725028756953,-0.018109977937163232,0.012250700321286894,0.043950364863025324,-0.03280074276280689,0.029554026827878194,0.0835602914743679
HALLMARK_HEDGEHOG_SIGNALING,0.023942867980659328,0.05018741324925456,0.03986435132976133,-0.015454488363551,-0.03555315963499914,0.008975540810786007,0.07341116152562499,0.02271411161233505
HALLMARK_HEME_METABOLISM,0.0003353896759417906,0.07435530985693184,0.06792449975111445,0.08127419029483134,0.00037950046032349553,0.01980159221620925,0.02377393525278723,0.031575404486525384
HALLMARK_HYPOXIA,-0.03764844590176334,-0.005204802196693236,-0.08131749488909581,0.06589373769537758,0.05266928629389801,0.010095047532254955,0.021928099876575066,0.050221535183934046
HALLMARK_IL2_STAT5_SIGNALING,0.0063931144431441135,0.00392004136175379,0.03721935857968554,0.05047981540230265,0.005181769247743327,0.005895369903709804,0.06611314538535791,0.03471521045591271
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.0410199832694883,0.08106477390132526,-0.013404076178475595,0.030943754392602628,-0.045694057093296804,-0.005735094445597576,0.035849734346246255,0.10459975780685896
HALLMARK_INFLAMMATORY_RESPONSE,-0.023967447522325658,0.009245393325440865,-0.023141614774156334,0.01995572096985552,-0.06802248487445059,0.05123137444082741,-0.02222235134840134,0.11728427030007102
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.04665369542143316,0.0011864536786253001,0.034417267147980636,0.08353574272949965,-0.004238829125814617,-0.018445237360921247,0.054524205686747006,0.00854118037585263
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.0035270032955331976,0.0033927974705181265,0.044042511993509774,0.08652137329079543,-0.058368659034852916,0.0064576982917625165,-0.019126352337357214,0.05533041496437066
HALLMARK_KRAS_SIGNALING_DN,-0.03459626938828929,0.046263577360964495,0.005902220423007696,0.07171566367624496,0.08823734747820337,0.03261202045010944,0.01653238256401781,-0.04973382420623868
HALLMARK_KRAS_SIGNALING_UP,0.028711580085009857,0.0275946795654539,0.07728036157695176,-0.025180417639362546,0.0024544021584435166,0.03458231939631611,0.0004006857781074956,-0.031119420929639336
HALLMARK_MITOTIC_SPINDLE,0.035345681543386534,0.06201092758564252,0.03646462576045657,0.08671609781414628,-0.02129557972724627,0.03497980125291776,0.04451899678212747,0.0487893134499136
HALLMARK_MTORC1_SIGNALING,-0.030596344372221997,0.04789508230620878,-0.03475676194727896,0.0554322045550336,-0.035433065038145195,-0.03715265088833958,0.018940895873575486,0.051468039453478845
HALLMARK_MYC_TARGETS_V1,0.03277715701765567,0.06025646545851517,0.08137066679111467,0.09300439213831889,0.001755448536223495,-0.02955706881679348,0.05551924548118264,0.1207484291392936
HALLMARK_MYC_TARGETS_V2,-0.007391306230063752,0.05258786253451513,-0.02475803524946282,0.1255413495524702,-0.08849706019468309,-0.002368625283817038,0.030549046616366666,0.08276096296122093
HALLMARK_MYOGENESIS,0.024837263323646486,0.06054843994116054,0.09086781724814401,0.11154457031250373,-0.010140724853479458,0.04954595668460212,-0.03436789784226357,-0.05301607651177484
HALLMARK_NOTCH_SIGNALING,0.07628604271741983,-0.0019349706713989144,0.01801590937945837,0.09538869563584021,-0.00969801267306165,-0.048312246701871356,0.0359603125510465,0.07307843440980205
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.0205881167210891,0.03645708360332879,0.09262176151908576,0.07229049609717224,-0.03766687823890522,-0.000799835472961901,0.034805443911124355,0.00596399576997257
HALLMARK_P53_PATHWAY,-0.01981645406823974,-0.025369668605899398,0.016063271394205728,0.05975089128284505,0.020317217260956453,-0.031356632256029984,0.00677762677800071,0.04929834573218118
HALLMARK_PANCREAS_BETA_CELLS,0.013869585582748433,0.0058155982822646135,0.11979048384829849,0.10324559831473124,0.0029343010880308845,0.027396979161461672,0.03635678374295505,-0.03711061081916898
HALLMARK_PEROXISOME,0.05311847269140509,0.05603600926508677,0.09345581904701218,0.09245161205134608,-0.0786585855562177,-0.02300533564543561,0.04608689620327657,0.050319663807778144
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.028367268806617323,0.034214470847964286,-0.013735570325732239,0.06065281953704233,-0.012585691281860354,-0.006727903425425786,0.03693467419851107,0.017982804065807278
HALLMARK_PROTEIN_SECRETION,0.017556757824614626,0.10885342125050686,0.034467355273194944,0.09510806193693531,-0.02708021924840121,-0.0007232979839637711,0.05140267508595399,0.05411223102975048
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.007062224823888892,0.005110032926222554,0.07393712924759403,0.06043219021700805,0.0469067593677882,-0.06417169600927632,-0.028725128422118853,-0.005926520669219216
HALLMARK_SPERMATOGENESIS,0.014221704999244088,0.03903955749080728,0.08598435266767493,0.09918278709253761,-0.04099696217511157,0.034871576533342656,0.04598495389899475,0.01203647224444054
HALLMARK_TGF_BETA_SIGNALING,0.013363241142585431,0.051926115134031135,0.0759346967803811,0.07361522488268477,-0.004504640545871402,0.054769996174301075,0.0357772154552983,0.04223951220613997
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.020513606921956473,0.01759719004850394,-0.017012025013852534,0.026950870871772996,-0.016365947762294178,0.008222215769137384,0.05564228872478522,0.07669538882184655
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.014696672291844539,0.011898253113760485,0.052972919165166055,0.053126672614935005,-0.03718836014786361,-0.018266047447488838,0.04451383524776357,0.03319341194049829
HALLMARK_UV_RESPONSE_DN,-0.005646349114522509,0.058205923849563114,0.0509727354481506,0.03787136642921884,0.006412077213693021,0.023777920611907977,0.029871623906295115,0.029549869176253494
HALLMARK_UV_RESPONSE_UP,-0.00877820899258295,0.08071051460039115,0.017701052417010622,0.012606254793309558,0.007983682440200474,0.0035442707996152867,0.02127922031816292,0.037131221129190956
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.04405997866272216,0.052898411543791594,0.0057721205066068185,-0.002234590710387354,0.019767681876374413,-0.02373937197313519,0.04788074145777314,0.06447614547434652
HALLMARK_XENOBIOTIC_METABOLISM,-0.021724735081919203,0.0398285974230243,0.002653645848119463,0.04746222141307702,-0.044207066584342786,0.015202337522499165,0.010771979508379034,0.038264813776203346
