,UKF259,ZH1007inf,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH916T1
HALLMARK_MITOTIC_SPINDLE,-0.02962400877398902,0.08939483749197745,0.03416204346603577,0.012862902870910978,-0.010463902273078935,0.035960424886040815
HALLMARK_MTORC1_SIGNALING,-0.012328412191789095,0.07035636121853997,-0.018900445929239652,-0.012918682168479249,0.0623399963481449,0.053336287430578236
HALLMARK_MYC_TARGETS_V1,-0.026855944948888353,0.10479469667770971,0.03201994359141469,-0.011361787121191324,-0.00900160407565223,0.037662677872300925
HALLMARK_MYC_TARGETS_V2,0.0075146550529510605,0.002678681511802341,-0.042619805202104115,0.008767403927122087,-0.001989176403709526,0.006718635683577727
HALLMARK_MYOGENESIS,0.03516872215579833,0.029583086368679096,0.008235322765881185,-0.03458492936934792,-0.031055727877710992,-0.016452439227061418
HALLMARK_NOTCH_SIGNALING,0.014656021828033336,0.10589890456301435,0.027936029487352795,-0.09734235901222929,-0.05669095708750872,0.022355370961953235
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.005673342469586588,0.051778332121761896,0.027591125007270064,-0.03025247971394121,-0.005651961935071957,0.02423666866429296
HALLMARK_P53_PATHWAY,-0.0021207971675644543,0.07750612494774994,0.011013035665134834,-0.04749163672746122,-0.0012863699272661453,0.04104868791805352
HALLMARK_PANCREAS_BETA_CELLS,0.048802664889175694,0.07029790036673587,0.04116624591130399,0.006758223207154077,-0.004356147429807973,0.0296965909192664
HALLMARK_PEROXISOME,-0.0030345420254323905,0.0006243100080183562,0.04843344775636521,0.022914510377589233,-0.004336937250180175,0.0232764826622283
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.004261656387029462,0.06518681708090006,-0.004606398635953199,-0.02934036771190344,-0.031682543773144535,0.06279562130498634
HALLMARK_PROTEIN_SECRETION,-0.012167289074690106,0.11804706335362193,0.0029460682284754305,0.009124476081769015,-0.025463089436768054,0.053412167261585625
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.047344631544569735,0.025252151731426826,0.04465941879537374,-0.008266616079878717,0.05785155685719427,0.04922127601974909
HALLMARK_SPERMATOGENESIS,0.009135732107137728,0.08737292007254605,0.011884656893677823,0.005507069145903686,-0.015096500197085349,0.05497370453628577
HALLMARK_TGF_BETA_SIGNALING,0.038680581599696645,0.09331426241820487,0.022524670255383145,0.04686985897394946,-0.016523542261676016,0.032658645388434
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.021891603912564422,0.06332820320750603,-0.003694704814859939,-0.0006294401946895713,0.0010453857475000192,0.05168149134762127
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.020726148413947477,0.0867249336525826,0.03277919477577075,0.005815587217839695,0.0030418233502371122,0.027686176443227073
HALLMARK_UV_RESPONSE_DN,0.039735632973976094,0.08380812087943212,0.03779864412623454,-0.00037109134744281816,-0.058098051768365244,-0.0007808901965304616
HALLMARK_UV_RESPONSE_UP,-0.02726865302896745,0.09246689078111314,0.02915296387456847,-0.010859098637157626,0.02821672140244361,0.03885805199321289
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.06228051667705966,-0.01724700771003477,0.0439907009640602,-0.005560446693410229,0.019442150049554942,0.02001220217899958
HALLMARK_XENOBIOTIC_METABOLISM,-0.009386606864202335,0.09001875133955974,0.023045906660769992,-0.028278945916127948,0.05779834954294893,0.015107261351274942
