,UKF243,UKF248,UKF259,UKF269,UKF275,UKF304,UKF334,ZH1019T1,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_COMPLEMENT,0.033858988658355155,0.01754967523459762,0.015795600868634598,0.034936534279700775,-0.03694048644138739,0.14145909343664784,0.031050049502596024,0.14535505885921104,0.10414449668050017,0.139714038313209,0.0503918501485963,0.09729644011570111,0.07168221763856222
HALLMARK_DNA_REPAIR,0.03601553957239683,0.019767540255728043,0.0743066598446407,0.044252006032563004,-0.016231400078661543,0.018403473666248015,0.012149712599483449,0.1394662411567609,0.12403591501542247,0.09688434973430209,0.05457565954456857,0.12079880725711277,0.04585271004904309
HALLMARK_E2F_TARGETS,0.0011423309178354732,-0.038842167195145647,-0.004865942240030988,0.028417178810332164,-0.05729266795370503,-0.044793621122011525,0.06898313951853892,0.11540921344132436,0.08096223824812017,0.0837601045879294,0.03625983971930626,0.12011889554726818,0.044828115479919314
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.018131473068821145,0.09843427288109327,0.058063240902868955,0.036933782214861745,-0.007918812236538016,0.13868539946554406,0.0027963205995338784,0.05463811795448643,0.012901540250711746,0.1155130364828535,-0.02543643375689777,0.10764134236488972,0.04038141153445828
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.006640299606247652,0.05049967506284382,0.009351347545110323,0.0007767616162761878,-0.01249732894568679,-0.07861205045226963,0.04474473634517126,0.03487009520841109,0.09737564851833055,0.11513203314939628,0.1003551367651417,0.06625920167873346,0.03456769960405349
HALLMARK_ESTROGEN_RESPONSE_LATE,0.01295424693526616,0.01074949227587225,0.009603890353178763,0.04575642855682267,-0.09780513847908306,0.06555530268064956,-0.011740515738170493,0.04687419958713042,0.09944556010936761,0.056343668022999484,0.05152211275363269,0.023451773835492993,0.021492048455440678
HALLMARK_FATTY_ACID_METABOLISM,-0.03664408670337082,0.04965409642697409,0.006329639310326926,0.033306717361060036,-0.04244171501274847,0.060361684761919755,0.02261628427313794,0.06289783557153293,0.0388975443048212,-0.007890742508254483,-0.037250783659036085,-0.010865860402303777,0.08535401182162587
HALLMARK_G2M_CHECKPOINT,0.02288437713086543,-0.003074435193388865,0.009887427324838417,0.021182654658322697,-0.027228617500308725,0.020956530643142842,0.011774155720697484,0.11125486710590772,0.06779331310598613,0.1126191866838499,-0.02718356628440411,0.09849759542949545,0.014533744096753879
HALLMARK_GLYCOLYSIS,-0.012122489837448566,0.029859671911994675,0.03163018005116578,0.012893611487982485,0.054207206456715465,-0.049262272085934665,-0.007190660323104922,-0.08630540074102828,0.07948827812369146,0.04378419267543118,0.03401463661398727,0.06212804198254256,0.046743193727219266
HALLMARK_HEDGEHOG_SIGNALING,0.0516783697203895,0.028766119796959914,-0.0040104003288274044,-0.015905509844741917,0.017617762056584513,-0.13701334486829522,-0.002838166249260127,0.13137324685030824,0.027272858321176235,0.10114458348019206,0.045605450767107085,0.04714412874836818,0.044975127830334076
HALLMARK_HEME_METABOLISM,0.0075943352952919305,0.04147416896010379,0.05630717326640891,0.029871300763955586,-0.06250767170277102,0.028869708690311864,0.0213356382360363,0.17886238579805439,0.11526396579490605,0.08169780777227134,0.0660446130459337,0.08911592574249107,0.06618520137225847
HALLMARK_HYPOXIA,-0.012287411223023298,0.0482932034495416,0.06389355237521796,-0.006174280912351956,-0.0017775019851793779,0.02562720753433653,-0.07027415120817988,-0.14675638278865244,-0.027720984036616735,0.09939267364009523,-0.03989992555470013,0.011623361800995815,0.025766714625809255
HALLMARK_IL2_STAT5_SIGNALING,-0.0038650853577920806,0.05971179992152884,0.056310596831299575,0.04722851332767704,0.008012889543115558,0.057640061840331686,0.027524317468074898,0.13759605750920736,0.10302993360710641,0.02833369811544672,0.00721155012707894,0.10919822443271539,0.05838296408693121
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.06546810021190605,0.05842260809428909,0.008318115504819402,0.04268114820338883,-0.027932398694882423,0.14871528085193417,-0.01219045385911489,0.14201476507121358,0.029954612971197163,0.03660362600295578,-0.04051631282989725,0.06058652235963176,-0.007958244392619263
HALLMARK_INFLAMMATORY_RESPONSE,0.007564777400984486,0.027573441743644327,-0.010141965193661444,0.021782008335374033,0.02064039186579361,-0.05385363827481142,0.03035469280635693,0.18644964275625264,0.035273563464053914,0.09648497708991483,-0.005017535851975515,0.029348863182697908,0.04756994760231624
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.044716704256798884,0.009568877416117332,0.04251212054625694,0.015890656914625798,-0.016980739289392994,0.14256069287259096,0.06847872764080483,0.18917390451311167,0.09425737255518496,-0.010931583472721766,0.052024378275786355,0.1624445799540448,0.05429722902092759
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.04815809529772664,0.06813883954661346,0.07853447881556068,0.01777499487676561,-0.034991240184391884,0.13172761215269813,0.015450714261671427,0.1872131983159426,0.06514462940014973,0.11854180240414322,-0.004548217817746355,0.07885128188795237,-0.005078474349241145
HALLMARK_KRAS_SIGNALING_DN,-0.02527905185527518,-0.02997856005457156,-0.028594035953742564,-0.006148757986858846,-0.03950388813315478,-0.08489422009112968,0.035914186850878146,0.08222490072177305,0.10305624235752367,0.08816390728023142,0.08733107234299502,0.06410306800288756,0.03667017869317086
HALLMARK_KRAS_SIGNALING_UP,-0.004020884266271475,0.07539511133727322,0.03486129620818462,-0.042601336872088405,-0.03706890296694554,-0.057317004071093476,0.044543215243026374,0.07817892388784325,0.0766407404707644,0.07608335283098935,0.004474477877555593,0.14782246371564922,0.04423745611520792
HALLMARK_MITOTIC_SPINDLE,0.060906456517621,0.02586554100365569,0.025499214564161262,0.01234855206972551,-0.001154788403554312,-0.0009255631048317295,0.05127634659309197,0.11353943304122566,0.11737101263874691,0.06087455368754959,0.06523358950025762,0.128374740914722,0.06075632986758669
HALLMARK_MTORC1_SIGNALING,-0.00406157701427118,0.027962502649698354,0.04325082597940378,0.01401048823025535,0.04700292657469127,0.013324541455287333,-0.019752319373673444,-0.033302542271707605,-0.004059865557882424,0.05443173515626002,-0.005565293798830401,0.01433398839400183,0.013835845471215934
HALLMARK_MYC_TARGETS_V1,0.06422247916785688,-0.006928308269096964,0.0580835923980635,0.051454009037573176,-0.04685483010128792,-0.023849057874165035,0.017207020624657537,0.15359668237272037,0.08699625649844175,0.10545768461005221,0.01800326484678312,0.09464256841462829,0.0369465957590504
HALLMARK_MYC_TARGETS_V2,0.007626649077018611,0.0361699019071643,-0.00982400658623289,0.052744315638878235,0.04185260771866517,0.01582915574196118,0.022478347739441146,0.07661161810280563,0.08316276710368727,0.08308984719916836,0.044985884442231915,0.08615874851664979,0.03510678060419149
HALLMARK_MYOGENESIS,0.0509181811044204,0.03422956084169059,-0.005032731819778052,0.02075666255545473,-0.0343956932429166,0.007155210395771733,0.05924405269656196,0.1510796637916732,0.11153364282897492,0.04524123831734269,0.06490851001966445,0.1604687152272477,0.05755484753638796
HALLMARK_NOTCH_SIGNALING,0.051184073040529625,-0.016994418162125623,-0.01874720612254358,0.03248650707097773,-0.03297250226314108,-0.005840054957396893,0.02511561502088815,0.04805247564212755,0.11063190385308716,0.08293335483095085,0.038346230464124144,0.12070246604344186,0.04710409392343844
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.026499709634769168,-0.028730652879831363,0.02375941921524245,0.01990437204339695,-0.032024268841773604,-0.07578442432495623,0.048184756160221054,0.14333562162144503,0.10822716898237665,0.10895045144763316,0.10247099623981885,0.12189009306368379,0.047063460919707735
HALLMARK_P53_PATHWAY,0.03689375051404691,0.053227405659850194,0.08212647278359733,0.027233187816647974,-0.05609722016252277,0.012841170910846925,0.028108796001187427,0.072009211813156,0.10964562580117702,0.07896311189022578,0.0923919530339235,0.10029312581305255,0.0026208177513130496
HALLMARK_PANCREAS_BETA_CELLS,0.03933129064083535,0.008079485458378291,0.03996127790785198,-0.002893022238947112,-0.006077256797060513,-0.08033046697453024,0.03763286750537656,0.039593683862224865,0.09376149922554589,0.10850038020674553,0.057312404839487754,0.1119888820977067,0.00285420888944231
HALLMARK_PEROXISOME,0.05442927517189996,-0.0063654814427853154,0.019640583856917856,0.010158945715439542,0.002029276460414173,-0.024829501660613613,-0.020795892381248363,0.008930617318005105,0.06884098406916896,0.01740065868466617,0.091971634401757,0.04504148233090193,0.060315606011908676
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.04276176498394086,0.04595510366399321,-0.0076775892541884804,0.024661715028801306,0.012442906377508162,-0.025776389613496365,0.05758675596279695,0.15045235383978223,0.09893578072593658,0.11342746028522159,0.07987102503979579,0.14796652815684758,0.03461563500967171
HALLMARK_PROTEIN_SECRETION,0.04021327256252435,0.09396619923833005,0.0608603192066278,0.015050677185312363,-0.030808340081270053,-0.0532837542256456,-0.015480450656234447,0.09949085105859434,0.12727343983289563,0.10908838473601701,0.03287677036824554,0.09652203276158147,0.062341297240696536
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.058698371844487784,0.027805667032657386,0.04348354321311114,0.0387086732213134,-0.03630373410726839,0.13808520254125747,0.031117738531138726,0.06874134647123686,0.12783345203142293,-0.06290661345966703,0.08283487923047905,0.12046031654347408,-0.026018163960931207
HALLMARK_SPERMATOGENESIS,0.028298667460562678,-0.023392724981115623,0.002880022974167186,0.016149438932691204,0.008333735579922905,-0.09825790469385555,0.009128599007559496,0.10097962765380167,0.1081722818783777,0.07675733862056248,0.08622932971561831,0.09673652467068727,0.051383933315309716
HALLMARK_TGF_BETA_SIGNALING,0.023272133607264368,0.027746153632670315,0.02228957520099995,0.04893304557690058,-0.026744742716454755,0.02910018239221814,0.015121369358398905,0.1235046662564532,0.12150380558662871,0.12596004904695082,0.02729354661246139,0.16162385067649462,0.014067862944580801
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.050354466336287956,0.10830076782484156,0.059626246361630816,-0.010954700274666,-0.017941610478619807,0.1286357587972488,-0.005003070923404719,0.04904890010298396,0.051537934517476444,0.06920436243497903,0.02631834125537402,-0.06218864267571964,-0.014141752372257448
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.06533574192905231,0.08007700878734679,0.06090650724654155,0.019314730422843453,0.023180518327276602,-0.038650607149532584,-0.0038480854491006813,0.13958692921759333,0.10271054595973757,0.0690052677452496,0.05720343748685589,0.12693776272945695,0.0362588292848146
HALLMARK_UV_RESPONSE_DN,0.016914292426765648,0.051246308720086765,0.009433435738202944,0.02007260249894044,-0.054864994115836486,-0.1437177421053952,0.04288352268214848,0.13741563679313212,0.09842251827372105,0.08790560628727258,0.07214954736510709,0.06670654984663657,0.0903536460553795
HALLMARK_UV_RESPONSE_UP,0.019489813915261618,0.05479211796086269,0.04247138551611425,-0.03701434467949919,-0.03465292841066803,-0.12073345784038167,0.02190173330958102,0.06392635072500343,0.10107871876539096,0.07395325429705606,0.06185473455512149,0.06919103606048037,0.017366793054165497
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.010709436389239126,-0.000791486975127642,-0.03354171863832101,0.02383370855997948,0.03965979376300143,-0.0675425672474512,-0.023900816820006207,0.044674042449693675,0.07612452520364878,0.0351187417412938,0.014627152038773645,0.08660828998496539,0.04270721554631145
HALLMARK_XENOBIOTIC_METABOLISM,0.026687604169105227,0.05542706660980956,0.02182589276108691,0.017403086325158496,-0.03127254262558494,0.08396354293668107,0.006527507414321079,0.1233646353257719,0.14089413837103743,0.09318494369705076,0.04939163568352736,0.09808765792896919,0.05229234057133169
