,UKF248,UKF269,UKF275,UKF334,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1
HALLMARK_MYC_TARGETS_V2,0.03349115033435291,0.049206522979708296,0.028573065550673946,0.012070961131563786,0.023700653434995705,0.08468438282103215,0.12403492911210758,0.0620875741268373,0.039190453693405125
HALLMARK_MYOGENESIS,0.08957050732565809,-0.04856998920420218,0.02425251479610738,0.01797932021589182,0.09670009882177506,0.0760373259580295,0.1573604465614108,0.03578544440120416,0.017358631828486484
HALLMARK_NOTCH_SIGNALING,0.07928813553698355,0.050890140681803094,0.009056843070907403,0.08794612445436727,0.02729144655175346,0.11057423141676467,0.16052066265499118,0.0713693729212862,0.015699255563219546
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.005431686128949142,0.005888007333348291,-0.02003447724871161,0.08519707911775402,-0.042121593535904306,0.13918778643433427,0.16043551171698595,0.06538983037994066,0.06288427643113703
HALLMARK_P53_PATHWAY,0.05454039821245167,0.037100532057562856,0.008781055874859472,0.062199371526050776,-0.02398130973314437,0.15977262108817047,0.12042378119767222,0.06466159238929965,0.0347967578450279
HALLMARK_PANCREAS_BETA_CELLS,0.041455125296347047,-0.016031794244548443,-0.0246293091334644,0.029996150748494287,0.0027550163761721307,0.09907632389948641,0.1521569947901171,0.0658924353018954,0.020693334027858407
HALLMARK_PEROXISOME,0.06673367850214372,-0.03520765839918134,-0.037535925387988,0.035702487368561873,-0.14760598024235566,0.08231361484666849,0.18207226032934842,0.07287435658949225,0.006630355776973192
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.02264103983677365,0.005606595649628429,-0.010319079787259516,0.0582465794058687,0.04998657211434202,0.12278143318133437,0.1680349526763663,0.03800445642508399,0.04428342997853151
HALLMARK_PROTEIN_SECRETION,0.06663776986513868,0.0451659906017764,0.021101591600994445,0.05627997456695713,-0.015063131899102867,0.11280198766402351,0.17868325668087867,0.07632162022073428,0.04286804543164342
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.04691005417021116,-0.08482952162705842,-0.04840218432808737,0.06455750583087222,0.03240425878510049,0.13540426670105488,0.155726998786025,0.04202150682257193,0.038234360366903454
HALLMARK_SPERMATOGENESIS,0.06523357435440032,0.011715206803866972,0.011736435035249048,0.03189319349154261,0.03201259480152101,0.1283074919419808,0.16655613998332586,0.0870357494463562,0.0431599446673014
HALLMARK_TGF_BETA_SIGNALING,0.11401104324603936,0.05351145828464644,-0.0012287052158545355,0.06782978948691494,0.03853588536668752,0.11091255355461462,0.17736665260376352,0.01137294344172241,-0.007045054480608207
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.10226644663849298,-0.05486230043680643,0.013024119262969267,-0.0017157065086234177,-0.021949278579723577,0.04164467277211331,-0.02709064408677204,0.029806102976085696,0.002907562644335544
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.04513537541585551,0.042634398211323116,0.024108359701476175,0.04238985033568233,-0.02713133221567493,0.12581448020992927,0.17355556392912364,0.049174896453441044,0.05589019396912316
HALLMARK_UV_RESPONSE_DN,0.09815423163232168,-0.032629177826088214,0.005868272397330738,0.045121681284629254,0.010839795912832658,0.07111724079682526,0.14383966547729612,-0.03187851158407605,-0.021212459819270443
HALLMARK_UV_RESPONSE_UP,0.010978493173940713,-0.013162342078305658,0.044313194673157426,0.037097692352564056,0.0821838448291758,0.10023822156879533,0.11547991505293313,0.0372220678903014,0.04487083051881582
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.03966602851974132,0.042989921651231854,0.00806314248258454,0.007026619093493249,0.034645531429068274,0.12017403377182936,0.09742833066127145,0.061995323660523086,0.015307088989481507
HALLMARK_XENOBIOTIC_METABOLISM,0.04154630077983755,0.008362111314215924,0.019239003548598234,0.04552232678257073,-0.027587603738373816,0.12943007941999787,0.14116893175362533,1.4105209233939607e-05,0.03161333705694269
