,UKF248,UKF251,UKF255,UKF260,UKF266,UKF269,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_KRAS_SIGNALING_DN,-0.04637895631893209,0.05485106750947325,0.01836350801940554,-0.007251968338630406,0.08234521235096169,0.06259586575473386,0.06224696869203921,-0.03691524042963384,0.0823478320611751,0.038996571681364715,0.046995168460020664
HALLMARK_KRAS_SIGNALING_UP,-0.02905913092403165,0.04357357496109108,0.02769477231730877,0.023613489725461182,0.024431626813623708,8.692459284059817e-05,0.0754011047473925,-0.020491058248392695,0.002407078191889386,0.08609418049007099,0.06479084076670927
HALLMARK_MITOTIC_SPINDLE,-0.019604785170795946,0.09298217606413713,0.13607329392089565,0.010316015853873131,-0.00300719615842717,0.059800326439294414,0.04081800970749612,-0.004199411199365569,0.05726172757776138,0.0862745719451824,0.03165838369638263
HALLMARK_MTORC1_SIGNALING,0.030154343545347198,0.03827008349168698,-0.010641969102370512,0.02891289956653426,-0.011801604097662552,0.03654230705563764,-0.0768769477248751,-0.015681212896729843,0.053116396760364934,0.07280855525519492,-0.06613903830051536
HALLMARK_MYC_TARGETS_V1,-0.013837695339409622,0.07156138210028574,0.13023257138449898,0.048535156843169176,0.008286950091484158,0.05758651394112471,0.10384468372346678,-0.04872479536527988,0.054112974820812544,0.07452319070528086,-0.005082015710276128
HALLMARK_MYC_TARGETS_V2,-0.053915206180632995,-0.0023267609589697983,0.10016858990801372,-0.05140071937183633,-0.005063952144345809,0.00028420130952112063,-0.0382347105051239,0.018490653778451115,0.049193320792552585,0.00921738172848448,-0.04327939156917214
HALLMARK_MYOGENESIS,-0.02355070874307208,0.04424864492733043,0.05970414190471562,-0.01728683823631535,0.04720506022478999,0.027591536171504324,0.07122450225198601,0.007956809699705974,0.0572578849606084,0.0668857390580299,0.07765264445224938
HALLMARK_NOTCH_SIGNALING,-0.052849637117378126,-0.022978992422361632,0.07160025539619466,-0.011788863528101335,0.02857714065904825,0.04713907202081895,0.09535571451618771,0.019801660516420436,0.04360781094256972,0.04357273117966375,0.018374370643952892
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.04521810482746432,0.04763338077891089,0.10298989065054386,0.042069686945540585,0.09035639051396761,0.05106999355152317,0.10391696519407373,-0.08016416791971288,0.0793138509098608,0.04888390734718866,0.062344859530493714
HALLMARK_P53_PATHWAY,0.019386685850652948,0.034405676666507866,0.075634976545146,0.05235412755347682,0.05710461743208146,0.019321391544370292,0.09160627255239726,0.03895044046044203,0.02661130080232839,0.051509609855838766,-0.06547243542218571
HALLMARK_PANCREAS_BETA_CELLS,-0.05167459244570176,0.1017590382238009,0.09827429962252804,0.03706251244510817,0.07320166148306816,0.050441738670232404,0.09328436491073447,0.02347126369787153,0.08400152732750349,0.06086356409559183,0.10859998114356408
HALLMARK_PEROXISOME,-0.016325477648754846,0.02675869596692118,0.09824297013379833,0.0037620032544763617,-0.017009975770408463,0.019038968690253292,0.09169656002271796,-0.007121967952797552,0.01672296970438849,0.0611588646913628,0.0022023943689527255
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.008367022735379868,0.03926701478277714,0.14146381586345605,-0.0017637320523246683,0.04564176505933827,0.07089584086931489,0.06961946803524319,-0.06825124869492284,0.043103634350285885,0.06435155396201661,0.03503239922132997
HALLMARK_PROTEIN_SECRETION,-0.006476473543062429,0.10396424329017952,0.10024982749475922,0.02094858297276893,0.060828475950319955,0.043865457784613204,0.07112346054832173,-0.010175036804584103,0.035713490292569046,0.1109958828839509,-0.002766061580573779
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.02032235672624864,0.03773040159467666,0.04059531801951083,0.09983051515069288,0.08200008027525031,-0.0478681405078665,0.06395455752497249,0.06447044080278033,0.003461053182424022,0.07599968561524026,0.022151393469523106
HALLMARK_SPERMATOGENESIS,-0.0515626062655871,0.012837776557085252,0.07708471502389576,0.003558344249526149,0.0032940889503519297,0.02423409542211181,0.10066639070876217,-0.04215455629190909,0.059751454183886006,0.07459424701273654,0.1030928049291647
HALLMARK_TGF_BETA_SIGNALING,-0.004482083190156294,0.059677891336825155,0.1431881419798814,-0.020691347932482184,0.04812127313745072,0.03793381657618451,0.08996825854487643,-0.07999449721972571,0.021156745317283634,0.077598609876455,0.029506276705890764
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.034299664475741454,0.07040340873173484,-0.016049906526393636,-0.04036124766000124,-0.035800924979509,-0.02306067028797724,-0.05177949291635607,-0.03336651895954743,0.00571497686986465,0.06631144671805042,-0.10094593128870046
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.051685413216173294,0.04954629615985065,0.041415344898261076,0.022412318656890983,0.0104010033265147,0.055579577424378565,0.07352364626624985,-0.025359599550189394,0.04050122435614944,0.1059187337336322,-0.046107938562105724
HALLMARK_UV_RESPONSE_DN,-0.028396888300392144,0.04659276086708682,0.12850527094952333,0.004212881397946378,0.05122592058337882,0.03228859845404995,0.03783454833374988,0.024986472552488714,0.05068055457617685,0.09319229102504283,0.02519936735290031
HALLMARK_UV_RESPONSE_UP,-0.008934893710851105,0.09365023593562147,0.09926756967517941,0.03495845134613501,0.07426778685095206,0.011132669413670365,0.028654939877937415,-0.020920929636682316,0.03126181955719244,0.06116472109570876,0.01942263426358226
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.012285300959718434,0.057294779438354725,0.07768052664685744,-0.020162870724699987,0.009029111100002749,0.02019802788556752,0.08267979925824236,-0.06009833833674344,0.0017473275321682506,0.0970463828175968,-0.06380329187709954
HALLMARK_XENOBIOTIC_METABOLISM,0.023753957989590565,0.03788271500046225,0.044235586493209904,0.028452201719177162,0.05033423394546966,0.036256390622336536,0.06310292821187488,0.014764004771258443,-0.006802815851332496,0.029207118172939334,-0.013954590128900664
