,UKF248,UKF259,UKF269,UKF275,UKF334,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1
HALLMARK_COMPLEMENT,-0.013917751597794074,-0.029393900430094308,0.1495166352835717,0.012582818121588879,-0.011536627349232713,0.047504623904953434,0.09356296608117916,0.07230435888944697,0.06673455942793036,-0.00310457771771602
HALLMARK_DNA_REPAIR,0.006952093473105605,0.006488830555821046,0.1460882105163003,0.014002145220914718,0.05306498237854678,0.12411732535601137,0.04115866498623833,0.09386454415742061,0.06707877192755224,0.05478669506670146
HALLMARK_E2F_TARGETS,0.023673861719247253,-0.017298803779593717,0.1469208548147009,-0.0010424980231287446,0.03596348822957379,0.09125378235782698,-0.009219899166670502,0.12675064067430325,0.018116747024900036,0.04290210722582188
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.02099626001860773,-0.0069502737132432464,0.1257636264742933,0.005336139860553591,0.04274774334275945,0.063563374400028,-0.011059308611720515,0.040710462472731496,0.05250249998309753,-0.008991500240093982
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.020381124421183318,-0.007845207517194383,0.08466077044315722,0.050854330460019026,0.0251229783772998,0.12575060831161236,0.06586800393557768,0.05887873341867894,0.0881799574723414,0.057904626693825456
HALLMARK_ESTROGEN_RESPONSE_LATE,0.026328395449256303,-0.022970934266290984,0.024419391183602427,0.020924961314968165,0.04217172245767663,0.04362470113482111,0.026277710836798217,0.07328016465684364,-0.0037952461338608425,-0.008196162416853746
HALLMARK_FATTY_ACID_METABOLISM,-0.017245037098873085,0.017302215793402128,0.08775760840305986,0.005118797781000347,0.02633004270059318,0.07113033384407969,0.016036267328389732,0.04356259702538358,0.029848194961146976,-0.000551057833678689
HALLMARK_G2M_CHECKPOINT,0.034770395730897324,-0.006441983542811221,0.14665863207681268,-0.006165181395467461,0.029287190687870446,0.1040402802496215,0.05111439344466055,0.10751902052500548,0.016103842663315247,0.041113405609044355
HALLMARK_GLYCOLYSIS,-0.0065399558181443475,0.013261555881381405,0.13527454663838465,0.007099812159852862,0.011207290054423785,0.10871887455058747,0.02487240504407763,0.0921325041317775,0.046235303524371295,0.02826845291785851
HALLMARK_HEDGEHOG_SIGNALING,-0.0033628709365700112,-0.02241288291863916,-0.04954116070799636,0.04912362383779557,0.03306806636791785,0.02556779652226046,0.012981635887218929,0.11321178532454845,0.01130275851688459,0.05804078677297114
HALLMARK_HEME_METABOLISM,0.020423930667020116,-0.02284534298478916,0.1375586659592729,0.06995996238177933,0.049361281266441445,0.13685489169962747,0.09312688359195313,0.07419893535799225,0.06998154526659489,0.044820392701057414
HALLMARK_HYPOXIA,-0.03614367162052105,0.014190529755248756,-0.07517352525416138,-0.012487257314385117,-0.00554354705883881,0.07575332854421335,-0.028534975723214683,-0.07873526885989023,0.04195940997927621,0.0068765430018561825
HALLMARK_IL2_STAT5_SIGNALING,-0.004857493071629832,-0.010542398883464999,0.16945118330263892,0.09356199114099621,0.08834303738470571,0.07767383169375737,0.02733578176895846,0.07506246587198627,0.05056351972372042,0.05129974622819188
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.034853940725591566,-0.02983884399564976,0.1119498910978983,-0.025941778435338916,0.004827999562260187,0.029499445443535315,0.010383671403479974,0.15194971074768604,0.04974187459965438,0.011908194762570688
HALLMARK_INFLAMMATORY_RESPONSE,-0.027794497672926924,-0.00602562827696742,0.035382428352613085,0.0055776826877644735,-0.007466958615166173,0.04323477603240899,0.052032099864118685,0.004219522854775329,0.08828611580985617,-0.030703661650055915
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.0004934538938843,-0.058511603733125805,0.15365492203962133,-0.04070798704387979,7.695279948175435e-05,0.03932890894824713,0.02939124690925237,0.08940167260163018,0.03584474795645534,-0.02903295947986029
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.016767975857976722,-0.008131693007455506,0.14461858940511668,0.02459036654545343,0.03486218263063493,0.04425117313045279,0.05590677930466248,0.06288516889846324,0.043379677192790296,-0.012541643518385177
HALLMARK_KRAS_SIGNALING_DN,-0.0234846892296229,-0.03783212926546018,-0.06052517468177498,0.008853922765217946,0.007554540032014483,0.1449123559564923,0.035523979280485556,0.045726184238601156,0.045693872651858376,0.06116757729160531
HALLMARK_KRAS_SIGNALING_UP,0.027429517264908256,-0.0007941422501371736,0.02333142689916832,0.026843787591865467,0.048366298659870036,0.05704169395070029,0.036344601867505585,0.13724113711511954,0.03619250151973554,0.08273633432613511
HALLMARK_MITOTIC_SPINDLE,0.021036396535557368,-0.013322191267107241,0.15441546375820464,0.0250400728081518,0.05910459208941244,0.1272181193188288,0.02680036005653026,0.10381970456520802,0.040523884523982354,0.05417207026744498
HALLMARK_MTORC1_SIGNALING,-0.014000766031154658,-0.01024037461935195,0.1373931820210874,-0.02709907707575218,0.007871142337208271,0.058230043619032945,-0.007934675479709231,0.07611660583587582,0.017205775611169385,0.019050848525901307
HALLMARK_MYC_TARGETS_V1,0.020272657975177088,0.005949397831845888,0.1429382528323237,0.008006329038915218,0.05696014159681331,0.1068165883129234,0.02155433859168298,0.060783668947276714,0.03359175500052614,0.08169017355387748
HALLMARK_MYC_TARGETS_V2,-0.010578641447404662,0.00872526211873611,0.00991696540781289,-0.023190920098118493,0.016270869371462045,0.06457019185907394,0.05339351548407116,0.11361249932572494,0.004179050092289481,0.03432821885677592
HALLMARK_MYOGENESIS,0.00031222389747046853,-0.029153210760856495,-0.05798287699706065,0.060746094359870294,0.059071497213892044,0.10676564855005681,0.021396839821646294,0.10323173450336832,0.08951402681557465,0.04401353508776286
HALLMARK_NOTCH_SIGNALING,-0.0032961097967476264,-0.03815963978234429,0.11990391742239774,0.03220885057606659,0.004120300442929758,0.099940448222521,0.03873564767358421,0.0835057723225625,0.01931018783912609,0.021906469724864444
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.008537992066046286,0.021333785986480648,0.024509297538323607,0.016343308075587974,0.05765446011487192,0.08040696639080222,0.019936310517568032,0.05488305958865034,0.06879084581782066,0.05821281766513372
HALLMARK_P53_PATHWAY,0.008154888957013627,-0.014197153216068757,0.15348628120757543,0.0014749005147692818,0.07666385059043876,0.08037103949502186,0.030887126778568755,0.042158123196774776,0.04079348198214614,0.015583255823658559
HALLMARK_PANCREAS_BETA_CELLS,0.021334459522085018,-0.025654878710921595,-0.025324768518535032,0.023134261461338172,0.08901896196429107,0.10341141659377867,0.005309111993989215,0.08193757410643489,0.00855776563398186,0.06666712810456854
HALLMARK_PEROXISOME,0.01448414423682279,-0.012199151180345084,0.055163994378622204,0.021007222963374952,0.054041980333610316,0.019755756752591433,0.04660862076346702,0.09119169621926151,0.044871114347888916,0.023141222631759245
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.01041956562180086,0.0011572640756383036,0.09604087835668117,0.044672771993514646,0.06975633245701326,0.08279472715594406,0.05017770146794898,0.076115500239153,0.028074310797102733,0.06564391568161232
HALLMARK_PROTEIN_SECRETION,0.010065156623469578,0.02387792744618393,0.1348835159460759,0.003972851345778717,0.05829508412181804,0.11664075507015674,0.03983130039684562,0.09339972994569708,0.051769093559135296,0.056975867616298186
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.010213399242705413,0.020219577180811826,-0.09191726268568054,-0.0008186222666473784,0.0542015602939118,-0.06378812546910839,0.029906364734825743,0.04155439113807031,-0.0027383681829601914,-0.0028149921291567783
HALLMARK_SPERMATOGENESIS,0.01704315701828177,0.02299638484512585,0.04768945286082261,-0.00616821772834584,0.02931337734741458,0.046318418931918806,0.06468477895342792,0.08590769721495911,0.04995729410372508,0.1012384238446357
HALLMARK_TGF_BETA_SIGNALING,0.017393856068976057,0.010107585130280337,0.12650823619439813,0.048124340804368726,0.04811461200738132,0.1418992475359811,0.06471649270105895,0.08172823813549643,0.027104679920529832,0.0005676428341759781
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.019589100869629106,-0.025915805015031,-0.06635191787817747,-0.0030600273973087747,-0.01625104892235216,-0.10565171980856584,0.009122883801452026,-0.02357014181051145,0.017906781462597582,0.023182228028645422
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.0029129877746467896,0.020228749346184346,0.1404160122001683,0.024578491479790097,0.06071958793610242,0.09081554961859586,0.045186386115070726,0.07476008898070004,0.07971091035738723,0.06186069954823497
HALLMARK_UV_RESPONSE_DN,0.005093762087293669,-0.044840798041236286,-0.0061016488331734915,0.06188307264654409,0.028241388853930762,0.10334878499199948,0.029170292451569085,0.06439080711465071,0.045440851338118655,0.020441233587359484
HALLMARK_UV_RESPONSE_UP,-0.03017324701529848,0.04125230764873562,-0.04249874482613199,-0.038339534614726535,0.06759127034133772,0.11472871371842494,0.021366726327462168,0.07412722864199225,0.045283496321424574,0.027322698301201424
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.06352988691812131,0.034981970439052545,0.12070433235861552,-0.030376048430227204,-0.032355132142925694,0.14088545656767823,0.014761415753954276,-0.011230062875365775,-0.019146796700369454,0.0800642096410971
HALLMARK_XENOBIOTIC_METABOLISM,-0.04256988723291116,-0.018947045860806214,0.06193078426640897,-0.01183673209067793,0.009578457225808119,0.12457143533952461,0.07843402366226022,0.06066655041774764,0.08335067596715001,-9.0959015447944e-05
