,UKF255,UKF304,ZH1007inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.11797564272410904,0.15508783062151513,0.02920655408486176,0.06104211429737061,0.09748088978569565,0.06027047122625806,0.1658984022945442,-0.001432680455807147
HALLMARK_INFLAMMATORY_RESPONSE,0.006726915499300891,0.05300896980785558,0.03802402083154873,0.1529151095272788,0.0679318853685784,0.1050580650044718,0.025412962125685588,0.015540843438126414
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.11327981084026166,0.18069413453889818,0.0679049487006439,0.10162575127423001,0.17911609952486693,0.05627803607642711,0.17524111189288202,0.043690402591995775
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.018791443976855962,0.1539621112012837,0.12157562048624511,0.20793433492449348,0.03653169010691073,0.07475421228672016,0.23759095707514252,0.07967488237769968
HALLMARK_KRAS_SIGNALING_DN,0.1061662172433838,-0.09398749536676408,-0.01862042526053812,0.1646144513067895,0.20137551023093164,0.13338261830406256,0.03713286859556066,0.006644039023075564
HALLMARK_KRAS_SIGNALING_UP,0.14201273432344916,-0.05279690947055325,0.08495438039726849,0.06547785479343446,0.1477023287433527,0.07989548494339377,0.044707355582932165,0.05479085453787381
HALLMARK_MITOTIC_SPINDLE,0.14554936275618924,0.0009843513735835994,0.09646512433759709,0.1927422005471258,0.18729874140197597,0.07203375454374587,0.021078134774865153,0.011671972870027336
HALLMARK_MTORC1_SIGNALING,-0.04479104958068809,-0.019155514172330208,0.052120364009876644,0.052944495069958575,0.044532537234243365,0.030495581340347362,0.10375627918836605,-0.052714821773529125
HALLMARK_MYC_TARGETS_V1,0.09903313978100832,0.019155553855517177,0.012477266614455784,0.08636934082737702,0.18522306884279136,0.09705936998994294,-0.09783656578318556,-0.023693813181737598
HALLMARK_MYC_TARGETS_V2,0.09524951849865007,0.04157916035608725,-0.010079913486472062,0.11547916951962625,0.12413300377431975,0.09589320254601666,0.014331986098083468,0.0006485683410738455
HALLMARK_MYOGENESIS,0.1304617226175385,0.004765801943126528,0.04701153361249961,0.17736665525618303,0.1626645553856983,0.08950296221206352,-0.011657163991672721,0.13704368991724125
HALLMARK_NOTCH_SIGNALING,0.12933521467259412,0.042360581832303824,0.059321659369102574,0.15193415047680084,0.18737812633808607,0.05807817681354207,0.03885916439930225,-0.029791201100594376
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.10857678777039226,-0.02598344300554768,-0.024398215249746114,0.11996155721376094,0.1835762875603102,0.10180025706583098,0.020663575591140737,-0.007878591286309479
HALLMARK_P53_PATHWAY,0.12719656224391024,0.05056713103631149,0.08282500260572602,0.16237228195601836,0.15724847397220262,0.06381662718362052,0.021541756537547974,-0.031239054019866805
HALLMARK_PANCREAS_BETA_CELLS,0.06612793422764758,-0.09539433048348983,0.07528523089105656,0.11489768399526087,0.1888661198916948,0.12414046514052174,-0.15559728151016497,-0.015386850905475816
HALLMARK_PEROXISOME,0.015090142104903463,0.08069932226919817,0.02770960368017364,0.12148996175079622,0.1522727293117427,0.09827049829370568,0.06271244779749005,-0.02083118783074283
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.059985893465795255,-0.02777865085928274,0.0005834588518399789,0.12863180240353037,0.18056351192310413,0.09653116224293005,-0.028416871522388785,0.04417182007483581
HALLMARK_PROTEIN_SECRETION,0.1484108725743777,-0.0046290669085574535,0.10157928348101154,0.1495375194394631,0.19534064990107722,0.07975083252857204,0.06648788516986721,-0.015880689348117694
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.0046152937475285125,0.14334796320222243,0.06923709637074052,0.09272421052503722,0.17442589867676583,-0.010776957462209377,0.08739501513786713,0.02529446157677951
HALLMARK_SPERMATOGENESIS,0.10073264520473733,-0.09612585035209183,0.1106185689913201,0.12240720316976023,0.19054110256766182,0.08775483349457663,0.007193578371745043,-0.03800060390533964
HALLMARK_TGF_BETA_SIGNALING,0.13143490251741013,0.09828868986377998,0.12233540956410444,0.15935583765284067,0.18102306307166086,0.0652937008055072,0.128025939880844,0.08707709684022227
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.016400080368137285,0.12314228970458362,0.09245235330373487,0.123889045825637,0.016629895743755386,0.026759806556232352,0.17025846908801706,-0.06539887102897506
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.05165726952553699,-0.012296632453276264,0.05213210900114277,0.19054795180222386,0.1910435555986405,0.12392775515347532,0.05804146768253978,0.03038096219557685
HALLMARK_UV_RESPONSE_DN,0.07494217565548683,-0.1210265607496932,0.11852568239711098,0.2000753619078325,0.10953771730476762,0.05695778083522361,0.14821400373009677,0.11842217475934091
HALLMARK_UV_RESPONSE_UP,0.05755384379454168,-0.03466822090959336,0.009713030098581257,0.2163329134380607,0.18453868267298162,0.06384399160584586,0.020620810918634658,0.004162888198338061
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.047141179526710895,-0.08041480704635343,-0.034832334990678865,0.12073803348352437,0.12218518165630735,0.020499126194029958,0.0011976616901756304,-0.008277523445660765
HALLMARK_XENOBIOTIC_METABOLISM,0.06250017757501578,0.09230260677280516,0.04626050667098165,0.24503461986662559,0.16407683163201442,0.08223943666327041,0.1383786650305525,0.01250293361932391
