,UKF248,UKF266,UKF269,UKF275,UKF296,UKF313,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1
HALLMARK_GLYCOLYSIS,-0.025515052572876718,0.018419807336043464,0.10882704141440033,-0.024360781273735387,0.0018384483398204844,-0.02279722716840753,0.036451624548428374,0.06862229541176039,0.051486589745038336,0.055770750897054286,0.12228564444003699,-0.039805747021180615
HALLMARK_HEDGEHOG_SIGNALING,0.07149185974104162,-0.02609215583627485,0.030511919228507624,-0.03352795127022886,-0.029999466055398834,0.07962874530046891,-0.024408225999837656,0.06903432196513805,0.058244098601993186,0.02983214209154488,0.07585920214480404,-0.006409949121803813
HALLMARK_HEME_METABOLISM,0.07268266064682026,0.038953422726221584,0.08814014337099647,0.0030609552530093736,-0.009755391464932034,0.08289689823973324,-0.004550451206619452,0.11460294899189573,0.11467278581530051,0.11920082729333509,0.1725829385021389,0.013997584209182831
HALLMARK_HYPOXIA,-0.10189744310558262,0.00040049663150744895,0.03671314472320829,0.04642807663176024,-0.01624315780103497,-0.1346453877335223,0.06453607230532916,0.03862703845023997,0.0671354837968637,-0.07135431525529869,-0.05691815476177985,-0.01123716847418552
HALLMARK_IL2_STAT5_SIGNALING,0.08389832547571632,0.047797894790399975,0.0481786610089043,-0.04993405012437938,0.02767610592383089,-0.02869992118421104,-0.01079208899145221,0.08398311651455971,0.019528288490541373,0.11759987183407562,0.14276753372290923,0.03207701227403362
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.06111390282303356,0.03883414406152724,0.051712307806105515,0.10009716552589876,0.06430860990626475,-0.020678815502424047,-0.09468558717702551,0.07858832545541726,0.11138705271704778,0.06745386407402204,0.07995092164007603,0.023880670690160255
HALLMARK_INFLAMMATORY_RESPONSE,0.06878070692771311,0.015543644670849744,0.06524974118910949,0.0008972490651021148,-0.021937241025433228,0.0029052568538995914,0.022116842562978117,0.06662927868183266,0.0897315980218835,-0.016130856554455952,-0.0062150727644986765,0.02072850186802513
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.07977254824760018,0.07084672485369761,0.04960323243373753,0.061780920112911336,0.01156522692242637,0.13260475807442273,-0.03558774037843861,-0.0370545992219954,0.024203599151713582,0.15544621407819034,0.13189841615649686,0.0445938753622162
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.024893695536176836,0.030552464762799308,0.0727357764963487,0.03701649673121928,-0.017403260180555095,0.020571967604281306,0.03400486994381068,0.14638939580842963,0.12708115755640542,0.009067358363894036,0.013117831219832524,0.03762615655451865
HALLMARK_KRAS_SIGNALING_DN,0.034671673681870414,0.03174371265540766,0.042291585667847034,0.012430803334511948,-0.010603676479540119,0.05658500844531915,-0.05467134697250598,0.005330670080898324,0.12211994126614151,0.07631539535389259,0.18645220964283057,-0.04533632695173141
HALLMARK_KRAS_SIGNALING_UP,0.07514467169924005,0.004545805301004595,0.0327849889672178,-0.012536971142141291,0.0015329719741349287,0.11937234454484064,-0.02297315441493464,0.028511277738858337,0.08228782798502537,0.08892508501975077,0.11403063217248655,0.010766562014062135
HALLMARK_MITOTIC_SPINDLE,0.10042522050156416,0.07958196127824202,0.0656754146611515,0.06320215131766288,-0.013993524334079983,0.13588225266546947,0.0011018042695469536,0.05583823800335503,0.11549944051770482,0.10355518097427621,0.15225445032367335,0.004569814563979439
HALLMARK_MTORC1_SIGNALING,-0.013826330928963983,0.050471346469647856,0.07269812636150097,0.040037153969001225,-0.009377254206570311,-0.009434947041407044,0.006655747594121191,0.0748861990669712,0.06334883081849133,-0.02231814253936225,-0.028728146456176155,-0.001011178473465711
HALLMARK_MYC_TARGETS_V1,0.0827522993487969,0.059133781242975574,0.036568298250573165,0.07330427519285411,0.003141838599280676,0.15897871662530189,0.11948945079624514,0.07627642961159621,0.13488305988322494,0.12600913228032903,0.18952269012683554,0.027426588983200176
HALLMARK_MYC_TARGETS_V2,0.01579230521757612,0.08098687316933394,0.008445624657109808,0.0399242046920093,0.03666772533836288,0.13031009753355183,-0.06952635787207674,-0.04483896837278129,0.10734486167764128,0.11288630289935662,0.13388335398016454,-0.002756195818867876
HALLMARK_MYOGENESIS,0.0833421038413937,0.015368759934631913,0.030214880253394055,-0.02463148603424887,0.029058296609917943,0.04496479362114352,-0.05412411367914578,0.06365004144662113,0.11527344727471645,0.12087676084501062,0.1264646961275986,0.00266992478230312
HALLMARK_NOTCH_SIGNALING,0.09349658143157873,0.07721051666747752,0.07398955342008473,-0.04805881160796244,0.018950051434938765,0.11801469955134569,-0.05232913301769371,0.018780833001446885,0.1346376713202869,0.11196286059669473,0.1831802386262304,0.07528683843361421
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.06342769171548242,0.08361165113063979,0.01331789626970602,-0.0009732244108038439,0.012932605441376473,0.16017056304755536,0.026595132778311756,0.028178347457306744,0.13488143461475907,0.11649681499004202,0.19390223143775764,0.026127740694857262
HALLMARK_P53_PATHWAY,0.0478229205361808,0.09551616169699041,0.07420067765273224,0.04285505899314166,0.014849307569959466,0.04842999525605417,0.10783004342859653,0.055503381531625234,0.08587470107529273,0.12284411521112866,0.17865930839352195,0.012286451124543641
HALLMARK_PANCREAS_BETA_CELLS,0.10132366681147241,0.01979304609156998,0.028923920115228468,-0.0389224492109953,0.00530068686228093,0.13820383580898224,0.03220973996904527,0.06836967501318758,0.10444380467300853,0.07277692656333769,0.16494423704973937,-0.03425615222931454
HALLMARK_PEROXISOME,0.09344826619924171,0.06896890998056412,0.09603049435132731,-0.05064219574771845,-0.0032927023987043046,0.06012248504795609,0.0009400552902622022,0.12226672527666982,-0.01351867288199479,0.08624428241020861,0.18010901922448033,0.025047033298250594
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.06779160897063949,0.058214789399691554,0.05324166199196508,0.01450571382481868,-0.04794687569473241,0.15085335514901912,0.022250115360363205,-0.030359295771152255,0.12973464098987209,0.10040336808240964,0.14391925085504145,0.008318849131100989
HALLMARK_PROTEIN_SECRETION,0.093333313231392,0.03612151649281866,0.06213172699667856,-0.006636854154524267,-0.01845300428260269,0.12675137072033643,0.0019713410149699907,0.06125036477410124,0.17277085303405626,0.09740412021229307,0.17824992761388503,0.04014106503977048
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.06869770603800296,0.09310421733743221,-0.04567611304710252,0.03670226220720605,0.009139549246952861,0.14599897020971575,0.08534177333346948,0.08306128420465457,-0.042703153398024205,0.11633695000082492,0.1861179301226871,0.02859028259529358
HALLMARK_SPERMATOGENESIS,0.053135896476879885,0.029677920369085602,-0.003216005131825423,0.011601031482682805,0.007659110202974375,0.1227608618012039,-0.04914494128900475,0.03279013664198874,0.10745553504193006,0.08454085159802155,0.18013286045003898,-0.011002965652875283
HALLMARK_TGF_BETA_SIGNALING,0.1237307363083922,0.052444736558155465,0.057165867628928155,0.002719659226410818,0.016173491383703775,0.11269912331073817,0.023104400817353092,-0.05149020326451866,0.1043840743709242,0.08618316995766749,0.13715823742643132,0.03531540922688769
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.07969535940719513,0.001868425818665493,0.01288852484337283,0.07217758110393369,0.03934289266069551,0.037084305625230456,0.059128775984919855,0.07518607236216983,0.015128167476750111,-0.0052726683566882045,0.06799912297085901,2.060363954702432e-05
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.05018407088877299,0.06639471989453251,0.07998171633668466,0.032580310341120404,-0.02606341764679826,0.1515956054456383,0.08121012464027173,0.07835129272302639,0.09322811697561185,0.11583711117507667,0.1732890411772542,0.018221939831720695
HALLMARK_UV_RESPONSE_DN,0.0831203014210808,0.021141538759063123,0.06689413375894905,-0.09395992860000506,-0.012364094498907423,-0.0021045944622177025,-0.039310569219734526,0.03295406321998634,0.06961736990205492,0.08592982980439538,0.10441463516273654,-0.0016889242616840766
HALLMARK_UV_RESPONSE_UP,0.03345889698478145,0.059691298468779366,-0.010780237832185683,0.04458376276007871,-0.009863130006224461,0.07183393373159909,-0.0003273587742427904,0.06388024900803377,0.07327080481704534,0.0766709732589268,0.16789094054471893,-0.05952755407662756
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.0741991527575239,0.07418951742399318,0.008159218166533718,0.0039206165497249045,-0.06663250361139587,0.011779783527842735,-0.04302341539951056,-0.05192616801953284,0.12802891836300193,0.077371485969551,0.12937967957527963,0.03664450992233912
HALLMARK_XENOBIOTIC_METABOLISM,0.022389003887742703,0.03271638447427176,0.028402095675054116,-0.021048133953921643,0.04358912195858905,0.0772436083739181,-0.07536209807985432,0.024969069671391668,0.15174416817575936,0.110625577956468,0.13415014652745813,0.011212537994815225
