,UKF243,UKF248,UKF259,UKF260,UKF269,UKF334,ZH8811Bbulk
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.09305167511582951,0.041234857398480505,-0.042483729028340994,0.045664979401022904,0.11384289117540612,-0.059748285712920526,0.04993889290861465
HALLMARK_INFLAMMATORY_RESPONSE,0.031330360210125745,0.05222123759486152,0.026405731328455775,0.002517398582750501,0.0659148231093407,-0.000625037652615756,0.01455662747792998
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.006827935365963558,0.0449131240117495,-0.03433513100963561,0.02265938873235545,0.09183074560862721,0.0036117242928597484,0.11878364707456132
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.044504404890935344,0.040163011988893264,-0.01699721211006401,0.03415294207465365,0.09816886135778022,-0.0007003578155957499,-0.018235287511925862
HALLMARK_KRAS_SIGNALING_DN,0.04251665536963067,-0.01385275352347373,-0.00405082779238044,0.0313921528969155,-0.026981823888152547,-0.02902095829375827,0.10873536691365339
HALLMARK_KRAS_SIGNALING_UP,0.05425328388749375,0.03728861063180768,-0.0033076448717478013,0.05066269416036206,0.00687589947503655,-0.010430568296787377,0.06334356499474784
HALLMARK_MITOTIC_SPINDLE,0.06557431162969762,0.033047582876239615,-0.02859108813107975,0.032042221433883245,0.0790727345896274,0.0025569702868208947,0.08973920092742332
HALLMARK_MTORC1_SIGNALING,0.07506609122057867,0.004541110628439882,0.05644314765224976,0.0057399474140298005,0.0943025820284191,0.07221089028706086,-0.0007269506702433193
HALLMARK_MYC_TARGETS_V1,0.040096920797604546,0.048216632502432535,0.013543758206567556,0.03027531187236536,0.094858531231647,0.04671570048989573,0.10504647867281429
HALLMARK_MYC_TARGETS_V2,0.05939922989991365,0.01686210850887044,0.029525138333969806,0.07626844341693942,0.04060214979966569,-0.0488452191293272,0.0631477254243431
HALLMARK_MYOGENESIS,0.04625023408358984,0.05880187911351974,-0.031019929412808647,0.049491937121334324,0.021370958110608924,-0.004484997767802931,0.107927254185058
HALLMARK_NOTCH_SIGNALING,0.03905669583204818,0.053523628002771634,-0.05920482524549191,-0.018077218617643647,0.11596597262186868,-0.014163477595383193,0.11010054579988023
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.049691873184769766,0.060334457300619544,-0.02127108546155645,0.010190970436176058,-0.0005048893117604661,0.03585503199120497,0.10981605281992717
HALLMARK_P53_PATHWAY,0.03389946802500436,0.006107117006001831,0.001896548632490903,0.052962347483960795,0.09908661107347745,0.06329507395431955,0.05324997999565302
HALLMARK_PANCREAS_BETA_CELLS,0.05893937197037576,-0.0006713886605457387,-0.030344000679002683,0.02170961038750787,-0.04069894674901225,0.0698138908746536,0.09951002875104116
HALLMARK_PEROXISOME,0.09466897243401862,-0.03062594501982064,-0.07634916359423342,0.029344799504723733,0.05336374953076914,0.03668267396286299,0.08161910173765287
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.054566446395848706,0.026336326061637612,-0.03489216515866615,0.03467115557405138,0.05512899960571091,0.05290515420146669,0.10011899927053237
HALLMARK_PROTEIN_SECRETION,0.11463961020053128,0.02102396287379743,0.024510113959042307,0.028546435001349707,0.09007035551217915,0.0916182694502343,0.08662154068170497
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.03621233932747331,0.06743749889978011,0.020329393015093542,-0.06957310795121195,-0.07163613689128234,0.06293845851358384,0.09572287070667063
HALLMARK_SPERMATOGENESIS,0.06477426694355741,0.0010143777815381284,0.0009749086068546029,0.03784586594725446,0.0335578630071516,0.029827286573484716,0.10827879341568147
HALLMARK_TGF_BETA_SIGNALING,0.04210117939258456,0.03147303144099204,-0.04987826717358265,0.06509691193054659,0.10125242101970396,-0.035287283724271645,0.08428643703178881
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.06991564532673797,-0.00861447335362692,-0.018696774445479205,0.02772833667121843,-0.057854620107941145,0.07282630950486275,-0.016081322662593833
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.08898446692096755,0.06049535396847733,0.03348488393273185,0.027978842618374737,0.10000387574239741,0.10054553860947421,0.11320777645834684
HALLMARK_UV_RESPONSE_DN,0.05186792955053838,0.02092592032249687,-0.024179920946425064,0.015410338176458763,0.014039051260142255,0.010456496251503,0.05651804455580087
HALLMARK_UV_RESPONSE_UP,0.054153466391064525,-0.012013300599720073,-0.0014017636171463452,-0.010045059717122445,-0.06633420152748688,0.04236405875503662,0.08384638823476596
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.1121273000173102,0.026641600362569802,0.001132332049613744,0.10065990318739095,0.0776135490311355,-0.018536480498170128,0.024537796179273298
HALLMARK_XENOBIOTIC_METABOLISM,0.06552340449257824,0.046997565807460756,0.053621376102425705,0.10106042054930828,0.06017419622303921,0.0034324195765707416,0.08812331302215538
