,UKF259,UKF304,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH916T1,ZH916bulk
HALLMARK_G2M_CHECKPOINT,0.040753568331839865,-0.029625158854220627,0.0017283497781996667,0.012516462282510899,0.0971775752594879,-0.010906139388087845,0.09949727958459069,0.05823641536234013
HALLMARK_GLYCOLYSIS,0.0436753418521877,0.055451614711184,0.02120808269129632,0.03326362505963137,0.07993334057483502,0.02400851045288373,0.10403382358237576,0.058595012332531615
HALLMARK_HEDGEHOG_SIGNALING,0.05236688552430473,0.01844504861398551,0.15220108403374963,-0.0754120883018261,0.07084230198867002,-0.04018778997940097,0.08503881210236978,-0.031868015124996284
HALLMARK_HEME_METABOLISM,0.041980724050002055,0.04631893324588173,0.026184380296845316,-0.03401949621589228,0.11729247173732227,0.01483535109478101,0.07904123080018986,0.04411034418042567
HALLMARK_HYPOXIA,-0.0012403584764544614,-0.0333050498476865,-0.03342556117247183,0.0811999617758039,-0.06388669937287686,0.0615803287015887,0.05279883005247695,0.05243911304558033
HALLMARK_IL2_STAT5_SIGNALING,-0.007230758491984102,0.0007913210507626204,-0.04330436150571038,-0.05429853605673346,0.13616881991567756,0.04324374528950995,0.11581193621789425,0.04654619101730379
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.025475270392453737,-0.04493251487012282,-0.09078894176213102,-0.04130330926176052,0.09020550622748093,-0.027416639814403877,0.14297988153429705,0.01575674841133334
HALLMARK_INFLAMMATORY_RESPONSE,-0.01953967859943337,0.004753815407302349,-0.028439643844067206,-0.015338927533462379,0.02173643297047854,0.053899779804736564,0.06523852238363473,-0.021156707950014165
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.05467154275899691,-0.03368808062028088,0.025477798552309368,-0.03295477991486742,0.12484861849094259,-0.039351244271605086,0.09589752803554599,0.07907984658151718
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.008454015786553503,-0.02073315078198548,0.026628927528342967,-0.014161330713078974,0.08354568915260017,0.016019926253472323,0.15566283929722408,0.018860322662167223
HALLMARK_KRAS_SIGNALING_DN,-0.016398883952000367,0.059217190126207665,0.02733159775132867,-0.034344489952513546,0.07563221506763013,0.006975945712184106,0.09320061468018989,0.02458768212597702
HALLMARK_KRAS_SIGNALING_UP,-0.010450293222528934,0.008304175567904118,-0.021615779272399546,-0.04200184892633686,0.09638961127142766,-0.0015467491856179657,0.051726887240610864,0.015346853048817383
HALLMARK_MITOTIC_SPINDLE,0.003614528223629069,0.02937756273077781,0.08225914847837468,-0.029637587787179776,0.1134241267514166,-0.0044653918284787665,0.10500149635299408,0.05590394600463763
HALLMARK_MTORC1_SIGNALING,0.056518888634413546,-0.026627848340121673,0.014877724874453803,0.018239555161476177,0.013074343510099173,0.02946159644915088,0.04654614884987053,0.011997446082890884
HALLMARK_MYC_TARGETS_V1,0.04850939372484034,0.054841752327883714,0.04175311569129054,0.010123810293580797,0.10921666259916106,-0.004818200707641288,0.09379146954416553,0.07642528848034759
HALLMARK_MYC_TARGETS_V2,0.02500921653206048,-0.045270757563517075,-0.030076718547623078,-0.03031457825998604,0.08357199385151551,-0.039057294089909975,0.10054378499022688,0.07008300605915088
HALLMARK_MYOGENESIS,-0.018490532142163913,0.052725673756456766,0.14149927336475943,0.04066955019219668,0.09567122009447149,-0.016123897997367728,0.056784163524885814,0.03547566600482943
HALLMARK_NOTCH_SIGNALING,-0.0023036645958551204,0.008515719788896174,0.1085161071511619,-0.05486966945046179,0.13647495203173873,-0.02000896136566595,0.08463833222088867,0.14145270427430034
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.026511151886063795,0.028518114214930963,0.07598521763509195,0.02824141299200263,0.09645501156630909,0.0027216983609735903,0.09865400885470385,0.10877511199872955
HALLMARK_P53_PATHWAY,0.032726610258085674,0.025878589681413378,-0.014646945102989247,-0.051808593457552544,0.09911590219604305,0.04510977255798483,0.09508609670861226,0.06386719615127759
HALLMARK_PANCREAS_BETA_CELLS,-0.001325307184612558,0.010728286213928453,-0.051604254642465625,-0.037693606808749454,0.09093821769698471,-7.733007533273283e-05,0.12060210929304137,-0.0002035676346340282
HALLMARK_PEROXISOME,-0.022343666257133563,0.030328007263646078,0.014798334087773674,0.05015180646165979,0.07826135662156916,-0.015091831095876522,0.09698053074060932,0.06625349654811553
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.010932242539499827,0.0566827204170951,-0.006538697806781975,-0.027478678019103836,0.09921796280129876,-0.007663740345755501,0.11707805552417534,0.051184401702771484
HALLMARK_PROTEIN_SECRETION,0.05148224645446617,0.052966078627038525,0.06719808740724043,0.024532451237146945,0.12632691591287,0.008383997500534281,0.0977805000913542,0.04904266155041965
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.05229127291528889,-0.028204130504973376,-0.12282389151954076,0.01395360714599164,0.07718249799547797,0.01775910688200781,0.10049378222789175,-0.03939218299878397
HALLMARK_SPERMATOGENESIS,-0.011654573247811209,0.04411722175035993,-0.02823238934814648,0.04965242389534366,0.10560617324221412,-0.016682492717129863,0.09579563567986754,0.004396143130986077
HALLMARK_TGF_BETA_SIGNALING,-0.017232191020537073,0.010987719397067887,0.09975078038075554,-0.04649815429901396,0.0966742076012676,0.005074582895397466,0.0673463040878363,0.06647832427739955
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.004470484001631616,-0.005444617088789192,-0.07202370721374139,-0.06518428320499933,-0.04578345948865641,0.043634593968130554,0.03345517432514381,0.056338288785520794
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.033712313858481786,-0.010954591814834285,0.0933586991281584,-0.023653217608987462,0.13811064164519235,-0.012015634178251121,0.09170301915470251,0.027250907780553148
HALLMARK_UV_RESPONSE_DN,0.010803252431418558,0.041806600477492746,0.07362857268960361,-0.04095101988223049,0.13059102417544877,-0.014812307422778956,0.018410431547565772,0.06279406083153408
HALLMARK_UV_RESPONSE_UP,0.029201522102472836,0.035388559952191805,0.07262870169045563,0.02914469658233513,0.0898492971395152,0.01060320380453426,0.08155468987424003,0.07540832628331959
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.027833968208954535,0.07656630283933849,0.00883882220163995,0.029469637111075486,-0.007862048443772094,-0.018659664707718012,0.038847793046262215,0.05706649236289035
HALLMARK_XENOBIOTIC_METABOLISM,0.0015434203780414193,-0.033437012096479576,0.024796800778870007,-0.01684316753477538,0.09414823360058054,0.028919618489623936,0.08962697067569439,0.10585160155951558
