,MGH258,UKF248,UKF266,UKF269,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.05124341293408362,0.030719355432522716,0.0034115534239185998,0.056191415087840126,0.11763702603235447,0.1988814322444813,0.01911551244713143,0.05265283145064893
HALLMARK_P53_PATHWAY,0.006766433879147098,-0.004276473142949739,0.12319996551185732,0.07978562764711458,0.08321509577408694,0.18932954558569798,0.006961515134130063,0.020700294727079228
HALLMARK_PANCREAS_BETA_CELLS,0.041360247877640595,0.021362322764979857,-0.0757842550903205,0.01675221345729374,0.08982948030099641,0.20718878318695538,0.021112777782588295,0.009715030983528784
HALLMARK_PEROXISOME,0.06928887113187494,0.015638590251006505,0.0638366724209619,0.054707514550696,0.12938695368161002,0.15271150489153063,-0.019284050004209158,-0.025373904825394637
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.0405103773089579,0.0005250017303605802,-0.041121673741088716,0.07862490770730922,0.08547023167256539,0.15491189836894395,0.025049490128610265,0.03838917551120382
HALLMARK_PROTEIN_SECRETION,0.013210302801468036,0.027806851564347573,0.008216368349057576,0.09409421066778252,0.09407634568139722,0.15869122640509142,0.001097151743079655,0.024091764331540807
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.0030420124640854864,0.06159867993087705,0.005096860743287491,-0.04414612023603579,0.13757420788814123,0.18891512930180712,-0.02530837392544163,0.04557453732003046
HALLMARK_SPERMATOGENESIS,0.027934278276183045,0.013300825163523239,-0.025856070666829028,-0.001877720420252271,0.12119347121100636,0.1778196571896694,0.028627026705600682,0.023707210192808373
HALLMARK_TGF_BETA_SIGNALING,0.05538106207721339,0.04701829413591158,0.12637370207068302,0.07261373020941679,0.11680019162005055,0.15276670369796713,0.03405119804873198,0.0032646007859780946
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.012831010650467064,-0.010203010278666567,0.06903828189742163,-0.016644380916850346,0.0036190129534333123,-0.03026886009548059,-0.005986979271803975,0.008380500381055
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.06203772536420565,0.031195086384248137,0.136511667955327,0.08001053714759132,0.09918092409626747,0.16013001917333983,0.0068735064917032134,-0.011355524681442682
HALLMARK_UV_RESPONSE_DN,0.03738542906077071,-0.0031481562367725027,-0.07038671035453163,0.02415833456033634,0.02693306085629458,0.055543277040326994,-0.03241877007882848,-0.039303683589152066
HALLMARK_UV_RESPONSE_UP,0.07170954724841772,-0.003895082253355384,-0.0036037720571816274,-0.014125007108193222,0.04990094963000114,0.13130965540054967,-0.02245909084373004,0.013632651892863064
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.027661821660206105,-0.03494956247184674,0.11959112657040975,0.04330871721388549,0.03361716066021274,0.15987534890970242,0.0611854441483277,0.00678941348791043
HALLMARK_XENOBIOTIC_METABOLISM,0.03910151449123095,-0.019842642309772177,0.03757918253742304,0.040975220911880834,0.09426780256154046,0.13297308167288235,-0.013971339153839357,0.0017470419441112772
