,MGH258,UKF296,ZH1019T1,ZH8812bulk,ZH916T1,ZH916bulk
HALLMARK_E2F_TARGETS,0.089105190062786,0.06532991698044845,-0.0513120041067456,0.03829889685330983,0.06833797234878865,0.05844956901274228
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.03836158535118771,0.0910815778496689,0.03470867728026264,-0.03416172293660415,-0.09990974022666883,-0.015351694322936963
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.08269499194375857,0.0034664396153214648,0.07936449261031056,-0.019807044530668276,0.08756387384672744,0.09216463626510338
HALLMARK_ESTROGEN_RESPONSE_LATE,0.0022752941258550857,0.04076648039787435,0.051036130644267125,0.053520082007676495,0.030756215455134725,0.0729954608706343
HALLMARK_FATTY_ACID_METABOLISM,-0.05337350691703526,0.0071817845549407636,0.059732114211595244,0.020621952132000323,0.028545921092757612,0.06378597062630376
HALLMARK_G2M_CHECKPOINT,0.08368441886163608,0.0725334200410045,-0.03343539998373833,0.05394118696152029,-0.002952447647045593,0.004152841495384862
HALLMARK_GLYCOLYSIS,0.09720850172824966,0.018577980517933666,0.1075713151960589,0.07490540416262904,0.054665242478694205,0.027988204799600805
HALLMARK_HEDGEHOG_SIGNALING,-0.0049025392841181925,-0.003921442265541093,-0.03766197440517384,0.004986001321515448,0.01349087631858169,0.05376158313648488
HALLMARK_HEME_METABOLISM,0.03590848450094122,0.10117519067912718,0.025894148468272607,0.08050389109993614,0.0680608877026975,0.09703273198901313
HALLMARK_HYPOXIA,0.06973721918560645,-0.012214400850303187,0.12351909526696606,-0.025722386898754244,-0.0012336403461977636,0.044526505177659104
HALLMARK_IL2_STAT5_SIGNALING,-0.046036071146415815,0.009914464131411069,-0.0025944044471488976,-0.03667420097560758,0.011059578853745526,0.04343663758812608
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.009321855043022433,-0.005128070650441624,-0.01818551632350712,-0.0039054976683877635,-0.032015065691942235,0.027312560045754594
HALLMARK_INFLAMMATORY_RESPONSE,0.030894026081134826,0.011597463786927725,-0.04574913475041206,0.061129268765777865,-0.05011294880842592,0.012802487914556545
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.039803823375951335,0.0690770950270442,-0.04669400511380288,0.01868812427725897,0.07474531613977778,-0.001049944607721789
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.09186331274738324,0.0810762448617977,-0.11663653481879123,0.008988768444501229,-0.0639833513070731,0.012715437434084013
HALLMARK_KRAS_SIGNALING_DN,0.0531840307287046,0.09799003468480257,0.07456560652670081,0.034216865705525026,0.09657873824138936,0.05712217981350811
HALLMARK_KRAS_SIGNALING_UP,-0.05038835032324438,-0.04820134565324229,-0.05429648154066447,-0.03536560802211965,0.01355914663976659,-0.046690979936008174
HALLMARK_MITOTIC_SPINDLE,0.0765817727054745,0.06712421356298288,0.0009454710677184882,0.04687336938821495,0.06413093646161329,0.05849999755709342
HALLMARK_MTORC1_SIGNALING,0.07394677184194716,0.02907838938230005,0.1506445280448574,0.09131526920926149,0.013314856953032323,0.00044029003167888437
HALLMARK_MYC_TARGETS_V1,0.0867157865326264,0.09503055448691351,-0.09203100037940853,0.03189965855937587,0.10972141146913357,0.025201135611992626
HALLMARK_MYC_TARGETS_V2,0.07131062198504733,0.052956663998754365,-0.035296353832817845,0.08023067420893226,0.02964139217777419,0.057953662201028426
HALLMARK_MYOGENESIS,0.02566395187377383,0.04688820114444686,0.06527611769763816,0.027618682918508053,0.006677990768689176,0.014356957706538085
HALLMARK_NOTCH_SIGNALING,0.14838682090111746,0.0594880976216079,0.03476182084125043,0.01696400403979659,0.09581203341057773,0.08952122711058913
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.09975696902841207,0.07734812419090151,-0.06936722390718092,0.05551649104471314,0.13350782653825202,0.026195715474825222
HALLMARK_P53_PATHWAY,-0.036399499637462314,0.1417708833121602,0.0846775252823677,0.00545847054919693,0.12779232754227648,0.06876784792413529
HALLMARK_PANCREAS_BETA_CELLS,0.0890227497883105,0.06925684932176737,-0.08747939798668264,0.04321665267038958,0.10715129110111013,0.012705568106607236
HALLMARK_PEROXISOME,-0.047191563512659705,0.02386016797154083,-0.010712125625056888,0.023535675792512263,0.04892838960969891,-0.0031977881200487934
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.08459108235065209,0.06835360773360072,-0.0861831062056048,0.06539809256578971,0.07568257137460564,-0.01974190682165538
HALLMARK_PROTEIN_SECRETION,0.09766425713065274,0.09362823132857567,0.0345671644810728,0.032691019546206346,0.07404851965388339,0.007209284002641825
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.11632868500344518,0.06555776148832015,-0.025953777758798115,0.003925546267525652,0.08545266816400554,0.03717594625501024
HALLMARK_SPERMATOGENESIS,0.0777631533286421,0.08603625505347054,0.0014942707870678512,0.00039583897585837726,0.11175472089407702,0.031514837312904165
HALLMARK_TGF_BETA_SIGNALING,0.06936867956138322,0.07267522349757852,-0.1350361928491045,0.049664870020383896,-0.01854578150437772,0.041166621575682474
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.05189414204392334,0.03758151885964128,0.012471466582710429,-0.023143786335956297,-0.02044456764249538,0.07284641589149886
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.084845117604099,0.07574207637638693,0.03223456387472793,0.042023003954474836,0.015651449998863358,0.008609065687101954
HALLMARK_UV_RESPONSE_DN,0.05899068417279361,0.0996161679810015,-0.05521043440319097,-0.022707339369487423,-0.006274587061815359,0.08498851025212815
HALLMARK_UV_RESPONSE_UP,0.07619229985824641,0.06505858438692773,-0.030573391144621424,-0.0058818717882240575,0.10606325147113184,0.07585800536360522
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.09973395325491956,0.056429002794248666,0.0812557444839165,-0.004916556367222313,0.04334599532497233,0.05246075905633565
HALLMARK_XENOBIOTIC_METABOLISM,0.05587608629438419,0.0213204482267249,0.06253081444617972,0.0744359791660496,0.06367392627280434,0.060208614503112746
