,UKF259,ZH1007inf,ZH1019T1,ZH8811Abulk,ZH916T1
HALLMARK_MTORC1_SIGNALING,0.049890284236830326,0.12534702529430627,-0.006193007927042283,0.004277371888871081,0.019802761128174882
HALLMARK_MYC_TARGETS_V1,0.014255243608380135,0.04806864903905301,0.08331171275571132,0.09916768159821078,0.1086183274512217
HALLMARK_MYC_TARGETS_V2,0.027335401902511096,-0.014027032795783266,0.1065181676308657,0.0923063144023094,0.12395982197202733
HALLMARK_MYOGENESIS,0.002715306600915192,0.09206732621530347,0.005943495208665463,0.11459350897186618,0.09219158255049617
HALLMARK_NOTCH_SIGNALING,-0.031009267599939227,0.10595075480033492,0.06386179110705406,0.07631809068363837,0.10076888172247349
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.005240018085159329,0.033440446930860734,0.13252415288218689,0.11901919142112631,0.1148434434986817
HALLMARK_P53_PATHWAY,0.040930329632939855,0.031669641634801286,0.023180338687726204,0.1010201780058602,0.1187484683773784
HALLMARK_PANCREAS_BETA_CELLS,-0.04636090298044259,0.04540500726418061,0.021808367339822932,0.11294299751011555,0.14862383875036675
HALLMARK_PEROXISOME,-0.038112657582190956,0.019373518466422667,0.06537419143162908,0.1263647439113807,0.08303824068458163
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.010701984139529757,0.093638505578972,0.07207799015238653,0.10895638521810233,0.12676397873730813
HALLMARK_PROTEIN_SECRETION,0.03910977066122964,0.09742833776218597,-0.011114936073409454,0.08946348907662659,0.11107884258979736
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.02370879562309877,0.06019751489873318,0.10006713525806456,0.09134771072420132,0.10704449795482739
HALLMARK_SPERMATOGENESIS,-0.03902328208149031,0.05256532434238238,0.022105580591856137,0.11138392398477148,0.12036037645992029
HALLMARK_TGF_BETA_SIGNALING,0.0037069330675144163,0.12638929187006478,0.057930584160103986,0.08575626001992612,0.08600875594962212
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.037292229678016965,0.014491480210997335,0.0381325386715738,0.07683876987642914,0.029729483461658865
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.047061652245978386,0.04874061452048848,0.11210951553808003,0.06974302437740602,0.13712497478104
HALLMARK_UV_RESPONSE_DN,-0.03831598889164627,0.05884712885395957,-0.0168225721878263,0.05612748263299312,0.10211627668845134
HALLMARK_UV_RESPONSE_UP,-0.008793722984730473,0.07678984851043834,0.05683335568495059,0.08429937859395066,0.10081586301952113
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.062034921580200776,0.10153687699159115,0.062164543951994514,0.0025220027463686004,0.07694469864167613
HALLMARK_XENOBIOTIC_METABOLISM,0.038257082632468575,-0.024560941908276155,0.03281353699032089,0.08494942228548161,0.16693616501006633
