,UKF243,UKF248,UKF260,UKF269,UKF275,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916bulk
HALLMARK_E2F_TARGETS,-0.01453675325181975,-0.01919814555534429,-0.06977480620079626,0.027135055315432418,-0.03795225320166825,0.07755950039032364,-0.012254758446353119,0.007484557992125889,0.004120849104982259,0.09014029099041784,0.020885689288148438,-0.04766017605590909,0.1533274545565043
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.15861529413279887,0.02338659343878026,0.1285233401138591,0.04916010910971525,0.06769120208695277,0.009963166310993726,0.04491298063982187,0.1245049189028325,0.05796025760764415,0.07912400802653666,0.042031798737958384,-0.04861470371939317,0.07360782746132684
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.0005953217341243234,-0.0066016560654459265,-0.028424580591612937,0.011184887060901844,0.011742066695906644,0.01642405355787471,0.035459520939601336,0.05240541225037447,0.09370454721703607,0.03523260187149459,0.04029504909230008,0.004839750123819206,0.09713335347611658
HALLMARK_ESTROGEN_RESPONSE_LATE,0.06596318127407916,-0.006019788502621083,0.027640785002868772,0.07928020352446383,-0.07785367076122274,0.004901611184198822,0.016773971677639072,-0.0014336975320296014,0.03143229635830962,0.05487397379244218,0.004536288775072674,-0.03793658539576994,0.08134590921052705
HALLMARK_FATTY_ACID_METABOLISM,0.02858786420549825,0.03154750549849274,0.08923042132224901,0.03538979402853237,-0.025382099660409854,0.07857940486754118,0.014517552021916607,0.02981330042264687,0.024881799966818777,0.09141234469174739,0.06100052476245994,-0.05505125023438754,0.06243197286300717
HALLMARK_G2M_CHECKPOINT,0.06280113740329028,-0.0016315994053933665,0.04571748037698105,0.02684084920409645,0.023073611642876506,-0.022631561084117905,-0.06446949352806135,0.049687149012810634,-0.011797930193010822,0.04788587784398715,0.06235906188128917,-0.02201846979854872,0.11335918113292452
HALLMARK_GLYCOLYSIS,-0.0287256681644874,-0.012555555073984585,0.11659137375111368,0.07698277584294112,0.03970713198982318,0.056381228011912,0.06507665492091809,0.053497109052636826,0.08751152039398481,0.09043042776467822,0.009338416467688716,-0.055205735942366045,0.07807905396460768
HALLMARK_HEDGEHOG_SIGNALING,0.06215424909864425,-0.022671330360394842,-0.011962309125683671,0.040515008895492026,-0.03635680206011469,0.09330842090364275,0.0007187440140737498,0.036444497709709506,0.06999404880636972,0.03398125870750779,0.03999512383315271,-0.039545736616262143,-0.01142905386138913
HALLMARK_HEME_METABOLISM,0.012517319713603694,-0.0070926973448274455,-0.041211159594447155,0.06913340178491681,0.0027859450963169737,0.09793542617752572,0.04836473140173148,0.037319673554483526,0.08783783567220789,0.0334493424782912,0.03157193011584207,0.04793401930829241,0.00879462407756909
HALLMARK_HYPOXIA,-0.035133452458177734,0.002841214037362221,0.12647899197703807,0.035495834116493506,0.08527885896449441,-0.04349602709606727,-0.001339954046580102,0.040325769903368294,0.06510349558846804,0.044501272561878004,0.04387365113568901,-0.07018263154627817,0.07806629453327552
HALLMARK_IL2_STAT5_SIGNALING,0.10791237061121385,0.01712897626419268,0.022717885280619965,0.048101906723318384,0.013537516200803353,0.03245747089599955,0.014038649505860954,0.021662234377732355,0.02794798773494104,0.03492898717944107,0.023032962471947954,-0.045592514312566154,0.11313660412827888
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.08783944243199046,0.032485896095551935,0.10010251267716978,-0.00010506297986579467,0.016810578126387244,0.08779826085842682,0.03637005490089164,0.0954560312281971,0.01185750432739665,0.021595518242704746,0.008491420780005055,-0.054138530834703144,0.09918430254690583
HALLMARK_INFLAMMATORY_RESPONSE,0.1451296784074999,-0.016625428488447905,0.12423150183894426,0.015795499996243,0.051226232680359494,-0.024459378431493626,0.00967282660674928,0.00534347749964463,0.08774902984970989,-0.024097226176328014,0.06316017087881616,0.017053194200299535,0.04961041913195404
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.03205860620700525,-0.01447408758409606,-0.1089731973017974,0.05109004643657896,-0.046551185792353955,-0.04003909757926116,0.10082412094133777,0.00020245218592550773,0.023385971311585357,0.0009052272356018971,0.013812098459927915,0.04438640164240588,-0.0011623214615892375
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.16183748191976588,0.026042520516738863,0.1492359552395778,0.05269482718510059,-0.011426736605763595,-0.016456910652123694,0.011976569365291454,0.11563719988705398,0.05950143809411641,0.06316367523654548,0.057452829460116234,-0.009438288511496633,0.14963123210692825
HALLMARK_KRAS_SIGNALING_DN,-0.011734248514352001,-0.0721745485328087,-0.1335333874291591,-0.013019858570275725,0.028849328335264834,0.0468410820079048,0.07763806395162301,0.03863162210183488,0.09599394006098205,0.028081733597263618,-0.013496716631464617,-0.0099126223211212,0.022441780646639903
HALLMARK_KRAS_SIGNALING_UP,0.017001920155368215,-0.009593506883848284,-0.030664662732590293,0.04439826142848667,-0.03988001987697438,0.05912672964252038,-0.049956832514022755,0.0757186767775226,0.027563877657858293,-0.003571348269468166,0.054223404496602595,-0.006499937426771893,-0.04937625257739616
HALLMARK_MITOTIC_SPINDLE,0.027155285644168966,0.011553969533850792,-0.06527212166074943,0.030749102070265464,-0.019730815636209653,0.030883168414122288,0.012723540738661183,0.05541872098063229,0.05417371133479764,0.048182852666352936,0.00856034517964295,-0.014292468410574636,0.06437715221991115
HALLMARK_MTORC1_SIGNALING,-0.12418998517419073,0.0020089970815793867,0.10472035065302529,0.046459093746443796,0.07633387531249951,-0.0349483511625628,0.037585756534570726,0.06185286290810778,0.05584475147766227,0.08956157608837123,0.007534549740617579,-0.08100158354255566,0.04951696048904999
HALLMARK_MYC_TARGETS_V1,0.023900954389218552,0.0467780232511643,-0.0011003200681218889,0.05195758435692465,-0.05374213122271693,-0.028736240264503225,0.02838904873194653,0.06352486805804182,0.048777007908630744,0.03990189963888581,-0.0005645518340229536,-0.052327208088105474,0.1359007577511266
HALLMARK_MYC_TARGETS_V2,0.0026695208151729403,-0.012019164663708516,0.004469363167077188,-0.0016708150770116288,-0.026096529441586594,-0.05934045279310702,0.04427761790366849,0.007259293891176455,0.06901463956622546,-0.028869923086794046,0.04340664970271294,0.0005371410516575778,0.13747058979119664
HALLMARK_MYOGENESIS,0.050730756738512225,0.010198216151502298,-0.03281941473748478,0.01347498529553727,-0.05567042847255332,-0.024978452948197234,0.00983521847469905,0.03235773316542009,0.025833707330127784,0.017175409303543224,0.013661086626145699,0.06250530237829925,-0.019999951775429854
HALLMARK_NOTCH_SIGNALING,0.08760730115717345,-0.03932795142649746,-0.12413001918691044,0.02197706642507939,-0.04610050449252535,-0.012465466318283092,-0.0021456695464846893,0.05736387104566554,0.05726551375211459,0.0231534452042279,0.03799639301469338,-0.016557862871615998,0.13394590096933653
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.059667371800382465,-0.027013117704237772,-0.0656087431222615,0.07376232754384023,-0.05914354581883005,-0.060227797055120574,0.02539551776660842,0.061364158211715064,0.030509139590405927,0.02277892013186043,0.018986482526213634,0.0036068411756882044,0.11107444416484857
HALLMARK_P53_PATHWAY,-0.06756362766065112,0.03449667531984163,-0.05138829286980341,0.0723756486839215,0.0076843150392935915,0.058418604358855146,0.04324587540140126,0.037616442044504525,0.07588335225246594,0.051776539749892866,0.018510428508145663,0.030610890983723462,0.09593173643233957
HALLMARK_PANCREAS_BETA_CELLS,0.0993508202177585,-0.04506330121456794,-0.03327346145601594,0.051784527151517136,-0.07633399530939992,-0.04769336462512978,-0.014699611985375836,0.08248170471957371,0.041656581150750084,0.031864807832456064,0.03609836020990653,0.025641030659631102,0.01133057659674155
HALLMARK_PEROXISOME,0.0015814629404305386,-0.009682384393221844,-0.09473596878614272,0.056021814351760124,-0.04586227182267789,0.06144544380315122,0.02913742496928122,0.032353425672102525,0.06316989202593393,0.02200950045949245,0.019716418372399697,0.032540567362765366,0.11104411578968001
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.06307719306950095,-0.024056272679905046,-0.06682334244001871,0.03678341490061686,0.014502146577983502,-0.038462717245151185,0.004741129705751116,0.06990190899972085,0.03683431302893038,0.01654385039423192,0.0341266655925768,-0.0254088439169139,0.07827617427420068
HALLMARK_PROTEIN_SECRETION,0.07576486749913197,-0.0017663980789259595,0.032622167514405255,0.08001137123986557,0.033954861162403406,0.04211978785404718,0.027977033350222637,0.06279816901598595,0.0535256069409871,0.05856873186899701,0.04936711483551443,-0.048190542161007204,0.07955002254729088
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.10976102596067676,0.027367879932704193,0.08892208337053122,0.03799121367258314,-0.05147736736988181,-0.023551601955858405,0.03338019219146203,-0.020398665032187367,0.027059289232167234,0.05301526555462093,0.015719676463977744,0.030339058473610004,0.023979581295754546
HALLMARK_SPERMATOGENESIS,-0.009229196953501276,-0.018760939413651204,-0.06668540967878692,0.05062843898506644,-0.04590104846811445,-0.032354574977711346,0.055501128151742046,0.02801135849081937,0.04900643606811423,0.0499090313190921,-0.012416362573595604,-0.05778854460221884,0.03134411670499275
HALLMARK_TGF_BETA_SIGNALING,0.06681153470506727,0.019219184796565664,0.001298655373991664,0.03750626356314172,-0.04474945350856843,0.06348618187850338,-0.032695190928546704,0.04731451049525973,0.03349512814305831,0.022251390608699975,0.037469999586169124,0.016986366932901165,0.05127740972975708
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.11693672005112361,0.050267665951096004,0.1571569999985515,0.033537851514949,-0.010381260081590132,-0.025608506735167524,0.011456119298272036,0.05301101021170564,-0.02300256695505424,0.01992781115013583,0.04353096760625066,-0.10988109556541344,0.12220586022401356
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.009962384684020432,0.02360156821337908,0.11603619644640882,0.04906521600724646,0.022539626612476507,0.011331862780477993,-0.023009486402118612,0.0755891031066361,0.07213361664658807,0.037930049378482905,0.029218155630560964,-0.07516994359573154,0.06923446596591179
HALLMARK_UV_RESPONSE_DN,0.04115574170746155,-0.0044227478315524635,-0.09385360538497624,0.04282868156718594,-0.026283226972027042,-0.002512968004728047,0.03919703143838379,0.05899318573290186,0.03032604844097646,0.07307240151272416,0.07641455012724986,0.03344803665309784,0.08597899380050476
HALLMARK_UV_RESPONSE_UP,-0.06510735638162303,0.017281419573020117,-0.037755971958004314,0.023998914402376677,-0.04768867523390039,0.020562332782826966,-0.020936609621818394,0.058743151765420526,0.10305992905661206,0.06279908050975562,-0.04390500250900553,-0.03702633783745357,0.038497809717258136
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.06786917537007156,0.0291976639711412,-0.09394237115243344,-0.020615023187057577,0.02821862286203103,0.07837628214196289,0.027720723724615277,-0.029113023046213275,0.03996241318349174,0.05832061784623976,-0.012704791369555588,-0.025772152067736625,0.1182591870733515
HALLMARK_XENOBIOTIC_METABOLISM,0.03569111748704765,-0.00542895332773173,-0.01942710044388615,0.053252685464865536,0.04010517347289686,-0.04260983156536936,0.03773964117073268,0.031829527687331764,0.07822452269898929,0.053649825706455795,0.026596946029870453,0.05522269154844424,0.10922198685884349
