,MGH258,UKF243,UKF248,UKF259,UKF260,UKF266,UKF275,UKF304,UKF313,ZH1019T1
HALLMARK_DNA_REPAIR,0.09064101851357535,0.007571920877576125,0.08956924053077382,0.07768765770816272,0.1110545726089243,0.0628853424558662,0.0009647422080134619,0.12854454179919705,0.13485387498808468,0.14674644282707766
HALLMARK_E2F_TARGETS,0.04224486277332385,-0.010595246033465212,0.061390744619098166,0.03855854699258947,0.06672723717677566,0.04522986780245914,-0.01083734232332742,0.12608075964631413,0.05862253637842484,0.10823889319509912
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.0701821028335909,0.07871049406623258,0.10761390176641608,0.055929857699768167,0.026180884526681734,-0.02535318115588232,-0.02837638144639154,-0.1047739618251645,0.014105701389633305,0.03142674196847162
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.010959897059054771,0.07289864959075629,0.054500261061419815,0.012186277246163942,0.052703640789157624,0.03424462327875272,0.006034911757612345,0.12763134865374495,-0.07467407188780653,0.10798960061217186
HALLMARK_ESTROGEN_RESPONSE_LATE,0.02136826783576277,0.008724198958923306,0.1068046621924411,0.03625884612212634,0.04659787343381165,0.04679741313109816,-0.015957324635862802,0.0134027932110695,0.0893801401053436,0.0846515731052972
HALLMARK_FATTY_ACID_METABOLISM,-0.023999005101741924,0.011204811778391398,0.043747229440945445,0.016789474758441777,0.014881392637053237,0.009897218769515272,-0.023697031784147192,0.018814013761718713,-0.0289612337983356,0.09721890724102289
HALLMARK_G2M_CHECKPOINT,0.04665679866891259,-0.008806813077925253,0.08330014049958728,0.045905329017268154,0.11622668878379663,0.05362111835666885,0.007176129735834558,-0.038882340040832235,0.10751752215639421,0.0687706940303653
HALLMARK_GLYCOLYSIS,0.09074893469984541,0.056603477093613866,0.04816523564059306,0.027664343458180855,-0.00062963626748526,0.10381314181440553,-0.023394932381480348,0.15063539611370538,0.009801643503962948,0.001485343286878605
HALLMARK_HEDGEHOG_SIGNALING,-0.03951463719533486,-0.0011778868793388569,0.03799324765306281,0.02723784059847266,-0.0171927781096084,0.029928314498062342,0.04896485225733907,0.1499043981138442,0.029073285903866937,0.026901237322585106
HALLMARK_HEME_METABOLISM,0.04182650581522936,0.037444653253550245,0.12733544946205572,0.05809501514219531,0.10678694336162817,0.06088449493484892,0.004503608322521023,0.01632166839999413,0.08527130268863488,0.16816096152592042
HALLMARK_HYPOXIA,0.058185141073415804,0.0639238723022065,-0.060165312177743936,0.06409306511693574,-0.008432829117282726,-0.004294113243352036,-0.058991743214009004,0.07947944971160083,-0.09718785395558698,-0.08163461404276368
HALLMARK_IL2_STAT5_SIGNALING,-0.003974941000760774,0.0529360577941445,0.08444729460576282,0.07359463929083536,0.01383084534657497,0.025175921010269973,-0.011826017929778252,0.007186175517730162,0.006604063129976016,0.07360764026759262
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.07927670777420884,0.07932536679681049,0.10735328415276177,-0.019536614152584203,0.0638798071229061,-0.04928982552239507,-0.004686363687054873,-0.08255397883488473,0.06069004251115693,0.16163081209116292
HALLMARK_INFLAMMATORY_RESPONSE,0.017676436812585294,0.03124620948405256,0.08065290586889828,-0.005753672515805738,-0.008195410145115673,0.017868478342911283,-0.06649843168644545,0.024424008243096384,0.07829185366247199,0.0779800121586422
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.06216870223716503,-0.09758132202863329,0.1041047222921778,0.022310656967656203,0.05121036186848548,-0.012789923715080281,0.05034568627054535,-0.1260432789095515,0.13199880148410637,0.1528274981227772
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.09584879290069265,0.0609518024473498,0.11554059850776977,0.0315885613125904,-0.006630283429404599,0.0054217552852869,-0.035050625320052896,-0.11989818489498434,0.11243096361496145,0.07459688434895327
HALLMARK_KRAS_SIGNALING_DN,0.048862249547626725,0.017353364698318652,-0.03381841198911914,0.03195429969165284,0.031382074173769973,0.09496326450344025,0.03406141827408622,0.13467012573031636,0.05249661694368822,0.10954320572780847
HALLMARK_KRAS_SIGNALING_UP,0.017214873515246438,0.00398017796808621,0.07705978034883249,0.06460758451006907,-0.03208591405891034,0.04630922519346179,0.0524086105397327,0.11460869498151384,0.0977215486464339,0.16008958873932813
HALLMARK_MITOTIC_SPINDLE,0.05797492962870032,-0.001433355082512098,0.12423002112045747,0.03223757271132709,0.08428369356476642,0.06670890378015903,-0.005668037173428736,0.051779294855723024,0.12829539332554632,0.09826239809938914
HALLMARK_MTORC1_SIGNALING,0.07231317314923898,-0.016022748804731108,-0.033994211646994385,0.035877694481054365,-0.02868296377103197,0.05391906270028018,-0.02669189308916648,0.06262024900022768,-0.02891147823317135,0.040983938420751514
HALLMARK_MYC_TARGETS_V1,0.08831492287277472,-0.06560924086277398,0.07647235691584936,0.07933300230775453,0.008507507095963937,0.0495640827285616,-0.017932000030960956,0.10735191705019474,0.10627287773978383,0.0735398468081734
HALLMARK_MYC_TARGETS_V2,0.046983621502390285,-0.02494105806921937,0.07886518266572957,0.027370311212736136,0.06470267326756454,0.02697268874912385,0.09704033239579518,0.05817546354393257,0.028577977432714122,0.13557268761624255
HALLMARK_MYOGENESIS,0.05871801534912215,0.04015816544777837,0.10817875084106862,0.03716102331840321,0.0718833836233028,-0.004085764207252646,0.005134164818443056,0.06733287137070712,0.04748239664608393,0.15738927136874276
HALLMARK_NOTCH_SIGNALING,0.08683123946047587,0.01669394345230552,0.10387020278426845,0.015708907633819016,0.036989472209244235,0.049482495397040194,0.025784206300834205,-0.02442703525726991,0.1402676970870691,0.10760281160464039
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.08635384282785462,-0.0034434253859783573,0.02990432238720688,0.06343260059567396,0.002124475081558609,0.11234082933589495,0.03308100485797164,0.16269447021483435,0.09674891848905691,0.11175889293694058
HALLMARK_P53_PATHWAY,-0.010358504681509551,-0.007682712451035282,0.0073847221325302834,0.05074800018614024,0.04826853908482551,0.05341409773351343,-0.03137451075339628,-0.0012920445082983134,0.03520690766983051,0.06224551651628089
HALLMARK_PANCREAS_BETA_CELLS,-0.007893721967949593,-0.00405896266804551,0.0746218372544754,-0.003565116030015699,-0.03242673350595925,0.09682626400903242,0.053133813635655835,0.14076539166176882,0.11035016922610359,0.0843517446716638
HALLMARK_PEROXISOME,-0.0012637918716050358,-0.02247482029969599,0.07831081486026337,0.058058558167888935,0.0668973090299466,0.018596237534517897,0.01673422205312317,-0.007709813076302104,0.04218924039969772,0.0768641762516415
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.0987207000966358,-0.03687848130693258,0.08844259850575908,0.034272188186800355,0.012354528348739268,0.07691762184397374,0.05410135162455708,0.14722275469184745,0.12256500301115988,0.11433833498971291
HALLMARK_PROTEIN_SECRETION,0.08224689327016456,0.02261246493776499,0.1008690425607689,0.0930502432164405,0.07152289161898255,0.10984238665813414,0.026241243063463888,0.12381311923792179,0.11085394332256891,0.1309352907362712
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.0697759773146008,0.0063240887757111865,0.02915034757950023,0.055754116026702806,-0.1114132323777987,-0.01875579777551501,0.015440602728434753,-0.13949042047056784,0.06895074738143238,0.07341335105829515
HALLMARK_SPERMATOGENESIS,0.010125192794574469,0.009593920115930934,0.08274064067831687,0.04241532004139975,0.04792959087055747,0.05116955205934867,0.013916778213261729,0.13621286603696525,0.11725520108221567,0.07781537433132985
HALLMARK_TGF_BETA_SIGNALING,0.04923503407712556,-0.007527643367180837,0.11556295503659444,0.007129991170421391,0.10359796314015333,0.06735513049890739,-0.02406872045943041,0.0028446754541439677,0.12256221271757094,0.0741455084105526
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.008525474859698167,0.11131425027514617,0.10263058301248794,0.07900995342426781,0.0462532590985539,0.009779486523123628,-0.0036778065650692245,-0.08374359141692095,0.05067340094794917,0.05597498780884401
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.04450635409140091,0.003476999375578745,0.10423463746688158,0.059691313454063234,0.03497665161228184,0.05269692070858388,-0.03159473947191282,0.09224683316485288,0.14231250589619773,0.0728483775410377
HALLMARK_UV_RESPONSE_DN,0.055910107469903936,0.06243638926523864,0.10225553920423938,-0.013688380680543212,0.014819198919986298,0.01127650722103082,-0.008953406333627935,0.13864159624311412,-0.05906414604311479,0.020689338848785908
HALLMARK_UV_RESPONSE_UP,0.1032004083889953,-0.023895426362503025,0.047394928947297646,0.04168099729649745,0.06872055910622292,0.10663603598627291,0.06784707560537051,0.15245184789564215,0.10585220395080759,0.11162241731730548
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.029338612171951696,0.037892645793663395,0.09086961460914199,-0.020108399158342977,0.13567060467984132,0.0748991188608025,0.06979183837329127,0.04496834147435962,0.01066496247547946,0.10213500789650216
HALLMARK_XENOBIOTIC_METABOLISM,0.027137262671112102,-0.052934754613387223,0.08171401791218022,0.058693330144075254,0.016194134354153678,0.02637513416401694,-0.028763425701711896,-0.09172316768915417,0.06772307958607447,0.10261037875641205
