,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_FATTY_ACID_METABOLISM,-0.018631295838055683,0.039398197581648295,0.018928179404572205,-0.08204920781008593,0.015289857927127667,0.03964662250606985,0.054019525431213515,-0.158296050657722,-0.10164114583030882,0.01891806043390211,-0.021746117679161372,0.08115266662158231,0.09276781017461513,0.02172172077729537,0.03396364642590529,0.015996572263768175,-0.002776128148998117,0.030250333589810174,0.0002949226194752366,0.06539241861436891
HALLMARK_G2M_CHECKPOINT,-0.026703343781484347,0.0028619715867847233,-0.0158300096376512,-0.01310533133400448,-0.0278993491497322,-0.046854010363728237,-0.15678092783329559,-0.1438700438245788,-0.03904236651562267,-0.008303435808365877,-0.022156928692539577,0.010435771828748965,-0.14782823075836476,0.07488207329461193,0.030780750604315215,0.07048986187080108,0.08272131407968211,-0.022855625240068646,0.03789032132893568,0.0008627357040551368
HALLMARK_GLYCOLYSIS,0.0007348302884753107,0.041797016627097144,0.004278144572124621,-0.10439891132757516,-0.01864674899069473,0.049564407442289085,0.1003787782332123,-0.07195729497168664,-0.011013512686581458,0.06219104476094074,0.12106048798746981,0.037034695885367924,-0.04030709715531905,-0.01754253519334506,-0.012256346901131792,0.12373182486395443,0.03468190655591726,0.003836742880614685,0.04854201553315565,0.1245034311226216
HALLMARK_HEDGEHOG_SIGNALING,0.07493927180517068,0.014656646217956008,-0.012214342165900225,0.01378860697750658,-0.0021806757640580447,0.0669422119116244,0.2200124033142373,0.21473848308723048,0.10534021122066797,0.10256715629506787,0.12304585825463485,0.03906170970792603,0.13891309283095893,0.06289028806157565,-0.007674786664773469,0.04218704992813091,0.05413533421994689,-0.02903512990691122,0.07536232411140693,0.11743896373527098
HALLMARK_HEME_METABOLISM,0.03534484181705721,0.09718520603352837,-0.02273198618507254,-0.005445646822952919,-0.009428028416964145,0.03940626525173075,0.05815332683283043,-0.07187071514019339,0.002763945220819521,-0.012487806884630387,0.10466337165475281,0.07980134583121869,-0.029881366418610483,0.05894904109252258,-0.009494937435707264,0.12774157747412102,0.049703092310326394,-0.025486009688958696,0.09686684509956368,0.10346015433883624
HALLMARK_HYPOXIA,-0.14044678913729441,-0.01375842958942457,0.06401374210940133,-0.041886299687191056,-0.03758132232060473,0.05192459988844258,-0.0016671285804494209,0.13802716070798876,-0.12360448833320972,-0.005736728718809769,0.016581524054638547,0.04041904402785686,-0.11707718530139105,-0.06464780417410611,0.017850747778588017,-0.07187015170060618,0.11609599516259707,0.014569654707377304,0.007293688333795416,-0.006990298301659432
HALLMARK_IL2_STAT5_SIGNALING,0.01750868155077052,0.06117137986190471,-0.015753353865294778,-0.020592096329163347,-0.0017944931739911536,0.03659335630238722,-0.027458315503123314,-0.12010465544941563,-0.032131502687312435,0.028360425015505526,-0.026271256909127204,0.010626761706986856,0.03824981867042203,0.10805850516895697,0.009154934775810808,0.07195505535051569,0.046862493985641906,0.04014520975432006,0.09873560791077111,0.06412029869901573
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.1066512817104493,0.07396191600423929,-0.07894784644187541,-0.037925551699293104,0.06498513072516553,-0.07187827616869354,-0.1388813190965677,-0.18528734625675544,-0.0715598626674242,-0.07441981075171407,-0.10163912451304269,0.009324034868702119,-0.14386679776110736,0.1420482211443238,0.010183286279155837,0.06478321090517769,0.08590984317142542,0.03660749337397345,0.057422952972704396,0.08516250401243187
HALLMARK_INFLAMMATORY_RESPONSE,-0.03598539151156805,0.06642679221731577,0.03905037746725994,-0.06223648643760608,0.0231686038862298,0.07667372623057638,0.10256336913282516,-0.09001731578224181,-0.10225204878643149,0.03609797022462022,0.09068854841249739,-0.042728227862716274,0.0115867710740152,0.05628374460260955,-0.042491447843116044,0.01412774115115273,0.09718815868874998,0.018143031978180277,0.010887485321821844,0.022445803038392144
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.0938575638344462,0.018798818454548623,-0.03310108873749503,0.039805983686748016,-0.011269345305356088,-0.0245418754366164,-0.13460821310107102,-0.16889236517058956,0.04969360117776375,-0.08257399202890597,-0.0961230023167475,-0.0007369315868825321,-0.1277118672216237,0.03657984529836723,-0.022150710020639546,0.13743996106591658,-0.07029294160694327,0.05651894692054285,0.12453507641827827,0.05238784329541787
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.12824555944151841,0.1144724904823108,-0.008352439552754137,0.021892508855314394,-0.014052029986677792,-0.018813577270576837,-0.009565746172683931,-0.1310255595080561,0.0032942517653837358,-0.06955774376744306,-0.0977976320773918,-0.030775184353487084,-0.13414283611611535,0.1496999693607447,-0.008681348055896015,0.037723601343259756,0.12936282209627606,0.024987703667028845,0.05493670740962522,0.039740572751491794
HALLMARK_KRAS_SIGNALING_DN,0.1169959242515543,0.007755922585105028,-0.03971327375630306,-0.06779496672043969,-0.055330912172494515,0.03203067252649756,0.15279866454232174,0.09896498122777565,-0.05397019424479234,0.03657200118539145,0.12829112520271993,-0.02006454104438466,0.0045280563087756655,-0.02087496536443451,-0.054927480498928656,0.13484847445783277,0.017296864200584783,0.006179350514378328,0.05827724551262766,0.05706576197794242
HALLMARK_KRAS_SIGNALING_UP,0.16548097903500825,0.05356344996851115,-0.021486442425081104,0.023167969964178144,0.026887528662125206,0.0877968168315869,0.23677217837322162,0.13303619418615553,0.08260142293504998,0.0974741029788488,0.12735005617513662,0.039675291945270676,0.15565655382867244,0.12604017938851972,0.01669191238352487,0.12370313027999923,0.0685641310450318,-0.006664874799580576,0.11453714817577533,0.10745760253784264
HALLMARK_MITOTIC_SPINDLE,0.09467917738604996,0.0712245976589449,-0.0012924515915966467,0.0006282963468026726,-0.010583934173679407,0.05172489079037974,-0.0389656481530278,-0.10030764892914308,-0.03860540727122422,0.021213642448802066,0.10385541210636898,0.0731560929671681,-0.04544860848403,0.012820801996900227,-0.016072036550230474,0.1403056889926479,-0.02648924274102659,-0.037063163752330326,0.10430320382630373,0.14056543504520425
HALLMARK_MTORC1_SIGNALING,-0.0938625246278925,0.003137572626524487,-0.01784418434989729,-0.0843257452301538,0.007820839084979285,0.03679312334007198,-0.007704945976689443,-0.07421710260672616,-0.07258965671862538,0.05278072688505999,0.0858834261799792,0.03530332284209948,-0.14741432507050317,0.033756319486262815,0.015761020150792775,-0.005964401792480213,0.016424074144984677,0.06371267232083341,0.015606687036760722,0.03896091370884013
HALLMARK_MYC_TARGETS_V1,0.0030328412970184924,0.011226155166310908,0.02259968982799159,0.0021384159074804726,0.0020483534745099562,0.04759326814504716,-0.11316218215617407,-0.06259613577428828,-0.02766305034841889,-0.008863462795902789,0.10865143667810961,0.054769238360115824,-0.11436447614029742,0.08504032986832562,-0.023369121255983547,0.13773988984672678,0.052446259323608316,-0.0655334885033249,0.08845705235308325,0.08071177262156838
HALLMARK_MYC_TARGETS_V2,-0.03178475289806678,0.026411982327450345,0.020253377271639682,-0.03737763042523079,-0.005837439850420635,-0.1265868116840223,-0.101851916406151,-0.05569402682712496,-0.004095305193377902,-0.0003036924686174805,0.0814496867485424,-0.04417807019516661,-0.09288062415521828,0.04140649157070497,-0.031723000100068774,0.11369259379807939,0.06775785560091098,-0.010846560946319845,0.05743446926260482,0.056791383033166686
HALLMARK_MYOGENESIS,0.07850477064293997,0.07024329651524533,0.0095329244052551,0.08759252939998313,0.0424235077249009,0.06741364203482483,0.11259499128841295,0.11287684333820165,0.03724755543140264,-0.020770415765401343,0.07038120406151314,0.0869806669307214,0.10893897636529415,0.057509803340386696,-0.05748428887728461,0.11679791881671894,0.0017372097137414457,-0.07017799718604957,0.10205942218104168,0.10490085368188284
HALLMARK_NOTCH_SIGNALING,0.0008824394119874856,0.031369389137037754,0.022467692891388846,0.02871022105344159,-0.01956227823913411,-0.0065409391121522865,-0.06693239137103413,-0.1113798510403689,0.00012577125815666724,0.008109592305410465,0.03287343516602161,0.020868486017371072,-0.06160476813735555,-0.03630182994579279,-0.03251295680298293,0.15054390781311025,0.05493802686941514,-0.027725084566279198,0.12715932751939057,0.07954099843544135
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.1001582053254865,-0.0438629443298635,-0.00216829365976566,0.02319225820968919,0.013663781582847315,0.05261535781684062,0.0969950618479626,0.19776564443599953,0.02560639523867544,0.055450105869908665,0.13330850487043922,0.035924481985911694,0.07295029885029176,0.003367320001709391,-0.02486170511283284,0.14208975839514193,0.08550419950591419,-0.03403619065586074,0.08841972220779244,0.048356789630661146
HALLMARK_P53_PATHWAY,-0.07050752248217484,0.0060765921485225645,-0.015475801406848932,-0.023155235046261543,-0.009845590532422238,0.06895450063065961,-0.10392869566050318,-0.0952939819405238,-0.017512437422578842,-0.031754606242239386,-0.022729022404217283,0.031105884963666244,-0.044262114599313805,0.04042042041939742,-0.01956121396876336,0.14389666827520284,0.078536457527316,-0.011453862233523404,0.07854772808890412,0.05508956508049815
HALLMARK_PANCREAS_BETA_CELLS,0.11854160949843916,0.007730638963376513,-0.0028628562455892824,0.021642759037647813,-0.00035175795096908713,0.11025456456308605,0.1850200627963835,0.2382635880240666,0.018647570692922513,0.008010380428610209,0.1279993361185673,0.0396384837944091,0.08714188979696669,0.07630003326503502,-0.04812094137313752,0.14098693719442254,0.017888496889946218,-0.04399937272458075,0.05816060039724218,0.12742099228941
HALLMARK_PEROXISOME,-0.0430413852565647,0.04645839450791822,0.02418527819768211,0.05984215691792947,-0.00037729102575247234,0.002265326849719488,-0.019561134973103862,0.011633344300634743,0.05816724610165459,0.010119414595413287,0.015901170624810154,-0.004586865273208804,0.009414595612905075,0.033797599815632864,-0.013249714727524547,0.10165824069313535,0.014263755360660022,-0.01686300330872738,0.030091153115739133,0.022849300565868823
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.10076108463272662,0.03800432821667513,-0.011395864931416396,-0.0214882029838844,0.01493633364249989,0.06365754978179455,0.08342144409552817,0.0780848307153915,0.028303441287674598,0.05737289316447537,0.14905382092368213,0.03162964502265054,0.13719325505887428,0.07146777023146401,-0.02379201928474478,0.13397284244587937,0.09173998458821682,-0.019887106069089083,0.132039956278506,0.12492441225757062
HALLMARK_PROTEIN_SECRETION,0.04666872559041302,0.07736495641295005,-0.018661100467956857,0.004038150569884845,-0.018316210403078077,0.1042319550644675,0.14895899519869144,-0.053037481752623725,-0.03919092972622251,0.011784079574449184,0.14064994094836136,0.10088487968474501,0.022441394816735037,-0.0406612533857465,-0.02000856637559539,0.13464657966720092,0.07697916678966268,0.007460966351382026,0.08266655189684693,0.1345864468262616
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.00156010319080026,0.07000944777533416,0.04203390016556319,-0.0068876818700533285,-0.0021382022976610044,0.15891910998143094,-0.01617806816395971,0.02264272654566431,0.019404234089673213,0.0076519139650919445,-0.09958878035884841,0.07613024441594526,0.0750202473664824,0.13071802447359335,-0.004566063152636974,0.1185412396717153,-0.07692715588302092,0.02019873862394675,0.043597328118094004,0.04349564666912833
HALLMARK_SPERMATOGENESIS,0.12004750122011741,0.026802410730021372,0.0008945155811645181,0.016519097260660295,-0.036645163684619564,0.01796696790429794,0.10162847871507978,0.06877053507295429,0.05353846329217141,0.018221800936771646,0.1200198920180414,0.04292834778525929,0.1497527988107428,0.03295747848555517,-0.03068439612095109,0.13732807429834284,-0.06026461023585645,-0.015782470318860976,0.05412059409546744,0.1221960744655098
HALLMARK_TGF_BETA_SIGNALING,0.05096666618647979,0.07218464013677263,-0.007936088150428398,-0.010792396892389073,0.0284301267240459,-0.08036703300238777,-0.1203327993202824,-0.05017740125527333,0.01971571979877598,0.012400473923092369,-0.0375066968122492,-0.007024878276025159,-0.11906115259105957,0.11945393937513409,-0.030918475737626697,0.15319669421224041,0.028148899040181845,0.0022711110318998557,0.1380883284670855,0.10107626652324052
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.08923761568600566,0.09561872463505933,-0.0056385253778648186,-0.009613260642437728,-0.0035207923322562165,-0.042531118491927325,-0.0706728149795403,0.22314733976710785,-0.1148399294055474,0.03702500717645157,-0.08213841935529119,-0.052956837213544224,-0.11696456625842626,0.1658779324723278,-0.03129969748368694,-0.018041090258963166,0.06152087721220322,0.02889883243172812,-0.050450433002910855,-0.005120790255933262
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.0533489239207617,0.0625256024724762,0.0010016709429208751,-0.06403694731482394,-0.0025593282263673823,0.07487734863479104,-0.08095842638913925,-0.035131406700166505,-0.02416131159465069,0.05676109592112547,0.09536190409114072,0.05966748313201151,-0.07473040255423746,0.09783299074516935,-0.001853300651364238,0.1621956103566413,0.08634607861246527,0.02416751524314984,0.10170233579094057,0.1005835253322618
HALLMARK_UV_RESPONSE_DN,0.022333558443294595,0.08777604691848837,0.017824759188253065,0.04821653013445834,0.02054646150474071,0.04001283164222584,0.16341757395135476,0.12596246174477008,0.052195268960147034,0.008190945478552057,0.12351614355609385,0.05954162777185481,0.14011355999202524,-0.0026384019469669765,-0.027502132858953587,0.09125394140216178,0.08898704108872403,-0.013803848517083713,0.05277767213605625,0.13462589344189996
HALLMARK_UV_RESPONSE_UP,0.13869083157560763,0.04369617847217388,0.002422171250745682,-0.06787691388058874,-0.004970163435442611,0.13414202777171583,0.11004934700172352,0.22502757980561408,0.017531183028091632,0.0597246276437172,0.135857704404077,-0.012175076945975636,0.08958132201467613,0.04924112841054803,-0.023982111584168322,0.1390722977448122,0.007442422013943674,0.01688645170703079,0.04666241592254749,0.13512945747966262
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.0486426161160405,0.0022308057417459405,0.006977116632667432,-0.07175815531512843,-0.04210184812343426,-0.19142238020229815,-0.14338497764018712,-0.20727559760600547,-0.06980873284516588,0.0633274025983779,0.06005212213994394,0.02815165809114478,-0.14330556314824966,0.006580422653536869,0.024160373140320913,0.06723447465068452,0.059597928637641066,-0.008612626493910213,0.10872252298029937,0.10005683717103261
HALLMARK_XENOBIOTIC_METABOLISM,0.05396959471560862,0.07814060143817077,-0.010204066114777161,0.001098333650228324,-0.03263120368754315,0.07980281520828529,-0.02418198254257857,0.03362905099467852,-0.031848500954365755,-0.01832609629585576,-0.07480374868688255,0.04610555840754277,0.0035709125043983116,0.002977757490458865,-0.04124242322867814,0.11474838015645544,0.07659533331471303,0.025906235334783922,0.06293446096111449,0.030014965697162197
