,UKF248,UKF259,UKF266,UKF269,UKF304,UKF313,ZH8812bulk,ZH916T1
HALLMARK_HEME_METABOLISM,0.009163150281339119,0.006316262344487117,0.013664570608645359,-0.008769237830465241,0.021114807716095713,0.12231049353661547,-0.018503635281229346,0.04497741048736546
HALLMARK_HYPOXIA,-0.10726128211972846,-0.03123202859931102,0.017258753589294084,0.04413048134554449,0.009412611992259142,-0.09410712663952162,0.04660939414910583,-0.039277710592550204
HALLMARK_IL2_STAT5_SIGNALING,0.01163081778597583,0.0013815061359958864,0.05928605323443663,-0.016494431720574864,-0.00850178744690105,-0.043297710251532624,0.05040865538813247,0.042016186509656835
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.10026340004726418,-0.030218154273091945,-0.04877456485767091,-0.08279127484430221,0.06138146688999392,0.05462810811827844,-0.02574850627797876,0.005132087923282749
HALLMARK_INFLAMMATORY_RESPONSE,-0.008479908234757699,-0.005687574356350375,0.031628319136148476,-0.05134349291402648,-0.01159888223655798,-0.02173974859825183,0.03034353990481785,-0.01629758559138356
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.10601803068309064,-0.0026953169025512058,-0.04155902975420745,-0.07520582962855159,0.055492854060565394,0.07270376200109731,0.011225866939902854,0.07672906443588194
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.007786381379624266,-0.03284914714097674,0.046491382421977805,-0.05890570344696534,0.056146898962229845,-0.006419140296646953,-0.004372594491318558,-0.028463410201699395
HALLMARK_KRAS_SIGNALING_DN,0.03353726512229296,-0.04248766625079282,0.07164666401546241,0.02591879467733057,-0.04539524040633875,0.011771599872045175,-0.007624384395714767,0.030467195434354874
HALLMARK_KRAS_SIGNALING_UP,0.04735879897851261,-0.01971159566540803,0.05124176505110678,0.034684126813810445,-0.0303286986043987,0.07702743214692573,-0.007414254115358814,0.07236206533624476
HALLMARK_MITOTIC_SPINDLE,0.04301474615004527,-0.02681027286218544,0.006406202658230406,-0.01116278357896323,0.03683842152762819,0.09193104828182193,0.03403406747719873,0.06047651405957304
HALLMARK_MTORC1_SIGNALING,-0.07636929568134551,0.009864439015242006,0.002117119725274432,0.0025467898058428792,0.02364534039124243,0.00853787232275609,0.06474950472397792,-0.008807917199216248
HALLMARK_MYC_TARGETS_V1,0.05973817740222834,-0.02773988684824687,0.015038367017890845,0.004984824705137752,0.026207167927473293,0.12080780962603926,0.05870572362001395,0.08285635573590606
HALLMARK_MYC_TARGETS_V2,0.0001558088154510419,0.016163391778330184,-0.03390328248640649,-0.007875881183593643,-0.009158947931464222,0.02603331818526988,0.013639292348917972,-0.009296865193915014
HALLMARK_MYOGENESIS,0.04313903455267198,-0.002134744392224735,0.05163786342210438,0.04632936638138717,0.05137472019055289,0.08794945668570275,-0.004885509538262133,0.061874093159359676
HALLMARK_NOTCH_SIGNALING,0.042099028096718054,0.022906872931357604,-0.007645038094391626,-0.013384244036907572,0.016422180582408914,0.058075751213523964,0.03160317289452755,0.06717144761821621
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.05549820540599934,-0.023315477868560464,0.09473507898763078,0.07217999204167759,0.0055157698232064485,0.10104146728355692,0.0645870464360768,0.07592422549376363
HALLMARK_P53_PATHWAY,-0.029403688375454932,-0.004540767134569266,0.0320095154461591,-0.0240245817483545,-0.024335179738217985,-0.017362088128837782,-0.031824204441954926,0.06424427137363052
HALLMARK_PANCREAS_BETA_CELLS,0.04038255389050666,-0.016180905133224063,0.08592184343158947,0.0703440896277948,-0.05135414344021163,0.1276084956168592,-0.04283449423829136,0.06118964202102095
HALLMARK_PEROXISOME,0.023086691023179073,-0.05223804933293213,0.031851510260369774,0.029842373846241926,0.04142664819582426,0.008451086010229517,0.015515584655136815,0.018004442958027708
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.058449224942765284,-0.035131748743704554,0.08228670350445594,0.06658006979594557,0.001836471808138007,0.09571620853440313,0.01518324807924352,0.07521310657572311
HALLMARK_PROTEIN_SECRETION,-0.028908782136412643,-0.0367339946116574,0.03885681885315861,0.016398714850099465,0.020908408248606188,0.09499781170883378,-0.022071270358877484,0.06608064978326313
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.0332799875746113,-0.017166310487778506,0.07624054807742706,-0.03457761363694634,0.0793288611736049,0.10258862374826326,0.09392077007511725,0.03927712167697853
HALLMARK_SPERMATOGENESIS,-0.018541624494527256,-0.02538290443059382,0.0588513238796655,0.058540853730559006,-0.0026161669673762616,0.11065270646526311,0.019894752080140354,0.06384357826650436
HALLMARK_TGF_BETA_SIGNALING,0.059096013801764435,-0.013461936548171134,0.006860492410554158,-0.01004642409064373,-0.006327619314673323,0.06926343701908654,0.061357672372064014,0.08569319906225907
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.0662292003303788,-0.03400089517215571,0.0010286037965721248,0.051473543644397525,0.040275143291629525,0.015007600626431746,-0.016216136221997756,-0.06358845162777116
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.014372604715140767,-0.037348909744670394,0.025527804909129714,0.011641709725176997,0.013991788934875148,0.11522166756305499,0.05600753559910388,0.06803073601147654
HALLMARK_UV_RESPONSE_DN,0.011404611891979603,-0.014901795876289916,0.03762218784463259,0.07137060599096913,-0.06631179151207478,0.04620785270756164,-0.042870769794292,0.04865861403854456
HALLMARK_UV_RESPONSE_UP,-0.012318091513267336,-0.010987520581951309,0.05713805616183579,0.08275801258714746,-0.03132715444846908,0.03689105283368644,0.0310197753873696,0.026334574636552484
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.02653172285647952,0.01495731508155339,-0.04103387122622109,-0.03716664964755402,0.006778465646897342,-0.019095895298493037,-0.023395659941522633,0.04137977237319243
HALLMARK_XENOBIOTIC_METABOLISM,0.0023735818435778587,-0.015097383538710492,0.025850994478735043,0.016701589194365533,0.06212193603898393,0.06343818074776797,-0.0522507986017914,0.03905197084084406
