,UKF251,UKF259,UKF269,UKF275,UKF296,UKF334,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
HALLMARK_MYC_TARGETS_V2,-0.01407903522751057,-0.04590074523985408,0.06419752361448922,0.11344576591074762,0.03958328696388205,0.050251218061881854,0.025273136852872382,0.05975472788287997,-0.0048282318014869355,0.06750158245617438,0.04739074487394027,0.13337478909092126
HALLMARK_MYOGENESIS,0.026025271530226938,0.002644578336112529,0.0013323243767902442,0.01537887112965317,0.031862374158897866,0.020645652901534427,0.04216157043842668,0.12326640338509938,0.03332206084576493,0.0352939494634794,0.06492323047586676,0.06686960214966778
HALLMARK_NOTCH_SIGNALING,-0.016984770491564622,0.04985792281678913,0.09540592149091054,0.019902760300775844,0.057775407902843835,0.04248793413784744,0.08150821952899136,0.1345171100735266,0.033667325693079654,0.042210456942692876,0.12344249040308254,0.13257227834063193
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.07843986476623241,0.04537988858392049,0.040808122834804776,0.0038251274419818164,0.04379529427092427,0.0528723332047479,0.00089420782161001,0.1282043136106599,0.033683228491441404,0.050179184232751556,0.1440571113528466,0.07661145957803678
HALLMARK_P53_PATHWAY,0.07621703920458703,0.017670371369057795,0.09248307492469601,0.10024202058852084,0.07153180606627321,0.07376641490592223,-0.01012947565853481,0.1550102442574563,0.04449401399087243,0.07280868142426732,0.12960354712398067,0.0910915353669276
HALLMARK_PANCREAS_BETA_CELLS,0.11877690617247585,0.061112010509825815,0.027995200040152362,-0.03369796932358064,0.05027824695724356,0.03834470746955635,-0.11015105323716584,0.10845711493295888,0.0331265242020896,0.11669930075717663,0.12650290175006418,-0.03129726765813465
HALLMARK_PEROXISOME,0.08821325555101062,0.007758903389543818,0.0444696251053164,-0.08749001955468966,0.003994639600117923,0.04121925648840624,0.022308131970691827,0.10378007937043049,0.02998825241814561,0.02454850655661238,0.12056850541775867,0.07590922501993655
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.0597518774337155,0.019922048806479627,0.04519307179141603,0.01045963882068842,-0.04529280963970044,0.059878670514308736,0.05088146482614631,0.10651264730709059,0.02774086114432305,0.07915755732229063,0.12192884912199849,0.10020245960444243
HALLMARK_PROTEIN_SECRETION,0.0902409838285573,0.0032265974879604384,0.06821438963591117,0.017178484558794078,0.04096526894319187,0.04449275594600512,0.02535098328042687,0.16885951205717326,0.044741127192085145,0.08317673226138722,0.14977694361521787,0.10977733450501836
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.07095565997781296,0.028577429275481448,-0.013394694538645648,0.02153681509890307,0.055128417573291774,0.02638285859425436,-0.05054818908357564,0.10232667271683642,0.0591076015839916,-0.05178651786493396,0.09453364814196151,-0.007587457632983546
HALLMARK_SPERMATOGENESIS,-0.0032353646492427313,0.03052432112724012,0.048452744718353195,-0.03350165389758886,0.023733178270757913,0.01611841097889646,-0.01472706651612422,0.14527699234785216,0.030417205761679868,0.0737720974311709,0.13352218943135077,0.0676396956432822
HALLMARK_TGF_BETA_SIGNALING,0.08123493953889577,0.04106700060176031,0.09956606490340768,-0.031216257255856715,0.004290262074936042,0.05725055604032521,0.012638210178862649,0.12168043629039027,0.008087837222756954,0.02655451625508214,0.04333819802807742,0.12688744657864548
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.12144020485197847,0.04287664515177427,-0.058046580914226424,0.12016949271008372,0.003644029435161539,0.023446008553141207,-0.08376494505185811,0.07272817284260348,-0.009121190552616018,0.05373488499143648,0.03480500163009012,0.11147771443816917
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.08446267356815064,0.003603524433163713,0.080187310309351,0.04577537272531183,0.01753071539598343,0.08983604325701237,0.059750758684673506,0.1380888985420754,0.02417767877834069,0.02194955581235007,0.10577559387569697,0.1268206787710463
HALLMARK_UV_RESPONSE_DN,0.034942720139790565,0.017040996993766863,-0.02632399366319179,-0.0825592148260619,0.04898391279535491,-0.0003344710590639358,0.006560032258013826,0.109238532475375,0.026330283405814406,0.013045646595412784,0.015104273063070873,0.13329484476114845
HALLMARK_UV_RESPONSE_UP,0.08406067422246898,-0.010331194039161834,-0.04153489382232147,0.051309376135779614,-0.03717784224109,0.006443689885658749,0.028953261729476983,0.12558642400696823,0.0062277304370346965,0.029400808802542255,0.09664969685295816,0.060273733903445495
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.10496926753276548,-0.03494697082497232,0.06321062807637431,0.07910446730997983,-0.03310622575330749,0.0641604750194671,0.005058923289423705,0.12549361547705584,0.03807872767372791,0.06023299998139665,0.07229461692714528,0.099946450259584
HALLMARK_XENOBIOTIC_METABOLISM,0.007598734035176797,0.02476292004487754,0.028750451471238052,0.03971306834424522,0.038993041714085616,0.07562807803740598,0.003322770098445886,0.15632138989515784,0.033768862973367265,0.08635981215727204,0.13105808355133736,0.08726317630193332
