,UKF243,UKF251,UKF260,UKF269,UKF275,ZH1019T1,ZH8811Abulk,ZH881T1,ZH916T1
HALLMARK_NOTCH_SIGNALING,0.07700942383863109,6.59942075399106e-05,-0.020306476414221526,0.07321884221739795,0.025542064365340778,0.005203896841262665,0.145980670028422,0.07166662438388317,0.14199740023369098
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.06431006781830399,-0.01842389758147643,0.009514475208305936,-0.00629450710295761,-0.003525491512167484,0.018941389409520656,0.11865147239246147,0.07786817730312365,0.15840640600139724
HALLMARK_P53_PATHWAY,0.011474169196940274,-0.04478481357280711,0.020597338561156118,0.05597198276333149,0.027677622993083222,-0.011035412641326308,0.08721543734121091,0.06900455548090002,0.14687586382912854
HALLMARK_PANCREAS_BETA_CELLS,0.11798194954551282,-0.01806485104167266,-0.0313140722054119,0.004257965860483981,-0.011004200653415543,-0.00941163577092412,0.08005359241613798,0.08911631428730407,0.14994200857495835
HALLMARK_PEROXISOME,0.11013766135147623,-0.004941686199851372,0.03174079810077253,0.005539893720200356,0.02172536980229811,0.011591251692832183,0.11531602021493022,0.046521404275966204,0.06134764172818456
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.10655278250724826,-0.05189819618650217,0.008122253924377473,0.026427531162189762,0.02383200453453651,-0.0038850540563662196,0.12786534724671228,0.03932348817262196,0.0836631697715681
HALLMARK_PROTEIN_SECRETION,0.12147079269499171,-0.005354264008704569,0.006770455874426855,0.06528344550739142,0.06931793772184736,0.040268260584703126,0.14383190985814456,0.009822383479654556,0.13957037650024776
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.01997841354830244,0.04986825803860946,0.0034621456719372036,-0.03429493040161374,-0.030640621158422122,-0.05736913269414801,0.08636478838444862,0.08656322589167312,0.08678453997988461
HALLMARK_SPERMATOGENESIS,0.08732789585192204,-0.037038835626476294,0.005843515075270794,0.05477251963465824,0.006586749937934862,0.06961661598578332,0.10854468089718759,0.05832255681496001,0.1620883383738339
HALLMARK_TGF_BETA_SIGNALING,0.12064386997934629,0.025938131370355146,0.02695678947923942,0.05845014571477797,0.03373401158693384,-0.027299438249524615,0.12197646394805896,0.00734088548288144,0.032897328024561585
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.05772606879762646,-0.030011339504590277,0.02716851088760928,-0.07324272767115042,0.06419170709579712,0.0003926947952942571,0.0212764778482359,-0.03247889017273171,-0.010446147381029482
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.0364828936186458,-0.0778333773150304,0.05200998495816317,0.05383910868532486,0.07474231305301199,0.0041782858649863485,0.1420165214805558,0.012784226050582303,0.1001963937618313
HALLMARK_UV_RESPONSE_DN,0.12617771203809774,0.008209702320761493,-0.016735034930340436,-0.010342108628927097,0.029914200187856538,0.06281100978863725,0.10685601486378131,-0.013432045967519528,0.019584284287509277
HALLMARK_UV_RESPONSE_UP,0.10214310614184083,-0.0305954311338367,0.025082700393124838,-0.0019345265233535127,0.050832892382675306,-0.02702077380190246,0.11355192116825681,0.03833333400660099,0.12985588975637757
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.0746976297482354,-0.07188182142925933,0.02430061295671145,0.058084822142812936,-0.02703100633748947,-0.03844847375989372,0.03145817479812465,-0.04641437722312828,0.09680866743647791
HALLMARK_XENOBIOTIC_METABOLISM,0.07744771133180614,0.02430457634328924,-0.022306212139923398,0.036404467691166884,0.0069051982000948205,0.01919610175396344,0.15715230519879356,0.028328909584396215,0.1434662719599998
