,MGH258,UKF248,UKF260,UKF266,UKF269,UKF296,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH916bulk
HALLMARK_HYPOXIA,0.06390868021882794,-0.07634719996657699,0.020424850536972135,0.031476422433005455,-0.01439279903642501,0.003815245877946378,0.1257546054003719,-0.02697402586311547,-0.0720960979865579,-0.03739826606452836,0.040615801078926574
HALLMARK_IL2_STAT5_SIGNALING,-0.043019574864792874,0.04165515953821914,0.06629071374170165,0.09746864543795644,0.0611574314011537,0.005288436752287465,0.013479950088516258,0.16522633175091436,0.08996703597497839,0.13539332090468195,0.04582001869457681
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.01205610420845892,0.020279527195761163,0.009696431371648712,0.01522482041300552,0.04003782038776367,-0.06775531342226279,0.04786237516616444,0.05445585163955478,0.034101203935180006,-0.006954619037551503,0.04356695178517913
HALLMARK_INFLAMMATORY_RESPONSE,0.05948298496394886,0.007149544039524628,0.022122291840778595,0.005933277664413902,0.02821628867846807,0.0025749612083788022,0.017148324686448325,0.03145300962327708,0.04229734724597667,0.06437195841041694,0.002391924012166958
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.059310698992710575,0.08473960870659655,0.025347029579021983,0.03252730677006901,0.05425424945518571,0.00731013678080493,0.04558450206702611,0.08161870895026117,0.08502988729334447,0.09594374444266135,0.05564475210249357
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.05610947932010402,0.0656306271852805,0.03842999512619222,0.02140530825234583,0.047587805537869794,0.013400626198748974,0.03522265070177397,0.06895392584148158,0.05464093720839354,0.00590251859975047,-0.009128968594702332
HALLMARK_KRAS_SIGNALING_DN,0.0861994012431625,0.007408412968757367,0.0228673137097937,0.09599989510739777,-0.04694278469494712,0.04841651536019435,0.006921002457524423,0.15279883367423835,0.09849459350653002,0.08575091742444944,-0.014416399831155493
HALLMARK_KRAS_SIGNALING_UP,-0.0005926782799602922,0.020886267537119797,0.032842419568000145,0.028847579980110758,0.04865566374846712,-0.020438068728635038,-0.04339795819504391,0.037756291999110854,0.09818310802998552,0.09309865209126553,0.0580232563230575
HALLMARK_MITOTIC_SPINDLE,0.04878407773969723,0.030012644741668842,0.019422486556730553,0.06663895085403755,0.06161788987738466,0.08267562409337778,0.017029117175963535,0.13543712088945759,0.07597650227328215,0.10147016668306492,0.03957815441873408
HALLMARK_MTORC1_SIGNALING,0.07003695107487169,-0.04681638504145523,-0.013803525120929045,0.05281643178659604,0.02933971969080376,0.027704944829140224,0.1163397810977922,0.02790743444564111,0.020418388948091313,-0.005618023863166936,0.06539819116238424
HALLMARK_MYC_TARGETS_V1,0.060691188702551566,0.012521551100161451,0.027630250357721247,0.06678335366595803,0.07910698790438789,0.03401211023950351,0.08909505107990223,0.03861929477269943,0.14536074846851726,0.11578838867548828,0.05846619432378979
HALLMARK_MYC_TARGETS_V2,0.07386642477903314,0.03384303637915446,0.06455634745692827,0.020071070257351276,0.05526076403569028,0.039274792661306894,0.014852686121323122,0.004017563871838543,0.0443993657387839,0.05791306535306609,0.0042555168613117875
HALLMARK_MYOGENESIS,0.048181475487635655,0.016736733156341742,-0.01597300251977287,0.05724539001731019,0.012670913612330772,0.07511085585729854,-0.034063410503322136,0.12417543933080374,0.10228249298292046,0.11215886212343164,-0.016000165623000464
HALLMARK_NOTCH_SIGNALING,0.08081858229813484,0.056900969782300526,-0.007168075881855489,0.1083378650817532,0.07993696732727448,0.0053771974548240935,-0.01887162750140166,0.11462358743925725,0.11913627423056027,0.13004499562010857,0.05173963518493069
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.09703739181082119,-0.0027033936463721326,-0.01802622880322193,0.11407321250641231,0.037660874722819315,0.011910900314240917,0.030520237809218476,0.04639991424506188,0.13349086742313165,0.12039899181774832,0.02818780088704005
HALLMARK_P53_PATHWAY,-0.06747579477302187,-0.04042826503106548,-0.046571751575683405,0.10053001449924577,0.0682680028651758,0.061079463601427283,0.04081617806194642,0.0008480012052831313,0.11801736188646526,0.12240007234934622,0.06361770886810275
HALLMARK_PANCREAS_BETA_CELLS,0.04877920017306899,0.01645952258503008,-0.02284227078826907,0.08952374888122601,0.015648571266771986,-0.005707931283544999,-0.02469612043367298,0.0691279567290871,0.13226001284126673,0.10442965136989221,-0.03739133768902558
HALLMARK_PEROXISOME,-0.020698718451641337,0.058745340160959385,0.006033247183572567,0.085210673446115,-0.03134141547640132,-0.016553160280139038,-0.0014697367108080716,-0.009227530256869631,0.14929599462541326,0.11097088605118187,-0.0004247468623971371
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.0970001722254735,0.022126991431063635,0.006873526194464019,0.07085669382344256,0.050876489413973144,0.06767307658607681,0.014660665963120717,0.0967661246609692,0.1289041913738914,0.1165553699213531,-0.0332943362427816
HALLMARK_PROTEIN_SECRETION,0.07085145076715425,0.020540942333450014,-0.033304718002451314,0.11259199693895437,0.07808371027051787,0.05180619895256188,0.07941197767519609,0.13782328007715658,0.12240257934137869,0.12698754012028118,0.00254511334323962
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.07969473232239296,0.019293992116513732,-0.047174932028004664,0.04754351851860556,0.015779620901337017,0.008954504167673242,-0.017180152665391094,-0.014591204530412604,0.10324951669588452,0.09972437265662558,-0.008221588188080345
HALLMARK_SPERMATOGENESIS,0.10377848435900623,0.0015339513966609979,0.027953957220256568,0.10763450178630993,0.03558155824345696,0.04592045448240761,-0.029148677432248974,0.10306285839732408,0.1363683475581744,0.1306456682536544,0.01543333326884439
HALLMARK_TGF_BETA_SIGNALING,0.04158191210112363,0.055438658693713005,0.04740738913855249,0.09036992052070077,0.08004378810128752,0.04006277364716184,0.026889273741172965,0.0817381078923594,0.07681506458670648,0.126725242164289,0.054237556453249174
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.05715836015877651,0.015650571024789187,0.03291799834761639,-0.020108984634392323,-0.03575423900005832,-0.00026716938380488706,0.09342944015255332,-0.09796628186356082,-0.04311718649095749,0.06241292369136408,0.02600423679713053
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.013412060696153536,0.025183522650147463,0.006524054486536678,0.0743007351780914,0.06285587799720246,0.03120110048021806,0.08818730144504328,0.10523026763590336,0.12393931838856011,0.1082177590582538,0.02564012302071569
HALLMARK_UV_RESPONSE_DN,0.05281302046911349,0.05193520489579889,-0.06667463475417566,0.059724166776904924,0.037224586453211826,0.031942118197397174,-0.04008134236364898,0.11586916194279054,0.08438073929446346,0.08655828859514203,-0.0013453591168499793
HALLMARK_UV_RESPONSE_UP,0.058392082012787075,-0.008362654881907483,-0.04597684237609273,0.10450908605395856,-0.027640783514004737,0.013970417507673522,-0.008010898918692345,0.0664107579970681,0.077459790734618,0.06953841711458716,0.06833038379845714
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.07205336056881936,0.01563197943567108,0.023001268583186307,0.016333044574503196,0.049329574643730195,0.07448847716347436,0.06613276719234269,-0.03542423578765592,0.07548216741014155,0.051760081653945265,0.07568921610040073
HALLMARK_XENOBIOTIC_METABOLISM,0.0680974148449656,0.023734573567707747,0.018493854988319392,0.0941728630667367,0.016049998753520166,0.024683294291065076,0.023489008545522473,0.15519643975679384,0.07984351934770627,0.12245496846104297,0.0264310267902122
