,MGH258,UKF259,UKF269,UKF275,UKF296,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_MTORC1_SIGNALING,0.08077030447252477,0.016563113062075717,0.08043134037322253,-0.019649483457851925,0.011352845456991698,-0.016526912682907204,-0.024966355517633366,0.08751012570123771,0.030697826195348762
HALLMARK_MYC_TARGETS_V1,0.07897746396237941,0.04429905554334995,0.13959346844348575,0.06111006677138444,0.025599282902082063,0.061476572158184875,0.0819720739280834,0.08219024518959807,0.05147653590908521
HALLMARK_MYC_TARGETS_V2,0.06632474721865915,-0.04192968213145898,0.07417263283494209,0.02182722314628552,-0.02920797277560891,0.07736974601732761,-0.01849506634283782,-0.013231569837068382,0.05254494297434491
HALLMARK_MYOGENESIS,0.041330919835417555,-0.027574251619780554,0.01601382452798669,0.0288870802164583,0.06357486609081585,-0.012336989585730313,0.06460078629828167,0.03475590336924018,0.012673039004873729
HALLMARK_NOTCH_SIGNALING,0.10540945556281515,-0.011104891597717974,0.1241998089515742,0.05121513746880615,0.012223968098093558,0.04335948220639093,0.05261290607299988,0.04656080857161705,0.05959228243539201
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.11724905266622199,0.040509548922236,0.038523176767776446,0.08492914193975976,-0.002399081913503187,0.06296347469189752,0.07249888110706564,0.06003411716327789,0.061067075832201
HALLMARK_P53_PATHWAY,-0.007211121441703465,0.031068305351448597,0.11521248380856548,0.015498048834165999,0.058333249615395794,0.10650217274352952,0.025029539417934246,0.07037511280800121,0.004026287203805765
HALLMARK_PANCREAS_BETA_CELLS,0.044822891407799,0.08162400008541301,-0.021133579493619287,0.03013280484936236,0.0013232318199873027,0.04079202130575142,0.10113230052970995,0.03355794027352134,0.010839541037822593
HALLMARK_PEROXISOME,0.012055340114124522,-0.01928777018723406,0.09052541336635755,0.05163266972523037,0.023556868737707147,0.06758182496812659,0.0872939972678292,0.03146554378581041,0.02436020414540722
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.10728975695375512,0.00020916777268156216,0.015746744097219535,0.005193162511474276,0.03063457507843673,0.03712595971493089,0.09937583053829346,0.04481894621378515,0.04708487664370122
HALLMARK_PROTEIN_SECRETION,0.12460837541737389,0.019855296188755783,0.130640452776772,0.0153218714537402,0.04826630264962855,0.0414753391046777,0.05112737477585493,0.03171777639446532,0.07962787264496123
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.11788043293620759,0.06232465926370871,-0.041503621971042036,0.07164103529510427,-0.04592828717009083,-0.02607343997741554,-0.009389826615548,0.0982839127240789,0.01929992874940208
HALLMARK_SPERMATOGENESIS,-0.017875859961259424,0.016036987271367674,0.08115778331503837,0.06175612527581149,0.03153889366142057,0.06439919516478879,0.09110396523749827,0.033593825950831054,0.011967587594936213
HALLMARK_TGF_BETA_SIGNALING,0.033078757162855604,0.024389757566923426,0.12987361160667377,0.09799673706474171,0.031246543471985883,0.06643005357921736,-0.009321109408754354,0.043278303955375685,0.0700118112952772
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.03438562251271357,0.01373056589341955,-0.03870422980980673,0.036524435472610306,0.07200244388791106,-0.016460927445014074,-0.05335931894148897,-0.004309708247902808,0.030434597018380874
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.08119602384247918,0.02131460795541622,0.1129917585444063,0.029884703530839756,0.059484502852833715,0.031161542545934066,0.0307388449007505,0.0712458618917822,0.023326593827437184
HALLMARK_UV_RESPONSE_DN,0.04901102414661865,-0.015757357424842796,0.026660901677205223,0.051185342353999345,0.07284245842471317,0.030306968526449915,0.01596363992021049,0.06888823339190109,0.06013100181366391
HALLMARK_UV_RESPONSE_UP,0.04915290337639816,0.0017708184250322546,-0.03891996264983054,0.09971264745464493,-0.0326917572590217,0.08279538182261098,0.07757771028442437,0.052804982097162875,0.03496341965698485
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.04599281648245087,-0.0038265866706023856,0.07801636203299504,-0.06115431056818152,0.06843097360442224,0.1098025836853439,0.004924300925371001,0.020079379779552358,0.04602679399735228
HALLMARK_XENOBIOTIC_METABOLISM,0.024005026351611274,0.017235334650623112,0.06006710255024527,-0.012158640525532937,0.024742382106085963,0.05506357509563365,-0.010844388371112635,0.04677179812478356,0.05022308482812503
