,MGH258,UKF248,UKF251,UKF259,UKF266,UKF275,UKF296,UKF304,UKF313,UKF334,ZH881T1,ZH916bulk
HALLMARK_FATTY_ACID_METABOLISM,0.021357237465372707,-0.014017562921219234,0.015755476871534627,0.09517918105810298,0.03291254541266005,-0.034129595751517076,-0.03143270320442811,0.01581007289465088,-0.03423811347339375,0.04306536085168441,0.000992277963385014,0.02731941060303895
HALLMARK_G2M_CHECKPOINT,0.01416827318210352,0.07323689429200314,0.07601526401708505,0.0460434001421948,-0.02755869949270906,-0.0886120297965628,-0.018568249482340968,0.04757618108364629,0.049890400275408454,-0.020015538811043797,0.006139279136589267,-0.0145169397514541
HALLMARK_GLYCOLYSIS,0.002144775659949846,0.07544060133162885,0.02447654661175085,0.08252369094091055,0.09400651512330083,0.018214615303009905,-0.007851231810931692,0.23867784072198184,0.001844964616980217,0.05460529713170164,0.0016251598224099183,0.06709510699176574
HALLMARK_HEDGEHOG_SIGNALING,0.07165686395663584,0.12236462517848701,-0.001296718398420913,-0.030388525172596353,0.06228140190157635,0.10355504376369688,0.03486624333792374,0.24995408558065002,-0.0031556061942021735,0.09476736288294005,0.008351439998582046,0.03820576867616505
HALLMARK_HEME_METABOLISM,-0.007042575346406555,0.06720607610347494,0.019536320386735372,0.029987961382656043,0.09362022784060148,-0.01311764007114544,0.03137701810624666,0.1356942174860136,0.033542342087449245,0.09374917378064417,0.07473368548189048,0.04129644960283235
HALLMARK_HYPOXIA,0.015346314543282339,0.01442528471652855,-0.04491868728733535,0.13904853556443256,0.04844054995561436,-0.029215009251991574,0.028895330643187674,0.06658077148098829,-0.08002614946963525,-0.057824509932342345,-0.026043403826454283,-0.02064841735283753
HALLMARK_IL2_STAT5_SIGNALING,-0.0216236243975738,0.02527619607281814,-0.02161521885558729,0.08783167173892055,0.06768394611859875,-0.022837123329844368,0.0087518534773668,-0.10291609028770968,-0.027180051268219527,0.08590701808033402,0.033799548838383896,0.05512563373969489
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.014042853374288662,-0.054023770796054325,-0.035877254498747374,-0.02238412821719304,-0.0412398423781815,-0.09359843510928183,0.027484232825585462,-0.18829667296348576,-0.014978864973624224,-0.04823126536740687,-0.006785562052948259,0.03777189658857074
HALLMARK_INFLAMMATORY_RESPONSE,-0.007578975721140635,-0.011876565219759118,0.013011125408080313,0.08431894624736858,0.08484751944125016,-0.05522448504411886,0.0063829520901081726,0.11512241234608445,0.015001450871327104,-0.011690486185415853,0.030806277349048925,0.05785326120036643
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.03338565411540231,0.03514821371769977,0.005347878201973421,-0.06227537762512988,-0.05102824334596347,0.04394392989472259,-0.006032289985093374,-0.2309471271826177,0.08256385228495798,0.013562025039974602,0.06021788605779731,-0.005040129729690724
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.0057613041119189135,-0.024809604527048067,-0.017706404859310472,0.055950506427639206,-0.05256659910757585,-0.05305895762928267,-0.028965902866165308,-0.1966169499604332,0.007160719771646241,-0.02859650782222274,0.06298031032647874,-0.004920138848606031
HALLMARK_KRAS_SIGNALING_DN,-0.01658238006977144,0.11757485566382017,0.046568833416668086,-0.1181617429251781,0.13403641930783589,0.05080258225527736,0.07566421863482756,0.21321644451378688,0.02283272649675251,0.050038159676616935,0.043774158345547064,0.05408241700643102
HALLMARK_KRAS_SIGNALING_UP,-0.03634072144525135,0.053442449474402735,-0.004939706784467311,0.06608641205711538,0.10576964796835442,0.04600826434468717,0.042695777529267426,0.2047256741099946,0.03342419443264448,0.08063902120518708,0.0722627021083895,0.05820179718477998
HALLMARK_MITOTIC_SPINDLE,-0.009410578875003685,0.02866538212865256,0.03180376925501729,-0.021721347630434915,0.047519032960030995,-0.030601377271728937,-0.012094019047599042,0.12335693653231897,0.07569621017844569,0.08698973336380764,0.05574349422477844,0.027474188361258534
HALLMARK_MTORC1_SIGNALING,0.017340751601651654,0.014348730306520696,0.06340388439526638,0.14122211066052104,0.04196665269833416,-0.04397833602565743,-0.006236370972973646,0.1340389110034603,0.0015986243839692937,-0.0588350025675243,-0.025866919605804974,0.01472509903278947
HALLMARK_MYC_TARGETS_V1,-0.007960477426847147,0.013228834848559102,0.06554483213827507,0.12444891782845616,-0.0044838789805487205,0.0018221741701111593,-0.004098730743444243,0.14983492389401243,0.08188460135566313,-0.002117767086119765,0.018525302683128093,0.020150127858919748
HALLMARK_MYC_TARGETS_V2,-0.008237348923572127,0.0609703963005492,-0.02252640255906699,0.04354821899252928,-0.023823777068151347,0.0010396836032919216,-0.05201716628011477,0.06134950381311724,0.06424242578373476,0.0005656316167891729,0.03579354270492275,-0.02785818291381172
HALLMARK_MYOGENESIS,0.0171310962172168,-0.007282972377463041,0.010769790050015384,-0.10172144827145582,0.11129641409477026,0.01137793836348408,0.03162431272860463,0.060936689407059715,0.035891701421307216,0.11367216392604491,0.04091025141838662,0.029054661622594503
HALLMARK_NOTCH_SIGNALING,-0.021693461650994898,0.06577543747652778,-0.040687064861723826,-0.08910586855804274,0.10552568277236461,0.04114392283705623,0.0705918299129586,0.10554434905389705,0.09153038547999416,0.01229886963593997,0.03070566727683797,-0.008425421047941974
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.01484194235880616,0.05275265769597547,0.0196606137252545,0.07549077937122307,0.1306588034145963,0.08226989060770401,0.007662845929452768,0.24738204833085226,0.0834893528346375,0.08952262876138525,0.05595972051833185,0.0036226893090224466
HALLMARK_P53_PATHWAY,-0.019716833989899037,0.021641343735531043,0.052549269894706735,0.12077148681752288,-0.01363160478068689,0.007219532928033714,0.01232258990695522,-0.042271698323003086,0.06263694940375046,0.053011305481929456,0.024613167811097306,0.004174465557646756
HALLMARK_PANCREAS_BETA_CELLS,-0.018321022478592214,0.06818299026418545,0.07060308881475931,-0.0552093315904233,0.1271754572071964,0.058230561420010235,-0.019105552789311853,0.23226337085204204,0.08106223759180879,0.08497443982566277,0.03881515136035398,0.08977707557832876
HALLMARK_PEROXISOME,-0.03025317502763367,0.05113533700185222,0.012567318841203887,-0.06632524045441326,0.060297061822228604,0.026231235096186082,-0.00039112745505788364,0.002906538490168328,0.0011870683746523542,0.04988280250827648,0.007989769041392683,0.0038824590881911336
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.025506252533400844,0.058782079594279585,0.058362012057690114,-0.003643571234159576,0.11030399242929259,0.03185914695767965,0.031133370233672897,0.2295822047132883,0.06030701013058177,0.09967278513851824,0.03809073841199407,0.019634920707562873
HALLMARK_PROTEIN_SECRETION,0.0216837311133717,0.0780846111134384,0.03643288878584095,0.07966730951670158,0.12005512429217298,0.04543241390511239,0.0015417187491967809,0.2185153059156485,0.08114035221468134,0.07332386659788245,0.048607501234745845,0.058131795787237206
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.0053425678397354456,-0.04133853807524509,0.007760235541105287,0.13120491383496677,0.06685347229749178,0.04903362113871791,0.017628645252294343,-0.21582670541758467,0.07079565422116182,0.06206325018921156,0.03043293007862052,-0.0209436837626361
HALLMARK_SPERMATOGENESIS,-0.030641642505660847,0.05316712107337942,-0.036638349484280325,-0.028526103010106458,0.11003044616711084,0.06522850933681552,-0.011870733840778256,0.23472654085581718,0.08269760586279294,0.10421654799984933,0.04752217318151572,0.06165243955985129
HALLMARK_TGF_BETA_SIGNALING,0.023246900690588924,0.008139507636322109,0.013583927969173844,-0.006488139371381133,0.013222950759872497,0.066927577575957,0.026221365860429915,0.06986187693749285,0.07135421753966491,0.006109097333721436,0.05258847909419191,0.014851679202630549
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.001957166585849467,-0.04584805976974467,0.0327433254887325,0.0942647944709739,-0.07722690167654303,-0.09274333560177139,-0.04522803584731932,-0.154881540365197,-0.0014971615963525191,-0.017442350199281566,-0.00565244895773461,-0.015291262902735062
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.02142057572503071,0.006475172613134469,0.03429713067404414,0.13882573539508516,0.007511490238436887,-0.04421459867186325,0.04563553130197654,0.1778439902020445,0.09882777991898307,-0.007766718579376681,0.031162374260178156,0.03569970521031325
HALLMARK_UV_RESPONSE_DN,0.02565059482581874,0.031266675024365906,-0.020518692271516103,-0.034183602745980236,0.09437034282482126,0.0907786828525951,0.012140000082795394,0.20904376036879874,0.008977656128444589,0.08904310568093941,0.07575650834218037,0.03524400316506527
HALLMARK_UV_RESPONSE_UP,-0.020445080351794515,0.11234047586425285,0.03334005573492975,0.05328870025505869,0.11616731149714633,0.0603808737969754,0.00782962977276385,0.20403851255253108,0.01059794066668788,0.07572349232701463,-0.011111468302962245,0.04226237933012215
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.003976666062156017,0.034132878430569835,0.048905566323052665,-0.06047415301952885,-0.0448542745514926,-0.08584118410807742,-0.05770218029130522,0.1344908423494926,-0.04596481095437296,-0.011897728800680461,-0.031010345801824067,0.028629953639274706
HALLMARK_XENOBIOTIC_METABOLISM,0.02200390529782205,0.03411321085374247,0.0038957028967054382,0.07819329843781944,-0.0038891537442787135,0.0038042046406952883,-0.0072163150227981965,-0.17770426230416828,0.012388204216094783,0.0476537880135121,0.05982192450311763,-0.007059633665537315
