,UKF304,UKF313,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_KRAS_SIGNALING_DN,0.0870241682170625,-0.016922742482198466,0.06222826779368032,0.009000980255504422,0.12755945658774615,-0.003555520601552173,0.07191908477803229,0.016636670152432784,0.05997591598520399,0.03880121663265016
HALLMARK_KRAS_SIGNALING_UP,0.11207659202799564,0.09675288088590685,0.10920251606632993,0.02582805154687792,0.11562311146811895,0.010973178765104062,0.07021274401525159,0.11832419632036616,0.0503052634349523,0.0945144286947877
HALLMARK_MITOTIC_SPINDLE,0.046837277165356066,0.06653183330197236,0.0967915837813923,0.07726102558539168,0.11939936280120929,0.012472724269469116,0.062400796829320565,0.11813768008231154,0.029136666742006156,0.025470935504115395
HALLMARK_MTORC1_SIGNALING,0.059622702658897686,0.003775617626693737,0.09334706681343553,0.15808693563900975,0.11538976325293504,0.00030074287652180967,0.049419116675162834,0.03845037839100837,-0.02523863443696623,-0.007534662799593282
HALLMARK_MYC_TARGETS_V1,0.07643133042292298,0.08737876484639977,0.13160638087235876,0.01909978903060217,0.026419084290456512,0.015052872600265249,0.08536124090212728,0.07368745556589743,-0.008018061597866642,-0.010703495800926563
HALLMARK_MYC_TARGETS_V2,0.07587828175292673,0.0668809255338607,0.019529093993530488,-0.030415688853735235,0.08682091433777639,0.003869152035845096,0.05561416026063491,0.060700486764811684,-0.02012004357122238,-0.03277258419793751
HALLMARK_MYOGENESIS,0.06031524532089664,0.07756944046786271,0.09749631485433329,0.039692828836803834,0.04675130151081295,0.03902551474576665,0.01913961256299741,0.12050510957904312,0.08056864934308564,-0.0230998462279526
HALLMARK_NOTCH_SIGNALING,0.07365152017544949,0.0705752723688284,0.11342643061100399,-0.032036820045488225,0.060937349076863746,-0.055117269114836616,0.032522783030497125,0.09293929131788779,0.016835842008302453,-0.010314789516234537
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.08743137873452231,0.07673898062799879,0.10817734227039626,0.01798315931403524,0.052338480748618355,0.007164340983853542,0.057173630765814054,0.043645450610081835,0.009225420450392001,0.01895946988690568
HALLMARK_P53_PATHWAY,0.07136740386221348,0.016265048628627262,0.15451306679636662,0.11576527986776737,0.07032470412565493,0.007279477332156085,0.01627835149661129,0.03597531967467428,-0.04446750481940435,0.06076080269529256
HALLMARK_PANCREAS_BETA_CELLS,0.11405846195980278,0.06022215841467279,0.06989720231759194,0.033097804674359896,0.04938559520419471,0.05060976230467778,0.06292274197028823,0.0541937495846711,0.06976175579930227,0.14685022280419546
HALLMARK_PEROXISOME,0.014245812478541548,0.03462602244264873,0.1015898635973105,0.011312236413937353,0.08293215861004605,0.0467333913854734,-0.005339106609857876,0.06616820718337388,0.0011580554401640613,0.06457997854234464
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.08256113587037464,0.10087525816080771,0.04199918452867279,-0.033229009594012586,0.07089168936368288,-0.012255020068369956,0.04527849985041341,0.0797137338546486,0.022904027283092467,0.06439331311828037
HALLMARK_PROTEIN_SECRETION,0.0854637338204453,0.1058769781161962,0.10843409885781503,0.09657955403554766,0.09912440861767634,0.0032187855129909167,0.08885120758753355,0.0868171561175787,0.020984069255922957,0.06579867249458722
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.07607479212545973,0.07564828558265663,0.012635539090373833,0.11556069379563488,0.07450098753438197,0.00827910978469331,0.0013912350193995757,0.0654330337890001,0.055046202934238064,-0.04966164354230331
HALLMARK_SPERMATOGENESIS,0.1033584395734455,0.1021856657751021,0.04074551479130274,-0.020344153918024084,0.0802681510852488,0.029869571524011002,0.08451505266913414,0.039449827063562676,0.08094098589813455,0.03933973812154352
HALLMARK_TGF_BETA_SIGNALING,-0.03168225836898701,0.03326875098035626,0.11275449955414024,0.041575562949537154,0.01687244033586316,0.020419647077285424,0.0038004862443751968,0.13332058704515526,-0.022321983752907237,-0.030596261040722644
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.11562663270773753,-0.0016854331592609673,0.10891578736771734,0.12934201959238442,0.06684684189297395,0.013798804094900963,-0.00771528273395171,0.012213307009270672,-0.06890841968870129,-0.02138510384195178
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.01834128883563919,0.10718523863258268,0.12523609265545962,0.09010488981046777,0.09130386373350399,-0.007077795071508202,0.051263775475742374,0.1320438874807299,-0.008226832811700422,-0.052493233497029
HALLMARK_UV_RESPONSE_DN,0.09160772551575715,0.04104546087153779,0.10920661990226703,0.06851114217427547,0.10761006036890426,0.009398862412233807,-0.023879430505076,0.11277301902595505,0.019055850984832062,-0.014962714101031416
HALLMARK_UV_RESPONSE_UP,0.0940314239343366,-0.00282326294189599,0.1212800868263563,0.0494334627057796,0.14968096055799265,-0.02168382847438998,0.024652804487877152,0.05248957520667086,-0.0013945814906260816,-0.012434947855589363
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.010656318169346975,0.023842606848659853,-0.038635351797009956,0.11251743360945207,0.08829149309218663,0.016729614257192164,0.01715265801583517,0.0872699698826281,0.02271156281775101,0.038764715854527315
HALLMARK_XENOBIOTIC_METABOLISM,-0.03809635974809064,0.06170501575534432,0.09776563445520373,0.07275041670184337,0.09583087143688433,-0.055241810990377394,-0.02497417300679031,0.03827218485604877,0.0013263647523280328,-0.019838474700360098
