,UKF304,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916bulk,ZH916inf
HALLMARK_HYPOXIA,0.05759125958905852,-0.03017396847930202,0.042930935116534306,0.004268837200657199,-0.066344121634771,0.00035227011186698645,0.07690470063703528
HALLMARK_IL2_STAT5_SIGNALING,-0.010845948793796117,-0.014173456760336826,0.020217803839953606,0.029438943079722474,-0.014861082394030877,-0.03148808171770435,0.02605087392464019
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.061687080120736794,-0.15555422695048907,0.03899719288249128,-0.0030398413047158456,-0.05893786620623769,0.000516977243861219,-0.030490916526759313
HALLMARK_INFLAMMATORY_RESPONSE,0.049222897050329256,0.017597166655289802,0.022588659656705867,-0.01849043750788802,-0.021592020254764244,0.060897360551161905,0.04710393218193121
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.058101660820340156,-0.007138245855100303,0.014702598908850674,0.027288480810070636,0.020707763510171173,-0.03706005187291963,-0.011832934159658174
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.06252074494766229,0.03190673485520812,0.011118306692817439,0.005201964987837835,-0.05907784772106498,0.05428686305228489,-0.0017360599294769723
HALLMARK_KRAS_SIGNALING_DN,0.08760501274771416,0.007678736408884415,0.0637785338059064,0.03461424717778838,0.07327338463799347,-0.03189150204791138,0.1939867246784745
HALLMARK_KRAS_SIGNALING_UP,0.07009673529480243,-0.01722578916888928,0.0164345715051996,0.03923799594128219,0.035356169781869666,0.009745975809637437,0.16751343883628309
HALLMARK_MITOTIC_SPINDLE,0.08095693284564776,0.046114777820560976,0.026083590565286356,0.04980715331745019,0.05139728502270147,0.022399245261846223,0.17398910851704877
HALLMARK_MTORC1_SIGNALING,0.08359426898722813,0.03416508178670419,0.06190485450929235,-0.018578663011753916,-0.004250567618566217,0.05348948570222584,0.1384674334667697
HALLMARK_MYC_TARGETS_V1,0.0966071323652814,-0.0400168256218899,0.03386114041145648,0.05659493466632851,0.06674617378323472,0.0002614172733680688,0.1818393244308386
HALLMARK_MYC_TARGETS_V2,-0.0018205647510511095,-0.05140281143113472,0.0028855124869347037,0.030722914689856946,0.026316053474210063,-0.018456656472497092,-0.012082499326559143
HALLMARK_MYOGENESIS,0.062288622754337365,0.03611718109838838,0.01938179104572745,0.06321332526197673,0.10477968191760463,-0.010165526207598377,0.08026693685134687
HALLMARK_NOTCH_SIGNALING,0.1348775838235707,-0.09145439793584377,0.004506112065094588,0.04399839224872283,0.061043527768297356,-0.045650033872314554,0.10281217624657989
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.1392987780673931,-0.04813290534182122,0.026282117778771992,0.06171996317686174,0.11380707130648504,-0.03604961653608842,0.16826902787583756
HALLMARK_P53_PATHWAY,-0.030531063067664045,-0.024143454389617847,0.050132654451084994,0.03330358112951181,0.0178668444158985,0.02778442254322893,0.08114228921564881
HALLMARK_PANCREAS_BETA_CELLS,0.11793692770923078,-0.019256930186481315,0.021584674636394022,0.05172247841543663,0.06302000570580328,-0.005253944466682278,0.17196984168037702
HALLMARK_PEROXISOME,0.00012276814103479397,0.07221035647583489,0.03731480604612424,0.06921713487743812,0.045020010170262706,0.006792950797067144,0.12913320065229517
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.14770151831153486,-0.006901744586673564,0.054516322290714674,0.0560011771595045,0.09153605198700732,0.05151185058044675,0.14324389347182684
HALLMARK_PROTEIN_SECRETION,0.15170183965955886,0.02994943264038841,0.049104860542574576,0.03280160357637292,0.05642063576053,0.03490706866488315,0.16978973619298995
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.09070752485330304,0.00429452865140646,0.024909537602029932,0.056784164248257024,0.05170857068919548,0.06121244072462153,-0.1301034741875111
HALLMARK_SPERMATOGENESIS,0.09775037160243644,0.016280021157915124,0.04680228707249438,0.042652733572943295,0.08847459619811798,-0.022603081650378182,0.21504912256904823
HALLMARK_TGF_BETA_SIGNALING,0.06061566924925085,-0.01018122052420037,-0.007300237335437258,0.05186954440573891,0.05029360931105249,-0.032881507089830016,0.05222240066291198
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.014683234725763156,-0.10187395384540354,0.0690965943104802,0.0018548809994560567,-0.033133750924117016,-0.02394089637246396,0.13042880474685845
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.11934172135726633,-0.016619083250740057,0.04387401215885193,0.04881439162487872,0.057737242950024595,0.05354868268550393,0.15107921044680858
HALLMARK_UV_RESPONSE_DN,0.05612039897492426,0.03872776581985834,-0.0089188332835173,0.03032141282795053,0.04725928249188825,-0.02824869811424582,0.051281194353728944
HALLMARK_UV_RESPONSE_UP,0.10182432194887639,-0.011713431828162845,0.048898431689337454,0.058608038166585975,0.06309538665330754,-0.009422885409117574,0.20461706986687464
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.008799629712103107,-0.02983367116486937,0.04035171068310217,0.05838581040776094,0.05567240324989639,0.016866379067714786,-0.1275150615348773
HALLMARK_XENOBIOTIC_METABOLISM,-0.053946703882979584,-0.0022746044441713533,0.023339850130524496,0.025223746368125733,-0.0004259227818400473,-0.0006072061278312344,-0.041315742106168576
