,MGH258,UKF248,UKF259,UKF269,UKF275
HALLMARK_GLYCOLYSIS,0.18186878026986136,0.0003269387719624896,-0.015123968684604317,0.12095775874226444,0.005258746798721867
HALLMARK_HEDGEHOG_SIGNALING,0.00890147970848965,0.03156178012095848,0.03510435544670883,-0.10336431524655912,0.07723641875050512
HALLMARK_HEME_METABOLISM,0.0511526660486733,0.07464165659828098,0.016286215572725766,0.15937449136793477,0.06218228481947953
HALLMARK_HYPOXIA,0.20235029791934475,-0.02903851362535692,0.00407586031756453,-0.03771393980278534,-0.070767110439897
HALLMARK_IL2_STAT5_SIGNALING,0.011819961996669055,0.05728867658250795,0.008970939423194123,0.1446944943949453,0.03724931593371252
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.044523129059993775,0.05575644153328295,0.002768143970751719,0.14576373284669814,-0.035315187898534724
HALLMARK_INFLAMMATORY_RESPONSE,0.04571636296625544,0.0691051939697481,0.012682182108657203,0.05693150521862316,-0.08215460448580159
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.2309320776297677,0.048676857511557314,0.030388109144100815,0.19854792371701185,0.11099920762114625
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.17585052773051008,0.05995261770108552,0.05354290186994401,0.17789764289400234,0.025921942107564787
HALLMARK_KRAS_SIGNALING_DN,0.07202220893229795,0.017825943849254258,0.03454511365338456,-0.041136855367156146,0.05633841948929697
HALLMARK_KRAS_SIGNALING_UP,0.04684939716290949,0.050105066514895436,-0.005847376069647391,0.004577800614366915,0.11154220927699246
HALLMARK_MITOTIC_SPINDLE,0.11585056446000265,0.059911069907911785,0.025432129771764705,0.14791292965218267,0.03464131516188764
HALLMARK_MTORC1_SIGNALING,0.1554378861699618,0.00554481104689535,0.03810077305975225,0.14150593510666895,-0.03928308574196949
HALLMARK_MYC_TARGETS_V1,0.1335193312863231,0.03760179577235434,0.0014741970821191795,0.1768819836440541,0.06427561827417434
HALLMARK_MYC_TARGETS_V2,0.11623408479195503,0.05417084420961824,-0.012586663616871102,0.11751421938989648,0.043235925201882935
HALLMARK_MYOGENESIS,0.05724991284482838,0.033699897738837165,-0.00832320394456686,-0.08719331218782599,0.11421121587761694
HALLMARK_NOTCH_SIGNALING,0.17845615381330387,0.08342812686157312,0.03427853391215846,0.17952410485990397,0.0892922119223999
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.18328222768171715,0.028087990233571728,0.014024809463902407,0.023337630923493474,0.10326247672924488
HALLMARK_P53_PATHWAY,-0.044683418572848625,0.03234901156477532,0.004142463046871275,0.1508514335880747,0.0204966317294861
HALLMARK_PANCREAS_BETA_CELLS,0.09599103292155388,0.05029792959161043,0.053971025906155726,-0.03086362981721076,0.10588778096259541
HALLMARK_PEROXISOME,-0.002456992706651645,0.10285425568723565,0.05124254494061481,0.10043845863495983,0.08625039572763149
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.15726637357304565,0.05075975497462597,-0.014923735113379213,0.08163019445543573,0.06642915254116975
HALLMARK_PROTEIN_SECRETION,0.17202516044996605,0.0934330069544565,0.028219743004651267,0.14536753678978626,0.03924645673381687
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.1749438121986792,0.0814050268117377,0.032643159428154114,-0.07653663575332915,0.0859685869315757
HALLMARK_SPERMATOGENESIS,0.09538829294713772,0.06822810261714643,0.028314126254742496,0.045178651651632235,0.0936661028853964
HALLMARK_TGF_BETA_SIGNALING,0.09829061511241849,0.0707607837649617,-0.0333700397969677,0.17135803744705272,0.08421587089449102
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.10917071601285992,0.04776858925633663,0.015781792726501886,-0.1304520342874548,-0.08382493403759421
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.10417594006109523,0.053108807851266246,0.008842541460587097,0.1677095977793364,0.022687022542229447
HALLMARK_UV_RESPONSE_DN,0.12817634508182016,0.07017556268872381,-0.009501783557611136,-0.010402833623418067,0.06116272642435103
HALLMARK_UV_RESPONSE_UP,0.10891430390525317,0.08209116997296716,0.02952402836924572,-0.08619549728689632,0.0871532240035915
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.13677729431974592,0.06388946138850016,-0.03237258108386222,0.13402666605001995,-0.09050387264386775
HALLMARK_XENOBIOTIC_METABOLISM,0.10270391426473845,0.04635143118878816,0.003426325268159236,0.06812120254004214,0.010726258886671608
