,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.01458281931598992,0.00016091493678130128,0.09713151021352562,-0.007035052031109677,-0.037561135134205184,0.0800296930233134,0.35545803381853236,0.2001815819421844,-0.2420816523499474,0.1436975419516592,-0.022295334065792646,0.431219192590766,0.4230731705194923,-0.06663724141667489,-0.01756844453247412,0.004604942172560453,0.04496814418686112,0.254575904197729
HALLMARK_ESTROGEN_RESPONSE_LATE,0.009055050362229243,0.21232447546759264,0.11825406073177241,0.017438446292964656,0.22107615538437717,0.08328055470351385,0.008273031192803981,-0.037347805009210526,0.41672620860450293,0.07720272186140764,0.034140333228843946,-0.0720727929408086,-0.2734692644967287,-0.03253559734643502,-0.12196595122422371,-0.007745961763009713,0.03986183662519508,-0.06282045616666868
HALLMARK_FATTY_ACID_METABOLISM,-0.05578785358539626,-0.009661431381225946,0.07790466338145721,0.0020822629856018134,-0.23083908745548096,0.020165020365030324,0.21363021534686683,0.08167772782722076,-0.4497415212879836,-0.2612119277803241,0.045761602691240744,-0.022075039931752614,0.31856184779372126,-0.022159387286240718,0.05805093482274854,0.04328209935638714,0.04261555629231643,0.09914173502674026
HALLMARK_G2M_CHECKPOINT,0.13026484893578832,-0.005537122853095084,0.1081155951098053,0.017719351916656308,0.1415937233918688,0.062433081071768495,-0.15032110329199802,-0.38012903708585266,-0.5155303024629283,-0.24245579866257042,-0.0820712083999372,-0.06520919588010608,-0.37875513927578525,-0.0050942454836329755,-0.11643902784210304,-0.02961121690225649,-0.025502956783234748,0.1667235575188603
HALLMARK_GLYCOLYSIS,0.12242785952962651,-0.08968039226762423,0.14552109157639667,0.024287804671735278,0.022951643076661414,0.051440112561005544,-0.017996239849807808,0.06666227100059387,-0.2673508721563744,-0.033561448162820175,0.09110511099991483,0.5974929586576035,-0.030522621387197996,-0.02246152966017192,-0.1357905309448725,0.02283652037893003,0.1112961982569274,0.23961148654158057
HALLMARK_HEDGEHOG_SIGNALING,0.0499657039117806,0.265678613005358,0.28073339016737237,0.10078584453841642,0.11302377824556739,0.17313000063921277,0.40509820368715205,0.42481349057932727,0.6389227825424181,0.3537191312737309,0.22529386396459963,0.641293424263959,0.3925941150048413,-0.11393011998825164,-0.00027656140694619775,0.08507768632188803,0.35161603636886724,0.21536163294602126
HALLMARK_HEME_METABOLISM,0.03305041383838042,0.060247231342373794,0.1376623755414945,-0.00812803505297345,0.15492484785352112,0.11131823652160756,0.25185761121906136,0.029616157537200392,-0.382165665137683,0.1148047521679539,-0.037356579915214655,0.29663693955262677,-0.026607178846318878,-0.012247105326515406,0.0031237894025709385,-0.025409248600534107,0.09958256376208136,0.162684375940363
HALLMARK_HYPOXIA,0.1361604279427533,-0.37154663213266287,-0.025158676911214765,0.020936280637032716,-0.2737186459808572,-0.06669117025898931,-0.16216890551402768,0.08098292375428148,0.4534526044017054,-0.3875189693596739,0.1067735114791571,0.058000779533016765,-0.3228152460751081,-0.04983862800026578,-0.0990392768403875,-0.051755832676688186,-0.18822076331517856,0.12237805062523792
HALLMARK_IL2_STAT5_SIGNALING,-0.04206268570502736,0.057529311817139786,0.09432256064686713,0.07102476227317057,0.2267399774037726,0.08460256936115994,0.0791628987494807,-0.11055068255170852,-0.5239547174225662,0.014538297293864636,0.027605662714350672,-0.1620705415640117,0.039406941699869295,-0.0543529577391917,-0.055111777382882726,-0.05307832117400145,0.05951618767669799,0.0783092900268037
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.014834270590050666,-0.24795964121004652,-0.059590994850184896,-0.04531124690591876,0.07322811346999457,-0.13645785137908512,-0.33177267818036776,-0.3591661234295338,-0.6330094464098366,-0.304375279021598,-0.10231511882336335,-0.4592231778187192,-0.40196052894790046,-0.08854113626999985,-0.21307123544941017,-0.017232059616110112,0.06748312059384963,-0.0846746905706153
HALLMARK_INFLAMMATORY_RESPONSE,0.0905361276007944,-0.062341844882644395,-0.009734464532285653,0.0119490049394704,-0.1113698649866781,-0.04346828797893011,0.11371892932612326,0.2035291168598016,-0.319004808476972,-0.36388479348378955,-0.010737140148849066,0.26233989569306315,-0.024728484285514708,-0.026659929950332208,0.018192024544872735,0.011149184031323565,0.052280223190982154,0.09014130661256944
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.10769490831076374,0.28871664880427444,0.07701672771573877,0.017459208055845315,0.27127321888219574,0.11528598997660904,0.1739036955611731,-0.44900397427356875,-0.6301549119058354,0.11915199109445052,-0.10073342601435764,-0.4677970802624043,-0.2399754258884548,0.0005671760739927377,-0.0005783521129979605,-0.023641193823700904,0.06796063930825405,-0.03753464825183782
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.08873562127967352,-0.18034814719586428,-0.04522419558999134,-0.030659134358234145,-0.08565109081588577,0.030501796461486774,-0.31653116024054795,-0.026899106133922386,-0.5352340843965478,-0.09941463488929088,-0.14381303961129732,-0.48961760318610803,-0.3982212368582028,-0.067458406246853,-0.15959530059298022,-0.048640202486699785,-0.11559889480274793,0.15454279128917786
HALLMARK_KRAS_SIGNALING_DN,-0.0007724996266041837,0.1341662049445221,0.1821091633669816,-0.09420885426697904,0.09618819213787329,0.13975086643881826,0.2622492462852711,0.20948127645179804,0.17379644574860248,0.061955029535282695,0.05062439750125811,0.5339593787301827,0.032518935249250286,4.646338620434915e-05,-0.024736536354649365,0.05071328404042586,0.12519380592649784,0.18385811484865214
HALLMARK_KRAS_SIGNALING_UP,0.010059246647003112,0.2696430201394465,0.06829688478724007,0.02628301808077301,0.2815025010920582,0.1407771656875061,0.37826439601797796,0.4077402604545926,0.342183238781183,0.274640293856562,0.14603644422215373,0.5365252198615316,0.3919058255463713,-0.06446636826176096,-0.051559161524993215,0.020657240980589353,0.20389442303864264,0.19009707240408258
HALLMARK_MITOTIC_SPINDLE,0.051749637488582655,0.19871026885790463,0.11703621550890692,0.059320621070602736,0.20950020070419045,0.1737045887112346,0.28983749257506247,-0.2322032445599863,-0.4146398344067637,-0.049247678013036554,0.028452512423586984,0.29198016068811145,-0.0007759831476196211,-0.04119539525743336,-0.06733308677100741,-0.04694257513933253,0.13583176921417284,0.20526156703252335
HALLMARK_MTORC1_SIGNALING,0.1594943196455388,-0.24063541036740232,0.10414192769048508,0.016802314913645935,-0.21730946750614938,-0.0050971127764546,-0.18805693128649642,-0.19591082139970242,-0.38091887430861726,-0.3491539721559282,0.026243608373112216,0.308249345267579,-0.36758734446468116,-0.025822782092904728,-0.15484478919272743,-0.02144656493991051,-0.024561655499955155,0.19593627876217232
HALLMARK_MYC_TARGETS_V1,0.12892045059709487,0.07903731261705331,0.1649847092909542,-0.027195310053866373,0.1670196419329093,0.12647326387474558,0.16713460920444312,-0.34732744407311555,-0.39630384628611126,0.06027426376273427,-0.031737767115116264,0.3766334777610398,-0.3014772641767619,-0.028009195488347738,-0.0780748273111187,-0.08438885805032259,-0.05349527486252075,0.2876470422687466
HALLMARK_MYC_TARGETS_V2,0.10791868405518179,-0.030365187054074486,0.048653379102139266,0.006748288541409581,0.1903731699840807,0.02747745592796928,-0.19315283904518854,-0.27997356020041436,-0.16346820825272804,-0.020029362444051103,-0.08050419301792866,0.09762462030622857,-0.1824486159816304,-0.015930854836423737,-0.015768334652763196,0.00530572180449492,-0.06342494530708256,0.06838148205645775
HALLMARK_MYOGENESIS,0.060344174505620934,0.24719217379742134,0.050953643697477735,0.02224928572523484,0.2071257628225029,0.13953041146310327,0.3325912352710192,0.2508394711242571,0.22673252147583445,0.21521530014930387,-0.07323043601231993,0.21828905510018715,0.3476121947652244,-0.008804431833156994,-0.007351080674582696,0.02127107881003314,0.19484349242422735,0.10528032993360872
HALLMARK_NOTCH_SIGNALING,0.1327278479303923,0.03662667999019904,0.1699186388688322,0.01451740779219318,0.2536931281955992,0.17778990742645998,0.1957145590259921,-0.09446191965145005,-0.4550569723804945,0.21742612183524243,-0.02936207815895812,0.2670215296911144,-0.12237441557716074,-0.03395100667940128,-0.07766535217022037,-0.034259407939480305,-0.043015359634547605,0.10338636681514987
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.19678803927786528,0.23240822901463112,0.20261106029646087,0.000130880210526872,0.23436121867754436,0.19001571826996663,0.34906124935116895,0.18335506280738736,0.462784064369431,0.3033530504142038,0.13430954535681636,0.6005026340198508,0.23511233351484292,0.04300617941691193,-0.009992400132531247,-0.020891589330140996,-0.0195565964467092,0.2853319234103987
HALLMARK_P53_PATHWAY,-0.009028483124931956,-0.02977713121504645,0.08950912948201381,0.029802601737630687,0.01321038022637611,0.01748178270681086,0.12748543156153025,-0.17705048405399257,-0.42226985486216595,-0.07979330009370855,-0.032607847026713654,-0.0377345571979056,-0.08663472078490651,-0.011208752486200886,-0.07114547216489561,0.060180743692326094,-0.07778621031863232,0.16941678727751644
HALLMARK_PANCREAS_BETA_CELLS,0.06398710761066144,0.30583131284109644,0.21613882856376515,-0.015394544093994107,0.1688260112621,0.17708275826429876,0.37479870890090694,0.39689387476975424,0.6031006766396811,0.33638956125156044,0.11001525072803643,0.6021266589713177,0.3061661143517062,-0.016233325367010602,0.038159096514618164,0.08383170068979104,0.2150706796305459,0.27601285316456947
HALLMARK_PEROXISOME,-0.018757105111724168,0.07078617103102446,0.0891128551996115,-0.0119485049002068,0.20027843234528056,0.09438067591372988,0.10272820482458139,-0.04695608339752174,-0.1039177503059361,0.33172555135539233,-0.020612646666181556,0.09613791999258431,0.03195291462779124,0.03510567082531288,-0.08044332669194826,-0.017350543484927452,0.08466294277940999,0.12607554537124224
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.1444120338849355,0.23970964581856713,0.1542226997945192,0.018190736387880175,0.14129825507028235,0.1655561176492895,0.28730761146136874,0.13947267813047376,0.05538527399006252,-0.0004948408675270254,0.09425648861013956,0.5489406730191614,0.313569058884132,-0.07479629924291367,0.0038099587270051766,0.014415779789527516,0.11716025815932106,0.2783936296467785
HALLMARK_PROTEIN_SECRETION,0.12366490446102943,0.09156927114066682,0.16802808127230487,0.03356252261531571,0.14342279192078433,0.17687932145688479,0.31395599641888,0.18893681605529222,-0.23117962948087764,0.06420696149590727,0.024480108881039242,0.5550368093719541,0.04948950771725439,-0.034519583038301396,-0.07958764271837168,0.051683081907915165,0.14709311125707894,0.26600179439197597
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.15525598726383805,0.14051057831726207,0.08031443893656377,0.025909581610033827,0.060180729644641544,0.07234960214990016,0.35468925030604315,0.1277402188708775,0.18882373904028257,0.22446257026521957,0.09941749914324854,-0.546408535885522,0.22978996327595796,0.07029790533062227,0.12144630907566328,-0.050982160687435676,-0.028979050362202902,-0.11613259999838733
HALLMARK_SPERMATOGENESIS,0.05056335155212363,0.2937486501447549,0.20056703572987541,0.06234389825512003,0.22052200242267045,0.2174691516273755,0.21176697732058455,0.16368159256210366,0.03635894236833887,0.22330719094631862,0.09536371819186833,0.5924899374378931,0.38589868807481625,0.012107942180383332,-0.012530483171388562,0.09443914764030528,0.218143667831766,0.07902466736302532
HALLMARK_TGF_BETA_SIGNALING,0.05154840893897609,0.09338259858961989,0.049259401541760686,-0.015725166591292444,0.20965306236866985,0.019007467336782456,-0.019984987688385965,-0.35505454660510855,-0.44784595159003576,0.252961350269187,-0.02167661570586453,0.04247631259837826,-0.294951372118372,-0.08678434511861925,-0.09476051891631902,-0.042752461660334834,0.09359208474520134,0.11096585383728394
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.061579479537212815,-0.3465136457567942,-0.06361623973359307,-0.04108295653214235,-0.15110149706119513,-0.016883174596794694,-0.3574335128319186,-0.2265375779996501,0.6211183578302449,-0.36608782091656566,-0.020929103420545044,-0.31059806575642557,-0.2718418342095632,-0.05363483409889132,-0.19373142891595807,0.0834880459834771,-0.16914670271423918,-0.10479773068126433
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.12627010650000664,-0.08804145427763309,0.11227441640308279,0.027586173095610872,0.0026916125289225944,0.04087934197456505,-0.15756336210059946,-0.2413729205683592,-0.32514630946542483,-0.20827296810977164,0.006619903646820454,0.42329090071345715,-0.23158420388056156,-0.04661563515903781,-0.1190604019850984,0.014549445811877726,0.034182351647114154,0.24626219912684105
HALLMARK_UV_RESPONSE_DN,0.02185666114997961,0.02704982657422501,0.04016384685148747,0.06009065021500222,0.09225839782360878,-0.005426061192073458,0.29414398614961523,0.2939249492547647,0.34856160869321323,0.320766367047649,-0.06128723240380408,0.5536613497762292,0.3803848884376435,-0.048587105945022524,-0.03941119285854999,0.06857274180708775,0.11792086874902244,0.14498250491355627
HALLMARK_UV_RESPONSE_UP,0.07112803381068475,0.19729299411581494,0.15296539718452237,0.027385439574042734,0.07998691694034221,0.13752203663356255,0.3159624324281683,0.18516786315486083,0.6274567251746439,0.12170646826098476,0.14768312057800617,0.5447060368511398,0.3105595849831979,-0.06435559066634361,-0.009637697955479472,0.05843841941563041,0.06754897749161037,0.19165483980491055
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.09780821761785105,-0.05469438303168997,0.13789679441489322,-0.059019122451888,-0.049030107632677525,-0.014203629419831857,-0.20814390476282496,-0.41068351905485356,-0.5932825079680933,-0.08779570837438515,-0.05278579323968035,0.2907862760598123,-0.3545754716830577,-0.014230335808544098,-0.08427084075529179,0.003219395285965693,0.11328648570142504,-0.0076400562783769275
HALLMARK_XENOBIOTIC_METABOLISM,0.06122578730119669,0.22036973729847587,0.1167255136325214,0.007232228530561721,0.04300522746724972,0.04445236935207059,0.21019575534121052,-0.04880828177147757,-0.12304271401028793,-0.1880318632656728,0.08394685196014645,-0.25134093478301245,0.14492683119920607,-0.006517935153033875,0.057881093473313106,-0.025844774965042904,-0.05174875145713322,0.13302766024150106
