,UKF259,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_HYPOXIA,-0.03216372680675591,-0.0627700012260932,0.04373155002658792,-0.002529628958087459,-0.04821600112006118,0.05141634687129879,-0.07264148715105119
HALLMARK_IL2_STAT5_SIGNALING,0.026216289139452304,0.005767211469854842,-0.033452804733430846,0.06537614370894754,-0.004594681856254329,0.12875310859420475,-0.003914582803746744
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.002149636862891336,0.04582261197877306,0.016871897495224795,0.08486552011520655,-0.001371343657890266,0.10688984658980494,-0.018604298329708183
HALLMARK_INFLAMMATORY_RESPONSE,0.0361912534180578,0.05626591950947545,0.03150701748174856,-0.019649137832069938,-0.027413053049516235,0.005235227677973422,-0.0438137415882311
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.02495967598012983,0.013967320374470987,-0.06070315038965694,0.05582399176890728,0.0011432998675519927,0.06272951267385184,0.06662372166516672
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.026838960629960253,0.12849751990887148,0.05222970813559359,0.005484972623019064,-0.01563314058063029,0.05453953892123275,0.03516649755535353
HALLMARK_KRAS_SIGNALING_DN,0.005243210940447776,0.017081240617777226,-0.08241874059468095,0.03378132467810315,0.036401597064564147,0.08257187566965708,0.031226011326011216
HALLMARK_KRAS_SIGNALING_UP,0.03961712505357766,0.028778820874553374,-0.019247507933788075,0.050479468820049694,0.06244557246313695,0.054342879797737845,0.06659500321777799
HALLMARK_MITOTIC_SPINDLE,0.0305684940992814,0.019537016300820945,-0.05868630275389685,0.047820958701519665,0.009943251820035349,0.09621183509825303,0.03960317437394729
HALLMARK_MTORC1_SIGNALING,0.0028255959320101142,-0.14166851382705511,0.06632955479351088,0.04429242377319994,0.009677038016270567,0.036617220985145,-0.016121534015986254
HALLMARK_MYC_TARGETS_V1,0.0075005802989376955,0.03545122113210606,-0.0589321064046729,0.05295289528671841,0.020227395643345487,0.05300308920401305,-0.005045281046877135
HALLMARK_MYC_TARGETS_V2,-0.06892062330024198,0.010098526881884366,-0.03565743285357886,0.03902095966451231,-0.06088306531160886,0.10115692773814623,-0.0003890368826651937
HALLMARK_MYOGENESIS,0.051702222743155515,-0.014472207907251155,-0.07023274350280656,0.03211682386260524,0.030069674780670727,0.06590562542252437,0.060767106924162456
HALLMARK_NOTCH_SIGNALING,0.051576805085633746,-0.0002330176823574228,-0.054575945255114736,0.029457017706077095,0.014758021768312528,0.05941418844907407,-0.03834184866941711
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.018622719319810757,0.004396069025471727,-0.0590299739003007,0.044861935859628575,-0.0052803296780628865,0.06042492451145096,0.01954226663916497
HALLMARK_P53_PATHWAY,-0.010200867196001598,0.03707191351683163,-0.042567925882279846,0.057475899807928985,-0.014504670454833406,0.07025080482015204,-0.03284675413633418
HALLMARK_PANCREAS_BETA_CELLS,0.06917972018268652,-0.004841922506880297,-0.063249268195751,0.019954024094566446,0.050992603851174975,0.056384723191421605,0.08136665046465372
HALLMARK_PEROXISOME,0.06073749546503098,-0.04542425809856037,-0.039122808892122725,0.0043347821009611,-0.013038898726409691,0.0752947455023648,-0.032650016116719964
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.04371680518751184,0.047975427906138825,-0.049595602916805995,0.03298314750206336,0.026994870070034045,0.08472502736457077,0.01904455859423694
HALLMARK_PROTEIN_SECRETION,-0.00638327598348962,0.05292038423831959,-0.048719734577175405,0.06429438556414505,0.01770835080953091,0.09150756720650256,-0.0002909378362783125
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.02714130961536638,0.0029386292838471315,-0.058821781573249264,0.04911959663040383,-0.004997521608004643,0.03636245524217845,-0.11002162379277775
HALLMARK_SPERMATOGENESIS,0.041005343449941486,-0.023272680177211777,-0.06976871648866291,0.036010869783585295,0.03780290829755068,0.08458860118839914,0.0563979035436304
HALLMARK_TGF_BETA_SIGNALING,0.01359583688096292,0.05999552337367243,-0.1250352145572929,-0.006674509287744565,0.008419522862727019,0.07283794036408862,0.009390109343111993
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.04467738197412826,0.051013849930113084,0.039294577272660766,-0.003958341973327605,-0.020189077585910094,0.03571728589354574,-0.023297303238682378
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.011430496632059198,0.0559563822574163,-0.0389187880329172,0.06912007701064321,-0.007830203676430865,0.06349553148125325,0.004774764637064322
HALLMARK_UV_RESPONSE_DN,-0.0010185851492481917,0.10060730109201119,-0.10528219872455441,0.03469068777578463,0.055590860103319546,0.09119974027328759,-0.015639618831141455
HALLMARK_UV_RESPONSE_UP,-0.014437369576433143,0.004320216738011565,-0.021632201347793444,0.09309031235336936,-0.013537306887680827,0.08607120028688642,0.037024681902262886
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.029660837606308114,0.017885002504756352,-0.003959501684320692,-0.013083418759364489,0.03621069098077959,0.062236572566226236,0.006069419938370652
HALLMARK_XENOBIOTIC_METABOLISM,0.00555654252784535,0.05632636983335978,-0.03934411023176498,0.01797675710554351,0.0025088498031485117,0.06226835375277853,0.013005786035435035
