,MGH258,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF296,UKF313,ZH1007inf,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
HALLMARK_COMPLEMENT,0.13729097040200522,0.09518537018299211,0.0007144316078227209,0.07191267945792298,0.11060971796984005,0.12441775962601041,0.06970668063429925,0.04652282518746644,0.08236421415976317,0.11266182226588524,0.03796690328180597,0.005876089993105602,-0.012352660765518875,0.028095592230210416,0.07373967808330867,0.01954440021247419
HALLMARK_DNA_REPAIR,-0.07547178786059185,0.010179168523241083,0.07431303571347113,0.03657862536011027,0.02959166637701935,0.14248522324933482,0.09053330443294183,0.01361754696331904,0.16563148783509582,0.14923664734556202,-0.02851918114150937,0.011299251892593232,0.05959868197621701,0.013196989010821369,0.12619030342526474,0.06572531243272556
HALLMARK_E2F_TARGETS,-0.05523777542192333,0.03527251056071079,0.06141033341339195,0.07219351888573983,-0.03003653315386477,0.13748364760195286,0.05472041837066904,0.003346198958269439,0.1419925704293766,0.008522647093970456,0.05217322739773316,0.01924059746555749,0.0993282373824834,0.025178094029486453,0.10224218888372184,0.03818086215069184
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.04953785655578627,0.1714914024923204,0.011085617601494012,0.008156631916304606,0.05228873452394369,0.1312017564556767,0.04132552836825674,0.08272091512247216,-0.06203629081186775,0.13888026769988143,0.029187010327326842,0.03805561472631614,0.07548340796245508,0.026406756388616816,0.318821908000218,0.16526117255849032
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.027421538209665954,0.01908602582820189,0.012264760436979192,0.054255729877960304,0.08564358105970099,0.11322646589575858,0.01114317733705563,0.003847214267198209,-0.12174277750656042,0.183620985367306,-0.06480712400700529,-0.022690349090406885,0.04827120692654447,0.024002810563720337,0.14075325111043768,0.08056534259333561
HALLMARK_ESTROGEN_RESPONSE_LATE,0.03885033275854077,0.071544010990314,0.014556482309775293,0.05285423021659658,0.0976538508435545,-0.02380798386554326,0.009159281569538243,-0.014437866859859138,0.1304143610973968,0.01604396852421413,-0.020936488979057807,0.008022584127935498,0.04504173292303719,0.015087233296073551,0.007609960652198669,-0.015835377726923807
HALLMARK_FATTY_ACID_METABOLISM,0.04969268682068863,-0.03627981777732746,-0.03868414830826901,0.0027449764149478557,0.0593904937776577,0.08851718214874285,0.009947490562524964,-0.02545680796737875,-0.06003654676895467,0.06992009208038029,-0.048005866202610444,-0.053353486271254615,0.006019237202546046,0.01646505325686294,0.02444730339759014,0.02407129862898325
HALLMARK_G2M_CHECKPOINT,-0.04037888004440076,0.01573568649279826,0.052026081434205555,0.018833286401704303,-0.002079675199650627,0.12236839937372032,0.07915493039908446,-0.013879294576304203,0.12336623876732748,0.01274972309387989,0.0203141595985205,-0.021943896343525532,0.09898599991360185,0.017336126440967176,0.07546460262683671,0.043926662685831924
HALLMARK_GLYCOLYSIS,-0.08991263320920603,-0.09060912733318223,0.02982441550370423,-0.02226008554784154,0.0016422264930114462,0.13384388242318293,-0.036542557314153644,0.004725038838479218,-0.03282004336188548,0.10710283879320179,-0.055679689986662805,-0.03602048067672354,0.07398027260855031,0.020516752722137717,0.05695989971653151,0.019358033566860576
HALLMARK_HEDGEHOG_SIGNALING,0.04067633283757858,-0.0989510536657389,0.04763958011756883,-0.0007972529061877394,0.051269753141574295,-0.040766845388998676,-0.04551277107416484,-0.07645447267045626,0.06472421105848386,0.023305987098026774,-0.019314139297267028,-0.03181478980370154,0.04064168709954406,0.027358928075377324,-0.04477137877021801,-0.05646863006581952
HALLMARK_HEME_METABOLISM,0.00358856535589507,0.06775478247521681,0.01629444110068637,0.032393930155770745,0.049100813890590046,0.14704977770256344,0.04207393303921395,0.012995913379941984,0.08770858544121028,0.12762840435722866,-0.03345897560412444,-0.018895862973128064,0.056177272478939756,0.040997255529209124,0.11854581684725764,0.05622914554429455
HALLMARK_HYPOXIA,-0.07643528306560883,-0.09787041416321497,0.02290319633732423,-0.019097463841763234,-0.0026647066927318257,-0.05444006593045123,0.006823618355109073,0.005827250837442808,-0.132289467347322,0.1719998595261243,-0.08921364786177118,-0.07392946366419595,-0.002297886177375173,0.053200866348874006,-0.07341514865461869,0.03505892491940996
HALLMARK_IL2_STAT5_SIGNALING,0.04024213201616575,0.022760896546215246,0.012866344991490827,-0.003326571242724906,0.024243945100455598,0.12152155897662346,0.048988747115815356,0.010665344436055955,-0.0614620983779004,0.15184930128187146,-0.0011332487768691095,-0.021183016344168488,0.043197767518330564,0.08323402508522214,0.09595736778755815,0.057863842016597486
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.008488968774904454,0.11495503841478028,0.07303791562679829,0.005609497265957928,0.00017163512573029006,0.11453313396462463,0.06591692624560921,0.062396562099680995,0.029313608548246918,0.162743070766913,0.030974447149165404,0.00863753605157077,0.07757561108901553,0.08276522185444007,0.04748304053168967,0.03262648946660911
HALLMARK_INFLAMMATORY_RESPONSE,0.016690134554524172,0.027154848708105302,0.0027453175990513304,-0.013676084054731918,0.039560983432054345,0.07946733003530378,-0.017906982822473858,-0.04683865516088307,0.0013869115439833649,0.06498935849559422,-0.049466942396633524,0.01648828823529843,0.002446132991796684,0.08409927466531143,0.016208113130489792,0.07495925581814634
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.0027458930434209497,0.15608679790271546,0.0771461670725788,0.04795695252949307,0.027260976745765712,0.1305988821451021,0.13581062372414096,0.07536139888780659,0.15515148490217706,0.15251168802664725,0.139455289715425,0.04709957882660902,0.06863373353902721,0.03474367127439504,0.2718439412881051,0.15729892701138984
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.055149528762483246,0.08751807436045597,0.05468271088201412,0.08918603879543706,0.028273684075567095,0.13143686032771962,0.18730846272463073,0.07652173793014559,0.027894924707856747,0.20197655816344884,0.0662638951743199,0.06583989987264985,0.0747787796051748,0.010866397600424684,0.18182503757821433,0.12288556526029816
HALLMARK_KRAS_SIGNALING_DN,-0.005960586629746448,-0.08101561290862962,0.060887681292976815,0.034512898541823475,0.0027932011659467164,0.042664201469427586,-0.08584345101136967,0.020612275301984152,0.03311016535832197,0.13147121380235147,-0.06576823038710845,-0.03838002932724255,0.036427574599626894,0.06123051309474557,0.06517405439315134,0.07606196886964078
HALLMARK_KRAS_SIGNALING_UP,0.11487410241987554,0.03583089387959363,0.022728191624381826,0.036868609075389094,0.12339766532105322,-0.002490900029591852,0.0809306142009169,-0.05075616190021966,0.12363350965725552,0.17553837054957266,0.037945517493250695,0.022588259658877417,0.04122168464068981,0.050041032882252,0.26098599063652445,0.1164427921293098
HALLMARK_MITOTIC_SPINDLE,0.0605323077631563,0.07134558590931654,0.07485625140894181,0.05318324473337961,0.03679065900998375,0.130842062758292,0.05744242983013945,0.010537485004767864,0.10373261503796927,0.05969608684177127,0.004757017843145013,-0.025122135451668574,0.08468058601420449,0.07585862327023264,0.1872909300120653,0.08830935135236387
HALLMARK_MTORC1_SIGNALING,-0.016567528676247546,-0.11583202474820775,0.0723908046201548,-0.016947207954365655,-0.06315756612258754,0.12151091104704144,0.04182441827140367,-0.01493964241893806,-0.020851913361012973,0.12165149897523887,-0.03148002009835839,-0.01494862367953977,0.025874964858783257,0.06234531995553052,0.04774800844409068,0.039427560083090465
HALLMARK_MYC_TARGETS_V1,-0.05888532776546238,-0.010478730660304284,0.06378547931535469,0.024525987084433768,0.00035223924147763694,0.1375335438603025,0.08099493460028694,0.03175634816404925,0.16826930699614598,0.13177738842287187,0.00971040944292794,0.03228041621065203,0.028027723662070087,0.05189148771936797,0.12359770058474366,0.05148060073155284
HALLMARK_MYC_TARGETS_V2,-0.004783473106478181,0.07841908947683354,0.025061709259157922,0.001347944197917102,-0.03270538736164623,0.022786086679860647,0.05513891200589052,-0.008367398734229238,0.07629022422843725,-0.09218452316243497,-0.02616411151356604,0.005912194818384023,0.018702362302136136,-0.0040401796680050945,0.061370171222637056,0.05687811832077322
HALLMARK_MYOGENESIS,0.017545897931278476,0.16826479839800923,0.009051304461698181,0.017314099756654697,0.12812882514838186,0.008885309325802653,0.06986606445378736,0.0035041855007298455,0.06826320858374327,0.03307818262339522,0.03004803033691769,0.010046861044082145,0.06095305122063306,0.045858858583374656,0.32896071126988397,0.13760902297329014
HALLMARK_NOTCH_SIGNALING,-0.1066566655964238,0.06634067782396501,0.05557356167921762,0.047783423301698366,0.014507798328089157,0.15878038997106875,0.005404866890538914,-0.008514833061659921,0.13600446030865498,0.12197028674375308,0.007513107676233296,0.006575516026987556,0.07200875879351518,0.014398640288789595,0.16811047724329528,0.06974499409907388
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.09035685497458476,-0.004222656657880084,0.05933791760089603,0.03864048579366429,0.0005227032829063337,0.017200789722944906,-0.010351372052285847,-0.016869723089697534,0.17524468625331752,0.11833305113324297,0.031696195511066005,0.011124316060135836,0.027231046125452744,-0.012312494190783025,0.11260119442440447,0.00370219452290682
HALLMARK_P53_PATHWAY,0.06480925258613657,-3.8509664010744596e-05,0.045419296483259035,0.046678946719394716,-0.007237363237172772,0.14893045665181015,0.10672183523815537,0.0363382621856425,0.10652295946212319,0.18980529097216556,0.029847226876477517,-0.03852822164411438,0.031961684730560214,0.06698848192270455,0.09240332641917678,0.02831344884590473
HALLMARK_PANCREAS_BETA_CELLS,-0.008581617226768081,-0.02409252369959723,0.040709304610261246,0.046423888455143315,0.033663201693699116,0.0017343154652944225,0.03102952844987146,-0.04600411349918261,0.15629626776138578,0.1874287724339712,0.1018257186456865,0.023010004252118917,0.031592372354551666,0.07234130007112906,0.0584730635549197,-0.02889133879949953
HALLMARK_PEROXISOME,0.05624829334978113,0.08507889029017257,0.010655523787525914,0.04056934963987493,0.016075249554666275,0.057147055585934914,0.030247952301617156,0.014178248803110709,0.037781537697897424,0.14830909116389296,0.10741539612656253,0.028703720305042518,0.026418877815133874,-0.010518115626052099,0.09503318053449542,0.017314073328555064
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.08630174415932354,0.0178555342973545,0.05736063883101224,0.055278467214957855,0.05780332178015282,0.09707667689497769,0.0407680532731417,-0.016780213262450275,0.1443557976868554,0.10315399920798879,0.0032497157831192116,0.04955801157204373,0.03756498309894138,0.060362463585511415,0.2275669986459369,0.06719261594894703
HALLMARK_PROTEIN_SECRETION,-0.06108269215120184,0.029298202839670915,0.05967231582839015,0.028928891225244648,0.05616707611752293,0.11779869289110755,-0.02986292814719711,-0.00185272295957713,0.12815300067339458,0.15644506972579322,-0.016789670168620735,0.010100026462353966,0.061031844613519064,0.04788020543329185,0.11423997048074648,0.024636808162695104
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.15771864389229787,0.06538083984103792,-0.026936562570136918,0.013448870159978157,0.056788181157314925,0.0008080964121893276,0.07935605012315401,-0.012957357904534656,0.16316303678255534,0.09383244561427832,-0.0032105965114615086,0.01805460349218178,0.015727419950096067,0.022443489313658537,0.1045066157955407,-0.02147280257660311
HALLMARK_SPERMATOGENESIS,0.002251496782751074,0.026047053825033212,0.05681494763086133,0.05604139046437146,-0.03198265421869547,0.09625956986090523,0.0031757638054585075,-0.06174552932444361,0.12728297738159053,0.08386800888857408,-0.015091663492750306,-0.0004547951752145446,0.047997789816307285,0.03367775596215172,0.05443244578110568,-0.02951828979296022
HALLMARK_TGF_BETA_SIGNALING,-0.01600198519800412,0.14976372567176413,0.06323530540761248,0.06699004183500619,0.08077574901793277,0.14381802550004189,0.021371715729883698,0.07800392571178665,0.1289336619057493,0.13879373563806338,0.02840324611219461,0.0631196288991976,0.04704133454582512,0.02993582623829483,0.2859341721710599,0.12792069791585037
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.0630477042495188,0.06928014777950588,0.03590938307359339,0.0638503571951129,0.007978709222297545,-0.05784909861948712,0.12480538695035726,0.02327897323111338,0.012578786554888982,0.10689282628167333,-0.026025323906357502,-0.04341931061657195,0.02587437950497956,-0.03580308242270918,-0.11507612097774973,0.08775868432839513
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.03895419427555616,0.003562371494063717,0.06811783264174241,-0.008795418942130803,-0.005580401652625407,0.1521005256697399,0.06296696567963522,0.05045491646298564,0.11032881424510653,0.18906954429906245,-0.015278217094766984,-0.006101756483093858,0.06291599391461157,0.09071530524193679,0.19778324116598384,0.09288263006080935
HALLMARK_UV_RESPONSE_DN,-0.01899527085230216,0.160181932646974,-0.02159295225066374,0.017511569301732574,0.0633532761431589,0.03175874522516378,-0.08056330432985653,0.0035416564666984605,-0.05443625967675001,0.14140560920848114,-0.05353383585601591,0.03516312975843341,0.06445348164644414,0.06326505783487164,0.2894837704827005,0.11676853871688846
HALLMARK_UV_RESPONSE_UP,0.006709850383199825,-0.03344466803376784,0.05288195658395263,0.022923285962118723,0.05537701194278533,-0.05735609766999233,0.05627978457194557,-0.06419670988642891,0.06758657539010075,0.10332274641392623,-0.018345808979671776,-0.02427733822883007,0.06261272192542107,0.0462143346043292,0.04432456790406306,0.035683215573027664
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.05494407862700235,0.06115655397500743,0.015016319097125707,-0.02226050191527348,0.004746330692144736,0.12685345330795056,0.021379344136019045,0.0856855688260531,-0.04419392851857617,-0.07625029289992397,-0.010076996768351684,-0.04418062878652334,0.0685422073246872,0.07844044383910515,0.12271324076687823,0.051463283012465416
HALLMARK_XENOBIOTIC_METABOLISM,0.007840635969075551,0.016913946599480385,0.02191447115402902,0.0004013348665349037,0.012969238960209975,0.07216578229317319,0.03331361559938025,-0.0012517739808170008,0.15164457841885368,0.14241559638015452,-0.042924768589071315,0.00906899810301777,0.03558232737702215,0.09276025415828591,0.09445469950642862,0.09613096477562254
