,UKF248,UKF259,UKF269,UKF275,UKF296,ZH1007inf,ZH1007nec,ZH1019T1,ZH916T1,ZH916bulk
HALLMARK_FATTY_ACID_METABOLISM,0.008903643841421663,-0.029316797090864474,0.07706712735348822,0.050829381624749065,-0.0037450572959146474,0.06414298442029766,0.006456757771650311,-0.010824833897547978,0.022518679076567443,-0.010758016103641967
HALLMARK_G2M_CHECKPOINT,0.1053679163503024,0.040941271759848186,0.1294970514357239,0.01131294049882606,0.04096651218351688,0.1404228570674674,0.045541517357292075,-0.0070303460058572746,0.08617927842340685,0.07110186762777156
HALLMARK_GLYCOLYSIS,0.04704092613737586,0.00533803513469852,0.05685038045790868,0.08816856213413428,-0.012252938990034818,0.2090373848341328,0.14394036027245766,-0.013139328989944007,0.08707876293504138,-7.531806137360128e-06
HALLMARK_HEDGEHOG_SIGNALING,0.09992939002667314,0.05892439454264415,-0.0823916897794892,-0.10301536977427758,-0.008384090789642295,0.05977844000245134,0.016069704155748574,0.062209010932270076,0.0260610880780696,-0.03900163477178391
HALLMARK_HEME_METABOLISM,0.1260941717364476,0.0235425542203584,0.11199370181283122,-0.07337647969034868,0.06086257164734385,0.10450867965170774,0.1670366138620039,0.030720312030327608,0.06954779865547313,0.04318943713013476
HALLMARK_HYPOXIA,-0.09661452191473915,-0.033836412512883635,-0.07117085328702641,0.050114272332970236,0.022153250090534236,0.23671376486568113,-0.08301750937386625,-0.007965742617780807,0.005503710292113824,0.06184722729360327
HALLMARK_IL2_STAT5_SIGNALING,0.06716138467886043,-0.0009937956145542818,0.09976162565086763,0.004269150816370196,0.04446979591512217,0.07156703930448055,0.07106482397391886,0.061477834475557956,0.03739950803053176,0.07082920715744691
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.039543362615005816,-0.01812615686627155,0.07682323118664691,0.002024331374658156,0.05574669112987493,0.11961232554600279,0.072265565813997,0.06631598981196186,0.07953493417032173,0.0008669052063150244
HALLMARK_INFLAMMATORY_RESPONSE,0.02407390928660804,-0.007824676397142129,0.03848492989021407,0.09425604727388973,0.04728275321688861,0.01734620883441787,0.016016696422267614,0.09841179402704453,-0.0113741332238888,0.07960251623061979
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.13282639238729335,0.02479636717162567,0.1150247699354113,-0.09349729184709783,0.01063021084413544,0.11505346053173145,0.19301665183212469,0.08346998197531548,0.12380662901291095,0.07405184547991338
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.05320373850880922,-0.06078173990506245,0.11726392254362075,-0.11017192510686272,0.03650326320644639,0.08363508300412978,0.16688550919633516,0.05776742973628942,0.11956394041089605,0.10689855416535006
HALLMARK_KRAS_SIGNALING_DN,0.0667900840192611,0.004327883735772659,-0.014629918308422071,0.04935116554016912,0.03329846971457171,0.12073647083167914,0.1495896265664575,0.12987634167584897,0.08374338388882734,0.04905932922693441
HALLMARK_KRAS_SIGNALING_UP,0.10102053397438823,0.04272811340576341,0.041436635649294055,-0.12879459579059055,0.008340723058644518,0.10966938363591389,0.04050391363696868,0.03142826612825315,0.058256488633432,0.07892004144101489
HALLMARK_MITOTIC_SPINDLE,0.14979219449877068,0.055355062357748834,0.09125487994272957,0.03508927190338282,0.047623813639942184,0.13971585464656217,0.10375200467000016,0.026301115366855747,0.07272468028135697,0.06834347029608473
HALLMARK_MTORC1_SIGNALING,0.015414147149811859,0.00692176219050426,0.08006310056155569,0.08392356720093667,-0.0012583776088526861,0.1337914837550027,-0.07931933244622921,-0.028234326648398193,0.0037346145256913856,0.015746857285224267
HALLMARK_MYC_TARGETS_V1,0.10591901673039585,0.003580404637997914,0.12163015891851352,-0.03837899453459441,0.03542611950157744,0.24707250833002312,0.12377129923246413,0.06765511851489935,0.05507542262271733,0.07328770909869793
HALLMARK_MYC_TARGETS_V2,0.07638010886391892,-0.06170114680834543,0.027430349983702484,0.03100509862303538,-0.007675189090945742,0.1766227430362841,0.0038217657909063217,0.13553615870696634,0.041887688693710255,0.029070222463517446
HALLMARK_MYOGENESIS,0.11087631043646827,0.009567802913374708,0.029692065912409717,-0.0907609962513153,0.062090744192540195,0.11464976371661005,0.14750294888119703,0.015754212123350004,0.08961505537544355,0.1046351680357606
HALLMARK_NOTCH_SIGNALING,0.15858305208801635,0.016032513564491157,0.1271260773669912,-0.051947071563940406,0.08257665982011704,0.20522723935105544,0.22720621966991006,-0.010731443587996447,0.06897545133494322,0.09357932409630877
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.08457748964781539,-0.00819012403295349,0.0006694000123371415,-0.0002989059678467347,0.0170557503467344,0.28844758443664126,0.2570583216099213,0.057774505725613795,0.10347776840830139,0.05846919292867382
HALLMARK_P53_PATHWAY,0.047326916704277314,0.01256012616991932,0.07304100492075326,-0.058550258362795066,0.01937278679077051,0.14875465914040925,0.034443878881264316,0.03419006027810822,0.09013628962255335,0.03301435555706786
HALLMARK_PANCREAS_BETA_CELLS,0.13408688505418592,0.002823491674139528,-0.030239935707746496,-0.039593322994514596,0.02726371057105715,0.21656241451538755,0.20501045610398572,-0.01246045292794222,0.09801769568325983,-0.04258709712257049
HALLMARK_PEROXISOME,0.05668176409735645,0.0636186197682433,0.07647421009184607,-0.0755890477741705,0.06782431246997293,0.05104631086291771,0.12468375553349613,0.043799044324049685,0.0363146649083535,-0.009875045316271959
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.11553081912007944,0.0022312706585302772,0.046102730034991886,0.06006219173212523,0.04512554720530642,0.2267863915703074,0.07003368918593002,-0.008432603097464783,0.08842581120444358,0.04496320814799675
HALLMARK_PROTEIN_SECRETION,0.11992044132102468,-0.002929237656314463,0.09128054573812326,0.010755030105952152,0.022085312960288733,0.16556408962454838,0.17818824435865632,0.05052434871033232,0.06761524864846366,0.02773168987072065
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.01954532649583241,-0.02250603848824954,-0.0347892371620719,-0.11310418833875201,0.006534930327690401,-0.04939881445120154,0.1008867226758462,0.049324863791564824,0.07406200622106798,-0.07339276813815239
HALLMARK_SPERMATOGENESIS,0.11364431754544045,-0.009001443056541889,0.036465020796246694,-0.04167536411912766,0.048489986026568205,0.16039872164482147,0.19439048443721646,-0.026889706540618247,0.05325603656325404,-0.00299929243802763
HALLMARK_TGF_BETA_SIGNALING,0.148786267842331,0.009335549554424515,0.12741873634578355,-0.11804826696620153,0.03256301648759267,0.09138174895285146,0.15282430378406178,0.11530730767689243,0.08541170919677286,0.1534952713342001
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.00039734533545314265,0.014639314762209102,-0.10096005334848131,-0.041372821376267424,-0.004845634344633903,0.07917664214366495,-0.01172191983207472,0.011989221180721944,-0.05420001450616653,0.11103568780313705
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.07355996123236133,-0.003552666385789699,0.09549198533036657,-0.030166148004178425,0.04319393095818507,0.19834864603787358,0.2271464325204842,0.06790161246990971,0.0784430844690747,0.06520918017321138
HALLMARK_UV_RESPONSE_DN,0.10277822674097371,0.009411705044461337,0.012120258040289588,-0.05701493495070994,0.03340092602307953,0.10001033362674178,0.01354950881041713,-0.004972963405861864,0.03171333180504673,0.10491152965606948
HALLMARK_UV_RESPONSE_UP,0.06813699736036073,0.028121430855501978,-0.03119997427807893,-0.09961278092803336,0.05438316519560817,0.16268050732830464,0.08962624550426793,0.03832601701884272,0.06832689901628054,0.034525560769663524
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.09639691732317518,0.02941823338860741,0.09558847875090062,0.016712384744290786,0.016011636386148234,0.08931248803801767,0.1384111991288027,0.010907897087545002,0.11585485077651551,0.049309966832435694
HALLMARK_XENOBIOTIC_METABOLISM,0.010981987205250312,-0.019303784677710278,0.06010523290983135,0.006019898755929795,0.022399768633036395,0.17985181868386987,0.20574220170919488,0.01612913027585385,0.12658553666000383,0.15319170887435082
