,UKF266,UKF269,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_COMPLEMENT,0.003983311997792364,0.008070564808017834,0.05019426016048309,0.08963113229170667,0.014619676039363778,0.0589517315436808,0.09971913117192918,0.015812892579916592,0.08853963706512025
HALLMARK_DNA_REPAIR,0.06689738148980594,0.058829649701764686,0.025052978396749137,0.08299422102383504,0.07412354705442362,0.08553681790040922,0.06135785699184649,0.044244766434276966,0.167718512120189
HALLMARK_E2F_TARGETS,0.03635519620744645,0.04739179170588613,-0.04175917915039458,0.09512748562348075,0.08035357523418149,0.09772741280099753,0.06655913900028208,0.004613830726419767,0.10221363997031685
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.045970427203973215,-0.006853759286957973,0.04453957585405455,0.1358943029821853,0.060095400683982045,0.0179760927051538,0.09274551956877258,-0.04352510696774813,0.043863661913605356
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.0010640042503065493,0.05469924029140116,0.017693565185254577,0.1447822812940959,0.07088215644369096,0.07032383716034374,0.04652506470138933,0.06560167767695617,0.12611563438537718
HALLMARK_ESTROGEN_RESPONSE_LATE,0.042174218412451586,0.016883187007653802,0.06376219069549488,-0.03791224291821753,0.07534324909880939,0.07411367031309772,0.12777044239900387,0.027905355404337872,0.09145964250001247
HALLMARK_FATTY_ACID_METABOLISM,0.03839213558940205,0.022321440382798593,0.049689470745193566,0.06469304582732965,0.08061679372331587,0.02771572296388875,-0.0211595244754276,0.06951581230916333,0.07903560436946729
HALLMARK_G2M_CHECKPOINT,0.01642764301906497,0.01668724115440791,-0.022201199273588577,0.09904479166360958,0.0768184910535978,0.08456573186601568,0.04569460248221566,0.03595442506911966,0.09399241433615173
HALLMARK_GLYCOLYSIS,-0.015545874086471996,0.07873508980593891,0.07645241494452557,0.048517205361411145,0.13214312508707277,0.09435497825683578,0.06757590249913058,0.07945201475182521,0.13213913218022477
HALLMARK_HEDGEHOG_SIGNALING,-0.002265708570719768,0.06085851180929962,0.09935577698474028,0.0516541411503566,0.0888446038367582,0.052778012209917735,0.035626850100007754,0.07303610041380457,0.06843444616614709
HALLMARK_HEME_METABOLISM,0.001861576740077701,0.05863193983486623,0.03867749683300662,0.08309743277475706,0.067763843439965,0.066939465221236,0.06974758430255372,0.045348118409603885,0.1197858621816016
HALLMARK_HYPOXIA,0.01235474584585048,-0.011039409576291495,0.047421532175001134,0.06351552744719392,0.023175064940143136,-0.006462998341386124,0.017523965872175928,0.08048058949142638,0.060522032729800425
HALLMARK_IL2_STAT5_SIGNALING,0.01714062766250258,0.004825559704439642,0.08381975702245491,0.05861275088161363,0.07494269758169955,0.10526869736233134,0.05983990915336941,0.10682092292911705,0.12033193635943201
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.022129271907811526,-0.013182775915081458,-0.03446118354908673,0.05643570750060837,0.07652607549808062,0.08302150295299499,0.03380470042549064,0.077168814774417,0.11535725297786999
HALLMARK_INFLAMMATORY_RESPONSE,-0.014735104826329386,-0.004082203372148575,-0.03357548053190817,0.029292019063951534,0.059919777591087436,0.023449560608483678,-0.02553809893999978,-0.0007160722272053096,0.0322077411880278
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.015527810968502094,-0.0042749622516077375,0.032757958979592494,0.019495021947990625,0.02913291593915531,0.06550117687595833,0.08586355281251666,-0.0453506731649586,0.05158857158922367
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.055829220592856645,-0.005225138985692967,0.02538576457113459,0.10684285439965843,0.09366745009600683,0.022561208284872514,0.07725780369624,0.01819752843842363,0.03909198302218975
HALLMARK_KRAS_SIGNALING_DN,-0.008197695376657975,0.052852238037251885,-0.024795397690159513,0.037265852670813816,0.07843282042057037,0.06683074464953456,0.05731805020430014,0.016484944407163665,0.0895331282126244
HALLMARK_KRAS_SIGNALING_UP,0.026948837540851964,0.07390068718754622,0.017494676187552387,0.1462616882645872,0.03967870408983167,0.10644516667326037,0.11641591599704415,-0.054107520416335445,-0.010489061886699413
HALLMARK_MITOTIC_SPINDLE,0.03930790885779454,0.0544106926964883,0.07819302168743913,0.09789723218354232,0.07168706204272667,0.07090918887698028,0.05109807597935838,0.022515693850755747,0.10765688856230671
HALLMARK_MTORC1_SIGNALING,0.023836950019848795,0.05111796784153,0.0783635319035652,0.08394993819913274,0.09599146145214052,0.05060885426663848,0.07573431938868933,0.12410723362347377,0.12375381215874459
HALLMARK_MYC_TARGETS_V1,0.05593372378952657,0.06500964552436948,-0.027931077737019173,0.10162557361770748,0.025180382751451423,0.08050605380901008,0.045735661913889426,0.08504707107747897,0.13205278351420258
HALLMARK_MYC_TARGETS_V2,-0.02018136603806075,0.06714048752940975,0.06709521016130986,-0.011416434965846019,0.06347345908370192,0.07062132350823241,0.033664464015951065,0.005209413737324545,0.09272021065675767
HALLMARK_MYOGENESIS,0.06464946174640612,0.015410043051231764,-0.0006120836050189934,0.014162067951538567,0.031350667433555905,0.07860165502494604,0.026773742944135457,-0.07405795266993682,0.009442013817044152
HALLMARK_NOTCH_SIGNALING,0.036714236504388195,0.025958345352043652,0.040153566731160245,0.10000289835666575,0.0795970369165366,0.09768830822529494,0.04586688437280002,0.011805705896904849,0.15382642696024296
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.061437963572629505,0.0876058885557391,0.005001452033663837,0.10556659497924555,0.03617400475249935,0.08351403334163306,0.07855012323158352,0.04400399812652459,0.12680925677976917
HALLMARK_P53_PATHWAY,0.027045061166386216,0.03855513910380091,0.08223850805300734,0.10013141844083599,0.046916493789123485,0.06315418712707982,0.05397062953490877,0.07859055578128256,0.13208879936723011
HALLMARK_PANCREAS_BETA_CELLS,-0.0032563061710747573,0.07509919004706385,-0.03740170716018924,0.07139917602897872,0.02659161906226118,0.08781967998803727,0.036541820367957625,0.058928593199467943,0.06206108198485746
HALLMARK_PEROXISOME,0.04346783783785275,0.044758163382154985,-0.03400721353021872,0.05140266367658282,0.04326853932783842,0.06845223418819953,0.08579279637589533,-0.0004707310585369549,0.09436941165434853
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.015546112935071665,0.10547269022879605,-0.006091733377812333,0.10851829175443141,0.057099229335878694,0.08377463088219632,0.03025691023613629,0.012489588206640694,0.054531975756904945
HALLMARK_PROTEIN_SECRETION,0.05857399781616664,0.08475612368410602,0.015637308120521453,0.11490969934292541,0.07651346953403539,0.09238219869520752,0.08251050611352258,0.04757013275211134,0.15638511935712526
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.04819584895024281,0.011037030360837806,0.10106704352860703,0.022157882552404782,0.03129176545272991,0.07775429822871516,0.011538165291359438,0.04979014864102179,0.05801448715367009
HALLMARK_SPERMATOGENESIS,-0.020304340706758073,0.11063334072648194,0.024911412501887862,0.018521627480028155,0.039089793405948335,0.08432191042174786,0.059614023024470164,0.042673726431495355,0.10659340338829681
HALLMARK_TGF_BETA_SIGNALING,-0.03381169901051664,0.018572415293257236,0.007958093525892699,0.08034752178146469,0.047633218497667947,0.06034100001663621,0.048005948955234815,-0.04383894581371414,0.09733829213670926
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.05278735885840067,0.023300795958809337,0.014790559477096676,0.0646522441692604,0.06659938351269708,0.015258790569418755,0.04046871394456406,0.1186957992051733,0.07035068959095012
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.016313196015855232,0.05671802744954578,0.07968662331594072,0.08384399006497119,0.10266467520353512,0.07497190008147536,0.10250095991146908,0.05173442328423229,0.10466546591741141
HALLMARK_UV_RESPONSE_DN,0.008946988089162876,0.05403440949192692,-0.04281231584779297,0.05014573879502202,0.021870201812534497,0.04920336325824166,0.0924281441930839,0.008027003532288985,0.09637944154154465
HALLMARK_UV_RESPONSE_UP,0.04545785656812216,0.06466978814104077,0.048829036041303606,0.02160939829874973,0.1038714145311059,0.07339465423718544,0.010312294240720842,0.08872902379862892,0.12986963865045908
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.025261959289449208,0.014913185189154904,-0.01147017416792601,-0.03409019641668553,0.009574807841700242,0.040443948975589256,0.014584292580278041,-0.0005253347970977921,0.05466876630232066
HALLMARK_XENOBIOTIC_METABOLISM,-0.025648938708717532,0.03471847468287699,-0.026947253583860954,0.08286837308855596,0.07710184299021845,0.046840073200909174,0.04045932456343417,0.032278937844213575,0.12847918039314293
