,UKF255,UKF260,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_FATTY_ACID_METABOLISM,0.04060917868208157,0.027129335600729675,-0.004477985256257652,0.037391946550839196,0.026205535482719634,0.0454108145826805,0.020033330077361973,0.0832299743440521,0.046766432464144844,0.04964748039151428,0.07886469686759884
HALLMARK_G2M_CHECKPOINT,0.04181376941688849,-0.05644228795781659,-0.03754058103185099,-0.06781456359076428,0.16641160778944847,0.10004581598900414,0.0044650723175929646,0.15373190980554166,0.0949058906701181,0.09700851140722411,0.0923489132485948
HALLMARK_GLYCOLYSIS,0.09343358123349332,0.01717922311569966,-0.025077970512767576,0.0024986473975328475,0.10686426541811903,0.10099007803873235,0.05556400238154976,0.13217927647429764,0.10232136084070738,0.10347905342847016,0.10618487557071479
HALLMARK_HEDGEHOG_SIGNALING,0.029981500920225966,0.07843502369398998,0.0749011984010852,0.01398432342381174,0.04468620257258314,0.10527364806979678,0.008683139318908881,0.0928319919092199,0.10786266991457413,0.10802698351998861,0.035501769362309206
HALLMARK_HEME_METABOLISM,0.04671089220202206,0.05253507952995964,-0.04342463850263347,0.02039163221377622,0.1146908679586888,0.10447152405002372,0.11096622444299258,0.15490503577399595,0.10159281395706024,0.1438009285378063,0.15492421084321856
HALLMARK_HYPOXIA,0.022085931832482135,-0.02609993755219507,0.07439613457346114,0.02030243505589374,0.07825876331574445,0.01498959825276649,-0.013911682060763337,0.1377010097578186,-0.007935693693587782,-0.046742570312463115,-0.03025590134351452
HALLMARK_IL2_STAT5_SIGNALING,0.04244927466498346,0.01955029993467927,-0.03487444815946885,0.0007726430793618473,0.0899045654732778,0.06988637317919574,0.07922270770164293,0.11174399859717456,0.05876339971855656,0.09488544930124253,0.08669048110295512
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.05365324894179163,-0.023938887471232538,0.018998653430605576,0.015535698751883533,0.037889075634134864,0.023693028961295947,-0.02051661622067497,0.1125164502275375,0.01735111516893215,0.12387016018683218,0.05198335138810639
HALLMARK_INFLAMMATORY_RESPONSE,0.05432891257611553,-0.0061010078792228875,0.03181188069741485,-0.02974073490799136,0.0646388623110385,0.07189192686960981,0.040374869315503145,0.13051634075397975,-0.018484652190215695,0.0526181848089439,0.07736564298280932
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.0021709838469432335,0.022590609511691683,-0.04715572993126328,0.05530210684332125,0.08584558711112096,0.06365263434934172,0.09998093777856669,0.035429028208785636,0.037309459067396133,0.20593286184596638,0.07764856851275086
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.052931265983810996,-0.0669666061224422,-0.027715384103777146,0.05238179538875063,0.052968716200437915,0.0030879072111882934,0.006134556357564878,0.17327813909613402,-0.006655863867324713,0.14513665309309698,0.029387734093423625
HALLMARK_KRAS_SIGNALING_DN,0.03829806537557349,0.04221407457186996,0.0372377772498228,-0.01999243780317073,0.12199924494836922,0.13084505860366377,0.11765378586240682,0.1752028280090955,0.12499496606808624,0.1464578339009857,0.07433219523131025
HALLMARK_KRAS_SIGNALING_UP,0.10883560613383006,0.04787227328470047,0.00453568633528591,0.030122666479813716,0.10904262744323796,0.038527664487808845,0.07995396326968689,0.12351213805351079,0.10152958274489722,0.16070234185046886,0.01566656787265064
HALLMARK_MITOTIC_SPINDLE,0.07726443161000296,0.07497543147974514,0.01945014643538902,0.024556877399254714,0.14596396875826367,0.11880882548110544,0.0909088902562838,0.13458508823237228,0.11906452258498806,0.14482040387718648,0.15065164159089794
HALLMARK_MTORC1_SIGNALING,0.05477611468987148,-0.03992713508034433,0.052478527588749956,-0.04859714512816441,0.06558200393833294,0.06561206291783751,-0.02455041190719398,0.03020825907488455,0.0397861044218731,-0.02773675351234038,0.035287358912213
HALLMARK_MYC_TARGETS_V1,0.011320619335478264,0.043963914432436066,-0.03827049880650418,0.004753693076123963,0.1366050598302056,0.06471407570564518,0.11464632379626108,0.14792445856475536,0.11365807863911402,0.07890605646170495,0.11213930100345527
HALLMARK_MYC_TARGETS_V2,-0.03991276209695406,-0.02706119220611266,0.051136176826679446,0.010372065672186846,0.03479436547071485,0.06018168538021884,0.06965253139162969,0.06926918634083576,0.06131339547361982,0.07534194521838904,0.08378585349074742
HALLMARK_MYOGENESIS,0.05033920482576134,0.04784116748885618,0.04141544387819907,0.038545787356650034,0.08623975691539361,0.04867280009718218,0.09817712494594256,0.07929468495553406,0.09368945601121154,0.2040062275289781,0.08883070535150739
HALLMARK_NOTCH_SIGNALING,0.010254312813952398,0.06676678697029319,-0.013560453615062385,0.012392280831298917,0.10947686581530897,0.08326588448333047,0.10627408145563928,0.1382115845492346,0.12225414034092368,0.12562315738004187,0.14001462508644505
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.004166726960872218,0.06401315242143278,-0.010926102714022466,0.020237096608900298,0.10546559662638892,0.06486912600141093,0.1185000271885921,0.1411453841171517,0.13884333428537848,0.12356956914882268,0.11204307498440598
HALLMARK_P53_PATHWAY,0.05100296540757694,0.025992516381460197,-0.09555438695763936,0.05431815124144605,0.10029768685438738,0.08663887000415346,0.12432810296366636,0.1422526608896687,0.06766853840040353,0.1338339179676016,0.08983004633661362
HALLMARK_PANCREAS_BETA_CELLS,0.005809050782452451,0.031829022321211674,0.025448468493667855,-0.0029620095970361664,0.07262965946175629,0.047131624704982195,0.1255136374271089,0.1902835514521037,0.15170767433054688,0.11317162145055507,0.06927088728369114
HALLMARK_PEROXISOME,-0.05729965590491248,0.0027480729974653836,-0.035240938391780274,-0.07873809658853131,0.0914501901984837,0.06100834016269136,0.1271958886002432,0.04664510049164485,0.042247831745532496,0.13024393634657147,0.07304086419219048
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.05527468627500825,0.055482337740498926,-0.04975458863082631,0.02523955453034293,0.11487220391295565,0.08548212900761387,0.10650826607717316,0.16698694883540172,0.10548040725902469,0.1568033934568131,0.09190905165206488
HALLMARK_PROTEIN_SECRETION,0.09672007108799305,0.07624871250210374,0.06767328507487569,0.04299815828071477,0.1249150200271718,0.09936416078215865,0.10031309505249462,0.16262485653386222,0.11042766252506722,0.12013621092453913,0.16335712523895704
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.025657245162708307,-0.028750666287781865,0.043560849451398084,0.07230027206179078,0.02765902953880971,0.04935216437259639,0.1452879169190632,-0.11128605943393766,0.04465658262378526,0.1687788588139239,0.04936020110234523
HALLMARK_SPERMATOGENESIS,0.04524821585293645,0.02677008193795304,-0.06059715866356218,0.013402515086544402,0.13533854701647705,0.09914920587801124,0.09609929471801071,0.07347781246958594,0.12077355557798264,0.10756325954276805,0.07887504844807125
HALLMARK_TGF_BETA_SIGNALING,0.015368054766036528,-0.041443959938567726,-0.05701113373298067,0.03409107511639405,0.11499693558008177,0.06217217993936266,0.08856801667055941,0.09764906943365187,0.0477325239381001,0.16174000083769546,0.08937546098449164
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.02318787467286381,-0.0852448462425517,0.04074648238448474,-0.049607335702137684,0.01598298940136699,0.0535483555670416,0.039230258334388354,0.0869004027956438,-0.020742985529178682,0.0036659280447134896,-0.01710831700245301
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.08599568785313272,-0.006381209728254719,0.013323121394042604,0.0406070716479076,0.06904415530540116,0.10827100275575542,0.11175481646594516,0.15269395035698244,0.10719265125142423,0.14320941697042724,0.07097595500680491
HALLMARK_UV_RESPONSE_DN,0.04298316693474327,0.03598315818613179,-0.012051072492589788,0.0479947978566971,0.1369309995145755,0.06375172066477347,0.05912701246732296,0.14464731733857128,0.05024929606499179,0.12650243643780293,0.09880929815129137
HALLMARK_UV_RESPONSE_UP,-0.010156056484284809,0.1227577857570589,-0.016262638723658726,0.0030634462473959592,0.16764737973840863,0.13814442658987905,0.0869405589945557,0.11328902550420382,0.08654326080564737,0.09763450359957554,0.10115214790846801
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.08743746253913197,0.00042073097411319567,-0.04137335376747327,-0.01605405567311753,0.03161305096426402,0.11897556771915735,0.07102835432654549,0.15485575518270622,0.09525453949729981,0.14007585376236814,0.03894367198974065
HALLMARK_XENOBIOTIC_METABOLISM,0.06269446710632,0.011412168118522545,-0.03386675315511092,0.017494139855815678,0.11650590378422086,0.070818708826331,0.12286246090972054,0.1828223309041459,0.039327060148731253,0.17179227822275786,0.09499317168339384
