,UKF248,UKF296,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_COMPLEMENT,-0.0042889218604113,-0.031073189514091232,0.07900823690702795,0.025632075984629136,0.04458785406604257,-0.02057398808457824,0.04374488266144187,0.0076490282132241376,0.08399015560129432,0.11641713050554085
HALLMARK_DNA_REPAIR,-0.04305137962889949,0.014018722329997103,-0.05831517073735813,-0.02441088967508109,0.05847286124585113,0.050866927975407816,0.0729727131309048,0.07500963993979458,0.026210186953552463,0.11491332516380974
HALLMARK_E2F_TARGETS,-0.07400019110722401,-0.007214408211640728,-0.048482885893914834,-0.015490338902414566,0.03423789957782844,0.04769066834858287,0.09703757281203768,0.10459740804347666,0.07986549942490828,0.06438788471912947
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.016052699412419807,0.011653385775143698,-0.03136494678379885,0.09167262677627837,-0.08278578537336061,0.01574637686650002,0.06562426675036487,0.06844084651190456,-0.021716410596352126,0.08367031990920921
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.005347259851087706,0.015953505736373996,0.017467619392704217,0.09724304457925552,0.0502797167906236,-0.024246436030281527,0.0184774021620859,0.023685346941584366,0.07239435416471167,0.07749344420857811
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.05427164125558232,0.002426385471717813,-0.039251222692878604,-0.09672409846470881,0.05946505323528278,0.08178531628554347,0.014612537108631281,0.030088557661706896,0.09896528765626038,0.10651973344494561
HALLMARK_FATTY_ACID_METABOLISM,0.05603507689038098,-0.03036507078141256,0.05790798846297322,0.05953387038385874,-0.06269500342112226,-0.005129285096100924,-0.008991587541570577,-0.006488868778262681,0.04354899457488025,0.05270171723960373
HALLMARK_G2M_CHECKPOINT,-0.0576660547393647,0.03090376432303233,-0.060173111221656805,-0.07874851619237734,0.023654886496501614,0.01727621955866128,0.041593374782519045,0.09436923798032348,0.06494212262681044,0.07267529655492896
HALLMARK_GLYCOLYSIS,0.05624095965405716,0.02104852422932947,0.004368039512157223,0.08088670415557746,0.04056442969692985,0.03281039215295747,0.01614096474723366,0.08703429408894033,0.05839878387375851,0.10151167858573494
HALLMARK_HEDGEHOG_SIGNALING,-0.03155612391643776,0.001972206813031147,2.662060638267072e-05,-0.03052275147077347,0.02076140145101182,-0.00906136845399069,0.03942785541191421,0.10028358288285012,0.0799399707899947,0.1291636097025048
HALLMARK_HEME_METABOLISM,-0.01119111419244399,0.013573150657888984,0.07381718161215471,0.03299087124972851,0.07420224337364283,0.03659055845763571,0.04027810383003973,0.06900985563884222,0.09895225378239526,0.1160071863831347
HALLMARK_HYPOXIA,0.08080947004386467,-0.033523531034838586,0.10110306232775128,0.08968601842167206,-0.09739804603201128,-0.027865185365870713,0.08877602069368894,0.02330420119331811,0.050917393156040144,0.03422490540304119
HALLMARK_IL2_STAT5_SIGNALING,0.019659684117676705,0.02987989781061395,0.05749391484163331,-0.005441002496104552,0.06144459665462157,0.004173964009036072,-0.05667020463768748,-0.005906768720420291,0.05396332503681367,0.1251848548374774
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.026287865891544204,-0.013858785816824794,0.09719653928519148,0.03082462580090475,0.03612527319341303,0.0250615914609528,0.019658231429224574,0.029898697693642794,0.03908838207370845,0.1262432760408831
HALLMARK_INFLAMMATORY_RESPONSE,0.005617028432328799,0.03955405988397882,0.03274051150637284,-0.03490548886513227,-0.07295591162575898,-0.05327701635958176,0.01577377070409812,-0.01762970714757306,0.04030869949880062,0.09521660530403649
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.05315685089499249,0.03438105942082987,-0.06361750646545385,0.007473854430054459,0.05749617169578591,0.07996750163522132,0.007191003347049775,0.03929213806685963,0.009573360208843903,-0.01775156096930855
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.03092134673410101,0.016658902294849648,0.019693987587328956,0.00609750565377486,-0.0037726006959978202,0.013851986418784263,0.030726514910562067,-0.042248465662226245,-0.01657001135357397,0.08114482221143877
HALLMARK_KRAS_SIGNALING_DN,-0.007741744193768781,-0.013813335584106377,-0.04205759406442403,-0.015321635702858917,0.08818828685010997,0.05147313351532808,0.013034670689426561,0.04947143617583411,0.08259259327195771,0.07878245570463001
HALLMARK_KRAS_SIGNALING_UP,-0.02830098123293178,-0.024425924846979002,0.06580117424413422,-0.004451305886305625,0.09336136109733689,0.02592594517214217,0.013391019998727311,0.05121094508022993,0.018333174348454637,0.014616851676986495
HALLMARK_MITOTIC_SPINDLE,-0.04087620314306851,-0.007359005586160327,0.04643921249410283,0.03689055288433437,0.05506151656672254,0.047031810970474416,0.020024962839012065,0.08386511257153716,0.0706455285989584,0.10431794667586239
HALLMARK_MTORC1_SIGNALING,0.08693675777245936,-0.0016359236411894892,0.04868116031988124,0.047416915964979295,-0.0036530554892073015,-0.004715718055395371,-0.013933004739911062,0.0476374459168204,0.06935612190558707,0.08039812842522812
HALLMARK_MYC_TARGETS_V1,-0.03398343834036049,0.027172246704676564,-0.09697896167770055,-0.0984580411925035,0.11170320679334032,0.06073694572944893,0.03349581858409735,0.08597490586838293,0.076321859568827,0.08664044736297265
HALLMARK_MYC_TARGETS_V2,-0.05815683854379127,0.045476667426906904,0.01655121844869729,-0.029522751055157666,-0.06038260168240554,0.049550235423125276,-0.004717400574469787,0.007371205966028938,-0.008041645003630173,0.09271833944100633
HALLMARK_MYOGENESIS,-0.050954764294607845,0.014361084973334243,-0.08452690905915765,0.06880481232771514,0.06659231837694418,0.04964804147493588,-0.02897263062034365,0.041938512500990434,-0.019038134180402774,0.06698514218160952
HALLMARK_NOTCH_SIGNALING,-0.029677626126401548,0.022602951348998857,-0.07190522185978931,-0.07303944177946882,0.07732590136667854,0.07062908871474229,0.06620802750007623,0.07871236322445184,0.0650357679216174,0.09295145725633129
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.02595619852403423,-0.022344811981599433,-0.06302520260472097,-0.10406804340056132,0.09679192642253374,0.0639033895662192,0.03366233618156941,0.011015414403100056,0.05167120735175515,0.044608807276381376
HALLMARK_P53_PATHWAY,0.057039619328270105,0.05805362293880641,0.0009626211339336943,-0.03262286230024742,0.09958820476379687,0.0178633603371345,0.029905316825911476,0.021176330016080023,0.030234339271031054,0.06558776742402028
HALLMARK_PANCREAS_BETA_CELLS,-0.05294384372519697,0.023505333776443118,0.01768932810334291,-0.09843553095965178,0.12188195103099349,0.04355983520357896,0.010802673295893343,0.03039771384598347,0.08188912585549978,0.062257326684292236
HALLMARK_PEROXISOME,-0.04710114917088336,-0.01280048677787763,-0.08656400603916042,-0.09624607106103199,0.15705639126687157,0.024111162913920566,-0.04834681820579124,0.04036035712388495,0.08820261247796628,0.08168849028844606
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.03070737483769754,-0.016867660078676596,-0.025200062653626912,-0.002169432957098035,0.07709414825208034,0.03644531249155977,0.02150928827042129,0.06881604546993667,0.04075919829277166,0.0609529677241117
HALLMARK_PROTEIN_SECRETION,0.013765571162741321,-0.0030282172714228756,0.010365271250009628,-0.013113371976357483,0.06705262745810832,0.07141051404786444,0.019143798350106576,0.04761830414381741,0.05229070163521364,0.09910149084844219
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.03383474941126229,-0.05393610086578796,0.10282506543582448,-0.06740049254859452,0.07312305440927802,0.05400426400675448,-0.05391699756388174,-0.05814539787060968,0.039146531718205764,0.09748069926766692
HALLMARK_SPERMATOGENESIS,-0.023367300031189215,-0.025815593250884797,-0.0822346840408096,-0.014462466321423626,0.10456786241046008,0.04516194464290063,0.004906113712710469,0.027463524415706903,0.09919685295895805,0.0578644911290842
HALLMARK_TGF_BETA_SIGNALING,-0.07279884326625113,0.010585313321636435,-0.0712391879966883,-0.08407361940506693,0.05942268606813409,0.0533727525581038,0.00992002099551643,0.04921655585667933,-0.00805364728096128,0.10445831990676219
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.05114915024326316,-0.026634549359729528,0.1006118686059444,-0.11411611962918151,-0.035879410905021385,-0.06809501006432923,-0.0002762268605862368,0.018203983711632055,0.054036456753349796,0.04577634042590509
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.05115770235075722,-0.011471437514034143,-0.10933948164757486,-0.09304173570818303,0.06162811502835727,0.05015712974423737,-0.010713951948470251,0.07563657277909036,0.02887247991856546,0.06627703812848855
HALLMARK_UV_RESPONSE_DN,-0.04783966912792863,0.0033657225971902324,-0.027656068312913853,0.03788204092320219,0.05927721724858585,0.058181828103981696,0.017371258858825272,0.05507792554238568,0.04322799598014835,0.13061175940508807
HALLMARK_UV_RESPONSE_UP,-0.010999307506766073,-0.03442744859753868,0.007899243497435959,-0.06756529166824835,0.03521737188325214,0.05060290805415695,-0.005161884794555257,0.034210383005063724,0.049230140221493475,0.10910747452244358
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.03739654237399181,0.05350289119285083,-0.08090672889262909,-0.04155212312459368,0.08265953625593377,0.02175676577946153,0.050360378811468494,0.049123006444844394,-0.0379337695416105,0.052199324815863715
HALLMARK_XENOBIOTIC_METABOLISM,-0.0016455086763087633,-0.038542828656868484,-0.022924065645850342,-0.0010073638068230626,0.03577793756096423,0.012071098337198239,0.022535237449378274,-0.043144929775544315,0.025992412644389316,0.07704339247201458
