,UKF248,UKF260,UKF269,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
HALLMARK_GLYCOLYSIS,0.04638884349706846,-0.00920393146665161,0.019640594988950343,0.03573894717000441,-0.01166339618994391,0.04163054931903408,0.06950494732205066,0.25837929721874725,0.11154608742486244
HALLMARK_HEDGEHOG_SIGNALING,0.035664967380300866,0.025684261414501544,0.0013927096295772985,0.03135565922554217,0.11591415602080327,0.0209374730440153,0.028398334117491434,0.2009329318087274,-0.053206194062360726
HALLMARK_HEME_METABOLISM,0.0830566762193548,0.06813590162472817,0.05060274416827713,-0.006756038330241058,0.08197343496358785,0.1114120706568073,0.11328002772742035,0.23058116158644684,0.026655256501603733
HALLMARK_HYPOXIA,-0.05061084703304126,-0.060973122791924975,0.049662241398962616,-0.027520186045241708,-0.07824934572315502,-0.050786030288020874,0.045752664833428075,0.048664030529177546,0.10617950583167693
HALLMARK_IL2_STAT5_SIGNALING,0.04970706553443403,0.037179577812978606,0.029923101620388082,0.019256237283429886,0.0955870084412642,0.08923944944532686,0.023758065127296384,0.1694627809331616,0.14974114121492257
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.04493233106185392,-0.010023931090800875,-0.00960051436232323,0.018495135710386978,-0.005138112283898772,0.02632595364667101,0.06823676355849746,0.18880260661981507,0.09456535091941319
HALLMARK_INFLAMMATORY_RESPONSE,0.027256544751414282,-0.0017238234314512434,0.0009434481165687146,0.0453701451363913,-0.08973679387380111,-0.035251042445047,0.06086231776496186,0.10671774972907297,-0.008529385148374435
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.04285844877799765,0.032935713323253596,0.023127903817077553,-0.016259342646927705,0.05059425747823317,0.09186723749238908,0.046823980680531195,0.2705669237895961,0.059536623875523456
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.06903139004269652,-0.03412426663809036,0.044522398290522514,0.08668695487194224,-0.05803547919616371,-0.005248723409274597,0.1174784224349554,0.20293954768072223,0.11632215918422226
HALLMARK_KRAS_SIGNALING_DN,0.03242373145835753,0.08991407438366363,0.023533154841162942,0.08001392758179622,0.1381122843045027,0.13827177173243865,0.09868052993808697,0.2381699440300394,0.03453149503181442
HALLMARK_KRAS_SIGNALING_UP,0.027089194037081446,0.02375357664873077,0.06256525141552671,-0.039555276246919874,0.059797204402499915,0.04344939001049753,0.11974647552759735,0.1651090570663081,-0.021416547500701117
HALLMARK_MITOTIC_SPINDLE,0.06088422973224554,0.05966172431965348,0.044093063542630685,0.07294620930433565,0.09490086612909944,0.0601880548178561,0.04111206233290951,0.21873033691162533,0.10279316574430124
HALLMARK_MTORC1_SIGNALING,-0.005340129388032761,-0.04965018873659303,0.026980315486470202,0.007137671237932605,-0.09337159782139759,-0.05709828203542492,0.08271363713275363,0.07474879815738887,0.10003768974806275
HALLMARK_MYC_TARGETS_V1,0.03446874229905828,0.053170159778519584,0.056377693247664756,0.08225115863177682,0.03720321839245435,0.09402737111636321,0.10220926550160245,0.21870921270084995,0.2197934698010504
HALLMARK_MYC_TARGETS_V2,0.024401444033252468,0.05011809427869371,0.027161476146894858,0.021047532735517592,0.08735384678930565,0.03687800796071451,0.07394247968994157,0.16204871814177985,0.12056361746515316
HALLMARK_MYOGENESIS,0.0422388799797218,0.04920001108289442,0.01516779112016736,0.05682303962344312,0.14401668952981544,0.0886496018568455,-0.008527038644398563,0.14709942507582374,-0.0008515492673282307
HALLMARK_NOTCH_SIGNALING,0.0396291112942107,0.04425081487516425,0.020002163177788676,0.11313033593968506,0.07846862945263236,0.11964175372860857,0.06683271468210375,0.2226116477219395,0.21386460806005914
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.024668481344264623,0.09692372209885368,0.10215396794068927,0.09502904875986276,0.08549576944500445,0.12564281460137372,0.11790815586599981,0.26437003664195685,0.23273423228403395
HALLMARK_P53_PATHWAY,-0.006694314551157001,0.03485405022936345,0.0441332341190472,0.018748962119076548,0.04534266340366908,0.10759517390708484,0.0916851240064219,0.24569073134663688,0.15678701378186197
HALLMARK_PANCREAS_BETA_CELLS,0.07445143043954243,0.06979950348934826,0.06405907991972347,0.07789850415775385,0.10094449511056437,0.09503427912417448,0.13896765179618933,0.23282923123030944,-0.0069112626998700894
HALLMARK_PEROXISOME,0.013281133110675521,0.06098635634529895,0.030280438598084932,0.01945716321827411,0.09657377011459155,0.07430722647568079,0.061301510517036854,0.17703467609308718,0.055132639879912196
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.036253026699805714,0.0755327474438311,0.02830103088168355,-0.01641779714148533,0.09584359492502169,0.07076782257938835,0.08388999528376621,0.24757181836208447,0.1164804346752253
HALLMARK_PROTEIN_SECRETION,0.07242295967738224,0.0314624599305782,0.060904112101079,0.007313062018185913,0.02817480138981607,0.08553984686111514,0.11214356709365762,0.24450649511362849,0.08896979660813532
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.005516551319563799,0.029122450133623353,0.023090520654128897,0.08497142242687741,0.12182740883261026,0.1377484451164386,-0.06753552582812018,0.19715915981929735,-0.07701591398393542
HALLMARK_SPERMATOGENESIS,0.05213551722766391,0.09282711119599413,0.031789909618791384,0.07120248360838291,0.08642856925876673,0.10078819101991253,-0.023298883272605708,0.24327279257679313,0.09801094496003687
HALLMARK_TGF_BETA_SIGNALING,0.06406709801628112,0.010339802822530997,0.054428003012522826,0.04627081855270162,0.09873389788857095,0.07740102144835642,0.08353179443791643,0.11359434932496483,0.16634346429904642
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.02048614777482074,-0.055649935406787934,0.013852334684317052,0.034976974089978886,0.10020122877386403,-0.02626799374607245,0.04721771920303072,0.022645346735036438,0.1768548288925599
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.05990427429529184,-0.01983064579847566,0.050247069031167886,0.09195322464096752,0.044766046398626316,0.0763746635759548,0.12389925193999453,0.18972074296948024,0.12540417118944563
HALLMARK_UV_RESPONSE_DN,0.06910586659254993,0.06572845578114028,0.04288974127369185,0.03453347871163733,0.1131834377022573,0.08330379439627714,0.06179069216324734,0.0477251224465439,0.1309516798367796
HALLMARK_UV_RESPONSE_UP,0.03671483604065633,0.049817919786330524,0.04354413873877972,0.12697978747825778,0.007702371216532822,0.06660273324036045,0.058699159048263304,0.2200861996242526,0.08370429148459788
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.10406257244613447,0.046704704983537376,-0.006048950055362713,0.019975157918513734,0.11341886034469335,0.07515852164915597,0.07963987958009293,0.13929349040679898,0.08422250178066404
HALLMARK_XENOBIOTIC_METABOLISM,0.04792089279998719,0.04274813038491321,0.08496544466817547,0.05581922335573912,0.014612243454172518,0.12301158368472076,0.08429824419493792,0.2479926509672974,0.18860820662337943
